G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Type,nPA,nAB,nH,nTB,nBB,nSF,nSH,Season,Hitter ID,is_sub_row,Team,Last Team,Last Session,WAR
3,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.0,0.5,0.5,1.0,304.8,0.0,0.0,-0.6113520236654565,-0.1401,2,2,HK,5,5,0,0,0,0,0,S7,78.0,False,USF,USF,4,-0.03139632422341219
4,6,6,2,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,2.0,291.0,0.3333333333333333,0.6666666666666666,-1.187930881307747,-0.0952,4,2,BN,6,6,2,4,0,0,0,S7,273.0,False,RU,RU,5,-0.08310643435901455
4,6,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,0.6,0.4,1.5,318.1666666666667,0.0,0.0,-1.4339469400103728,-0.2241,3,2,XB,6,6,0,0,0,0,0,S7,2499.0,False,LBS,LBS,5,-0.10770804022927713
4,6,4,1,1,0,0,0,1,4,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0.25,0.5,1.0,1.5,0.75,0.0,,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,206.0,0.5,1.0,0.5070945945945946,0.0642,0,1,BC,6,4,1,4,2,0,0,S7,2500.0,False,LBS,LBS,5,0.08639611323121961
4,6,6,3,1,3,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,1.0,0.0,0.75,,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,195.66666666666666,0.5,0.5,-0.336697905261338,0.03070000000000001,0,1,WC,6,6,3,3,0,0,0,S7,2501.0,False,LBS,LBS,5,0.002016863245626349
4,6,5,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0.2,0.3333333333333333,0.2,0.5333333333333333,0.0,0.25,0.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,2.0,288.85714285714283,0.3333333333333333,0.2,-0.6654450959488272,-0.0712,2,1,XB,6,5,1,1,1,0,0,S7,2502.0,False,LBS,LBS,5,-0.030857855823122567
4,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.2,0.0,0.2,0.0,0.0,,0.0,0.2,0.2,0.6666666666666666,0.3333333333333333,2.0,340.2,0.2,0.0,-0.5893523454157783,-0.08819999999999999,2,1,1B,5,4,0,0,1,0,0,S7,2503.0,False,LBS,LBS,5,-0.029196356398444367
4,6,5,1,1,0,0,0,1,4,2,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0.2,0.3333333333333333,0.8,1.1333333333333333,0.6000000000000001,0.0,,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.5,1.0,254.6,0.3333333333333333,0.8,1.298973880597015,0.1448,1,1,XB,6,5,1,4,1,0,0,S7,2504.0,False,LBS,LBS,5,0.16558404183146164
4,6,5,1,1,1,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,1,0,1,0,0.2,0.3333333333333333,0.2,0.5333333333333333,0.0,0.3333333333333333,,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5,1.0,280.4,0.3333333333333333,0.2,0.05796908315565025,0.014299999999999997,1,1,S,6,5,1,1,1,0,0,S7,2507.0,False,LBS,LBS,5,0.041483562087325176
5,8,7,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,1,1,0,0.0,0.125,0.0,0.125,0.0,0.0,,0.0,0.125,0.125,0.6666666666666666,0.3333333333333333,2.0,350.875,0.125,0.0,-1.3483716792485447,-0.1215,4,2,WC,8,7,0,0,1,0,0,S7,2508.0,False,LBS,LBS,5,-0.08725496289584093
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,241.0,0.0,0.0,-0.20089285714285715,-0.0277,0,0,P,1,1,0,0,0,0,0,S7,2509.0,False,MICH,MICH,1,-0.014141510085659023
4,8,8,3,2,2,0,0,1,6,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0.375,0.375,0.75,1.125,0.375,0.3333333333333333,1.0,0.125,0.125,0.0,0.6,0.4,1.5,232.22222222222223,0.375,0.75,0.6210401899767573,0.11510000000000001,3,2,BC,8,8,3,6,0,0,0,S7,2510.0,False,MICH,MICH,5,0.10968622402668926
4,5,5,2,1,1,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0.4,0.4,0.6,1.0,0.19999999999999996,0.6666666666666666,,0.0,0.4,0.0,1.0,0.0,,240.2,0.4,0.6,1.9815051191916861,0.21300000000000002,1,0,BC,5,5,2,3,0,0,0,S7,2511.0,False,MICH,MICH,5,0.22788939006230208
2,4,4,1,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.25,0.25,1.0,1.25,0.75,0.0,,0.25,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,216.0,0.25,1.0,0.44183102345415787,0.0655,1,2,XB,4,4,1,4,0,0,0,S7,2512.0,False,MICH,MICH,4,0.06797420485992256
4,7,6,3,3,0,0,1,2,11,4,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0.5,0.5714285714285714,1.8333333333333333,2.4047619047619047,1.3333333333333333,0.3333333333333333,,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.5,0.5,1.0,149.42857142857142,0.5714285714285714,1.8333333333333333,0.32291666666666646,0.32849999999999996,1,1,XB,7,6,3,11,1,0,0,S7,2513.0,False,MICH,MICH,5,0.0739260960670535
4,6,6,1,1,0,0,0,1,4,2,0,0,2,0,0,0,0,0,1,1,0,1,1,0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.8333333333333333,0.5,0.0,,0.16666666666666666,0.3333333333333333,0.0,0.5,0.5,1.0,261.0,0.16666666666666666,0.6666666666666666,-0.6622023809523808,-0.25429999999999997,2,2,BC,6,6,1,4,0,0,0,S7,2514.0,False,MICH,MICH,5,-0.03053358432347793
4,7,7,1,1,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.7142857142857142,0.42857142857142855,0.0,,0.14285714285714285,0.0,0.0,0.8333333333333334,0.16666666666666666,5.0,339.14285714285717,0.14285714285714285,0.5714285714285714,-0.8679904051172707,0.08639999999999995,5,1,BC,7,7,1,4,0,0,0,S7,2516.0,False,MICH,MICH,5,-0.04516461111134022
4,8,7,2,1,1,0,1,0,4,1,1,0,2,0,0,0,0,0,1,0,2,0,1,0,0.2857142857142857,0.375,0.5714285714285714,0.9464285714285714,0.2857142857142857,0.4,,0.0,0.25,0.125,0.75,0.25,3.0,255.5,0.375,0.5714285714285714,1.1409622975854323,-0.015599999999999989,3,1,XB,8,7,2,4,1,0,0,S7,2517.0,False,MICH,MICH,5,0.16167843478755678
4,8,7,3,1,2,0,1,0,5,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0.42857142857142855,0.5,0.7142857142857143,1.2142857142857144,0.28571428571428575,0.5,,0.0,0.125,0.125,0.3333333333333333,0.6666666666666666,0.5,214.25,0.5,0.7142857142857143,0.36697124896751787,0.0625,1,2,S,8,7,3,5,1,0,0,S7,2518.0,False,MICH,MICH,5,0.08427932992576533
3,5,5,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0.2,0.2,0.2,0.4,0.0,0.25,,0.0,0.2,0.0,0.75,0.25,3.0,264.4,0.2,0.2,-0.7634594882729211,-0.1905,3,1,BC,5,5,1,1,0,0,0,S7,2519.0,False,MICH,MICH,5,-0.04660707068415865
4,8,7,1,0,0,1,0,0,2,1,1,0,2,0,0,0,0,0,0,4,0,0,0,0,0.14285714285714285,0.25,0.2857142857142857,0.5357142857142857,0.14285714285714285,0.2,,0.0,0.25,0.125,1.0,0.0,,297.875,0.25,0.2857142857142857,0.19785003553660274,-0.05160000000000001,4,0,1B,8,7,1,2,1,0,0,S7,2520.0,False,USF,USF,5,0.06736720858267381
3,6,6,2,0,2,0,0,0,2,1,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.5,,0.0,0.3333333333333333,0.0,1.0,0.0,,286.6666666666667,0.3333333333333333,0.3333333333333333,0.01325959488272932,-0.06570000000000001,3,0,1B,6,6,2,2,0,0,0,S7,2521.0,False,USF,USF,5,0.037012613260033085
4,7,6,1,1,0,0,0,1,4,1,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0.16666666666666666,0.2857142857142857,0.6666666666666666,0.9523809523809523,0.5,0.0,,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.6666666666666666,0.3333333333333333,2.0,256.2857142857143,0.2857142857142857,0.6666666666666666,-1.2527452025586352,-0.05010000000000003,2,1,1B,7,6,1,4,1,0,0,S7,2522.0,False,USF,USF,5,-0.08364009085547668
4,6,5,3,0,3,0,0,0,3,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0.6,0.5,0.6,1.1,0.0,0.6,1.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,184.42857142857142,0.5,0.5,-0.20116634491634505,0.1341,0,3,BC,6,6,3,3,0,0,0,S7,2524.0,False,USF,USF,4,0.015570019280125646
4,7,6,1,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0.16666666666666666,0.2857142857142857,0.5,0.7857142857142857,0.33333333333333337,0.16666666666666666,,0.0,0.0,0.14285714285714285,0.2,0.8,0.25,218.85714285714286,0.2857142857142857,0.5,-1.5368495361032672,-0.002500000000000023,1,4,S,7,6,1,3,1,0,0,S7,2527.0,False,USF,USF,5,-0.11205052420993988
4,6,6,2,2,0,1,1,0,5,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.3333333333333333,0.3333333333333333,0.8333333333333334,1.1666666666666667,0.5,0.3333333333333333,,0.0,0.0,0.0,0.5,0.5,1.0,263.0,0.3333333333333333,0.8333333333333334,-0.07747171478514758,0.025700000000000014,2,2,XB,6,6,2,5,0,0,0,S7,2528.0,False,USF,USF,4,0.027939482293245395
