OBC,Outs,RunExpectancy
0,0,0.5463917525773195
0,1,0.42953020134228187
0,2,0.1951219512195122
1,0,0.48484848484848486
1,1,0.7906976744186046
1,2,0.5476190476190477
2,0,0.75
2,1,0.7666666666666667
2,2,0.6585365853658537
3,0,1.0
3,1,0.6
3,2,0.09090909090909091
4,0,0.1111111111111111
4,1,0.6
4,2,0.7
5,1,0.5
5,2,0.125
6,1,3.0
7,0,1.0
7,1,0.8333333333333334
7,2,0.0
