OBC,Outs,RunExpectancy
0,0,0.6137339055793991
0,1,0.3231707317073171
0,2,0.24113475177304963
1,0,1.0384615384615385
1,1,0.46153846153846156
1,2,0.38461538461538464
2,0,1.2
2,1,0.5862068965517241
2,2,0.3333333333333333
3,0,1.5
3,1,1.0
3,2,0.2631578947368421
4,0,1.375
4,1,1.2352941176470589
4,2,1.1428571428571428
5,0,2.0
5,1,1.0
5,2,0.45
6,0,2.111111111111111
6,1,1.25
6,2,1.3333333333333333
7,0,1.5714285714285714
7,1,0.25
7,2,0.5
