G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Type,nPA,nAB,nH,nTB,nBB,nSF,nSH,Season,Hitter ID,is_sub_row,Team,Last Team,Last Session,WAR
8,17,17,4,1.0,3,0,0,1,7,1.0,0,0,3,0,0,0,0,0,0,4,1,4,1,0,0.23529411764705882,0.23529411764705882,0.4117647058823529,0.6470588235294117,0.1764705882352941,0.23076923076923078,,0.058823529411764705,0.17647058823529413,0.0,0.5,0.5,1.0,277.88235294117646,0.23529411764705882,0.4117647058823529,-2.0308778074658407,-0.29779999999999995,5,5,BC,17,17,4,7,0,0,0,S11,10.0,False,HOT,HOT,14,-0.13438962879586538
9,22,21,3,2.0,2,0,0,1,6,4.0,0,0,7,0,0,0,0,1,1,1,4,5,2,0,0.14285714285714285,0.13636363636363635,0.2857142857142857,0.42207792207792205,0.14285714285714285,0.14285714285714285,,0.045454545454545456,0.3181818181818182,0.0,0.42857142857142855,0.5714285714285714,0.75,299.90909090909093,0.13636363636363635,0.22727272727272727,-2.045085603559603,-0.4501,6,8,WC,22,22,3,5,0,0,0,S11,20.0,False,ARA,ARA,16,-0.11560506959620671
9,25,21,5,4.0,1,2,1,1,12,3.0,3,0,2,0,1,2,0,1,1,4,1,7,3,0,0.23809523809523808,0.32,0.5714285714285714,0.8914285714285715,0.3333333333333333,0.21052631578947367,0.3333333333333333,0.04,0.08,0.12,0.35294117647058826,0.6470588235294118,0.5454545454545454,225.53571428571428,0.4,0.5238095238095238,-1.5916285819856841,-0.2063,6,11,EN,25,21,6,11,4,0,0,S11,32.0,False,POS,POS,14,-0.058136164153393864
5,11,11,1,1.0,0,0,0,1,4,1.0,0,0,2,1,0,0,0,0,0,1,3,0,4,0,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.4545454545454546,0.2727272727272727,0.0,,0.09090909090909091,0.18181818181818182,0.0,0.5,0.5,1.0,356.1,0.09090909090909091,0.36363636363636365,-1.9123099386769629,-0.1451,4,4,XB,11,11,1,4,0,0,0,S11,54.0,False,OKT,OKT,16,-0.14677924848781948
2,7,4,1,2.0,1,0,0,0,1,0.0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0.25,0.5714285714285714,0.25,0.8214285714285714,0.0,0.25,,0.0,0.0,0.42857142857142855,0.6666666666666666,0.3333333333333333,2.0,221.71428571428572,0.7142857142857143,0.6,0.07086355938697797,0.0934,2,1,BC,7,5,3,3,2,0,0,S11,59.0,False,OKT,OKT,15,0.03537383027134667
9,16,14,5,3.0,2,0,2,1,12,2.0,2,0,5,0,0,0,0,0,0,2,1,0,1,0,0.35714285714285715,0.4375,0.8571428571428571,1.2946428571428572,0.49999999999999994,0.5,,0.0625,0.3125,0.125,0.75,0.25,3.0,230.875,0.4375,0.7333333333333333,1.4873820735045993,0.2379,3,1,1B,16,15,6,11,1,0,0,S11,117.0,False,DOG,DOG,16,0.21339529153937162
13,36,34,7,3.0,2,3,1,1,15,6.0,1,1,8,0,1,2,0,1,0,4,2,7,6,1,0.20588235294117646,0.2222222222222222,0.4411764705882353,0.6633986928104575,0.23529411764705882,0.23076923076923078,0.3333333333333333,0.027777777777777776,0.2222222222222222,0.027777777777777776,0.2857142857142857,0.7142857142857143,0.4,287.55263157894734,0.2222222222222222,0.4,-3.744193428572651,-0.1463000000000001,6,15,S,36,35,7,14,1,0,0,S11,127.0,False,PRP,PRP,16,-0.2289409034322137
3,6,5,0,1.0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,,0.0,0.16666666666666666,0.16666666666666666,0.5,0.5,1.0,331.6666666666667,0.16666666666666666,0.0,-1.6253769763761194,-0.19679999999999997,2,2,TT,6,5,0,0,1,0,0,S11,131.0,False,LAX,LAX,8,-0.13829129106677004
8,21,19,5,5.0,2,2,0,1,10,3.0,2,0,5,0,0,0,0,0,0,3,0,6,0,0,0.2631578947368421,0.3333333333333333,0.5263157894736842,0.8596491228070176,0.2631578947368421,0.3076923076923077,,0.047619047619047616,0.23809523809523808,0.09523809523809523,0.3333333333333333,0.6666666666666666,0.5,205.61904761904762,0.42857142857142855,0.5882352941176471,-0.5091425778730572,-0.12029999999999998,3,6,BP,21,17,5,10,4,0,0,S11,134.0,False,LAX,LAX,16,0.0339481652106409
6,16,16,6,3.0,2,2,1,1,13,2.0,0,0,2,1,2,0,0,0,1,0,4,2,2,0,0.375,0.375,0.8125,1.1875,0.4375,0.38461538461538464,1.0,0.0625,0.125,0.0,0.5555555555555556,0.4444444444444444,1.25,237.64705882352942,0.375,0.75,0.8459333652359609,-0.06040000000000001,5,4,S,16,16,6,12,0,0,0,S11,149.0,False,PRP,PRP,8,0.14925042071250777
