OBC,Outs,RunExpectancy
0,0,0.6268656716417911
0,1,0.35794871794871796
0,2,0.18963337547408343
1,0,0.8658536585365854
1,1,0.5218978102189781
1,2,0.3861003861003861
2,0,1.2307692307692308
2,1,0.8140703517587939
2,2,0.4605263157894737
3,0,1.3529411764705883
3,1,0.9054054054054054
3,2,0.2761904761904762
4,0,1.5
4,1,0.7411764705882353
4,2,0.6029411764705882
5,0,1.9
5,1,1.1538461538461537
5,2,0.3157894736842105
6,0,1.875
6,1,1.2777777777777777
6,2,0.55
7,0,1.84
7,1,1.21875
7,2,1.0714285714285714
