G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,RE24,WPA,WAR,GB_outs,FB_outs,nPA,nAB,nH,nTB,nBB,nSF,nSH,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,OPS+,Avg Diff,nOBP,nSLG,Season,Team
4,79.0,73.0,14.0,8.0,8.0,2.0,1.0,3.0,27.0,7.0,6.0,0.0,9.0,0.0,2.0,2.0,0.0,0.0,2.0,16.0,11.0,17.0,6.0,0.0,-2.451612903225806,-0.8090999999999999,0.14414159429280402,29.0,23.0,79.0,72.0,14.0,27.0,7.0,0.0,0.0,0.1917808219178082,0.25316455696202533,0.3698630136986301,0.6230275706606554,0.1780821917808219,0.18032786885245902,0.5,0.0379746835443038,0.11392405063291139,0.0759493670886076,0.5576923076923077,0.4423076923076923,1.2608695652173914,59.0,280.06024096385545,0.26582278481012656,0.375,S12,CCS
4,93.0,83.0,25.0,14.0,6.0,12.0,2.0,5.0,56.0,14.0,8.0,0.0,11.0,0.0,2.0,2.0,1.0,1.0,1.0,8.0,13.0,11.0,16.0,0.0,3.050691244239631,0.9826999999999999,0.7633623936547322,22.0,28.0,93.0,84.0,25.0,55.0,8.0,0.0,1.0,0.30120481927710846,0.358695652173913,0.6746987951807228,1.033394447354636,0.3734939759036144,0.29411764705882354,0.5,0.053763440860215055,0.11827956989247312,0.08602150537634409,0.44,0.56,0.7857142857142857,144.0,251.70103092783506,0.358695652173913,0.6547619047619048,S12,DDD
4,80.0,73.0,18.0,9.0,9.0,6.0,0.0,3.0,33.0,9.0,7.0,0.0,14.0,0.0,7.0,2.0,0.0,0.0,0.0,9.0,10.0,17.0,5.0,0.0,-0.45622119815668283,-0.04879999999999983,0.34860864941510095,19.0,22.0,80.0,72.0,16.0,30.0,8.0,0.0,0.0,0.2465753424657534,0.3125,0.4520547945205479,0.764554794520548,0.2054794520547945,0.26785714285714285,0.7777777777777778,0.0375,0.175,0.0875,0.4634146341463415,0.5365853658536586,0.8636363636363636,78.0,254.8876404494382,0.3,0.4166666666666667,S12,KEG
4,81.0,75.0,20.0,12.0,9.0,6.0,3.0,2.0,38.0,12.0,5.0,0.0,20.0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,3.0,16.0,10.0,0.0,2.0460829493087553,0.19,0.6037669487770294,11.0,27.0,81.0,77.0,21.0,40.0,4.0,0.0,0.0,0.26666666666666666,0.30864197530864196,0.5066666666666667,0.8153086419753086,0.24000000000000005,0.3333333333333333,0.5,0.024691358024691357,0.24691358024691357,0.06172839506172839,0.2894736842105263,0.7105263157894737,0.4074074074074074,101.0,229.34939759036143,0.30864197530864196,0.5194805194805194,S12,MMN
4,92.0,83.0,21.0,10.0,10.0,6.0,0.0,5.0,42.0,10.0,8.0,0.0,17.0,0.0,3.0,0.0,0.0,1.0,2.0,7.0,10.0,19.0,9.0,1.0,-1.1008239072755197,0.10970000000000005,0.3432829938878326,19.0,30.0,92.0,85.0,22.0,43.0,7.0,0.0,0.0,0.25301204819277107,0.31521739130434784,0.5060240963855421,0.8212414876898899,0.25301204819277107,0.25806451612903225,1.0,0.05434782608695652,0.18478260869565216,0.08695652173913043,0.3877551020408163,0.6122448979591837,0.6333333333333333,101.0,246.66315789473686,0.31521739130434784,0.5058823529411764,S12,PQD
4,79.0,73.0,19.0,11.0,9.0,3.0,2.0,5.0,41.0,11.0,5.0,0.0,9.0,0.0,4.0,1.0,0.0,1.0,4.0,7.0,8.0,21.0,10.0,0.0,0.548387096774194,0.13399999999999995,0.444141594292804,19.0,32.0,79.0,73.0,18.0,38.0,6.0,0.0,0.0,0.2602739726027397,0.3037974683544304,0.5616438356164384,0.8654413039708688,0.30136986301369867,0.23333333333333334,0.8,0.06329113924050633,0.11392405063291139,0.06329113924050633,0.37254901960784315,0.6274509803921569,0.59375,100.0,238.92857142857142,0.3037974683544304,0.5205479452054794,S12,SAL
4,88.0,85.0,25.0,10.0,14.0,5.0,1.0,5.0,47.0,10.0,3.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,16.0,12.0,1.0,-0.4516129032258065,-0.49479999999999996,0.3884925558312655,22.0,29.0,88.0,83.0,23.0,46.0,5.0,0.0,0.0,0.29411764705882354,0.3181818181818182,0.5529411764705883,0.8711229946524064,0.25882352941176473,0.2898550724637681,0.0,0.056818181818181816,0.125,0.03409090909090909,0.43137254901960786,0.5686274509803921,0.7586206896551724,111.0,248.2931818181818,0.3181818181818182,0.5542168674698795,S12,SCR
4,72.0,64.0,13.0,8.0,6.0,5.0,0.0,2.0,24.0,8.0,7.0,0.0,15.0,0.0,0.0,3.0,0.0,1.0,0.0,10.0,4.0,17.0,6.0,0.0,-1.4562211981566815,-0.14760000000000006,0.20918557249202413,14.0,24.0,72.0,65.0,13.0,22.0,7.0,0.0,0.0,0.203125,0.2777777777777778,0.375,0.6527777777777778,0.171875,0.22916666666666666,0.0,0.027777777777777776,0.20833333333333334,0.09722222222222222,0.3684210526315789,0.631578947368421,0.5833333333333334,56.0,263.9066666666667,0.2777777777777778,0.3384615384615385,S12,SDV
4,84.0,73.0,20.0,14.0,8.0,7.0,3.0,2.0,39.0,13.0,10.0,0.0,11.0,0.0,3.0,0.0,0.0,1.0,2.0,7.0,9.0,20.0,7.0,0.0,4.543778801843317,1.0597999999999999,0.8683201878766393,18.0,28.0,84.0,75.0,21.0,40.0,9.0,0.0,0.0,0.273972602739726,0.35714285714285715,0.5342465753424658,0.8913894324853229,0.26027397260273977,0.29508196721311475,1.0,0.023809523809523808,0.13095238095238096,0.11904761904761904,0.391304347826087,0.6086956521739131,0.6428571428571429,120.0,242.68965517241378,0.35714285714285715,0.5333333333333333,S12,SEF
4,84.0,76.0,19.0,10.0,7.0,6.0,0.0,6.0,43.0,10.0,8.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,5.0,11.0,8.0,16.0,5.0,1.0,-0.4516129032258066,-0.13549999999999995,0.368781017369727,24.0,22.0,84.0,76.0,19.0,43.0,8.0,0.0,0.0,0.25,0.32142857142857145,0.5657894736842105,0.887218045112782,0.3157894736842105,0.24074074074074073,0.0,0.07142857142857142,0.19047619047619047,0.09523809523809523,0.5217391304347826,0.4782608695652174,1.0909090909090908,115.0,251.75892857142858,0.32142857142857145,0.5657894736842105,S12,WWC
