win,loss,save,holds,Season,Game ID
2457,74,,[],S10,87
2989,3029,2674.0,[np.int64(271)],S10,88
2994,114,,[],S10,89
3016,394,,[],S10,90
2994,2738,,[],S10,91
2735,198,,[],S10,92
2890,2659,,[],S10,93
2998,2945,3028.0,[],S10,94
76,270,,[],S10,95
103,2206,,[np.int64(1834)],S10,96
607,130,,[],S10,97
2720,2555,3004.0,[],S10,98
3044,2814,2724.0,[np.int64(2795)],S10,99
149,37,,[],S10,100
183,2730,,[],S10,101
166,305,,[],S10,102
2944,788,,[],S10,103
2477,2678,,[],S10,104
394,1759,,"[np.int64(337), np.int64(395)]",S10,105
195,361,,[],S10,106
103,76,,[],S10,107
2867,2877,,[],S10,108
2997,2888,3028.0,[],S10,109
220,2329,,[],S10,110
2659,610,,[np.int64(1942)],S10,111
3057,788,,[],S10,112
716,2220,,[],S10,113
2795,485,,[np.int64(2915)],S10,114
2735,1759,,[],S10,115
3047,2544,,[],S10,116
3039,131,2792.0,[],S10,117
3016,3041,,[],S10,118
114,310,2350.0,"[np.int64(114), np.int64(2814)]",S10,119
3059,337,,[],S10,120
2829,2585,,[],S10,121
2744,2954,,[],S10,122
2477,2593,258.0,[],S10,123
166,1801,,[],S10,124
2989,1692,,[],S10,125
2206,373,,[],S10,126
1703,607,,[],S10,127
394,2390,,[],S10,128
39,1963,,[],S10,129
3004,771,,[],S10,130
296,2795,,[],S10,131
2738,2207,,[],S10,132
127,2461,,[],S10,133
74,249,,[],S10,134
2657,5,,[],S10,135
471,2792,,[],S10,136
2998,788,,[],S10,137
2855,771,378.0,[],S10,138
2206,100,,[np.int64(2206)],S10,139
3,2674,,[],S10,140
2945,2477,,[],S10,141
2915,270,,[],S10,142
3016,2621,,[],S10,143
394,2839,,[],S10,144
149,2659,,[],S10,145
1843,207,,[],S10,146
37,275,,[],S10,147
166,390,,[np.int64(2877)],S10,148
3057,2890,,[],S10,149
103,2814,,[],S10,150
481,2994,392.0,[],S10,151
198,3059,,[],S10,152
607,2997,,[],S10,153
2829,310,,[],S10,154
2735,76,,[],S10,155
788,2207,,[],S10,156
37,716,,[],S10,157
2720,219,,[],S10,158
2954,1703,,[],S10,159
127,3044,,[],S10,160
361,2991,,[np.int64(647)],S10,161
2810,233,,[np.int64(2810)],S10,162
2657,2867,2689.0,[np.int64(2944)],S10,163
2702,2544,2350.0,[np.int64(2702)],S10,164
1834,337,,[],S10,165
2390,471,,[],S10,166
2702,2477,2350.0,[np.int64(2702)],S10,167
270,1801,,[],S10,168
3028,2206,,[],S10,169
1977,2782,,[],S10,170
2877,2989,,[],S10,171
39,3029,,[],S10,172
3047,275,,[],S10,173
1942,2795,,[],S10,174
394,1759,714.0,[np.int64(395)],S10,175
2738,2220,,[],S10,176
378,1786,,[],S10,177
3041,361,,[],S10,178
2792,610,,[],S10,179
3016,2744,,[],S10,180
1963,771,,[],S10,181
2855,2724,,[],S10,182
2792,2744,,[],S10,183
361,2791,,[],S10,184
2222,100,,[],S10,185
2998,130,,[],S10,186
3004,271,,[],S10,187
2659,39,,[],S10,188
2820,2945,,[],S10,189
2544,517,,[],S10,190
2890,149,,[],S10,191
2877,74,,[],S10,192
3057,714,,[],S10,193
2390,1961,,[],S10,194
413,2814,2206.0,"[np.int64(413), np.int64(2887)]",S10,195
390,3029,,[],S10,196
2915,1801,,[],S10,197
413,2954,,"[np.int64(413), np.int64(2887)]",S10,198
2593,610,,[],S10,199
2735,2888,,[],S10,200
310,207,,[],S10,201
249,1703,,[],S10,202
378,1942,,[np.int64(2730)],S10,203
2207,1834,,[],S10,204
2738,3039,,[],S10,205
373,1843,,[],S10,206
3059,76,,[],S10,207
2810,1786,,[],S10,208
2606,112,,[],S10,209
714,2867,,[],S10,210
2593,2887,,[],S10,211
198,296,,[],S10,212
1692,2855,,[],S10,213
2867,103,,[],S10,214
219,76,,[],S10,215
2474,2390,,[],S10,216
2350,2220,,[],S10,217
37,127,,[],S10,218
2720,1759,,[],S10,219
2457,3044,2877.0,[],S10,220
275,2989,,[],S10,221
2782,2657,,[],S10,222
3057,361,,[],S10,223
610,3016,,[],S10,224
337,2997,,[],S10,225
2730,149,,[np.int64(716)],S10,226
2820,2222,2743.0,[],S10,227
2544,2998,,[],S10,228
103,270,1834.0,[],S10,229
2945,233,,[],S10,230
771,166,,[],S10,231
788,195,,[],S10,232
130,100,,[],S10,233
3041,2735,,[],S10,234
39,2817,,[],S10,235
2659,275,,[],S10,236
2890,305,,[],S10,237
3047,3029,,[],S10,238
392,395,,[],S10,239
2792,2702,,[np.int64(2944)],S10,240
