ID,Game ID,Season,Display Season,Session,Team,Franchise,Opponent,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
606,9012,9.0,S9,3,KGB,KGB,NNL,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-0.6404059864857319,-0.05612522815909705,-0.0679,Away
606,9020,9.0,S9,5,KGB,KGB,AND,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,1,0.9262820512820512,0.10054357561768126,0.1119,Home
606,9028,9.0,S9,7,KGB,KGB,NNL,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,-0.4316619965247883,-0.03525082916300269,-0.023899999999999998,Home
606,9035,9.0,S9,9,KGB,KGB,BIR,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,-0.0591655902347244,0.001998811466003697,-0.026500000000000003,Home
606,9038,9.0,S9,10,KGB,KGB,FLB,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,4,4,1,1,0.616495471614756,0.07748028814042789,0.25189999999999996,Away
606,9043,9.0,S9,11,KGB,KGB,AND,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,5,0,0,-1.1042449385887165,-0.08667838239044325,-0.266,Away
606,9052,9.0,S9,13,KGB,KGB,GOP,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,3,1,0,-0.07604154020337761,0.0042689017138764496,0.000700000000000001,Away
606,9055,9.0,S9,14,KGB,KGB,POS,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,3,0,0,-0.48932867203838726,-0.03705981146962452,-0.0847,Home
606,10004,10.0,S10,1,SSS,SSS,BEE,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,6,3,1,2,1.5689655172413794,0.16842552113507397,0.10930000000000001,Away
606,10010,10.0,S10,2,SSS,SSS,SEO,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,5,3,1,2,2.1922824526568205,0.23075721467661808,0.24420000000000003,Home
606,10029,10.0,S10,6,SSS,SSS,KRK,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0.805413889668655,0.09207035837780156,0.13269999999999998,Away
606,10034,10.0,S10,7,SSS,SSS,CRN,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,3,1,0,1.123665359752532,0.12389550538618924,0.1653,Away
606,10038,10.0,S10,8,SSS,SSS,KIR,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,1,4,0,0,-1.0315664451321815,-0.08778468529863676,-0.1951,Home
606,10043,10.0,S10,9,SSS,SSS,ACK,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,4,1,1,0.7286865050141377,0.08824060971599516,0.1386,Home
606,10049,10.0,S10,10,SSS,SSS,SEO,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,1,4,0,0,-0.621835180387573,-0.04681155882417589,-0.025599999999999998,Away
606,10056,10.0,S10,12,SSS,SSS,GOB,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,3,0,0,-0.37206576205595515,-0.025677606794659462,-0.0361,Home
606,10061,10.0,S10,13,SSS,SSS,BEE,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,-0.687026881301904,-0.06101670852289969,-0.1471,Home
606,11005,11.0,S11,1,ARA,ARA,DOG,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,-0.4797676166342769,-0.036708781801612175,-0.007100000000000001,Home
606,11010,11.0,S11,2,ARA,ARA,ROY,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,-0.3532821161139746,-0.02781622503685378,-0.020499999999999997,Home
606,11017,11.0,S11,3,ARA,ARA,SHH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.5147058823529411,-0.04771459494802227,-0.1118,Away
606,11021,11.0,S11,4,ARA,ARA,OKT,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,-1.0775946224862634,-0.09649148238681081,-0.1187,Home
606,11034,11.0,S11,6,ARA,ARA,WRM,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,-0.6149776868433239,-0.050229788822516865,-0.1176,Away
606,11041,11.0,S11,7,ARA,ARA,LOB,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,3,3,1,1,1.4067610928027252,0.15194408914208804,0.13290000000000002,Home
606,11053,11.0,S11,9,ARA,ARA,SHH,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,-0.9793426295528787,-0.09042227638074418,-0.1671,Home
606,11075,11.0,S11,13,ARA,ARA,POS,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,3,1,0,0.2653219077990293,0.03780017064171845,0.0401,Away
606,11082,11.0,S11,14,ARA,ARA,HOT,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0.28670047979524116,0.03618203455406779,0.0258,Home
