G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Type,Season,Hitter ID,is_sub_row,Team,Last Team,Last Session,WAR
3.0,10.0,9.0,5.0,1.0,4.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.6,0.6666666666666666,1.2666666666666666,0.11111111111111105,0.7142857142857143,0.5,0.0,0.2,0.1,1.0,0.0,,192.33333333333334,0.6,0.6666666666666666,1.2213491967930796,0.41910000000000003,2.0,0.0,BP,S2,211.0,True,MIL,MIL,14,0.1561709071619227
8.0,18.0,17.0,7.0,0.0,5.0,2.0,0.0,0.0,9.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.4117647058823529,0.4444444444444444,0.5294117647058824,0.9738562091503268,0.11764705882352944,0.5,1.0,0.0,0.16666666666666666,0.05555555555555555,0.5714285714285714,0.42857142857142855,1.3333333333333333,220.42105263157896,0.4444444444444444,0.5294117647058824,1.117705080967287,0.02759999999999997,4.0,3.0,BN,S2,213.0,False,MIN,MIN,11,0.17303528556543524
16.0,47.0,42.0,11.0,5.0,7.0,1.0,2.0,1.0,19.0,5.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,15.0,1.0,0.0,0.2619047619047619,0.3404255319148936,0.4523809523809524,0.792806484295846,0.19047619047619047,0.30303030303030304,,0.02127659574468085,0.1702127659574468,0.10638297872340426,0.30434782608695654,0.6956521739130435,0.4375,239.69565217391303,0.3404255319148936,0.4523809523809524,-1.2740349424682116,-0.058699999999999974,7.0,16.0,BN,S2,215.0,False,OAK,OAK,18,0.03256564692146813
13.0,32.0,27.0,4.0,4.0,1.0,0.0,0.0,3.0,13.0,5.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,8.0,1.0,0.0,0.14814814814814814,0.21875,0.48148148148148145,0.7002314814814814,0.3333333333333333,0.05263157894736842,,0.09375,0.21875,0.09375,0.3888888888888889,0.6111111111111112,0.6363636363636364,270.1875,0.21875,0.48148148148148145,-5.102712957786435,-0.5092000000000001,7.0,11.0,BP,S2,220.0,False,ARI,ARI,18,-0.4013561358342764
14.0,40.0,33.0,9.0,7.0,6.0,0.0,0.0,3.0,18.0,4.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,1.0,0.0,0.2727272727272727,0.4,0.5454545454545454,0.9454545454545454,0.2727272727272727,0.3333333333333333,,0.075,0.3,0.175,0.5,0.5,1.0,241.45,0.4,0.5454545454545454,0.5117328351007175,0.19380000000000006,6.0,6.0,BP,S2,222.0,False,MTL,MTL,18,0.18731723344053072
17.0,47.0,42.0,10.0,10.0,3.0,0.0,0.0,7.0,31.0,16.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,6.0,8.0,3.0,0.0,0.23809523809523808,0.2765957446808511,0.7380952380952381,1.0146909827760893,0.5,0.1111111111111111,,0.14893617021276595,0.2127659574468085,0.06382978723404255,0.4583333333333333,0.5416666666666666,0.8461538461538461,257.72340425531917,0.2765957446808511,0.7380952380952381,-2.5212300984453484,0.0420000000000001,11.0,13.0,BP,S2,223.0,False,2TM,SFG,18,-0.09215386867624556
10.0,26.0,23.0,6.0,6.0,2.0,0.0,0.0,4.0,18.0,8.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,0.2608695652173913,0.34615384615384615,0.782608695652174,1.12876254180602,0.5217391304347827,0.14285714285714285,,0.15384615384615385,0.19230769230769232,0.11538461538461539,0.5,0.5,1.0,243.69230769230768,0.34615384615384615,0.782608695652174,0.5205715879975806,0.09200000000000007,6.0,6.0,BP,S2,223.0,True,STL,STL,11,0.1405507262545564
7.0,21.0,19.0,4.0,4.0,1.0,0.0,0.0,3.0,13.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,2.0,0.0,0.21052631578947367,0.19047619047619047,0.6842105263157895,0.87468671679198,0.4736842105263158,0.07692307692307693,,0.14285714285714285,0.23809523809523808,0.0,0.4166666666666667,0.5833333333333334,0.7142857142857143,275.0952380952381,0.19047619047619047,0.6842105263157895,-3.0418016864429287,-0.04999999999999998,5.0,7.0,BP,S2,223.0,True,SFG,SFG,18,-0.2327045949308019
13.0,32.0,29.0,10.0,4.0,6.0,3.0,0.0,1.0,16.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,2.0,0.0,0.3448275862068966,0.40625,0.5517241379310345,0.9579741379310345,0.2068965517241379,0.391304347826087,,0.03125,0.15625,0.09375,0.6428571428571429,0.35714285714285715,1.8,255.96875,0.40625,0.5517241379310345,1.7510810764792708,0.009300000000000003,9.0,5.0,BN,S2,224.0,False,MTL,MTL,17,0.2840232675922943
13.0,39.0,37.0,17.0,9.0,11.0,1.0,0.0,5.0,33.0,10.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,0.0,0.4594594594594595,0.48717948717948717,0.8918918918918919,1.379071379071379,0.4324324324324324,0.48,,0.1282051282051282,0.1794871794871795,0.05128205128205128,0.6153846153846154,0.38461538461538464,1.6,208.42105263157896,0.48717948717948717,0.8918918918918919,7.561657910889488,0.3106,8.0,5.0,BC,S2,225.0,False,MTL,MTL,18,0.8889061422711462
14.0,36.0,31.0,10.0,2.0,5.0,4.0,1.0,0.0,16.0,3.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,8.0,1.0,0.0,0.3225806451612903,0.3888888888888889,0.5161290322580645,0.9050179211469533,0.1935483870967742,0.3448275862068966,1.0,0.0,0.08333333333333333,0.1111111111111111,0.47368421052631576,0.5263157894736842,0.9,230.72972972972974,0.3888888888888889,0.5161290322580645,1.4708110965654408,-0.00029999999999999645,9.0,10.0,BC,S2,226.0,False,MTL,MTL,18,0.26961066459395716
13.0,31.0,30.0,10.0,3.0,8.0,2.0,0.0,0.0,12.0,4.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.3333333333333333,0.3548387096774194,0.4,0.7548387096774194,0.06666666666666671,0.5555555555555556,,0.0,0.3870967741935484,0.03225806451612903,0.5,0.5,1.0,256.6774193548387,0.3548387096774194,0.4,-3.1665274340988874,-0.2783,4.0,4.0,BN,S2,230.0,False,MTL,MTL,18,-0.21114118221378303
11.0,25.0,22.0,7.0,3.0,6.0,0.0,0.0,1.0,10.0,3.0,3.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,0.3181818181818182,0.4,0.45454545454545453,0.8545454545454545,0.13636363636363635,0.4,,0.04,0.24,0.12,0.7777777777777778,0.2222222222222222,3.5,262.82608695652175,0.4,0.45454545454545453,-2.4684767018000047,-0.3056,7.0,2.0,BC,S2,231.0,False,MTL,MTL,18,-0.1617577014734636
13.0,34.0,28.0,7.0,5.0,0.0,3.0,0.0,4.0,22.0,12.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,8.0,2.0,0.0,0.25,0.35294117647058826,0.7857142857142857,1.138655462184874,0.5357142857142857,0.15789473684210525,,0.11764705882352941,0.17647058823529413,0.14705882352941177,0.3125,0.6875,0.45454545454545453,239.96969696969697,0.35294117647058826,0.7857142857142857,3.769738652923416,0.050000000000000044,5.0,11.0,BP,S2,232.0,False,MTL,MTL,18,0.4926962227332317
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,,,,56.0,1.0,1.0,0.9933906146728355,0.1508,0.0,0.0,,S2,233.0,False,PIT,PIT,6,0.10274266021554504
8.0,17.0,16.0,3.0,2.0,2.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,0.1875,0.17647058823529413,0.375,0.5514705882352942,0.1875,0.2,,0.058823529411764705,0.35294117647058826,0.0,0.5,0.5,1.0,299.47058823529414,0.17647058823529413,0.375,-2.391790621445515,-0.1236,4.0,4.0,BN,S2,234.0,False,2TM,CLE,14,-0.18131788342410643
7.0,16.0,15.0,3.0,2.0,2.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,0.2,0.1875,0.4,0.5875,0.2,0.2,,0.0625,0.3125,0.0,0.5,0.5,1.0,297.0,0.1875,0.4,-2.142788704242168,-0.0963,4.0,4.0,BN,S2,234.0,True,MIN,MIN,11,-0.15982129045203322
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,339.0,0.0,0.0,-0.24900191720334675,-0.0273,0.0,0.0,BN,S2,234.0,True,CLE,CLE,14,-0.0214965929720732
3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.16666666666666666,0.0,0.6,0.4,1.5,367.8333333333333,0.0,0.0,-2.1615990763467465,-0.1792,3.0,2.0,BC,S2,240.0,False,MTL,MTL,18,-0.1957383151451058
15.0,41.0,37.0,15.0,5.0,13.0,1.0,0.0,1.0,19.0,8.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,3.0,6.0,0.0,0.0,0.40540540540540543,0.43902439024390244,0.5135135135135135,0.952537903757416,0.10810810810810806,0.42424242424242425,,0.024390243902439025,0.0975609756097561,0.07317073170731707,0.631578947368421,0.3684210526315789,1.7142857142857142,232.7560975609756,0.43902439024390244,0.5135135135135135,-1.178348820119169,0.182,12.0,7.0,BC,S2,241.0,False,2TM,BOS,18,0.02171266666680356
3.0,10.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.2222222222222222,,0.0,0.1,0.0,0.8571428571428571,0.14285714285714285,6.0,343.5,0.2,0.2,-4.4008618201320395,-0.4016000000000001,6.0,1.0,BC,S2,241.0,True,TB,TB,3,-0.40605019453058916
12.0,31.0,27.0,13.0,5.0,11.0,1.0,0.0,1.0,17.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,0.48148148148148145,0.5161290322580645,0.6296296296296297,1.1457586618876943,0.1481481481481482,0.5,,0.03225806451612903,0.0967741935483871,0.0967741935483871,0.5,0.5,1.0,197.03225806451613,0.5161290322580645,0.6296296296296297,3.222513000012869,0.5836,6.0,6.0,BC,S2,241.0,True,BOS,BOS,18,0.4277628611973926
15.0,36.0,34.0,12.0,7.0,4.0,3.0,1.0,4.0,29.0,7.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,8.0,4.0,0.0,0.35294117647058826,0.3888888888888889,0.8529411764705882,1.2418300653594772,0.49999999999999994,0.2962962962962963,,0.1111111111111111,0.08333333333333333,0.05555555555555555,0.3684210526315789,0.631578947368421,0.5833333333333334,240.19444444444446,0.3888888888888889,0.8529411764705882,2.0634627416572515,0.5946,7.0,12.0,BP,S2,242.0,False,MTL,MTL,18,0.32887582910313823
13.0,34.0,29.0,11.0,5.0,4.0,5.0,0.0,2.0,22.0,5.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,3.0,3.0,0.0,0.3793103448275862,0.4117647058823529,0.7586206896551724,1.1703853955375254,0.3793103448275862,0.375,,0.058823529411764705,0.14705882352941177,0.08823529411764706,0.4666666666666667,0.5333333333333333,0.875,230.73529411764707,0.4117647058823529,0.7586206896551724,1.3821712788754121,0.1697,7.0,8.0,BN,S2,245.0,False,PHI,PHI,18,0.2539394853284313
10.0,29.0,25.0,5.0,5.0,0.0,1.0,0.0,4.0,18.0,7.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,3.0,0.0,0.2,0.3103448275862069,0.72,1.0303448275862068,0.52,0.07692307692307693,,0.13793103448275862,0.27586206896551724,0.13793103448275862,0.08333333333333333,0.9166666666666666,0.09090909090909091,234.6551724137931,0.3103448275862069,0.72,1.523733765709597,-0.30729999999999996,1.0,11.0,BN,S2,246.0,False,SDP,SDP,18,0.25107774027054247
5.0,14.0,12.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.45238095238095233,0.0,0.18181818181818182,0.6666666666666666,0.0,0.07142857142857142,0.14285714285714285,0.6666666666666666,0.3333333333333333,2.0,291.875,0.2857142857142857,0.16666666666666666,-2.929190789525474,-0.38780000000000003,6.0,3.0,BN,S2,249.0,False,ARI,ARI,18,-0.2452686964768868
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,1.0,0.0,336.5,0.0,0.0,-0.47733074384959007,-0.0593,0.0,1.0,BN,S2,253.0,False,CLE,CLE,14,-0.04092587688843606
2.0,4.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.6666666666666666,,0.0,0.25,0.0,0.0,1.0,0.0,214.5,0.5,0.5,-0.10543212254034046,0.03839999999999999,0.0,1.0,BN,S2,257.0,False,CLE,CLE,18,0.0030711827390118517
7.0,13.0,13.0,3.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.5384615384615385,0.07692307692307693,0.3,,0.0,0.23076923076923078,0.0,0.2857142857142857,0.7142857142857143,0.4,234.25,0.23076923076923078,0.3076923076923077,0.35946017264741914,0.14589999999999997,2.0,5.0,BP,S2,258.0,False,2TM,SEA,17,0.08019280099214107
5.0,9.0,9.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.25,,0.0,0.1111111111111111,0.0,0.16666666666666666,0.8333333333333334,0.2,216.66666666666666,0.2222222222222222,0.3333333333333333,0.4517808988558495,0.12479999999999998,1.0,5.0,BP,S2,258.0,True,TEX,TEX,15,0.07581047861993821
2.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.0,0.5,,0.0,0.5,0.0,1.0,0.0,,287.0,0.25,0.25,-0.09232072620843024,0.021099999999999994,1.0,0.0,BP,S2,258.0,True,SEA,SEA,17,0.004382322372202874
8.0,17.0,13.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.15384615384615385,0.29411764705882354,0.38461538461538464,0.6787330316742082,0.23076923076923078,0.1111111111111111,,0.058823529411764705,0.23529411764705882,0.17647058823529413,0.125,0.875,0.14285714285714285,215.3125,0.29411764705882354,0.38461538461538464,-0.3449440914401891,-0.1829,1.0,7.0,,S2,267.0,False,MIN,MIN,10,0.02336676957642615
4.0,11.0,9.0,2.0,2.0,1.0,0.0,0.0,1.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.2222222222222222,0.36363636363636365,0.5555555555555556,0.9191919191919192,0.33333333333333337,0.14285714285714285,,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.5,0.5,1.0,237.63636363636363,0.36363636363636365,0.5555555555555556,1.1256969860690642,0.2575,3.0,3.0,,S2,269.0,False,CLE,CLE,11,0.15000928483778264
9.0,24.0,22.0,4.0,4.0,2.0,0.0,0.0,2.0,10.0,5.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,0.18181818181818182,0.25,0.45454545454545453,0.7045454545454546,0.2727272727272727,0.16666666666666666,,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.5,0.5,1.0,279.7391304347826,0.25,0.45454545454545453,-2.146782752645272,0.07879999999999997,5.0,5.0,BP,S2,271.0,False,SDP,SDP,18,-0.1329919053062518
17.0,50.0,47.0,14.0,5.0,11.0,2.0,1.0,0.0,18.0,2.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,10.0,2.0,0.0,0.2978723404255319,0.34,0.3829787234042553,0.7229787234042553,0.08510638297872342,0.3783783783783784,,0.0,0.2,0.06,0.4782608695652174,0.5217391304347826,0.9166666666666666,253.9795918367347,0.34,0.3829787234042553,-5.008169829229027,-0.5646000000000001,11.0,12.0,BC,S2,273.0,False,OAK,OAK,18,-0.330637045509829
13.0,26.0,24.0,8.0,1.0,6.0,2.0,0.0,0.0,10.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,1.0,0.0,0.3333333333333333,0.38461538461538464,0.4166666666666667,0.8012820512820513,0.08333333333333337,0.4,,0.0,0.15384615384615385,0.07692307692307693,0.6666666666666666,0.3333333333333333,2.0,247.03846153846155,0.38461538461538464,0.4166666666666667,-0.45280402414364485,0.11159999999999995,8.0,4.0,BC,S2,274.0,False,ARI,ARI,17,0.04321316504043384
6.0,15.0,13.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.15384615384615385,0.2,0.15384615384615385,0.35384615384615387,0.0,0.3333333333333333,,0.0,0.5333333333333333,0.06666666666666667,0.5,0.5,1.0,262.38461538461536,0.2,0.15384615384615385,-2.5192726777314736,-0.40859999999999996,2.0,2.0,BP,S2,276.0,False,MIL,MIL,18,-0.20087328654922523
15.0,40.0,37.0,12.0,3.0,9.0,3.0,0.0,0.0,15.0,4.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,7.0,1.0,0.0,0.32432432432432434,0.375,0.40540540540540543,0.7804054054054055,0.08108108108108109,0.375,1.0,0.0,0.125,0.075,0.6,0.4,1.5,261.85,0.375,0.40540540540540543,-2.6108977053178997,0.4984999999999999,12.0,8.0,BN,S2,277.0,False,ARI,ARI,18,-0.124945820601331
12.0,32.0,30.0,5.0,1.0,3.0,0.0,1.0,1.0,10.0,6.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.16666666666666666,0.21875,0.3333333333333333,0.5520833333333333,0.16666666666666666,0.18181818181818182,,0.03125,0.21875,0.0625,0.5,0.5,1.0,289.59375,0.21875,0.3333333333333333,-1.6654757334146302,-0.14629999999999993,9.0,9.0,BN,S2,278.0,False,TB,TB,17,-0.057632413397095836
2.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.2,,0.0,0.0,0.0,0.25,0.75,0.3333333333333333,251.0,0.2,0.2,-0.5931716438404264,-0.1562,1.0,3.0,BC,S2,283.0,False,BAL,BAL,16,-0.04229917064273527
2.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,,0.0,0.0,0.2,0.5,0.5,1.0,281.0,0.2,0.0,-0.6471444827195136,-0.09040000000000001,2.0,2.0,BP,S2,284.0,False,WSH,WSH,3,-0.04769645453064399
2.0,5.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4,0.4,0.4,0.8,0.0,0.5,,0.0,0.2,0.0,0.0,1.0,0.0,232.0,0.4,0.4,0.5843363574572062,0.013999999999999999,0.0,2.0,BC,S2,285.0,False,PHI,PHI,17,0.075451629487028
11.0,25.0,21.0,6.0,1.0,6.0,0.0,0.0,0.0,6.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,2.0,0.0,0.2857142857142857,0.36,0.2857142857142857,0.6457142857142857,0.0,0.3,1.0,0.0,0.08,0.12,0.5,0.5,1.0,260.96153846153845,0.36,0.2857142857142857,-1.542698404829651,-0.17109999999999997,7.0,7.0,BN,S2,287.0,False,PHI,PHI,18,-0.06917987177642825
13.0,34.0,28.0,10.0,5.0,5.0,1.0,1.0,3.0,22.0,6.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,4.0,0.0,0.0,0.35714285714285715,0.4117647058823529,0.7857142857142857,1.1974789915966386,0.42857142857142855,0.3684210526315789,,0.08823529411764706,0.23529411764705882,0.11764705882352941,0.5,0.5,1.0,236.23529411764707,0.4117647058823529,0.7857142857142857,1.3410415279768757,0.42090000000000005,6.0,6.0,BP,S2,288.0,False,PHI,PHI,18,0.24982651023857771
6.0,12.0,11.0,4.0,3.0,2.0,1.0,0.0,1.0,8.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.36363636363636365,0.4166666666666667,0.7272727272727273,1.143939393939394,0.36363636363636365,0.375,,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.4,0.6,0.6666666666666666,219.16666666666666,0.4166666666666667,0.7272727272727273,-0.0060440150210088195,-0.08529999999999999,2.0,3.0,BN,S2,289.0,False,TB,TB,17,0.04023878347703681
13.0,31.0,29.0,8.0,5.0,4.0,2.0,0.0,2.0,16.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,7.0,1.0,0.0,0.27586206896551724,0.3225806451612903,0.5517241379310345,0.8743047830923247,0.27586206896551724,0.2608695652173913,,0.06451612903225806,0.12903225806451613,0.06451612903225806,0.5294117647058824,0.47058823529411764,1.125,253.41935483870967,0.3225806451612903,0.5517241379310345,-1.7230719163443178,0.17410000000000003,9.0,8.0,BP,S2,290.0,False,PHI,PHI,18,-0.06679563043832608
17.0,42.0,38.0,12.0,5.0,7.0,3.0,0.0,2.0,21.0,10.0,3.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,0.0,0.0,0.3157894736842105,0.35714285714285715,0.5526315789473685,0.9097744360902256,0.23684210526315796,0.43478260869565216,1.0,0.047619047619047616,0.3333333333333333,0.07142857142857142,0.6153846153846154,0.38461538461538464,1.6,244.69767441860466,0.35714285714285715,0.5526315789473685,1.3920095867054512,0.2965999999999999,8.0,5.0,BC,S2,292.0,False,2TM,DET,18,0.28215210609752706
11.0,28.0,26.0,11.0,3.0,7.0,2.0,0.0,2.0,19.0,10.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.4230769230769231,0.42857142857142855,0.7307692307692307,1.1593406593406592,0.30769230769230765,0.5294117647058824,1.0,0.07142857142857142,0.2857142857142857,0.03571428571428571,0.5,0.5,1.0,213.27586206896552,0.42857142857142855,0.7307692307692307,3.898670956102528,0.5887000000000001,4.0,4.0,BC,S2,292.0,True,MIL,MIL,11,0.485167860561574
6.0,14.0,12.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.08333333333333333,0.21428571428571427,0.16666666666666666,0.38095238095238093,0.08333333333333333,0.16666666666666666,,0.0,0.42857142857142855,0.14285714285714285,0.8,0.2,4.0,309.7857142857143,0.21428571428571427,0.16666666666666666,-2.506661369397076,-0.2921,4.0,1.0,BC,S2,292.0,True,DET,DET,18,-0.20301575446404696
11.0,24.0,22.0,9.0,4.0,6.0,1.0,0.0,2.0,16.0,5.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,0.4090909090909091,0.4583333333333333,0.7272727272727273,1.1856060606060606,0.3181818181818182,0.4117647058823529,0.0,0.08333333333333333,0.125,0.08333333333333333,0.5,0.5,1.0,220.08,0.4583333333333333,0.7272727272727273,2.1989750866174975,0.24660000000000004,5.0,5.0,BC,S2,293.0,False,PHI,PHI,18,0.3015838786200251
13.0,36.0,34.0,12.0,7.0,10.0,1.0,0.0,1.0,16.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,5.0,2.0,1.0,0.0,0.35294117647058826,0.3888888888888889,0.47058823529411764,0.8594771241830066,0.11764705882352938,0.39285714285714285,,0.027777777777777776,0.1388888888888889,0.05555555555555555,0.8235294117647058,0.17647058823529413,4.666666666666667,279.1714285714286,0.3888888888888889,0.47058823529411764,-3.0623293799019136,-0.17200000000000004,14.0,3.0,BC,S2,294.0,False,SDP,SDP,18,-0.18370338305277828
11.0,31.0,29.0,6.0,4.0,3.0,2.0,0.0,1.0,11.0,4.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,4.0,2.0,0.0,0.20689655172413793,0.25806451612903225,0.3793103448275862,0.6373748609566184,0.17241379310344826,0.25,,0.03225806451612903,0.25806451612903225,0.06451612903225806,0.6,0.4,1.5,277.8709677419355,0.25806451612903225,0.3793103448275862,-3.7155156866203063,-0.29900000000000004,9.0,6.0,BP,S2,296.0,False,BOS,BOS,18,-0.26604000746592493
