OBC,Outs,RunExpectancy
0,0,0.410958904109589
0,1,0.4461538461538462
0,2,0.1346153846153846
1,0,0.0
1,1,0.4
1,2,0.4117647058823529
2,0,0.875
2,1,0.8333333333333334
2,2,0.35714285714285715
3,0,5.0
3,1,1.5
3,2,0.0
4,0,0.0
4,1,1.3333333333333333
4,2,0.0
5,1,2.0
5,2,0.0
6,1,0.5
6,2,0.0
