IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,W,L,SV,HLD,GS,GF,CG,SHO,RE24,WPA,WAR,AB_A,SF_A,SH_A,1B,2B_A,3B_A,RGO,LGO,FO,PO,LO,GB_outs_A,FB_outs_A,SB_A,CS_A,G,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,SB%_A,Avg Diff,FIP,ERA-,W-L%,Season,Team
88.33333333333333,357.0,79.0,46.0,46.0,26.0,1.0,1.0,70.0,15.0,9.0,5.0,1.0,0.0,14.0,14.0,5.0,1.0,-15.400234938748117,-0.3098000000000001,2.975023493874812,330.0,1.0,0.0,36.0,24.0,4.0,28.0,34.0,74.0,46.0,0.0,70.0,120.0,7.0,1.0,14.0,3.1245283018867926,1.1886792452830188,5.366037735849057,1.018867924528302,1.7660377358490567,4.754716981132075,2.6923076923076925,0.23939393939393938,0.29411764705882354,0.4727272727272727,0.7668449197860963,0.2601626016260163,0.04201680672268908,0.19607843137254902,0.07282913165266107,0.3684210526315789,0.631578947368421,0.5833333333333334,0.875,249.36211968276857,2.512468547162255,72.0,0.6428571428571429,S10,ACK
81.0,332.0,72.0,47.0,47.0,35.0,0.0,0.0,68.0,18.0,8.0,6.0,2.0,0.0,14.0,14.0,7.0,3.0,-7.637189016357224,-0.07370000000000004,2.0982287055572915,296.0,1.0,0.0,27.0,20.0,7.0,33.0,38.0,64.0,22.0,0.0,83.0,86.0,2.0,2.0,14.0,3.4814814814814814,1.3209876543209877,5.333333333333333,1.3333333333333333,2.5925925925925926,5.037037037037036,1.9428571428571428,0.24324324324324326,0.32228915662650603,0.5405405405405406,0.8628296971670466,0.2559241706161137,0.05421686746987952,0.20481927710843373,0.10542168674698796,0.4911242603550296,0.5088757396449705,0.9651162790697675,0.5,253.13690476190476,3.512981009309937,96.0,0.5714285714285714,S10,BEE
81.66666666666667,339.0,80.0,45.0,45.0,28.0,0.0,1.0,72.0,13.0,7.0,7.0,0.0,0.0,14.0,14.0,6.0,1.0,-12.733773377337736,0.17299999999999985,2.6360243965573034,306.0,5.0,0.0,31.0,28.0,8.0,31.0,33.0,72.0,23.0,0.0,73.0,95.0,5.0,5.0,14.0,3.3061224489795915,1.3224489795918366,5.877551020408163,0.9551020408163264,2.057142857142857,5.289795918367346,2.5714285714285716,0.26143790849673204,0.3185840707964602,0.5326797385620915,0.8512638093585516,0.29646017699115046,0.038348082595870206,0.21238938053097345,0.08259587020648967,0.43452380952380953,0.5654761904761905,0.7684210526315789,0.5,249.5020025202058,2.3415020473547847,77.0,0.5,S10,CRN
82.0,357.0,93.0,58.0,58.0,32.0,0.0,0.0,55.0,21.0,7.0,7.0,2.0,0.0,14.0,14.0,2.0,1.0,0.2662266226622634,-0.4326000000000002,1.4083773377337736,322.0,3.0,0.0,52.0,14.0,6.0,36.0,35.0,76.0,30.0,0.0,78.0,106.0,14.0,7.0,14.0,4.2439024390243905,1.524390243902439,6.804878048780488,1.5365853658536586,2.3414634146341466,4.024390243902439,1.71875,0.2888198757763975,0.35014005602240894,0.5652173913043478,0.9153574473267567,0.2891566265060241,0.058823529411764705,0.15406162464985995,0.0896358543417367,0.42391304347826086,0.5760869565217391,0.7358490566037735,0.6666666666666666,241.90291504442447,4.1653447551696186,105.0,0.5,S10,GOB
81.33333333333334,360.0,100.0,66.0,66.0,32.0,0.0,0.0,52.0,20.0,6.0,8.0,1.0,4.0,14.0,14.0,0.0,0.0,9.266226622662264,-3.1154999999999995,0.5204361612631854,321.0,7.0,0.0,44.0,21.0,15.0,51.0,38.0,55.0,32.0,0.0,101.0,87.0,10.0,4.0,14.0,4.868852459016393,1.622950819672131,7.377049180327868,1.4754098360655736,2.3606557377049175,3.836065573770491,1.625,0.3115264797507788,0.36666666666666664,0.6573208722741433,1.02398753894081,0.3125,0.05555555555555555,0.14444444444444443,0.08888888888888889,0.5372340425531915,0.4627659574468085,1.160919540229885,0.7142857142857143,241.77272727272728,4.105168825541469,115.0,0.42857142857142855,S10,GRS
89.0,394.0,107.0,73.0,73.0,37.0,0.0,0.0,68.0,36.0,8.0,6.0,1.0,0.0,14.0,14.0,3.0,1.0,10.337733773377336,-1.0015000000000003,0.5499521128583451,356.0,1.0,0.0,44.0,23.0,4.0,39.0,47.0,62.0,34.0,0.0,99.0,96.0,9.0,4.0,14.0,4.921348314606742,1.6179775280898876,7.213483146067416,2.426966292134831,2.4943820224719104,4.584269662921348,1.837837837837838,0.300561797752809,0.36548223350253806,0.6910112359550562,1.0564934694575943,0.28063241106719367,0.09137055837563451,0.17258883248730963,0.09390862944162437,0.5076923076923077,0.49230769230769234,1.03125,0.6923076923076923,241.3551371408514,5.984336259691405,119.0,0.5714285714285714,S10,KIR
80.99999999999999,346.0,86.0,49.0,49.0,31.0,0.0,4.0,64.0,20.0,7.0,7.0,1.0,0.0,14.0,14.0,5.0,1.0,-7.029702970297031,-0.08579999999999993,2.093754610755193,313.0,2.0,0.0,39.0,18.0,9.0,36.0,34.0,69.0,26.0,0.0,77.0,95.0,11.0,7.0,14.0,3.62962962962963,1.4444444444444446,6.370370370370372,1.4814814814814818,2.2962962962962967,4.740740740740742,2.064516129032258,0.2747603833865815,0.33815028901734107,0.5814696485623003,0.9196199375796414,0.2857142857142857,0.057803468208092484,0.18497109826589594,0.08959537572254335,0.4476744186046512,0.5523255813953488,0.8105263157894737,0.6111111111111112,254.79548087571342,3.7845859475815424,84.0,0.5,S10,KRK
87.66666666666666,389.0,110.0,66.0,66.0,31.0,0.0,1.0,69.0,28.0,8.0,6.0,3.0,4.0,14.0,14.0,0.0,0.0,4.041804180418038,-1.7535,1.1594470329385884,356.0,2.0,0.0,54.0,24.0,4.0,35.0,34.0,64.0,46.0,0.0,78.0,110.0,13.0,6.0,14.0,4.517110266159697,1.608365019011407,7.52851711026616,1.9163498098859315,2.1216730038022815,4.722433460076046,2.225806451612903,0.3089887640449438,0.36246786632390743,0.6348314606741573,0.9972993269980648,0.31417624521072796,0.07197943444730077,0.17737789203084833,0.07969151670951156,0.4148936170212766,0.5851063829787234,0.7090909090909091,0.6842105263157895,239.11884779164194,4.645591439765742,103.0,0.5714285714285714,S10,SEO
80.33333333333334,348.0,94.0,55.0,55.0,27.0,1.0,0.0,48.0,21.0,6.0,8.0,3.0,0.0,14.0,14.0,2.0,1.0,0.0837722070079347,-2.2194999999999996,1.3904463087109717,320.0,1.0,0.0,40.0,27.0,6.0,31.0,43.0,47.0,58.0,0.0,80.0,105.0,11.0,4.0,14.0,4.1078838174273855,1.5062240663900412,7.020746887966804,1.5684647302904562,2.016597510373444,3.5850622406638997,1.7777777777777777,0.29375,0.34770114942528735,0.6125,0.9602011494252873,0.2896825396825397,0.0603448275862069,0.13793103448275862,0.07758620689655173,0.43243243243243246,0.5675675675675675,0.7619047619047619,0.7333333333333333,251.6903291286066,4.218426427065175,102.0,0.42857142857142855,S10,SSS
80.0,348.0,95.0,63.0,63.0,31.0,1.0,0.0,57.0,30.0,4.0,10.0,3.0,0.0,14.0,14.0,3.0,0.0,7.551940908376552,-1.8539999999999999,0.6436294385741096,315.0,2.0,0.0,36.0,23.0,6.0,36.0,34.0,69.0,26.0,0.0,78.0,95.0,9.0,8.0,14.0,4.725,1.575,7.125,2.25,2.325,4.275,1.8387096774193548,0.30158730158730157,0.3620689655172414,0.6984126984126984,1.0604816639299397,0.2826086956521739,0.08620689655172414,0.16379310344827586,0.08908045977011494,0.4508670520231214,0.5491329479768786,0.8210526315789474,0.5294117647058824,230.03972677841867,5.619308169803764,128.0,0.2857142857142857,S10,ZAH
