Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Teams
10244,10,S10,1,1,2,2,6,4,0,4,10,0,3,7,7,4,0,1,11,20,46,4,3,-2.2571428571428576,-0.0638373422924336,-0.288,ATL @ STL
10245,10,S10,2,5,0,2,5,8,3,17,6,0,10,16,3,1,1,1,12,29,72,9,9,-0.38571428571428656,0.21629865256084915,-0.1750000000000001,BAL @ CWS
10246,10,S10,2,2,1,4,8,9,1,7,8,0,1,5,7,4,4,1,15,27,52,12,12,6.264285714285714,0.8227474177061367,0.5994000000000002,OAK @ TBR
10247,10,S10,2,1,1,1,3,9,0,4,12,0,5,7,6,2,0,0,6,12,49,6,6,-0.2571428571428581,0.14305103827870902,-0.1899999999999999,PHI @ MIL
10248,10,S10,2,3,0,4,6,5,0,6,12,0,3,7,5,1,3,2,13,26,51,8,8,1.7428571428571422,0.3671603702777082,0.4651999999999999,ATL @ SFG
10249,10,S10,3,1,1,3,5,9,0,6,6,0,1,8,6,5,2,1,10,18,46,5,5,-0.7357142857142865,0.09519389542156619,-0.16939999999999997,ATL @ PHI
10250,10,S10,3,1,1,3,5,9,1,7,6,0,4,6,4,1,2,6,10,18,46,5,5,-0.8795918367346944,0.09802709174738194,-0.3648,BAL @ TBR
10251,10,S10,4,2,1,4,4,4,0,10,9,0,5,7,3,0,3,2,11,23,49,8,8,1.7428571428571424,0.3602719897065656,0.242,TBR @ PHI
11241,11,S11,1,1,2,9,6,3,0,10,6,0,2,5,8,2,0,0,18,34,52,11,11,1.488721804511278,0.4305514666949062,0.14740000000000006,KCR @ BOS
11242,11,S11,1,1,4,4,7,3,0,4,11,0,7,5,6,0,0,0,16,31,52,8,8,-1.5112781954887218,0.13055146669490622,0.4915999999999998,COL @ MIL
11243,11,S11,1,1,0,3,4,2,0,7,9,0,9,6,3,2,1,0,8,14,44,3,3,-7.37593984962406,-0.4938330641745209,-0.421,NYY @ OAK
11244,11,S11,1,4,1,5,8,5,0,7,8,0,10,6,1,1,0,0,18,37,55,14,14,4.488721804511279,0.7468021947474319,0.5256,FLA @ SFG
11245,11,S11,2,1,0,3,6,5,0,11,5,0,4,4,6,2,3,1,10,16,45,3,3,-6.511278195488722,-0.3856992613576195,-0.30139999999999983,BOS @ DET
11246,11,S11,2,3,1,6,4,3,0,7,5,0,9,4,4,1,0,1,14,31,47,7,7,-2.511278195488722,0.008883829291538612,-0.14340000000000003,NYY @ TBR
11247,11,S11,2,6,0,4,4,9,0,5,9,0,7,7,2,3,0,0,14,36,53,13,13,3.488721804511278,0.6359683760457481,0.2282,SFG @ STL
11248,11,S11,2,2,0,3,8,3,0,5,8,0,8,4,5,2,0,1,13,22,46,4,4,-5.511278195488722,-0.29653308005930323,-0.2607999999999999,MIL @ PHI
11249,11,S11,3,10,2,5,3,6,1,4,12,0,9,4,5,0,1,0,20,59,61,18,18,7.624060150375939,1.0982543947897911,0.4982,DET @ TBR
11250,11,S11,3,4,2,3,3,5,0,4,6,0,6,3,11,3,0,0,12,31,47,10,10,0.488721804511278,0.30346691994069674,0.2881999999999999,STL @ PHI
11251,11,S11,4,1,1,5,8,4,1,8,13,0,8,2,1,0,3,3,15,25,52,8,8,-2.3759398496240602,0.0765867573864237,0.4229999999999999,DET @ PHI
12241,12,S12,17,1,0,2,4,2,0,8,13,0,4,3,4,1,0,0,7,12,41,1,1,-3.9703703703703694,-0.21192172655927305,-0.7636000000000002,SFG @ CHC
12242,12,S12,17,3,0,2,6,5,0,7,9,0,6,2,4,1,1,2,11,22,45,7,7,2.02962962962963,0.4196833264491257,-0.27440000000000003,OAK @ CWS
12243,12,S12,17,0,1,2,5,1,0,10,4,0,9,2,6,1,0,1,8,12,40,3,3,-1.9703703703703694,-0.011921726559273023,-0.1606,ATL @ FLA
12244,12,S12,17,6,1,4,10,18,0,8,12,0,5,12,7,4,0,0,21,45,83,20,20,12.77037037037037,1.6517826655651935,0.5750000000000004,MIN @ TBR
12245,12,S12,18,3,0,3,3,6,0,6,10,0,5,5,9,1,0,0,9,21,50,6,6,0.5777777777777786,0.2835281564091974,-0.1064,FLA @ ARI
12246,12,S12,18,1,1,0,3,2,0,8,10,0,4,7,2,2,0,0,5,10,38,2,2,-2.9703703703703694,-0.1254667492771582,-0.5248,CWS @ DET
12247,12,S12,18,3,0,4,2,7,0,9,12,0,3,7,4,1,0,0,9,22,51,5,5,-0.4222222222222209,0.18804316398182577,-0.10419999999999997,CHC @ MIL
12248,12,S12,18,1,1,1,6,6,0,8,12,0,5,2,6,1,0,0,9,15,49,2,2,-3.4222222222222216,-0.12098685116343105,-0.5010999999999999,MIN @ SEA
12249,12,S12,19,1,0,1,3,5,0,8,15,0,2,3,3,2,0,0,5,9,41,1,1,-3.970370370370369,-0.211921726559273,-0.7147999999999999,MIN @ DET
12250,12,S12,19,2,0,4,9,1,0,9,10,0,4,4,5,3,1,1,15,25,48,7,7,1.5777777777777788,0.3835281564091973,-0.012600000000000042,CHC @ FLA
12251,12,S12,20,2,0,3,3,6,0,8,7,0,3,5,6,3,2,1,8,17,43,3,3,-1.970370370370369,0.01065331130386903,-0.4772000000000001,CHC @ DET
