Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,DP,SB,CS,H,BF,IP,ER,RE24,WAR,WPA,300+ Pitches,400+ Pitches,Teams
5009,5,S5,3,1,0,1,0,0,0,0,3,10,1,5,2,0,0,0,2,23,7.0,1,-3.0283018867924527,0.4211425754440395,0.4791,12,6,UNC @ CCU
5010,5,S5,3,4,0,3,3,4,0,0,3,7,5,3,4,2,0,0,10,36,8.0,7,2.39622641509434,-0.0544380361384515,-0.2747000000000001,15,6,NEB @ LOU
5011,5,S5,3,3,2,2,2,2,0,0,5,5,4,3,3,1,1,0,9,31,7.0,5,0.9716981132075472,0.0674387267867851,-0.5859,13,8,NCS @ GT
5012,5,S5,3,2,0,2,5,1,0,1,9,4,4,5,1,0,1,0,9,33,7.666666666666667,7,2.5107302318882327,-0.0761764514495621,-1.0779,13,7,SLC @ WSU
5013,5,S5,4,1,0,0,3,2,0,1,5,4,5,2,4,1,0,0,4,26,7.0,1,-3.0283018867924527,0.4365746258916214,0.4435,11,6,CCU @ GT
5014,5,S5,4,0,0,1,0,1,0,0,0,9,5,5,5,0,0,0,1,26,8.0,0,-4.60377358490566,0.5941217957029422,0.8948999999999999,17,9,LOU @ WSU
5015,5,S5,4,0,0,1,0,3,0,1,1,6,2,4,4,1,0,0,1,21,6.0,0,-3.452830188679245,0.4533073720009976,0.5863,12,9,SLC @ NEB
5016,5,S5,4,1,0,0,4,2,0,0,5,8,2,3,3,0,0,0,5,28,7.0,3,-1.0283018867924527,0.2468626595233427,0.0260999999999999,12,8,UNC @ NCS
5017,5,S5,5,0,0,0,7,1,0,0,8,7,2,4,3,0,0,0,7,32,8.0,2,-2.60377358490566,0.4249858965981059,0.5335,13,4,WSU @ CCU
5018,5,S5,5,3,0,4,2,3,0,0,8,11,1,4,0,0,0,0,9,36,8.0,6,1.3962264150943398,0.0455619638615484,-0.3453000000000001,11,6,NCS @ LOU
5019,5,S5,5,0,0,1,4,2,0,0,9,4,1,3,3,1,0,0,5,27,7.0,1,-3.0283018867924527,0.441718642707482,0.4790999999999999,11,6,NEB @ UNC
5020,5,S5,5,1,1,5,1,2,0,0,6,6,3,2,3,1,1,0,8,30,7.0,4,-0.0283018867924527,0.1622947099709245,-0.2333,12,5,GT @ SLC
5021,5,S5,6,1,0,4,3,3,2,0,10,10,4,7,4,1,3,0,8,46,12.0,3,-3.9056603773584895,0.6426228617130195,1.0297,20,9,SLC @ GT
5022,5,S5,6,1,1,9,5,12,0,1,9,14,8,4,1,0,0,0,16,64,12.0,12,5.09433962264151,-0.1802168860490711,-0.4104999999999998,16,5,CCU @ WSU
5023,5,S5,6,6,0,3,7,5,0,0,6,14,9,3,4,0,1,0,16,57,12.0,12,5.09433962264151,-0.2110809869442348,-0.2184999999999999,23,10,UNC @ NCS
5024,5,S5,6,4,2,0,6,2,0,0,5,22,4,4,5,2,0,0,12,54,14.0,9,-0.1665299425758816,0.2944299023140617,-0.0653,27,11,LOU @ NEB
6001,6,S6,1,0,0,2,2,4,0,0,5,4,1,5,6,1,0,0,4,29,7.333333333333333,1,-0.3972602739726021,0.2160726248284502,0.3948999999999999,15,10,OSU @ NEB
6002,6,S6,1,1,1,0,2,2,1,0,7,6,3,0,5,1,1,0,4,27,7.333333333333333,3,0.0488935721812435,0.1653763230602659,0.3949000000000001,10,5,GT @ GEO
6003,6,S6,2,2,1,1,0,2,0,0,2,7,2,5,5,0,0,0,4,27,7.0,3,0.027397260273973,0.1614450370981934,0.1503,15,7,NEB @ GT
6004,6,S6,2,2,1,3,3,3,0,0,7,6,3,2,6,0,1,0,9,36,8.0,7,3.602739726027397,-0.1352800379491525,-0.2747,14,10,GEO @ OSU
6005,6,S6,3,0,0,1,0,4,0,0,4,9,6,2,3,0,2,0,1,29,8.0,1,-2.3972602739726026,0.4282344591340495,0.6785,19,7,GEO @ NEB
6006,6,S6,3,3,0,2,2,0,0,0,3,7,5,5,4,0,0,0,7,31,8.0,5,1.6027397260273977,0.0282344591340495,-0.3902999999999998,13,5,OSU @ GT
6007,6,S6,4,1,1,3,2,6,0,0,10,12,6,8,3,1,0,2,7,52,14.0,3,-4.095890410958903,0.7379585673470718,2.2087,25,12,OSU @ GEO
6008,6,S6,4,2,1,5,8,4,0,1,7,12,4,8,2,2,0,1,16,53,12.0,8,2.9041095890410964,0.0379585673470718,0.4153,20,9,GT @ NEB
7001,7,S7,1,1,3,3,4,2,0,0,4,7,4,2,3,1,0,0,11,33,7.0,7,3.656716417910448,-0.1486470001598435,-0.8278999999999999,12,4,UVA @ USF
7002,7,S7,1,2,2,1,1,2,0,0,4,8,4,2,4,0,0,0,6,30,7.333333333333333,4,0.7089996446339735,0.1263951642922401,-0.0539,10,5,UCLA @ MICH
7003,7,S7,1,0,1,1,4,0,0,0,7,2,1,3,8,0,0,0,6,27,7.0,1,-2.343283582089552,0.4118939740890289,0.4435,12,8,RU @ LBS
7004,7,S7,2,2,2,3,3,2,0,0,2,5,5,5,4,2,0,0,10,33,7.666666666666667,6,4.799573560767592,-0.2629327144455578,-0.3877,14,7,UVA @ MICH
7005,7,S7,2,0,1,1,4,2,0,0,5,4,2,2,7,1,0,0,6,28,7.0,2,-1.3432835820895517,0.3184704783808835,0.2772999999999999,13,8,USF @ RU
7006,7,S7,2,4,0,0,3,3,0,0,2,10,5,2,5,0,0,0,7,34,8.0,5,1.2913953399028033,0.0944616119327755,-0.2649000000000001,16,7,LBS @ UCLA
7007,7,S7,3,0,1,3,5,2,0,0,7,5,3,4,4,1,0,0,9,34,8.0,4,0.1791044776119408,0.2056906981618618,0.0707000000000001,11,8,RU @ MICH
7008,7,S7,3,0,0,2,2,6,0,0,5,8,2,3,2,1,2,0,4,30,7.0,3,-0.3432835820895518,0.2447764955483019,0.2253,10,5,UCLA @ USF
7009,7,S7,3,1,0,3,5,4,0,0,6,11,3,4,0,0,0,0,9,37,8.0,7,3.3413068585643217,-0.0908000270578125,0.1623,11,5,UVA @ LBS
7010,7,S7,4,2,0,1,0,2,0,0,4,6,1,7,3,0,0,0,3,26,7.0,2,-1.3432835820895517,0.3053174697971744,0.2890999999999999,12,7,LBS @ RU
7011,7,S7,4,1,1,0,2,2,0,0,2,6,2,5,4,1,1,1,4,25,7.0,1,-2.343283582089552,0.4118939740890289,0.4434999999999999,14,8,UVA @ UCLA
7012,7,S7,4,3,0,3,5,4,0,0,5,7,2,3,6,1,1,0,11,38,8.0,6,2.179104477611941,0.0385732196211346,-0.2181,14,11,MICH @ USF
7013,7,S7,5,1,1,0,5,3,0,0,7,8,3,7,5,3,1,0,7,40,11.0,1,-4.253731343283581,0.6950098102943961,2.3933,16,7,MICH @ RU
7014,7,S7,5,5,0,2,5,6,0,0,3,16,3,5,6,2,1,1,12,51,12.0,8,2.268656716417912,0.1216890558265018,-0.1594999999999999,23,11,LBS @ USF
7015,7,S7,5,2,0,5,5,5,0,0,11,11,5,3,4,2,1,0,12,51,12.0,3,-2.6122956645344697,0.6032077896298854,0.8232999999999999,19,7,UCLA @ UVA
8001,8,S8,1,1,1,4,6,3,0,0,6,8,6,7,6,1,0,0,12,48,11.333333333333334,9,2.80952380952381,-0.0810563538457108,-0.7746,21,9,ORD @ UCL
8002,8,S8,1,2,2,1,3,7,0,0,3,9,7,7,6,3,0,1,8,47,12.0,8,0.2539682539682546,0.1744992017098446,-0.1338,23,16,PUR @ HRW
8003,8,S8,1,3,2,4,6,9,0,1,6,8,5,6,6,3,1,0,15,55,12.0,9,1.2539682539682544,0.107815206227623,-0.2138000000000001,21,10,PAN @ MSU
