G,IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Type,Season,Pitcher ID,is_sub_row,Team,Last Team,Last Session,FIP,nIP,ERA-,nRuns,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
1.0,0.6666666666666666,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,4.5,18.0,9.0,9.0,0.0,0.0,0.5,0.6,1.5,2.1,0.3333333333333333,0.2,0.0,0.2,0.0,1.0,0.0,159.2,0.47646718426001844,-0.1388,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,,TT-S,S11,371,False,KSU,KSU,6,25.34930448222566,1.0,192,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-0.02737199315127657
3.0,12.0,45.0,9.0,5.0,5.0,2.0,0.0,0.0,14.0,5.0,3.0,6.0,4.0,8.0,2.0,0.0,2.5,0.9166666666666666,4.5,2.5,1.0,7.0,7.0,0.20930232558139536,0.24444444444444444,0.5813953488372093,0.8258397932816538,0.16666666666666666,0.1111111111111111,0.3111111111111111,0.044444444444444446,0.5,0.5,1.0,260.48936170212767,-2.158798283261802,0.41,43.0,0.0,0.0,1.0,0.0,10.0,10.0,0.0,2.0,0.0,TT-H,S11,3035,False,ZOO,ZOO,6,4.932637815558991,11.0,105,6.011649071714598,2.0,1.0,1.0,0.0,1,0,0,0,1.0,0.3983523557987077
1.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.45238095238095233,0.16666666666666666,0.0,0.0,0.14285714285714285,0.0,1.0,0.0,236.25,-1.1931330472103003,0.1248,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,WC-S,S11,3072,False,BDE,BDE,5,2.8493044822256572,1.6666666666666667,32,0.28030578813250817,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.14769792010564542
4.0,12.333333333333334,56.0,12.0,6.0,6.0,8.0,0.0,0.0,13.0,1.0,6.0,3.0,4.0,9.0,7.0,0.0,2.918918918918919,1.6216216216216215,5.837837837837838,0.4864864864864864,3.891891891891891,6.324324324324324,1.625,0.2553191489361702,0.35714285714285715,0.425531914893617,0.7826747720364742,0.3235294117647059,0.017857142857142856,0.23214285714285715,0.14285714285714285,0.30434782608695654,0.6956521739130435,0.4375,249.71929824561403,-1.2931266414707563,0.2526,47.0,1.0,0.0,5.0,0.0,7.0,16.0,0.0,1.0,0.0,TT-B,S11,3075,False,BSU,BSU,6,2.241196374117549,12.666666666666666,35,2.280305788132508,3.0,2.0,1.0,0.0,1,1,1,0,0.5,0.3563895872239987
5.0,14.333333333333334,64.0,19.0,11.0,11.0,4.0,0.0,0.0,11.0,3.0,7.0,4.0,3.0,6.0,17.0,0.0,4.604651162790698,1.6046511627906976,7.953488372093023,1.255813953488372,1.6744186046511627,4.604651162790697,2.75,0.31666666666666665,0.359375,0.65,1.009375,0.34782608695652173,0.046875,0.171875,0.0625,0.25806451612903225,0.7419354838709677,0.34782608695652173,236.14705882352942,1.4888701451608333,0.11150000000000007,60.0,0.0,0.0,7.0,2.0,8.0,23.0,3.0,1.0,0.75,WC-S,S11,3078,False,UWU,UWU,6,3.3725602961791457,14.666666666666666,140,10.710766291554386,1.0,2.0,0.0,0.0,1,1,0,0,0.5,0.11062946900040019
4.0,16.0,60.0,12.0,8.0,8.0,4.0,0.0,0.0,10.0,5.0,2.0,6.0,11.0,14.0,3.0,0.0,3.0,1.0,4.5,1.875,1.5,3.75,2.5,0.21428571428571427,0.26666666666666666,0.5714285714285714,0.838095238095238,0.17073170731707318,0.08333333333333333,0.16666666666666666,0.06666666666666667,0.5405405405405406,0.4594594594594595,1.1764705882352942,258.5245901639344,-1.5450643776824025,0.36970000000000003,56.0,0.0,0.0,5.0,0.0,20.0,17.0,1.0,1.0,0.5,BF-S,S11,3082,False,BDE,BDE,6,4.911804482225657,15.333333333333334,56,4.459702920119631,3.0,3.0,2.0,1.0,2,1,0,0,0.6666666666666666,0.3978031410649435
1.0,6.0,19.0,4.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,2.0,0.8333333333333334,4.0,1.0,1.0,3.0,3.0,0.2222222222222222,0.2631578947368421,0.5555555555555556,0.8187134502923976,0.21428571428571427,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.6923076923076923,0.3076923076923077,2.25,261.10526315789474,-1.3864919810255247,0.11329999999999996,18.0,0.0,0.0,1.0,1.0,9.0,4.0,0.0,0.0,,,S11,3084,False,CSU,CSU,1,3.0159711488923238,5.666666666666667,102,3.0,1.0,1.0,1.0,0.0,0,1,0,0,0.0,0.21569315414650853
4.0,14.333333333333334,57.0,10.0,4.0,4.0,5.0,0.0,0.0,8.0,0.0,6.0,5.0,4.0,8.0,17.0,0.0,1.6744186046511627,1.0465116279069766,4.186046511627907,0.0,2.0930232558139537,3.3488372093023253,1.6,0.19230769230769232,0.2631578947368421,0.2692307692307692,0.5323886639676113,0.22727272727272727,0.0,0.14035087719298245,0.08771929824561403,0.2857142857142857,0.7142857142857143,0.4,265.0,-4.521531561942421,0.647,52.0,0.0,0.0,4.0,0.0,10.0,25.0,3.0,0.0,1.0,WC-S,S11,3086,False,KSU,KSU,6,1.2795370403651922,14.333333333333334,27,2.0,3.0,1.0,0.0,0.0,2,1,0,0,0.6666666666666666,0.6832850243261103
5.0,12.333333333333334,61.0,23.0,11.0,11.0,6.0,0.0,0.0,13.0,3.0,13.0,5.0,3.0,8.0,3.0,0.0,5.351351351351351,2.3513513513513513,11.189189189189188,1.4594594594594594,2.918918918918919,6.324324324324324,2.1666666666666665,0.42592592592592593,0.47540983606557374,0.7962962962962963,1.27170613236187,0.5128205128205128,0.04918032786885246,0.21311475409836064,0.09836065573770492,0.5,0.5,1.0,215.11940298507463,4.0038944523923075,-0.3044,54.0,1.0,0.0,3.0,4.0,11.0,11.0,4.0,2.0,0.6666666666666666,,S11,3091,False,UWU,UWU,6,3.862817995739171,12.0,148,9.280305788132509,3.0,1.0,0.0,0.0,1,2,0,0,0.3333333333333333,-0.1530377968875824
1.0,7.0,27.0,6.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,5.0,4.0,1.0,3.0,4.0,0.0,0.0,1.4285714285714286,5.142857142857142,0.0,3.4285714285714284,4.285714285714286,1.25,0.2608695652173913,0.37037037037037035,0.30434782608695654,0.6747181964573269,0.3333333333333333,0.0,0.18518518518518517,0.14814814814814814,0.5,0.5,1.0,254.53125,-4.175965665236052,0.7374,23.0,0.0,0.0,1.0,0.0,7.0,7.0,3.0,2.0,0.6,,S11,3098,False,ZOO,ZOO,1,1.6350187679399428,7.0,0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,1.0,0.5270800830071216
1.0,2.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,1.0,0.14285714285714285,0.25,0.2857142857142857,0.5357142857142857,0.16666666666666666,0.0,0.125,0.125,0.6,0.4,1.5,289.875,-1.1931330472103003,0.0033,7.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,,POS,S11,3099,False,CSU,CSU,5,1.8493044822256572,2.0,96,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.15175286516059047
3.0,10.0,42.0,11.0,5.0,5.0,2.0,0.0,0.0,5.0,1.0,6.0,8.0,2.0,5.0,9.0,0.0,3.0,1.3,6.6000000000000005,0.6000000000000001,1.2000000000000002,3.0,2.5,0.275,0.30952380952380953,0.45,0.7595238095238095,0.29411764705882354,0.023809523809523808,0.11904761904761904,0.047619047619047616,0.4166666666666667,0.5833333333333334,0.7142857142857143,254.0,-0.9656652360515017,0.17339999999999997,40.0,0.0,0.0,4.0,0.0,10.0,14.0,2.0,1.0,0.6666666666666666,WC-B,S11,3115,False,ZOO,ZOO,6,2.249304482225657,9.666666666666666,87,4.365671641791045,1.0,2.0,0.0,0.0,2,1,0,0,0.6666666666666666,0.26687421591284244
4.0,7.333333333333333,35.0,11.0,6.0,6.0,3.0,0.0,0.0,5.0,0.0,8.0,4.0,7.0,3.0,2.0,0.0,4.909090909090909,1.9090909090909092,9.0,0.0,2.4545454545454546,4.090909090909092,1.6666666666666667,0.34375,0.4,0.46875,0.86875,0.4074074074074074,0.0,0.14285714285714285,0.08571428571428572,0.6875,0.3125,2.2,242.28205128205127,1.324034334763949,-0.3932999999999999,32.0,0.0,0.0,2.0,1.0,11.0,5.0,3.0,1.0,0.75,EG-S,S11,3119,False,BDE,BDE,5,1.2129408458620208,8.0,96,4.0,1.0,2.0,0.0,0.0,1,1,0,0,0.5,0.009519643446682036
6.0,16.333333333333332,67.0,14.0,6.0,6.0,6.0,0.0,0.0,7.0,1.0,6.0,7.0,5.0,10.0,18.0,0.0,2.2040816326530615,1.2244897959183674,5.142857142857143,0.3673469387755102,2.2040816326530615,2.5714285714285716,1.1666666666666667,0.22950819672131148,0.29850746268656714,0.4098360655737705,0.7083435282603376,0.24528301886792453,0.014925373134328358,0.1044776119402985,0.08955223880597014,0.3170731707317073,0.6829268292682927,0.4642857142857143,252.09859154929578,-3.8631320004187155,0.2096000000000001,61.0,0.0,0.0,6.0,1.0,13.0,28.0,3.0,1.0,0.75,EN-S,S11,3129,False,KSU,KSU,6,2.3901208087562695,16.333333333333332,65,5.560611576265016,2.0,5.0,1.0,0.0,2,1,1,0,0.6666666666666666,0.6579945187231903
1.0,3.0,11.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,2.0,,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.7272727272727273,0.3,0.0,0.09090909090909091,0.0,1.0,0.0,,292.3636363636364,-0.7896995708154504,0.0591,11.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,,POS,S11,3144,False,ZOO,ZOO,3,0.6826378155589906,3.0,64,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.12357435268594064
2.0,8.0,31.0,6.0,3.0,3.0,1.0,0.0,0.0,15.0,3.0,0.0,4.0,3.0,1.0,1.0,0.0,2.25,0.875,4.5,2.25,0.75,11.25,15.0,0.2,0.22580645161290322,0.6,0.8258064516129032,0.25,0.0967741935483871,0.4838709677419355,0.03225806451612903,0.7777777777777778,0.2222222222222222,3.5,276.9032258064516,-1.3420716854193242,0.055900000000000005,30.0,0.0,0.0,3.0,0.0,7.0,2.0,0.0,0.0,,,S11,3145,False,CSU,CSU,4,2.8493044822256572,8.0,106,4.430460503421877,2.0,0.0,0.0,0.0,1,0,0,0,1.0,0.2599104652452291
3.0,8.666666666666666,41.0,10.0,7.0,7.0,5.0,0.0,0.0,8.0,4.0,2.0,2.0,1.0,7.0,8.0,0.0,4.846153846153847,1.7307692307692308,6.923076923076923,2.769230769230769,3.4615384615384617,5.538461538461538,1.6,0.2857142857142857,0.36585365853658536,0.7714285714285715,1.1372822299651568,0.25,0.0975609756097561,0.1951219512195122,0.12195121951219512,0.16666666666666666,0.8333333333333334,0.2,224.8095238095238,2.1309012875536495,-0.20420000000000008,35.0,1.0,0.0,3.0,1.0,3.0,15.0,1.0,0.0,1.0,TT-H,S11,3157,False,BDE,BDE,5,7.233919866841042,9.0,128,6.0,1.0,1.0,0.0,0.0,0,1,1,1,0.0,-0.046837381502617695
4.0,9.666666666666666,39.0,11.0,5.0,5.0,1.0,0.0,0.0,8.0,2.0,6.0,3.0,3.0,11.0,2.0,0.0,3.103448275862069,1.2413793103448276,6.827586206896552,1.2413793103448278,0.6206896551724139,4.965517241379311,8.0,0.2894736842105263,0.3076923076923077,0.5526315789473685,0.8603238866396762,0.32142857142857145,0.05128205128205128,0.20512820512820512,0.02564102564102564,0.3157894736842105,0.6842105263157895,0.46153846153846156,229.525,-1.2426922630785284,-0.45849999999999996,38.0,0.0,0.0,2.0,1.0,6.0,13.0,2.0,0.0,1.0,NH-H,S11,3158,False,CSU,CSU,6,2.6941320684325536,9.0,133,6.228339495997677,1.0,4.0,1.0,0.0,0,3,1,0,0.0,0.28241208345070995
4.0,14.0,59.0,16.0,7.0,7.0,3.0,0.0,0.0,22.0,4.0,5.0,5.0,2.0,5.0,6.0,0.0,3.0,1.3571428571428572,6.857142857142857,1.7142857142857142,1.2857142857142856,9.428571428571429,7.333333333333333,0.2857142857142857,0.3220338983050847,0.6428571428571429,0.9648910411622276,0.4,0.06779661016949153,0.3728813559322034,0.05084745762711865,0.45,0.55,0.8181818181818182,235.73333333333332,-1.9484978540772517,-0.13069999999999998,56.0,0.0,0.0,6.0,1.0,9.0,11.0,1.0,0.0,1.0,POS,S11,3159,False,BSU,BSU,6,2.563590196511371,13.333333333333334,102,7.088486140724946,2.0,3.0,1.0,0.0,1,2,0,0,0.3333333333333333,0.4340915436494834
