G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,RE24,WPA,WAR,GB_outs,FB_outs,nPA,nAB,nH,nTB,nBB,nSF,nSH,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,OPS+,Avg Diff,nOBP,nSLG,Season,Team
16,401.0,362.0,104.0,59.0,54.0,25.0,3.0,22.0,201.0,58.0,36.0,1.0,86.0,0.0,3.0,2.0,0.0,3.0,12.0,51.0,34.0,50.0,40.0,0.0,1.3283582089552177,1.1079,1.7533039933801213,97.0,93.0,401.0,368.0,108.0,195.0,33.0,0.0,0.0,0.287292817679558,0.3491271820448878,0.5552486187845304,0.9043758008294182,0.26795580110497236,0.31906614785992216,0.6,0.05486284289276808,0.2144638403990025,0.08977556109725686,0.5105263157894737,0.48947368421052634,1.043010752688172,94.0,254.06141124884965,0.3516209476309227,0.529891304347826,S11,ARA
16,398.0,356.0,97.0,60.0,39.0,21.0,10.0,27.0,219.0,59.0,37.0,0.0,92.0,0.0,14.0,11.0,0.0,5.0,11.0,41.0,35.0,65.0,31.0,0.0,-0.8059701492537363,1.0283000000000004,1.527747954273805,87.0,101.0,398.0,360.0,100.0,215.0,38.0,0.0,0.0,0.27247191011235955,0.33668341708542715,0.6151685393258427,0.9518519564112699,0.34269662921348315,0.2892561983471074,0.56,0.0678391959798995,0.23115577889447236,0.09296482412060302,0.4627659574468085,0.5372340425531915,0.8613861386138614,105.0,243.38770685579198,0.34673366834170855,0.5972222222222222,S11,DOG
16,392.0,359.0,86.0,44.0,34.0,24.0,12.0,16.0,182.0,43.0,29.0,0.0,71.0,1.0,7.0,7.0,0.0,4.0,10.0,58.0,44.0,65.0,37.0,2.0,-18.059701492537318,-1.8265,-0.22187158662539483,112.0,108.0,392.0,360.0,91.0,189.0,32.0,0.0,0.0,0.2395543175487465,0.29336734693877553,0.5069637883008357,0.8003311352396112,0.26740947075208915,0.2536231884057971,0.5,0.04081632653061224,0.18112244897959184,0.07397959183673469,0.509090909090909,0.4909090909090909,1.037037037037037,83.0,257.70361247947454,0.3137755102040816,0.525,S11,HOT
16,419.0,386.0,110.0,59.0,41.0,31.0,14.0,24.0,241.0,58.0,30.0,0.0,66.0,0.0,16.0,12.0,0.0,3.0,7.0,43.0,47.0,63.0,59.0,1.0,-3.686567164179111,0.8435000000000005,1.3245506757792143,97.0,126.0,419.0,392.0,115.0,233.0,27.0,0.0,0.0,0.2849740932642487,0.3341288782816229,0.6243523316062176,0.9584812098878406,0.3393782383419689,0.28762541806020064,0.5714285714285714,0.057279236276849645,0.1575178997613365,0.07159904534606205,0.4349775784753363,0.5650224215246636,0.7698412698412699,102.0,251.26174496644296,0.33890214797136037,0.5943877551020408,S11,IDR
16,404.0,368.0,110.0,71.0,42.0,25.0,6.0,37.0,258.0,71.0,32.0,0.0,72.0,1.0,4.0,9.0,1.0,3.0,14.0,43.0,36.0,63.0,47.0,0.0,11.447761194029844,0.5091999999999999,2.7773674951730056,93.0,113.0,404.0,368.0,115.0,254.0,35.0,0.0,1.0,0.29891304347826086,0.3523573200992556,0.7010869565217391,1.0534442766209948,0.40217391304347827,0.2786259541984733,0.3076923076923077,0.09158415841584158,0.1782178217821782,0.07920792079207921,0.45145631067961167,0.5485436893203883,0.8230088495575221,129.0,240.26945716154347,0.37220843672456577,0.6902173913043478,S11,LAX
16,378.0,346.0,97.0,56.0,48.0,24.0,7.0,18.0,189.0,55.0,29.0,0.0,67.0,1.0,5.0,4.0,1.0,2.0,13.0,44.0,39.0,65.0,35.0,1.0,-1.6716417910447794,1.0768999999999997,1.3603594348585613,96.0,103.0,378.0,349.0,98.0,185.0,28.0,0.0,1.0,0.28034682080924855,0.33421750663129973,0.546242774566474,0.8804602811977738,0.2658959537572254,0.30038022813688214,0.5555555555555556,0.047619047619047616,0.17724867724867724,0.07671957671957672,0.4824120603015075,0.5175879396984925,0.9320388349514563,89.0,255.73998708010336,0.33421750663129973,0.5300859598853869,S11,LOB
16,415.0,366.0,101.0,64.0,36.0,31.0,8.0,26.0,226.0,62.0,48.0,1.0,68.0,1.0,3.0,4.0,0.0,1.0,19.0,48.0,53.0,52.0,43.0,2.0,3.194029850746265,1.1955,1.9964461062245238,120.0,98.0,415.0,375.0,111.0,236.0,40.0,0.0,0.0,0.27595628415300544,0.35903614457831323,0.6174863387978142,0.9765224833761275,0.3415300546448088,0.27472527472527475,0.42857142857142855,0.06265060240963856,0.163855421686747,0.11566265060240964,0.5504587155963303,0.44954128440366975,1.2244897959183674,115.0,248.07631148880535,0.363855421686747,0.6293333333333333,S11,OKT
16,436.0,386.0,101.0,50.0,50.0,27.0,6.0,18.0,194.0,50.0,44.0,0.0,75.0,0.0,10.0,15.0,0.0,6.0,11.0,49.0,38.0,78.0,50.0,1.0,-17.074626865671647,-2.4072999999999998,0.05444285758067917,98.0,135.0,436.0,392.0,107.0,198.0,44.0,0.0,0.0,0.2616580310880829,0.33256880733944955,0.5025906735751295,0.835159480914579,0.24093264248704666,0.27759197324414714,0.4,0.04128440366972477,0.1720183486238532,0.10091743119266056,0.4206008583690987,0.5793991416309013,0.725925925925926,89.0,255.19305856832972,0.3463302752293578,0.5051020408163265,S11,POS
16,415.0,382.0,103.0,42.0,49.0,33.0,10.0,11.0,189.0,42.0,31.0,1.0,75.0,2.0,14.0,10.0,0.0,2.0,17.0,36.0,52.0,73.0,43.0,2.0,-23.194029850746272,-1.6195999999999995,-0.6423598639247302,105.0,120.0,415.0,376.0,103.0,184.0,39.0,0.0,0.0,0.2696335078534031,0.3228915662650602,0.49476439790575916,0.8176559641708194,0.22513089005235604,0.3087248322147651,0.5833333333333334,0.02650602409638554,0.18072289156626506,0.0746987951807229,0.4666666666666667,0.5333333333333333,0.875,85.0,251.9501891201271,0.3421686746987952,0.48936170212765956,S11,PRP
16,407.0,376.0,112.0,62.0,64.0,26.0,3.0,19.0,201.0,62.0,27.0,1.0,60.0,0.0,7.0,8.0,0.0,4.0,11.0,47.0,46.0,69.0,46.0,0.0,1.8208955223880565,0.8876999999999999,1.8268041312942471,104.0,119.0,407.0,375.0,113.0,193.0,32.0,0.0,0.0,0.2978723404255319,0.3415233415233415,0.5345744680851063,0.8760978096084479,0.23670212765957444,0.3089700996677741,0.4666666666666667,0.04668304668304668,0.14742014742014742,0.06633906633906633,0.4663677130044843,0.5336322869955157,0.8739495798319328,93.0,253.36977826675692,0.35626535626535627,0.5146666666666667,S11,ROY
