G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Type,nPA,nAB,nH,nTB,nBB,nSF,nSH,Season,Hitter ID,is_sub_row,Team,Last Team,Last Session,WAR
4.0,11.0,10.0,3.0,1.0,1.0,1.0,0.0,1.0,7.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3,0.36363636363636365,0.7,1.0636363636363635,0.39999999999999997,0.3333333333333333,,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.5,0.5,1.0,220.36363636363637,0.2727272727272727,0.6363636363636364,1.3396172675959952,0.10859999999999999,2.0,2.0,BP,11.0,11.0,3.0,7.0,0.0,0.0,0.0,S11,355.0,False,KSU,KSU,6,0.17846830570696795
5.0,13.0,12.0,5.0,3.0,2.0,1.0,1.0,1.0,11.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4166666666666667,0.46153846153846156,0.9166666666666666,1.3782051282051282,0.49999999999999994,0.5714285714285714,,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.75,0.25,3.0,209.23076923076923,0.46153846153846156,0.9230769230769231,2.4674584841138243,0.05899999999999994,3.0,1.0,WC,13.0,13.0,6.0,12.0,0.0,0.0,0.0,S11,391.0,False,BSU,BSU,6,0.29934453262190874
4.0,10.0,9.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.3333333333333333,0.4,0.3333333333333333,0.7333333333333334,0.0,0.375,,0.0,0.1,0.1,0.4,0.6,0.6666666666666666,271.6,0.3,0.3,-1.259507144525969,0.013600000000000015,2.0,3.0,1B,10.0,10.0,3.0,3.0,0.0,0.0,0.0,S11,534.0,False,BSU,BSU,6,-0.08549018813680742
5.0,11.0,10.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2,0.2727272727272727,0.3,0.5727272727272728,0.09999999999999998,0.5,1.0,0.0,0.5454545454545454,0.09090909090909091,1.0,0.0,,260.0,0.2727272727272727,0.36363636363636365,-0.1487385618050408,0.1344,2.0,0.0,S,11.0,11.0,3.0,4.0,0.0,0.0,0.0,S11,1705.0,False,KSU,KSU,6,0.029632722766864343
2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.6666666666666666,0.3333333333333333,2.0,370.5,0.0,0.0,-0.7872543113456711,-0.14,2.0,1.0,P,4.0,4.0,0.0,0.0,0.0,0.0,0.0,S11,2222.0,False,ZOO,ZOO,6,-0.06254122060825132
5.0,13.0,11.0,3.0,5.0,0.0,0.0,0.0,3.0,12.0,4.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.2727272727272727,0.38461538461538464,1.0909090909090908,1.4755244755244754,0.8181818181818181,0.0,1.0,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.7142857142857143,0.2857142857142857,2.5,209.21428571428572,0.38461538461538464,1.0909090909090908,0.3780758942031338,0.14010000000000003,5.0,2.0,MH,13.0,11.0,3.0,12.0,2.0,0.0,0.0,S11,2337.0,False,ZOO,ZOO,6,0.0904062736308397
3.0,9.0,8.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.125,0.2222222222222222,0.25,0.4722222222222222,0.125,0.14285714285714285,1.0,0.0,0.1111111111111111,0.1111111111111111,0.0,1.0,0.0,247.6,0.1111111111111111,0.2222222222222222,-2.148843933774589,-0.10400000000000001,0.0,6.0,,9.0,9.0,1.0,2.0,0.0,0.0,0.0,S11,2472.0,False,ZOO,ZOO,6,-0.17846991969324838
5.0,12.0,12.0,4.0,1.0,1.0,2.0,0.0,1.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.75,1.0833333333333333,0.4166666666666667,0.3333333333333333,,0.08333333333333333,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,2.5,227.25,0.3333333333333333,0.75,-0.4026615445453208,0.07979999999999998,5.0,2.0,MH,12.0,12.0,4.0,9.0,0.0,0.0,0.0,S11,2723.0,False,BDE,BDE,6,0.008286477124415288
4.0,9.0,9.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.42857142857142855,,0.0,0.2222222222222222,0.0,0.0,1.0,0.0,237.11111111111111,0.3333333333333333,0.3333333333333333,-1.9495712912289596,-0.06409999999999999,0.0,4.0,,9.0,9.0,3.0,3.0,0.0,0.0,0.0,S11,2982.0,False,KSU,KSU,6,-0.15854265543868543
4.0,10.0,9.0,4.0,2.0,1.0,1.0,1.0,1.0,10.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4444444444444444,0.5,1.1111111111111112,1.6111111111111112,0.6666666666666667,0.6,,0.1,0.3,0.1,0.5,0.5,1.0,212.1,0.4,1.0,2.1432061920762053,0.19110000000000002,1.0,1.0,BC,10.0,10.0,4.0,10.0,0.0,0.0,0.0,S11,3068.0,False,KSU,KSU,6,0.25478114552341
