OBC,Outs,RunExpectancy
0,0,0.6440677966101694
0,1,0.34782608695652173
0,2,0.17142857142857143
1,0,1.2222222222222223
1,1,0.8125
1,2,0.25
2,0,3.5
2,1,0.2857142857142857
2,2,0.25
3,0,1.0
3,1,1.0
3,2,1.3333333333333333
4,0,3.3333333333333335
4,1,1.1666666666666667
4,2,0.7
5,1,1.0
5,2,0.0
6,0,2.0
6,1,2.0
7,1,1.0
7,2,0.5
