G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,RE24,WPA,WAR,GB_outs,FB_outs,nPA,nAB,nH,nTB,nBB,nSF,nSH,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,OPS+,Avg Diff,nOBP,nSLG,Season,Team
14,338.0,305.0,87.0,55.0,37.0,23.0,9.0,18.0,182.0,55.0,31.0,0.0,69.0,14.0,0.0,0.0,0.0,2.0,12.0,40.0,38.0,57.0,16.0,0.0,1.721718377088305,0.671657,1.3436239862446058,90.0,75.0,338.0,300.0,72.0,151.0,36.0,2.0,0.0,0.28524590163934427,0.34911242603550297,0.5967213114754099,0.9458337375109128,0.3114754098360656,0.31363636363636366,0.0,0.05325443786982249,0.20414201183431951,0.09171597633136094,0.5454545454545454,0.45454545454545453,1.2,90.0,243.62966007764456,0.31952662721893493,0.5033333333333333,S5,NUL
14,333.0,307.0,73.0,50.0,22.0,21.0,6.0,24.0,178.0,50.0,24.0,0.0,69.0,4.0,3.0,2.0,0.0,2.0,8.0,38.0,52.0,45.0,32.0,0.0,-6.010501193317415,-0.8918429999999998,0.5530728554091255,98.0,79.0,333.0,308.0,71.0,166.0,23.0,2.0,0.0,0.23778501628664495,0.2912912912912913,0.5798045602605864,0.8710958515518776,0.3420195439739414,0.22685185185185186,0.6,0.07207207207207207,0.2072072072072072,0.07207207207207207,0.5536723163841808,0.4463276836158192,1.240506329113924,86.0,257.223087186627,0.2822822822822823,0.538961038961039,S5,PHB
14,360.0,331.0,95.0,56.0,41.0,24.0,7.0,23.0,202.0,56.0,27.0,0.0,79.0,22.0,2.0,0.0,0.0,2.0,8.0,42.0,48.0,51.0,18.0,0.0,-0.010501193317415947,0.13973099999999988,1.2466503939016285,98.0,71.0,360.0,323.0,86.0,186.0,34.0,3.0,0.0,0.28700906344410876,0.3388888888888889,0.6102719033232629,0.9491607922121518,0.3232628398791541,0.3116883116883117,1.0,0.06388888888888888,0.21944444444444444,0.075,0.5798816568047337,0.42011834319526625,1.380281690140845,108.0,249.97527380013645,0.3333333333333333,0.5758513931888545,S5,POR
14,331.0,294.0,70.0,36.0,36.0,17.0,1.0,16.0,137.0,36.0,36.0,0.0,69.0,3.0,2.0,6.0,0.0,1.0,12.0,33.0,31.0,49.0,43.0,0.0,-19.327446300715987,-1.9151340000000001,-0.7855533248486947,76.0,93.0,325.0,296.0,69.0,137.0,28.0,1.0,0.0,0.23809523809523808,0.3202416918429003,0.46598639455782315,0.7862280864007234,0.22789115646258506,0.2571428571428571,0.25,0.04833836858006042,0.2084592145015106,0.10876132930513595,0.44970414201183434,0.5502958579881657,0.8172043010752689,76.0,251.23343676971996,0.29846153846153844,0.46283783783783783,S5,PPP
14,342.0,307.0,84.0,53.0,36.0,22.0,8.0,18.0,176.0,53.0,26.0,4.0,53.0,11.0,2.0,5.0,2.0,7.0,5.0,38.0,37.0,67.0,35.0,0.0,-2.3274463007159865,-0.028225000000000097,0.952570857500103,80.0,109.0,342.0,305.0,79.0,170.0,29.0,6.0,2.0,0.2736156351791531,0.3235294117647059,0.5732899022801303,0.8968193140448362,0.2996742671009772,0.2716049382716049,0.2857142857142857,0.05263157894736842,0.15497076023391812,0.07602339181286549,0.42328042328042326,0.5767195767195767,0.7339449541284404,100.0,246.67203553531832,0.3176470588235294,0.5573770491803278,S5,RKT
14,381.0,337.0,112.0,77.0,51.0,26.0,18.0,17.0,225.0,76.0,38.0,1.0,61.0,3.0,1.0,1.0,1.0,5.0,11.0,42.0,37.0,55.0,35.0,0.0,20.83599549293269,0.3530650000000001,3.404082592465252,90.0,95.0,381.0,330.0,96.0,190.0,45.0,5.0,1.0,0.3323442136498516,0.39473684210526316,0.6676557863501483,1.0623926284554115,0.3353115727002967,0.35984848484848486,0.5,0.04461942257217848,0.16010498687664043,0.09973753280839895,0.4864864864864865,0.5135135135135135,0.9473684210526315,119.0,242.2583637690813,0.37105263157894736,0.5757575757575758,S5,SAR
14,341.0,303.0,77.0,45.0,36.0,18.0,4.0,19.0,160.0,47.0,35.0,0.0,65.0,9.0,1.0,0.0,0.0,3.0,14.0,38.0,26.0,67.0,33.0,0.0,-8.327446300715982,0.014140999999999695,0.34910502274112165,78.0,103.0,341.0,306.0,75.0,156.0,33.0,2.0,0.0,0.25412541254125415,0.3284457478005865,0.528052805280528,0.8564985530811144,0.27392739273927386,0.26126126126126126,1.0,0.05571847507331378,0.1906158357771261,0.10263929618768329,0.430939226519337,0.569060773480663,0.7572815533980582,91.0,251.77924795649255,0.31671554252199413,0.5098039215686274,S5,SPR
14,344.0,311.0,96.0,57.0,58.0,14.0,9.0,15.0,173.0,57.0,31.0,3.0,54.0,3.0,9.0,2.0,0.0,2.0,14.0,34.0,44.0,47.0,38.0,0.0,3.7217183770883118,0.9091460000000001,1.5644189947984959,92.0,87.0,344.0,309.0,93.0,168.0,33.0,2.0,0.0,0.3086816720257235,0.3691860465116279,0.5562700964630225,0.9254561429746504,0.247588424437299,0.3319672131147541,0.8181818181818182,0.0436046511627907,0.1569767441860465,0.09011627906976744,0.5139664804469274,0.4860335195530726,1.0574712643678161,112.0,243.1440652060511,0.36627906976744184,0.5436893203883495,S5,TAC
14,334.0,297.0,68.0,51.0,20.0,20.0,6.0,22.0,166.0,50.0,35.0,1.0,63.0,4.0,2.0,1.0,0.0,2.0,10.0,45.0,38.0,59.0,26.0,0.0,-4.327446300715987,-0.9356760000000001,0.7248441794282504,93.0,87.0,334.0,296.0,63.0,153.0,36.0,2.0,0.0,0.22895622895622897,0.3083832335329341,0.5589225589225589,0.867305792455493,0.32996632996632996,0.21495327102803738,0.6666666666666666,0.0658682634730539,0.18862275449101795,0.10479041916167664,0.5166666666666667,0.48333333333333334,1.0689655172413792,86.0,252.03391524400428,0.2964071856287425,0.5168918918918919,S5,TAI
14,356.0,316.0,85.0,49.0,34.0,26.0,7.0,18.0,179.0,49.0,38.0,2.0,63.0,2.0,1.0,0.0,0.0,2.0,12.0,33.0,35.0,69.0,33.0,0.0,-7.010501193317417,-0.7992429999999999,0.5327870548657021,80.0,104.0,356.0,312.0,78.0,163.0,41.0,3.0,0.0,0.2689873417721519,0.3455056179775281,0.5664556962025317,0.9119613141800598,0.2974683544303798,0.28270042194092826,1.0,0.05056179775280899,0.17696629213483145,0.10674157303370786,0.43478260869565216,0.5652173913043478,0.7692307692307693,98.0,248.6273373446742,0.3342696629213483,0.5224358974358975,S5,TRA
14,340.0,307.0,78.0,44.0,30.0,23.0,6.0,19.0,170.0,44.0,29.0,0.0,62.0,2.0,3.0,2.0,0.0,4.0,8.0,46.0,26.0,56.0,43.0,0.0,-11.327446300715987,-0.01138500000000014,0.04563918798213959,80.0,103.0,340.0,310.0,74.0,166.0,27.0,3.0,0.0,0.254071661237785,0.31470588235294117,0.5537459283387622,0.8684518106917034,0.2996742671009772,0.2565217391304348,0.6,0.05588235294117647,0.18235294117647058,0.08529411764705883,0.4371584699453552,0.5628415300546448,0.7766990291262136,89.0,252.6823940970691,0.29705882352941176,0.535483870967742,S5,TSA
14,354.0,310.0,89.0,68.0,40.0,21.0,3.0,25.0,191.0,68.0,42.0,0.0,52.0,6.0,0.0,0.0,0.0,2.0,11.0,36.0,42.0,63.0,30.0,0.0,14.721718377088308,2.4419769999999996,2.699077342388311,89.0,95.0,354.0,309.0,85.0,183.0,44.0,1.0,0.0,0.2870967741935484,0.3700564971751412,0.6161290322580645,0.9861855294332057,0.3290322580645161,0.2723404255319149,0.0,0.07062146892655367,0.14689265536723164,0.11864406779661017,0.483695652173913,0.5163043478260869,0.9368421052631579,120.0,242.11235490498203,0.3644067796610169,0.5922330097087378,S5,WSH
14,343.0,306.0,90.0,52.0,42.0,22.0,6.0,20.0,184.0,51.0,33.0,0.0,51.0,3.0,10.0,6.0,0.0,4.0,14.0,41.0,41.0,51.0,36.0,0.0,-3.1395334513819337,-0.08127900000000005,0.8748279771924897,96.0,91.0,343.0,313.0,90.0,184.0,26.0,4.0,0.0,0.29411764705882354,0.358600583090379,0.6013071895424836,0.9599077726328626,0.3071895424836601,0.2928870292887029,0.625,0.05830903790087463,0.14868804664723032,0.09620991253644315,0.5133689839572193,0.48663101604278075,1.054945054945055,112.0,250.0670909357466,0.33819241982507287,0.5878594249201278,S5,WWC
14,348.0,310.0,85.0,53.0,42.0,19.0,7.0,17.0,169.0,52.0,29.0,3.0,70.0,13.0,1.0,0.0,0.0,9.0,14.0,42.0,42.0,53.0,27.0,0.0,-3.6935560859188485,0.11661300000000004,0.8367548875337063,98.0,89.0,348.0,310.0,85.0,169.0,29.0,9.0,0.0,0.27419354838709675,0.3275862068965517,0.5451612903225806,0.8727474972191324,0.2709677419354839,0.29310344827586204,1.0,0.04885057471264368,0.20114942528735633,0.08333333333333333,0.5240641711229946,0.47593582887700536,1.101123595505618,101.0,248.65354088366263,0.3275862068965517,0.5451612903225806,S5,YUM
