G,IP,BF,H,R,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,Season,Pitcher ID,Team,FIP,nIP,ERA+,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
11.0,50.0,205.0,42.0,26.0,17.0,1.0,1.0,23.0,12.0,12.0,23.0,22.0,54.0,23.0,0.0,3.12,1.18,5.04,1.44,2.04,2.7600000000000002,1.3529411764705883,0.22702702702702704,0.28780487804878047,0.5351351351351351,0.8229400131839155,0.19607843137254902,0.05853658536585366,0.11219512195121951,0.08292682926829269,0.384,0.616,0.6233766233766234,254.2512077294686,-13.604579987737235,0.036300000000000276,185.0,3.0,0.0,15.0,3.0,48.0,77.0,S8,361,PHI,4.498999064546306,51.666666666666664,100,8.0,8.0,5.0,0.0,3,3,1,0,0.5,2.1808568961306234
7.0,24.0,116.0,35.0,31.0,12.0,0.0,1.0,24.0,14.0,11.0,9.0,15.0,10.0,11.0,0.0,7.75,1.9583333333333333,8.75,3.5,3.0,6.0,2.0,0.33653846153846156,0.4051724137931034,0.8461538461538461,1.2513262599469495,0.3181818181818182,0.1206896551724138,0.20689655172413793,0.10344827586206896,0.5625,0.4375,1.2857142857142858,239.67796610169492,13.51399564287827,-1.1745,104.0,0.0,0.0,9.0,1.0,27.0,21.0,S8,373,BOS,8.362332397879637,24.333333333333332,45,6.0,1.0,0.0,0.0,2,3,0,0,0.4,-0.8871738467590446
9.0,22.666666666666668,111.0,35.0,23.0,13.0,1.0,0.0,18.0,2.0,15.0,13.0,5.0,18.0,8.0,0.0,6.088235294117647,2.1176470588235294,9.26470588235294,0.5294117647058822,3.441176470588235,4.764705882352941,1.3846153846153846,0.36082474226804123,0.43243243243243246,0.6494845360824743,1.0819169685149066,0.4230769230769231,0.018018018018018018,0.16216216216216217,0.11711711711711711,0.44680851063829785,0.5531914893617021,0.8076923076923077,219.63025210084032,6.0536913359334115,-0.8682000000000001,97.0,1.0,0.0,14.0,4.0,21.0,26.0,S8,390,MTL,2.558410829252187,24.666666666666668,108,4.0,1.0,1.0,0.0,1,2,0,1,0.3333333333333333,-0.16115314526838578
4.0,12.333333333333334,58.0,16.0,11.0,7.0,0.0,0.0,8.0,3.0,7.0,8.0,7.0,8.0,4.0,0.0,5.351351351351351,1.8648648648648647,7.783783783783782,1.4594594594594594,3.4054054054054053,3.891891891891891,1.1428571428571428,0.3137254901960784,0.39655172413793105,0.6666666666666666,1.0632183908045976,0.325,0.05172413793103448,0.13793103448275862,0.1206896551724138,0.5862068965517241,0.41379310344827586,1.4166666666666667,248.08620689655172,3.03930975116434,-0.5782,51.0,0.0,0.0,3.0,3.0,17.0,12.0,S8,392,MTL,4.8465666321138725,13.0,71,3.0,1.0,1.0,0.0,1,1,0,0,0.5,-0.07181811635204287
7.0,23.333333333333332,93.0,22.0,10.0,10.0,0.0,0.0,12.0,2.0,11.0,15.0,18.0,10.0,6.0,0.0,2.5714285714285716,1.3714285714285714,5.6571428571428575,0.5142857142857142,2.5714285714285716,3.0857142857142863,1.2,0.26506024096385544,0.34408602150537637,0.4457831325301205,0.7898691540354968,0.2898550724637681,0.021505376344086023,0.12903225806451613,0.10752688172043011,0.7090909090909091,0.2909090909090909,2.4375,260.82105263157894,-4.884683615762483,0.6323000000000001,83.0,0.0,0.0,9.0,0.0,39.0,16.0,S8,394,TOR,2.6504276359748764,23.666666666666668,118,4.0,2.0,0.0,0.0,2,1,0,1,0.6666666666666666,0.8606493247674271
7.0,24.0,105.0,23.0,11.0,13.0,1.0,1.0,11.0,6.0,12.0,6.0,6.0,13.0,33.0,0.0,2.75,1.5,5.75,1.5,3.25,2.75,0.8461538461538461,0.25,0.34285714285714286,0.5,0.8428571428571429,0.22666666666666666,0.05714285714285714,0.10476190476190476,0.12380952380952381,0.22033898305084745,0.7796610169491526,0.2826086956521739,246.76190476190476,-7.474946139883841,0.2756999999999999,92.0,0.0,0.0,5.0,0.0,13.0,46.0,S8,395,TOR,5.237332397879639,24.666666666666668,127,5.0,1.0,0.0,0.0,4,0,0,1,1.0,1.1676989272687472
7.0,17.666666666666668,76.0,24.0,14.0,6.0,0.0,0.0,13.0,3.0,10.0,8.0,10.0,9.0,6.0,0.0,4.754716981132075,1.6981132075471697,8.150943396226415,1.0188679245283019,2.0377358490566038,4.415094339622641,2.1666666666666665,0.3582089552238806,0.39473684210526316,0.7164179104477612,1.1111547525530243,0.3888888888888889,0.039473684210526314,0.17105263157894737,0.07894736842105263,0.6052631578947368,0.39473684210526316,1.5333333333333334,242.42307692307693,0.0058166846706457775,-0.15270000000000003,67.0,3.0,0.0,7.0,4.0,23.0,15.0,S8,413,CLE,3.0337160456783803,20.333333333333332,56,0.0,3.0,0.0,0.0,1,0,0,0,1.0,0.30356621543110307
6.0,21.0,93.0,21.0,17.0,12.0,0.0,0.0,15.0,9.0,7.0,11.0,14.0,14.0,6.0,0.0,4.857142857142857,1.5714285714285714,6.0,2.571428571428571,3.4285714285714284,4.285714285714286,1.25,0.25925925925925924,0.3548387096774194,0.654320987654321,1.0091596973317403,0.21052631578947367,0.0967741935483871,0.16129032258064516,0.12903225806451613,0.574468085106383,0.425531914893617,1.35,247.9255319148936,0.247972511728058,-0.8157000000000001,81.0,0.0,0.0,5.0,0.0,27.0,20.0,S8,471,LAA,7.136141921689162,22.0,91,4.0,3.0,1.0,0.0,1,3,0,0,0.25,0.34738371201837304
2.0,1.6666666666666667,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.2,7.199999999999999,0.0,0.0,3.5999999999999996,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.4,0.0,0.16666666666666666,0.0,0.75,0.25,3.0,276.8333333333333,-1.4737944190376981,0.0751,6.0,0.0,0.0,0.0,1.0,3.0,1.0,S8,478,LAD,0.07899906454630501,2.0,92,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.171391116948362
8.0,16.0,86.0,29.0,19.0,10.0,0.0,0.0,10.0,2.0,16.0,4.0,12.0,11.0,10.0,0.0,7.125,2.4375,10.875,0.75,3.75,3.75,1.0,0.38666666666666666,0.45348837209302323,0.6666666666666666,1.12015503875969,0.421875,0.023255813953488372,0.11627906976744186,0.11627906976744186,0.4473684210526316,0.5526315789473685,0.8095238095238095,233.13793103448276,5.128379813844024,-0.5508000000000001,75.0,1.0,0.0,7.0,4.0,17.0,21.0,S8,481,CLE,3.528999064546305,18.333333333333332,92,5.0,3.0,0.0,0.0,0,4,0,0,0.0,-0.1686706390785811
9.0,29.0,133.0,39.0,25.0,12.0,0.0,0.0,22.0,3.0,16.0,7.0,7.0,36.0,10.0,0.0,5.172413793103448,1.7586206896551724,8.068965517241379,0.6206896551724138,2.4827586206896552,4.551724137931034,1.8333333333333333,0.3333333333333333,0.38345864661654133,0.6153846153846154,0.9988432620011567,0.375,0.022556390977443608,0.16541353383458646,0.09022556390977443,0.2698412698412698,0.7301587301587301,0.3695652173913043,224.46043165467626,4.446965915271376,-0.5266000000000001,117.0,4.0,0.0,16.0,4.0,17.0,46.0,S8,517,LAA,2.347964581787684,29.333333333333332,100,6.0,5.0,2.0,0.0,1,5,1,0,0.16666666666666666,0.0875622052946559
4.0,20.666666666666668,91.0,23.0,13.0,10.0,0.0,1.0,20.0,6.0,9.0,3.0,11.0,15.0,9.0,0.0,3.7741935483870965,1.596774193548387,6.677419354838709,1.7419354838709675,2.9032258064516125,5.806451612903225,2.0,0.2875,0.3626373626373626,0.6375,1.0001373626373626,0.3090909090909091,0.06593406593406594,0.21978021978021978,0.10989010989010989,0.4146341463414634,0.5853658536585366,0.7083333333333334,232.95555555555555,-1.1487616148646782,-0.7103999999999998,80.0,1.0,0.0,6.0,2.0,17.0,24.0,S8,525,SDP,4.569321645191466,20.666666666666668,144,4.0,2.0,2.0,0.0,1,2,0,0,0.3333333333333333,0.47905323299611596
6.0,16.333333333333332,86.0,32.0,21.0,8.0,0.0,0.0,9.0,6.0,10.0,11.0,3.0,9.0,14.0,0.0,7.714285714285714,2.4489795918367347,11.755102040816327,2.2040816326530615,2.938775510204082,3.3061224489795924,1.125,0.4155844155844156,0.46511627906976744,0.8701298701298701,1.3352461491996375,0.4126984126984127,0.06976744186046512,0.10465116279069768,0.09302325581395349,0.41025641025641024,0.5897435897435898,0.6956521739130435,214.9655172413793,10.740276466486801,-1.0687999999999998,77.0,1.0,0.0,15.0,1.0,16.0,23.0,S8,605,OAK,6.421856207403448,17.0,45,6.0,0.0,0.0,0.0,2,1,0,0,0.6666666666666666,-0.7298603043428588
13.0,25.666666666666668,116.0,28.0,16.0,16.0,0.0,0.0,29.0,6.0,14.0,11.0,9.0,19.0,4.0,0.0,3.74025974025974,1.7142857142857142,6.545454545454545,1.4025974025974026,3.74025974025974,6.779220779220779,1.8125,0.2828282828282828,0.3793103448275862,0.5454545454545454,0.9247648902821316,0.3384615384615385,0.05172413793103448,0.25,0.13793103448275862,0.5106382978723404,0.48936170212765956,1.0434782608695652,239.74137931034483,-2.3743621066432046,-0.22920000000000004,99.0,1.0,0.0,8.0,0.0,24.0,23.0,S8,610,CLE,3.9283497138969543,29.0,114,3.0,8.0,0.0,0.0,1,1,1,0,0.5,0.7016619281931027
5.0,12.666666666666666,64.0,16.0,16.0,12.0,0.0,0.0,23.0,10.0,4.0,4.0,4.0,3.0,2.0,0.0,7.578947368421053,2.210526315789474,7.578947368421053,4.7368421052631575,5.684210526315789,10.894736842105264,1.9166666666666667,0.3076923076923077,0.4375,0.9230769230769231,1.3605769230769231,0.3157894736842105,0.15625,0.359375,0.1875,0.6428571428571429,0.35714285714285715,1.8,221.5,7.230784312396264,-1.3399,52.0,0.0,0.0,2.0,0.0,9.0,5.0,S8,646,STL,10.752683275072622,13.0,63,5.0,0.0,0.0,0.0,0,4,0,0,0.0,-0.46695389743064314
5.0,29.666666666666668,130.0,34.0,18.0,15.0,0.0,1.0,25.0,4.0,21.0,11.0,14.0,24.0,7.0,0.0,3.640449438202247,1.651685393258427,6.876404494382022,0.8089887640449438,3.033707865168539,5.056179775280898,1.6666666666666667,0.2982456140350877,0.3769230769230769,0.5,0.8769230769230769,0.3488372093023256,0.03076923076923077,0.19230769230769232,0.11538461538461539,0.5079365079365079,0.49206349206349204,1.032258064516129,244.51538461538462,-4.6100257047471604,-0.6181,114.0,1.0,0.0,7.0,2.0,32.0,31.0,S8,696,STL,2.863268727467653,29.333333333333332,75,5.0,4.0,4.0,0.0,1,3,0,0,0.25,0.9812555297742133
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,-0.2223228517606144,-0.042699999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,S8,703,MTL,,0.6666666666666666,41,,,,,0,0,0,0,0.0,0.026234231016826804
5.0,24.0,108.0,35.0,22.0,7.0,0.0,0.0,13.0,4.0,16.0,16.0,13.0,15.0,9.0,0.0,5.5,1.75,8.75,1.0,1.75,3.25,1.8571428571428572,0.35714285714285715,0.3888888888888889,0.6836734693877551,1.072562358276644,0.36904761904761907,0.037037037037037035,0.12037037037037036,0.06481481481481481,0.5932203389830508,0.4067796610169492,1.4583333333333333,238.348623853211,5.406185042523186,-0.7717,98.0,3.0,0.0,10.0,5.0,35.0,24.0,S8,708,SDP,3.237332397879638,24.0,56,5.0,2.0,2.0,0.0,3,2,0,0,0.6,-0.10840835344965924
7.0,26.0,109.0,17.0,16.0,14.0,0.0,0.0,45.0,6.0,7.0,2.0,6.0,18.0,7.0,0.0,3.6923076923076925,1.1923076923076923,3.9230769230769234,1.3846153846153846,3.230769230769231,10.384615384615385,3.2142857142857144,0.18085106382978725,0.28440366972477066,0.425531914893617,0.7099355846183877,0.25,0.05504587155963303,0.41284403669724773,0.12844036697247707,0.24242424242424243,0.7575757575757576,0.32,239.05357142857142,-4.257454158135051,-0.5467,94.0,1.0,0.0,3.0,1.0,8.0,25.0,S8,714,TOR,2.4328452183924587,27.333333333333332,174,5.0,2.0,0.0,0.0,2,3,0,0,0.4,0.8619575124569299
4.0,4.0,14.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,1.5,1.25,4.5,0.0,3.0,1.5,0.5,0.25,0.35714285714285715,0.4166666666666667,0.7738095238095238,0.2727272727272727,0.0,0.07142857142857142,0.14285714285714285,0.7272727272727273,0.2727272727272727,2.6666666666666665,265.35714285714283,-3.8392684619850797,0.3611000000000001,12.0,0.0,0.0,2.0,0.0,8.0,3.0,S8,715,SEA,2.278999064546305,5.333333333333333,119,0.0,3.0,0.0,0.0,0,0,2,0,0.0,0.43995408796922303
8.0,13.333333333333334,57.0,16.0,10.0,3.0,0.0,0.0,17.0,5.0,6.0,6.0,4.0,9.0,2.0,0.0,4.5,1.425,7.199999999999999,2.25,1.3499999999999999,7.6499999999999995,5.666666666666667,0.2962962962962963,0.3333333333333333,0.6666666666666666,1.0,0.34375,0.08771929824561403,0.2982456140350877,0.05263157894736842,0.5,0.5,1.0,247.39344262295083,-1.850849753030611,-0.057,54.0,0.0,0.0,5.0,0.0,11.0,11.0,S8,716,TEX,4.278999064546305,15.666666666666666,77,0.0,4.0,0.0,0.0,0,0,0,1,0.0,0.41319588822668685
9.0,32.333333333333336,130.0,22.0,8.0,13.0,0.0,1.0,23.0,3.0,12.0,14.0,17.0,27.0,14.0,0.0,1.4845360824742266,1.0824742268041236,4.082474226804123,0.556701030927835,2.4123711340206184,4.268041237113401,1.7692307692307692,0.1896551724137931,0.2692307692307692,0.33620689655172414,0.6054376657824934,0.2087912087912088,0.023076923076923078,0.17692307692307693,0.1,0.4305555555555556,0.5694444444444444,0.7560975609756098,277.4732824427481,-14.463968954495304,0.6337000000000002,116.0,1.0,0.0,6.0,1.0,31.0,41.0,S8,719,CHC,2.2686897861957895,33.666666666666664,202,6.0,4.0,2.0,0.0,4,2,0,0,0.6666666666666666,1.9666498547490279
6.0,9.666666666666666,42.0,12.0,8.0,3.0,0.0,0.0,4.0,3.0,4.0,6.0,9.0,6.0,2.0,0.0,4.9655172413793105,1.5517241379310345,7.448275862068966,1.8620689655172415,1.8620689655172415,2.4827586206896557,1.3333333333333333,0.3076923076923077,0.35714285714285715,0.6923076923076923,1.0494505494505495,0.28125,0.07142857142857142,0.09523809523809523,0.07142857142857142,0.6666666666666666,0.3333333333333333,2.0,249.67441860465115,2.435921893744972,-0.5115,39.0,0.0,0.0,4.0,1.0,16.0,8.0,S8,745,OAK,5.416930099029064,10.333333333333334,46,1.0,4.0,0.0,0.0,0,0,0,1,0.0,-0.07551046406235189
9.0,22.666666666666668,101.0,30.0,20.0,9.0,0.0,1.0,14.0,4.0,18.0,16.0,16.0,8.0,8.0,0.0,5.294117647058823,1.7205882352941175,7.9411764705882355,1.0588235294117645,2.3823529411764706,3.7058823529411757,1.5555555555555556,0.32967032967032966,0.38613861386138615,0.5494505494505495,0.9355891633119356,0.35135135135135137,0.039603960396039604,0.13861386138613863,0.0891089108910891,0.6981132075471698,0.3018867924528302,2.3125,246.29,1.3821402892755679,-0.7206999999999999,91.0,1.0,0.0,8.0,0.0,37.0,16.0,S8,758,MIL,3.528999064546305,24.0,73,5.0,5.0,1.0,1.0,2,4,0,0,0.3333333333333333,0.2659825009897451
3.0,1.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,12.0,3.0,12.0,0.0,6.0,0.0,0.0,0.4,0.5,0.6,1.1,0.4,0.0,0.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.5,214.0,1.2788476863641842,-0.049500000000000016,5.0,0.0,0.0,1.0,0.0,1.0,2.0,S8,770,OAK,4.278999064546305,1.3333333333333333,22,,,,,1,0,0,1,1.0,-0.10387309359182624
7.0,31.333333333333332,145.0,36.0,27.0,19.0,0.0,1.0,21.0,11.0,12.0,22.0,10.0,24.0,13.0,0.0,5.170212765957447,1.7553191489361704,6.893617021276596,2.1063829787234045,3.638297872340426,4.0212765957446805,1.105263157894737,0.288,0.3793103448275862,0.664,1.0433103448275862,0.26595744680851063,0.07586206896551724,0.14482758620689656,0.1310344827586207,0.4861111111111111,0.5138888888888888,0.9459459459459459,245.7054794520548,4.631083718081278,-0.6725,125.0,1.0,0.0,12.0,1.0,35.0,37.0,S8,771,COL,6.321552256035667,31.666666666666668,76,5.0,5.0,3.0,1.0,1,4,0,0,0.2,0.11717377510285001
9.0,13.666666666666666,60.0,17.0,8.0,11.0,6.0,0.0,1.0,0.0,10.0,15.0,6.0,7.0,3.0,0.0,3.5121951219512195,2.048780487804878,7.463414634146341,0.0,4.829268292682928,0.4390243902439025,0.09090909090909091,0.3541666666666667,0.4666666666666667,0.5625,1.0291666666666668,0.3541666666666667,0.0,0.016666666666666666,0.18333333333333332,0.7435897435897436,0.2564102564102564,2.9,244.59649122807016,-4.011094119801794,0.5374,48.0,1.0,0.0,4.0,3.0,29.0,10.0,S8,772,SDP,3.5472917474731345,15.666666666666666,114,1.0,8.0,0.0,0.0,0,2,3,0,0.0,0.6412261624261013
9.0,21.666666666666668,93.0,25.0,11.0,7.0,0.0,0.0,13.0,4.0,8.0,12.0,18.0,11.0,7.0,0.0,3.046153846153846,1.4769230769230768,6.9230769230769225,1.1076923076923075,1.9384615384615382,3.5999999999999996,1.8571428571428572,0.2976190476190476,0.34408602150537637,0.6547619047619048,0.9988479262672811,0.30434782608695654,0.043010752688172046,0.13978494623655913,0.07526881720430108,0.6538461538461539,0.34615384615384615,1.8888888888888888,257.2736842105263,-5.446743920157841,0.402,84.0,2.0,0.0,8.0,5.0,34.0,18.0,S8,776,OAK,3.448229833777074,25.666666666666668,85,2.0,4.0,0.0,0.0,4,0,0,0,1.0,0.916855355206963
2.0,2.3333333333333335,15.0,8.0,8.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,2.0,0.0,0.0,20.57142857142857,3.4285714285714284,20.57142857142857,7.7142857142857135,0.0,2.571428571428571,0.0,0.5333333333333333,0.5333333333333333,1.2666666666666666,1.7999999999999998,0.45454545454545453,0.2,0.06666666666666667,0.0,0.6666666666666666,0.3333333333333333,2.0,196.53333333333333,7.236114712131915,-0.6074999999999999,15.0,0.0,0.0,2.0,0.0,4.0,2.0,S8,777,LAA,17.13614192168916,2.3333333333333335,22,2.0,0.0,0.0,0.0,0,2,0,0,0.0,-0.6635822836017111
7.0,23.666666666666668,97.0,23.0,13.0,9.0,0.0,0.0,14.0,3.0,12.0,18.0,5.0,22.0,6.0,0.0,3.295774647887324,1.352112676056338,5.830985915492957,0.7605633802816901,2.2816901408450705,3.549295774647887,1.5555555555555556,0.26136363636363635,0.32989690721649484,0.5,0.8298969072164948,0.28169014084507044,0.030927835051546393,0.14432989690721648,0.09278350515463918,0.4909090909090909,0.509090909090909,0.9642857142857143,253.06060606060606,-1.616647631675833,0.2898999999999998,88.0,0.0,0.0,4.0,4.0,27.0,28.0,S8,786,MIL,2.884632867363206,24.333333333333332,183,6.0,2.0,1.0,0.0,1,4,1,0,0.2,0.5498535097218236
7.0,30.333333333333332,134.0,36.0,20.0,13.0,1.0,1.0,10.0,7.0,16.0,12.0,9.0,20.0,34.0,0.0,3.956043956043956,1.6153846153846154,7.1208791208791204,1.3846153846153846,2.5714285714285716,1.978021978021978,0.7692307692307693,0.3025210084033613,0.3656716417910448,0.6050420168067226,0.9707136585977674,0.27884615384615385,0.05223880597014925,0.07462686567164178,0.09701492537313433,0.31645569620253167,0.6835443037974683,0.46296296296296297,246.16417910447763,-0.7320302394885561,-0.8199000000000001,119.0,2.0,0.0,11.0,2.0,25.0,54.0,S8,788,CWS,4.905372690919931,30.0,89,5.0,3.0,2.0,0.0,3,1,0,0,0.75,0.6094637666114144
7.0,22.0,100.0,25.0,17.0,14.0,0.0,0.0,13.0,4.0,14.0,14.0,17.0,14.0,3.0,0.0,4.636363636363637,1.7727272727272727,6.818181818181818,1.0909090909090908,3.8181818181818183,3.545454545454546,0.9285714285714286,0.2976190476190476,0.39,0.5238095238095238,0.9138095238095238,0.30434782608695654,0.04,0.13,0.14,0.6792452830188679,0.32075471698113206,2.1176470588235294,257.2450980392157,-0.24269217835912715,-0.41500000000000026,84.0,2.0,0.0,7.0,0.0,36.0,17.0,S8,802,ATL,4.369908155455396,23.333333333333332,91,5.0,1.0,1.0,0.0,2,3,0,1,0.4,0.42446380191244915
7.0,33.0,141.0,33.0,25.0,12.0,0.0,0.0,59.0,14.0,11.0,5.0,12.0,12.0,8.0,0.0,4.545454545454546,1.3636363636363635,6.0,2.5454545454545454,2.1818181818181817,10.727272727272727,4.916666666666667,0.25984251968503935,0.3191489361702128,0.6535433070866141,0.9726922432568269,0.3392857142857143,0.09929078014184398,0.41843971631205673,0.0851063829787234,0.48717948717948717,0.5128205128205128,0.95,250.42253521126761,-0.9208780029693056,-0.4941,127.0,2.0,0.0,8.0,0.0,19.0,20.0,S8,1692,CIN,4.309302094849335,33.333333333333336,65,5.0,7.0,5.0,0.0,3,3,0,0,0.5,0.6563621638448469
6.0,23.666666666666668,115.0,31.0,19.0,16.0,2.0,0.0,23.0,4.0,18.0,15.0,7.0,12.0,11.0,0.0,4.816901408450704,1.9859154929577463,7.859154929577465,1.0140845070422535,4.056338028169014,5.830985915492957,1.4375,0.31958762886597936,0.40869565217391307,0.5463917525773195,0.9550874047512325,0.375,0.034782608695652174,0.2,0.1391304347826087,0.5,0.5,1.0,235.47368421052633,2.327500858279221,-0.17919999999999991,97.0,2.0,0.0,8.0,1.0,23.0,23.0,S8,1703,MIN,3.5606892053913755,24.0,57,5.0,3.0,2.0,1.0,3,1,0,0,0.75,0.2274736858600947
1.0,3.3333333333333335,15.0,3.0,5.0,2.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,9.0,1.5,5.3999999999999995,3.5999999999999996,3.5999999999999996,9.0,2.5,0.23076923076923078,0.3333333333333333,0.6923076923076923,1.0256410256410255,0.16666666666666666,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.2,0.8,0.25,241.6,2.9552461858809576,-0.03110000000000001,13.0,0.0,0.0,0.0,0.0,1.0,4.0,S8,1706,MIL,7.878999064546305,4.0,190,,,,,0,0,0,0,0.0,-0.2354954309766153
6.0,11.333333333333334,50.0,15.0,8.0,3.0,0.0,0.0,6.0,4.0,5.0,7.0,13.0,3.0,3.0,0.0,4.235294117647059,1.588235294117647,7.9411764705882355,2.117647058823529,1.5882352941176472,3.1764705882352944,2.0,0.3191489361702128,0.36,0.7021276595744681,1.0621276595744682,0.2972972972972973,0.08,0.12,0.06,0.7857142857142857,0.21428571428571427,3.6666666666666665,255.23529411764707,-1.2188249355923704,-0.07039999999999999,47.0,0.0,0.0,6.0,0.0,22.0,6.0,S8,1724,MTL/STL,5.602528476311011,13.0,69,0.0,5.0,0.0,0.0,0,0,0,0,0.0,0.32197978559750523
7.0,29.333333333333332,118.0,25.0,11.0,8.0,0.0,0.0,22.0,4.0,14.0,9.0,7.0,21.0,26.0,0.0,2.25,1.125,5.113636363636363,0.8181818181818183,1.6363636363636367,4.5,2.75,0.23148148148148148,0.2796610169491525,0.4166666666666667,0.6963276836158192,0.25,0.03389830508474576,0.1864406779661017,0.06779661016949153,0.265625,0.734375,0.3617021276595745,250.28925619834712,-8.965037041185944,0.2091000000000001,108.0,2.0,0.0,6.0,1.0,17.0,47.0,S8,1759,NYY,2.369908155455396,28.666666666666668,117,7.0,1.0,1.0,0.0,2,1,0,0,0.6666666666666666,1.3687333133289072
9.0,16.0,69.0,15.0,14.0,8.0,0.0,0.0,14.0,5.0,6.0,10.0,6.0,13.0,3.0,0.0,5.25,1.4375,5.625,1.875,3.0,5.25,1.75,0.2459016393442623,0.3333333333333333,0.5573770491803278,0.8907103825136611,0.23809523809523808,0.07246376811594203,0.2028985507246377,0.11594202898550725,0.5294117647058824,0.47058823529411764,1.125,252.7605633802817,1.049396131338687,-0.20579999999999993,61.0,0.0,0.0,4.0,0.0,18.0,16.0,S8,1776,KCR,5.091499064546305,18.0,64,0.0,3.0,0.0,0.0,1,1,0,2,0.5,0.17119464987894142
6.0,10.0,48.0,15.0,8.0,3.0,0.0,0.0,11.0,3.0,7.0,1.0,4.0,10.0,4.0,0.0,4.8,1.8,9.0,1.7999999999999998,1.7999999999999998,6.6000000000000005,3.6666666666666665,0.3409090909090909,0.375,0.6590909090909091,1.0340909090909092,0.3870967741935484,0.0625,0.22916666666666666,0.0625,0.2631578947368421,0.7368421052631579,0.35714285714285715,225.97916666666666,-0.7009992963400251,-0.08760000000000007,44.0,1.0,0.0,5.0,0.0,5.0,14.0,S8,1777,ARI,3.878999064546305,12.333333333333334,171,0.0,3.0,0.0,0.0,1,1,0,1,0.5,0.26219332999073997
8.0,31.333333333333332,132.0,32.0,18.0,13.0,0.0,0.0,19.0,6.0,20.0,17.0,19.0,18.0,14.0,0.0,3.446808510638298,1.4361702127659575,6.127659574468086,1.148936170212766,2.4893617021276597,3.638297872340426,1.4615384615384615,0.2711864406779661,0.3409090909090909,0.4830508474576271,0.823959938366718,0.2765957446808511,0.045454545454545456,0.14393939393939395,0.09848484848484848,0.5675675675675675,0.43243243243243246,1.3125,261.78985507246375,-5.0282534091433275,0.0351000000000001,118.0,1.0,0.0,5.0,1.0,42.0,32.0,S8,1786,CWS,3.800275660290986,32.666666666666664,111,6.0,4.0,3.0,0.0,1,4,0,0,0.2,1.0310821918953608
3.0,4.333333333333333,18.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,6.0,0.0,0.0,2.7692307692307696,1.153846153846154,6.923076923076923,1.3846153846153846,0.0,2.769230769230769,0.0,0.2777777777777778,0.2777777777777778,0.6666666666666666,0.9444444444444444,0.26666666666666666,0.05555555555555555,0.1111111111111111,0.0,0.45454545454545453,0.5454545454545454,0.8333333333333334,240.38888888888889,-1.7280524885765138,-0.03860000000000003,18.0,0.0,0.0,2.0,1.0,5.0,6.0,S8,1813,ARI,3.355922141469382,6.0,285,0.0,3.0,0.0,0.0,1,0,0,0,1.0,0.24484027399142794
2.0,6.0,20.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,7.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,3.0,3.0,0.05263157894736842,0.1,0.15789473684210525,0.2578947368421053,0.0625,0.0,0.15,0.05,0.4666666666666667,0.5333333333333333,0.875,286.6,-4.0612236235838255,0.08530000000000001,19.0,0.0,0.0,0.0,1.0,7.0,8.0,S8,1824,DET,0.778999064546305,7.0,0,0.0,2.0,0.0,0.0,0,0,0,0,0.0,0.48616127917368984
