ID,Season,Display Season,Team,Franchise,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,LO,SF,SH,GO,DP,TP,SB,CS,H,IP,BF,AB,TB,G_list,G,ER,Total Diff,Total Plays,RE24,WAR,WPA,0 Diffs,500 Diffs,300+ Pitches,400+ Pitches,Last Team,Last Session,W,L,SV,HLD,BS,GS,GF,CG,SHO,OPP,nER,nIP,FIP Constant,lgnER,lgnIP,lgnERA,ERA,WHIP,FIP,H6,HR6,BB6,SO6,SO/BB,BA,OBP,SLG,OPS,BABIP,SB%,HR%,K%,BB%,GB%,FB%,GB/FB,W-L%,SV%,nERA,Avg Diff,Name,Batting Type,Pitching Type,Handedness,Position,Pitching Type (Main),ERA-
193,5,S5,NYY,NYY,0,1,4,1,2,0,0,3,3,2,2,5,0,0,0,7,0,0,0,0,6,5.0,23,21,12,{5008},1,2,6002.0,23,-1.2706766917293235,0.2261780101294904,-0.0216,0,0,10,5,NYY,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,1.7421875,84.49051983838244,128.66666666666666,3.939972427696591,2.4000000000000004,1.6,1.7421875,7.199999999999999,0.0,2.4000000000000004,3.6,1.5,0.2857142857142857,0.3478260869565217,0.5217391304347826,0.8695652173913043,0.3333333333333333,,0.0,0.1304347826086956,0.0869565217391304,0.5833333333333334,0.25,2.333333333333333,0.0,,1.2000000000000002,260.95652173913044,Limon Cristo,SM,TD-S,Left,P,TD,30.457065931843363
198,6,S6,STL,STL,2,2,3,6,3,1,0,8,8,7,7,5,0,0,0,12,4,0,0,0,13,13.0,51,48,26,"{6002, 6011, 6006}",3,5,12153.0,50,-3.553571428571429,0.5754249846437346,0.8089,0,0,19,8,STL,4,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,5.625,13.0,0.7744360902255636,96.46548702415576,132.0,4.384794864734352,2.307692307692308,1.2307692307692308,2.2359745517640253,6.0,0.9230769230769232,1.3846153846153846,3.692307692307693,2.6666666666666665,0.2708333333333333,0.3137254901960784,0.5098039215686274,0.8235294117647058,0.2894736842105263,,0.0392156862745098,0.1568627450980392,0.0588235294117647,0.4444444444444444,0.2962962962962963,1.5,1.0,,2.5961538461538463,243.06,Icna Comit,P,EN-S,Left,P,EN,59.2081026876301
198,7,S7,STL,STL,2,0,2,3,1,0,0,2,4,3,5,2,0,1,0,7,1,0,0,0,7,5.666666666666667,24,22,15,{7009},1,5,6059.0,24,1.002206756068579,-0.0080531111378189,-0.4140999999999999,1,0,12,5,STL,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.162790697674419,5.666666666666667,1.866498740554156,100.98740211873977,132.66666666666666,4.56726944255607,5.294117647058823,1.4117647058823528,5.572381093495332,7.411764705882351,2.117647058823529,1.0588235294117645,4.235294117647058,4.0,0.3181818181818182,0.3333333333333333,0.625,0.9583333333333331,0.2941176470588235,,0.0833333333333333,0.1666666666666666,0.0416666666666666,0.5833333333333334,0.1666666666666666,3.5000000000000004,0.0,,4.407660738714091,252.4583333333333,Icna Comit,P,EN-S,Left,P,EN,96.50538016533892
207,9,S9,MIL,MIL,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,1,1.0,4,4,4,{9002},1,1,1357.0,4,0.4714285714285715,-0.0299303576322854,-0.0278,0,0,3,3,MIL,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8267716535433074,67.7720733100039,127.0,3.201830235118295,6.0,1.0,13.826771653543307,6.0,6.0,0.0,0.0,,0.25,0.25,1.0,1.25,0.0,,0.25,0.0,0.0,1.0,0.0,inf,,,6.0,339.25,J.J. Guemes,P,NT-H,Left,P,NT,187.3928209619248
207,10,S10,MIL,MIL,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,3,0,{10247},1,0,877.0,3,-0.5214285714285715,0.0655055577397333,0.001,0,0,2,0,MIL,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2135678391959797,62.139970347113206,135.33333333333334,2.7549740547981223,0.0,0.0,-2.7864321608040203,0.0,0.0,0.0,12.0,inf,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,,,0.0,292.3333333333333,J.J. Guemes,P,NT-H,Left,P,NT,0.0
212,9,S9,CLE,CLE,0,0,0,6,1,0,0,7,2,1,2,2,0,0,0,4,4,0,0,0,6,6.0,21,20,6,{9003},1,0,4906.0,21,-3.171428571428572,0.4075084795733583,0.2672,0,0,7,3,CLE,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.8267716535433074,67.7720733100039,127.0,3.201830235118295,0.0,1.1666666666666667,0.6601049868766408,6.0,0.0,1.0,2.0,2.0,0.3,0.3333333333333333,0.2857142857142857,0.6190476190476191,0.3333333333333333,,0.0,0.0952380952380952,0.0476190476190476,0.3333333333333333,0.5833333333333334,0.5714285714285714,1.0,,0.0,233.6190476190476,Mike Hawk,P,BS-B,Right,P,BS,0.0
217,3,S3,MTL,ATL,1,0,0,0,0,0,0,3,4,0,1,2,0,0,0,3,0,0,0,0,1,3.333333333333333,11,11,4,{3006},1,1,3206.0,11,-0.8846153846153845,0.1421396345589893,0.1554999999999999,0,0,4,3,ATL,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.333333333333333,0.0119521912350597,45.17279175073293,83.66666666666666,3.23948307375774,1.7999999999999998,0.3,1.5119521912350598,1.7999999999999998,1.7999999999999998,0.0,7.199999999999999,inf,0.0909090909090909,0.0909090909090909,0.3636363636363636,0.4545454545454546,0.0,,0.0909090909090909,0.3636363636363636,0.0,0.5,0.5,1.0,1.0,,1.7999999999999998,291.45454545454544,Benjamin Abenduct,SM,TD-S,Left,P,TD,55.56442058862291
218,3,S3,MTL,ATL,2,0,2,0,1,0,0,8,6,1,2,4,0,0,0,6,0,0,0,0,4,7.0,26,25,12,"{3004, 3007}",2,4,6822.0,26,0.7692307692307696,0.0499524229436252,0.1725999999999999,0,0,11,6,ATL,3,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,5.181818181818182,7.0,0.0119521912350597,45.17279175073293,83.66666666666666,3.23948307375774,3.4285714285714284,0.7142857142857143,2.440523619806488,3.4285714285714284,1.7142857142857142,0.8571428571428571,5.142857142857142,6.0,0.16,0.1923076923076923,0.4615384615384615,0.6538461538461539,0.1176470588235294,,0.0769230769230769,0.2307692307692307,0.0384615384615384,0.4,0.5333333333333333,0.75,0.5,,4.441558441558442,262.38461538461536,Thomas Beowulf,BN,BS-S,Right,P,BS,137.10701184205655
219,3,S3,MTL,ATL,0,0,1,1,1,0,0,2,2,0,3,3,0,0,0,6,1,0,1,0,2,3.6666666666666665,13,12,3,"{3006, 3007}",2,1,3946.0,14,0.1153846153846156,0.0567791153128396,0.0916,0,0,5,3,ATL,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5,3.6666666666666665,0.0119521912350597,45.17279175073293,83.66666666666666,3.23948307375774,1.636363636363637,0.8181818181818182,-0.260775081492213,3.2727272727272734,0.0,1.636363636363637,3.2727272727272734,2.0,0.1666666666666666,0.2307692307692307,0.2307692307692307,0.4615384615384615,0.2,1.0,0.0,0.1538461538461538,0.0769230769230769,0.75,0.25,3.0,,,2.4545454545454546,281.85714285714283,Chris Orosz,WC,EG-B,Right,P,EG,75.76966443903125
219,7,S7,CHC,CHC,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,3,1,0,0,0,1,1.6666666666666667,5,5,1,{7006},1,0,1667.0,5,-0.9143755453676644,0.1106391304678162,0.008,0,0,4,2,CHC,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1176470588235294,1.6666666666666667,1.866498740554156,100.98740211873977,132.66666666666666,4.56726944255607,0.0,0.6,1.866498740554156,3.6,0.0,0.0,0.0,,0.2,0.2,0.2,0.4,0.2,,0.0,0.0,0.0,0.75,0.0,inf,,,4.023529411764706,333.4,Chris Orosz,P,EG-B,Right,P,EG,88.09485541349932
219,8,S8,CHC,CHC,0,1,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,1.0,5,4,4,{8002},1,1,967.0,5,0.1785714285714286,-0.0055364364476697,-0.1129,0,0,2,0,CHC,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,1.0,2.13953488372093,102.4549650718254,129.0,4.765347212643043,6.0,2.0,-1.86046511627907,12.0,0.0,0.0,12.0,inf,0.5,0.4,0.8,1.2000000000000002,0.6666666666666666,,0.0,0.4,0.0,0.0,1.0,0.0,0.0,,5.5,193.4,Chris Orosz,P,EG-B,Right,P,EG,115.41656367468532
219,9,S9,CHC,CHC,0,0,1,1,1,0,0,0,0,1,4,1,0,0,0,5,1,0,0,0,2,2.333333333333333,9,8,3,{9001},1,1,2551.0,9,-0.2389610389610389,0.0626242277948901,0.2749,0,0,6,2,CHC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,2.333333333333333,0.8267716535433074,67.7720733100039,127.0,3.201830235118295,2.571428571428571,1.2857142857142856,2.112485939257593,5.142857142857142,0.0,2.571428571428571,0.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.25,,0.0,0.0,0.1111111111111111,0.8333333333333334,0.0,inf,,,2.103896103896104,283.44444444444446,Chris Orosz,P,EG-B,Right,P,EG,65.70917098664894
220,3,S3,MTL,ATL,0,0,1,2,1,0,0,2,6,1,2,3,0,0,0,5,1,0,0,0,3,5.0,18,17,4,{3007},1,1,5133.0,17,-2.489510489510489,0.3367879334741505,0.2177999999999999,0,0,10,5,ATL,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0119521912350597,45.17279175073293,83.66666666666666,3.23948307375774,1.2000000000000002,0.8,-1.7880478087649403,3.6,0.0,1.2000000000000002,7.199999999999999,6.0,0.1764705882352941,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2727272727272727,,0.0,0.3333333333333333,0.0555555555555555,0.625,0.25,2.5,,,1.2000000000000002,301.94117647058823,Charles Magnus,BP,BS-S,Right,P,BS,37.042947059081946
227,4,S4,SEA,SEA,1,2,0,1,4,0,0,2,4,2,3,1,0,0,0,4,1,0,0,0,4,4.333333333333333,20,16,11,"{4008, 4004}",2,4,5169.0,20,0.5621052631578944,0.0078095741867231,-0.1652000000000001,0,0,11,5,SEA,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.333333333333333,2.267002518891688,120.36714616583038,131.0,5.512999061030399,5.538461538461538,1.8461538461538465,6.190079441968612,5.538461538461538,1.3846153846153846,5.538461538461538,5.538461538461538,1.0,0.25,0.4,0.55,0.95,0.2727272727272727,,0.05,0.2,0.2,0.5,0.25,2.0,,,2.769230769230769,258.45,Cal Lidous,SM,NH-H,Right,P,NH,50.23093126943486
233,4,S4,NYM,NYM,2,1,0,1,0,0,0,2,1,0,1,2,0,0,0,3,0,0,0,0,4,2.0,10,10,12,{4002},1,3,2309.0,10,1.4210526315789471,-0.1100952129066384,0.0053999999999999,1,1,3,3,NYM,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.267002518891688,120.36714616583038,131.0,5.512999061030399,9.0,2.0,14.267002518891688,12.0,6.0,0.0,3.0,inf,0.4,0.4,1.2,1.6,0.2857142857142857,,0.2,0.1,0.0,0.6,0.4,1.4999999999999998,,1.0,9.0,230.9,Johnny Dickshot,WC,FP-S,Right,P,FP,163.2505266256633
233,5,S5,ARI,ARI,0,0,2,1,0,0,0,0,0,1,2,1,0,0,0,3,0,0,1,0,3,1.3333333333333333,7,7,5,{5004},1,3,1668.0,8,1.913951545530493,-0.156921992481203,-0.1906999999999999,0,0,3,1,ARI,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.2222222222222223,1.3333333333333333,1.7421875,84.49051983838244,128.66666666666666,3.939972427696591,13.5,2.25,1.7421875,13.5,0.0,0.0,0.0,,0.4285714285714285,0.4285714285714285,0.7142857142857143,1.1428571428571428,0.4285714285714285,1.0,0.0,0.0,0.0,0.75,0.0,inf,0.0,,14.500000000000002,208.5,Jenny Vagshot,S,EG-S,Right,P,EG,368.022880009774
235,4,S4,NYM,NYM,0,0,0,3,0,0,0,3,2,10,4,0,0,0,0,4,2,0,0,0,3,7.0,22,22,3,"{4009, 4005}",2,0,6589.0,22,-5.659919028340081,0.6364140133867718,0.1026,0,0,15,4,NYM,3,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,7.0,2.267002518891688,120.36714616583038,131.0,5.512999061030399,0.0,0.4285714285714285,1.6955739474631166,2.571428571428571,0.0,0.0,1.7142857142857142,inf,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.2727272727272727,0.15,,0.0,0.0909090909090909,0.0,0.2352941176470588,0.1764705882352941,1.3333333333333333,1.0,,0.0,299.5,J.E. Wilkins,SF,WC-B,Right,P,WC,0.0
235,7,S7,NYM,NYM,0,0,2,2,4,0,0,4,2,0,2,3,0,0,0,5,2,0,1,0,4,4.333333333333333,19,15,6,"{7009, 7011}",2,1,4693.0,20,-1.7502924496678731,0.2518355486909865,0.1639,0,0,6,3,NYM,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.363636363636364,4.333333333333333,1.866498740554156,100.98740211873977,132.66666666666666,4.56726944255607,1.3846153846153846,1.8461538461538465,3.7126525867080025,5.538461538461538,0.0,5.538461538461538,2.769230769230769,0.5,0.2666666666666666,0.4210526315789473,0.3157894736842105,0.7368421052631579,0.3076923076923077,1.0,0.0,0.1052631578947368,0.2105263157894736,0.5555555555555556,0.4444444444444444,1.2500000000000002,1.0,,3.2727272727272734,234.65,J.E. Wilkins,P,TD-H,Left,P,TD,71.65610248944922
238,4,S4,NYM,NYM,0,0,1,2,1,0,0,1,1,0,1,3,0,0,0,4,0,0,0,0,3,2.0,10,9,4,{4009},1,1,2671.0,10,-2.322537112010796,0.2642637614523359,0.0430999999999999,0,0,4,4,NYM,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.923076923076924,2.0,2.267002518891688,120.36714616583038,131.0,5.512999061030399,3.0,2.0,2.767002518891688,9.0,0.0,3.0,3.0,1.0,0.3333333333333333,0.4,0.4,0.8,0.375,,0.0,0.1,0.1,0.8,0.2,4.0,,,5.76923076923077,267.1,Ben Bramly,XB,EN-B,Right,PH,EN,104.64777347798932
249,9,S9,PHI,PHI,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,1.0,6,5,9,{9001},1,3,926.0,6,1.886522911051213,-0.1628335418392638,-0.1877,0,0,1,0,PHI,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4150943396226414,1.0,0.8267716535433074,67.7720733100039,127.0,3.201830235118295,18.0,3.0,11.826771653543307,18.0,6.0,0.0,6.0,inf,0.6,0.5,1.5,2.0,0.5,,0.1666666666666666,0.1666666666666666,0.0,0.0,0.5,0.0,,,20.49056603773585,154.33333333333334,Tequila Sunrise,P,TD-S,Right,P,TD,639.9641621529883
249,10,S10,CWS,CWS,2,0,1,0,0,0,0,6,0,3,3,1,0,0,0,4,0,0,0,0,3,4.333333333333333,16,16,10,{10245},1,3,3978.0,16,0.7704081632653059,-0.0057730798098573,-0.1106999999999999,0,0,7,2,CWS,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.377551020408163,4.333333333333333,1.2135678391959797,62.139970347113206,135.33333333333334,2.7549740547981223,4.153846153846154,0.6923076923076924,7.21356783919598,4.153846153846154,2.769230769230769,0.0,0.0,,0.1875,0.1875,0.625,0.8125,0.0714285714285714,,0.125,0.0,0.0,0.3076923076923077,0.4615384615384615,0.6666666666666666,,,4.676609105180534,248.625,Tequila Sunrise,P,TD-S,Right,P,TD,169.7514754099281
250,3,S3,NYY,NYY,1,0,0,0,0,0,0,2,2,0,0,3,0,0,0,3,1,0,0,0,1,2.6666666666666665,8,8,4,{3002},1,1,2573.0,8,-0.2171945701357464,0.0607580723571753,0.1777999999999999,0,1,4,3,NYY,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6666666666666665,0.0119521912350597,45.17279175073293,83.66666666666666,3.23948307375774,2.25,0.375,3.38695219123506,2.25,2.25,0.0,4.5,inf,0.125,0.125,0.5,0.625,0.0,,0.125,0.25,0.0,0.6,0.4,1.4999999999999998,,,2.25,321.625,Pablo Sanchez III,SM,NH-S,Right,P,NH,69.45552573577864
250,4,S4,NYY,NYY,0,0,0,0,3,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1.6666666666666667,7,2,0,"{4010, 4006}",2,0,1507.0,7,-0.9625506072874496,0.1218631009297499,-0.0512,0,0,2,1,NYY,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.333333333333333,1.3333333333333333,2.267002518891688,120.36714616583038,131.0,5.512999061030399,0.0,1.7999999999999998,7.667002518891687,0.0,0.0,10.8,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.4285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,10.499999999999998,215.28571428571428,Pablo Sanchez III,SM,NH-S,Right,P,NH,190.4589477299405
251,3,S3,NYY,NYY,1,0,3,1,0,0,0,3,1,0,1,2,0,0,0,3,0,0,0,0,5,2.333333333333333,12,12,11,{3002},1,3,2492.0,12,1.909502262443439,-0.1323923032289429,-0.1245,0,0,3,2,NYY,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.294117647058824,2.333333333333333,0.0119521912350597,45.17279175073293,83.66666666666666,3.23948307375774,7.7142857142857135,2.142857142857143,4.726237905520774,12.857142857142858,2.571428571428571,0.0,2.571428571428571,inf,0.4166666666666667,0.4166666666666667,0.9166666666666666,1.3333333333333333,0.4,,0.0833333333333333,0.0833333333333333,0.0,0.5,0.5,1.0,,,8.470588235294116,207.66666666666663,Seik Golden,BC,EG-B,Right,P,EG,261.4796262994019
253,3,S3,NYY,NYY,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0.6666666666666666,6,6,8,{3002},1,3,893.0,6,3.0384615384615383,-0.2745671923384533,-0.8936999999999999,0,0,2,0,NYY,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.5,0.6666666666666666,0.0119521912350597,45.17279175073293,83.66666666666666,3.23948307375774,27.0,6.0,-5.98804780876494,36.0,0.0,0.0,18.0,inf,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,1.0,,0.0,0.3333333333333333,0.0,,,,0.0,0.0,31.5,148.83333333333334,Tommy Foxconn,SM,NH-S,Right,P,NH,972.377360300901
258,4,S4,CLE,ANA,1,0,0,1,0,0,0,0,1,2,1,4,0,0,0,5,0,0,0,0,2,2.6666666666666665,10,10,5,{4003},1,1,3414.0,10,-1.620344129554656,0.1940444632067218,-0.2034999999999999,0,0,8,5,ANA,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5480769230769231,2.6666666666666665,2.267002518891688,120.36714616583038,131.0,5.512999061030399,2.25,0.75,6.3920025188916885,4.5,2.25,0.0,2.25,inf,0.2,0.2,0.5,0.7,0.125,,0.1,0.1,0.0,0.7142857142857143,0.0,inf,0.0,,3.483173076923077,341.4,Tyler Palmatier,SM,NT-H,Right,P,NT,63.18109323733605
258,5,S5,HOU,HOU,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.6666666666666666,3,3,3,{5007},1,0,830.0,3,-0.3775510204081632,0.0506825378177586,0.0069999999999999,0,0,2,1,HOU,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.7421875,84.49051983838244,128.66666666666666,3.939972427696591,0.0,1.5,-1.2578125,9.0,0.0,0.0,9.0,inf,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.5,,0.0,0.3333333333333333,0.0,1.0,0.0,inf,,,0.0,276.6666666666667,Ty Palmatier,SM,NT-H,Right,P,NT,0.0
258,9,S9,BOS,BOS,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1.0,5,4,1,{9003},1,0,1444.0,6,-0.5285714285714286,0.0786758921230003,0.0021,0,0,3,0,BOS,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8267716535433074,67.7720733100039,127.0,3.201830235118295,0.0,2.0,1.826771653543308,6.0,0.0,6.0,6.0,1.0,0.25,0.4,0.2,0.6000000000000001,0.3333333333333333,1.0,0.0,0.2,0.2,0.5,0.0,inf,,,0.0,240.66666666666663,Ty Palmatier,P,BS-B,Right,P,BS,0.0
265,6,S6,MIN,MIN,2,0,2,4,0,0,0,3,3,2,3,4,0,0,0,7,2,0,0,0,8,5.666666666666667,23,23,16,{6008},1,4,5522.0,23,0.3522727272727273,0.0640190088627588,-0.4813,0,0,9,4,MIN,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.2199197860962565,5.333333333333333,0.7744360902255636,96.46548702415576,132.0,4.384794864734352,4.235294117647058,1.4117647058823528,4.303847854931446,8.470588235294116,2.117647058823529,0.0,3.1764705882352944,inf,0.3478260869565217,0.3478260869565217,0.6956521739130435,1.0434782608695652,0.3333333333333333,,0.0869565217391304,0.1304347826086956,0.0,0.5833333333333334,0.25,2.333333333333333,0.0,,4.747409759358289,240.08695652173915,Mecha Vulfzilla,P,EG-H,Left,P,EG,108.26982574579132
265,7,S7,MIN,MIN,2,1,0,0,5,1,0,5,6,0,6,6,0,0,0,12,1,0,0,0,3,8.0,31,26,11,"{7010, 7007}",2,4,7856.0,30,-2.458202989224888,0.3648700696949974,1.2694,0,0,11,6,MIN,3,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.693430656934307,8.0,1.866498740554156,100.98740211873977,132.66666666666666,4.56726944255607,3.0,1.0,5.491498740554156,2.25,1.5,3.75,4.5,1.2,0.1153846153846153,0.2580645161290322,0.3548387096774194,0.6129032258064516,0.0555555555555555,,0.064516129032258,0.1935483870967742,0.1612903225806451,0.7058823529411765,0.2941176470588235,2.4,1.0,,3.5200729927007304,261.8666666666667,Mecha Vulfzilla,P,EG-H,Left,P,EG,77.07171729134342
265,8,S8,SEA,SEA,0,0,0,2,1,0,0,0,1,2,1,0,0,0,0,1,1,0,0,0,2,1.6666666666666667,7,6,2,{8007},1,0,1611.0,7,-0.1214285714285714,0.0293918461161194,-0.0164999999999999,0,0,3,0,SEA,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.13953488372093,102.4549650718254,129.0,4.765347212643043,0.0,1.7999999999999998,2.73953488372093,7.199999999999999,0.0,3.6,3.6,1.0,0.3333333333333333,0.4285714285714285,0.2857142857142857,0.7142857142857142,0.4,,0.0,0.1428571428571428,0.1428571428571428,0.3333333333333333,0.0,inf,,,0.0,230.1428571428572,Mecha Vulfzilla,BC,EG-H,Left,PH,EG,0.0
268,5,S5,OAK,OAK,2,0,1,4,9,0,0,1,12,1,2,3,0,0,0,5,2,0,1,2,7,7.666666666666667,35,26,14,"{5002, 5011}",2,6,9055.0,37,0.3752819548872177,0.1262193243525479,0.1025,0,0,15,6,OAK,4,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.848214285714286,7.666666666666667,1.7421875,84.49051983838244,128.66666666666666,3.939972427696591,4.695652173913043,2.0869565217391304,5.524796195652174,5.478260869565217,1.5652173913043477,7.0434782608695645,9.391304347826086,1.3333333333333333,0.2692307692307692,0.4571428571428571,0.4,0.8571428571428572,0.4166666666666667,0.3333333333333333,0.0571428571428571,0.3428571428571428,0.2571428571428571,0.7142857142857143,0.1428571428571428,5.0,0.5,,4.5768633540372665,244.7297297297297,Jeff Steelflex,1B,TT-B,Left,P,TT,116.16485744579232
270,4,S4,CLE,ANA,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.6666666666666666,3,3,4,{4003},1,1,669.0,3,0.4519230769230768,-0.0355892926169308,-0.0899,0,0,1,0,ANA,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,2.267002518891688,120.36714616583038,131.0,5.512999061030399,9.0,1.5,21.767002518891687,9.0,9.0,0.0,0.0,,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666663,0.0,,0.3333333333333333,0.0,0.0,0.5,0.5,1.0,,,9.0,223.0,Mason Miller,1B,1B-S,Right,P,1B,163.2505266256633
270,7,S7,TBR,TBR,0,2,0,4,0,0,0,3,8,1,2,2,0,1,0,4,0,0,0,0,6,5.333333333333333,22,21,10,"{7008, 7003}",2,3,5988.0,22,-0.8203777560388293,0.166524709700502,0.2632999999999999,0,0,10,5,TBR,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.3402061855670104,5.333333333333333,1.866498740554156,100.98740211873977,132.66666666666666,4.56726944255607,3.375,1.125,-1.133501259445844,6.75,0.0,0.0,9.0,inf,0.2857142857142857,0.2727272727272727,0.4545454545454545,0.7272727272727273,0.4285714285714285,,0.0,0.3636363636363636,0.0,0.5,0.375,1.3333333333333333,1.0,,3.757731958762888,272.1818181818182,Ferda Bois,P,BS-B,Right,P,BS,82.27524138930318
270,9,S9,CIN,CIN,3,0,1,1,0,0,0,1,6,2,1,2,0,0,0,3,0,0,0,0,5,4.0,17,17,15,{9006},1,4,4216.0,17,1.8857142857142857,-0.115418305651499,-0.2009999999999999,0,0,8,4,CIN,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.8267716535433074,67.7720733100039,127.0,3.201830235118295,6.0,1.25,7.576771653543307,7.5,4.5,0.0,9.0,inf,0.2941176470588235,0.2941176470588235,0.8823529411764706,1.1764705882352942,0.25,,0.1764705882352941,0.3529411764705882,0.0,0.5,0.1666666666666666,3.0,0.0,,6.0,248.0,Ferda Bois,P,TT-S,Right,P,TT,187.3928209619248
271,8,S8,LAD,LAD,1,0,1,8,6,0,0,3,6,1,5,7,0,1,0,12,1,0,4,5,10,9.333333333333334,38,31,14,"{8009, 8011}",2,3,12395.0,47,-4.630347928645143,0.5788494331135614,0.4157999999999999,0,0,22,16,LAD,4,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.450980392156863,9.333333333333334,2.13953488372093,102.4549650718254,129.0,4.765347212643043,1.9285714285714284,1.7142857142857142,4.175249169435215,6.428571428571429,0.6428571428571428,3.8571428571428568,3.8571428571428568,1.0,0.3225806451612903,0.4210526315789473,0.3684210526315789,0.7894736842105263,0.36,0.4444444444444444,0.0263157894736842,0.1578947368421052,0.1578947368421052,0.75,0.1875,4.0,1.0,,2.218487394957984,263.7234042553192,Assassin Xekutioner,P,BF-H,Right,P,BF,46.55458030575543
