OBC,Outs,RunExpectancy
0,0,0.6557692307692308
0,1,0.42857142857142855
0,2,0.2111801242236025
1,0,0.868421052631579
1,1,0.7862068965517242
1,2,0.5357142857142857
2,0,1.5625
2,1,1.2033898305084745
2,2,0.8
3,0,2.5
3,1,0.7272727272727273
3,2,1.0
4,0,1.565217391304348
4,1,1.6226415094339623
4,2,1.608695652173913
5,0,2.75
5,1,1.4615384615384615
5,2,0.6585365853658537
6,0,3.0
6,1,1.0
6,2,0.75
7,0,4.0
7,1,1.903225806451613
7,2,1.0
