OBC,Outs,RunExpectancy
0,0,0.4976958525345622
0,1,0.2982456140350877
0,2,0.15151515151515152
1,0,0.65
1,1,0.5106382978723404
1,2,0.4444444444444444
2,0,0.9642857142857143
2,1,0.7567567567567568
2,2,0.5128205128205128
3,0,1.4
3,1,0.875
3,2,0.11764705882352941
4,0,0.9
4,1,0.625
4,2,0.75
5,0,0.5
5,1,2.5
5,2,0.3333333333333333
6,0,1.0
6,1,1.6
6,2,1.5
7,0,1.6666666666666667
7,1,1.75
7,2,0.6666666666666666
