G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Season,Hitter ID,Team,is_sub_row,WAR
5.0,7.0,7.0,2.0,2.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.8571428571428571,1.1428571428571428,0.5714285714285714,0.16666666666666666,0.0,0.14285714285714285,0.0,0.0,0.4,0.6,0.6666666666666666,208.85714285714286,0.2857142857142857,0.8571428571428571,0.05367082686829627,0.12450000000000003,2.0,3.0,S3,76,COL,False,0.0379971705138199
9.0,22.0,20.0,4.0,3.0,2.0,0.0,0.0,2.0,10.0,3.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,1.0,0.0,0.2,0.2727272727272727,0.5,0.7727272727272727,0.3,0.16666666666666666,1.0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.3,0.7,0.42857142857142855,227.63636363636363,0.2727272727272727,0.5,-1.642413630689679,-0.16380000000000003,3.0,7.0,S3,77,COL,False,-0.061689658469855614
6.0,12.0,12.0,4.0,1.0,1.0,1.0,1.0,1.0,10.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,1.1666666666666667,0.5,0.5,0.0,0.08333333333333333,0.4166666666666667,0.0,0.3333333333333333,0.6666666666666666,0.5,197.25,0.3333333333333333,0.8333333333333334,-0.9766937566840309,-0.012599999999999986,1.0,2.0,S3,78,COL,False,-0.04173208225070548
4.0,7.0,7.0,3.0,2.0,1.0,0.0,0.0,2.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.42857142857142855,0.42857142857142855,1.2857142857142858,1.7142857142857144,0.8571428571428572,0.2,0.0,0.2857142857142857,0.0,0.0,0.75,0.25,3.0,253.85714285714286,0.42857142857142855,1.2857142857142858,0.36098649112619324,0.020900000000000002,3.0,1.0,S3,79,COL,False,0.0687287369396096
16.0,45.0,40.0,8.0,6.0,3.0,1.0,0.0,4.0,21.0,12.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,9.0,2.0,0.0,0.2,0.24444444444444444,0.525,0.7694444444444445,0.325,0.17391304347826086,0.0,0.08888888888888889,0.3333333333333333,0.06666666666666667,0.3157894736842105,0.6842105263157895,0.46153846153846156,250.97727272727272,0.24444444444444444,0.525,-4.159127678321301,-0.4642999999999999,6.0,13.0,S3,80,COL,False,-0.20614791751576406
16.0,46.0,39.0,16.0,6.0,8.0,6.0,0.0,2.0,28.0,5.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0,4.0,1.0,0.0,0.41025641025641024,0.4782608695652174,0.717948717948718,1.1962095875139354,0.3076923076923077,0.4666666666666667,0.0,0.043478260869565216,0.17391304347826086,0.13043478260869565,0.625,0.375,1.6666666666666667,225.3181818181818,0.4782608695652174,0.717948717948718,4.057792886256271,0.7268000000000001,10.0,6.0,S3,81,COL,False,0.6202055800601347
15.0,42.0,36.0,6.0,3.0,5.0,1.0,0.0,0.0,7.0,1.0,5.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,9.0,3.0,0.0,0.16666666666666666,0.2619047619047619,0.19444444444444445,0.4563492063492064,0.02777777777777779,0.21428571428571427,0.0,0.0,0.21428571428571427,0.11904761904761904,0.4090909090909091,0.5909090909090909,0.6923076923076923,262.6829268292683,0.2619047619047619,0.19444444444444445,-3.3000722381962744,-0.6256,9.0,13.0,S3,82,COL,False,-0.1342266968576858
14.0,37.0,30.0,9.0,9.0,2.0,1.0,2.0,4.0,26.0,5.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,5.0,0.0,0.3,0.43243243243243246,0.8666666666666667,1.2990990990990992,0.5666666666666667,0.2777777777777778,0.0,0.10810810810810811,0.21621621621621623,0.1891891891891892,0.46153846153846156,0.5384615384615384,0.8571428571428571,228.16666666666666,0.43243243243243246,0.8666666666666667,6.121029886082666,0.04209999999999996,6.0,7.0,S3,83,COL,False,0.7845763099795009
14.0,35.0,30.0,7.0,5.0,5.0,0.0,0.0,2.0,13.0,4.0,4.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0,4.0,0.0,0.23333333333333334,0.3142857142857143,0.43333333333333335,0.7476190476190476,0.2,0.21739130434782608,0.0,0.05714285714285714,0.17142857142857143,0.11428571428571428,0.1111111111111111,0.8888888888888888,0.125,222.27777777777777,0.3142857142857143,0.43333333333333335,-0.9742203947523933,-0.0912,2.0,16.0,S3,84,COL,False,0.06572839965971204
10.0,25.0,22.0,4.0,2.0,3.0,0.0,0.0,1.0,7.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,5.0,0.0,0.0,0.18181818181818182,0.28,0.3181818181818182,0.5981818181818181,0.13636363636363635,0.17647058823529413,0.0,0.04,0.16,0.12,0.6428571428571429,0.35714285714285715,1.8,283.56,0.28,0.3181818181818182,-3.0971581079385064,-0.5028,9.0,5.0,S3,85,COL,False,-0.19317978284031395
4.0,12.0,11.0,3.0,1.0,2.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.2727272727272727,0.3333333333333333,0.5454545454545454,0.8787878787878787,0.2727272727272727,0.2857142857142857,0.0,0.08333333333333333,0.25,0.08333333333333333,0.2,0.8,0.25,224.91666666666666,0.3333333333333333,0.5454545454545454,-0.9707323091625792,-0.1319,1.0,4.0,S3,86,COL,False,-0.041135937498560315
6.0,14.0,14.0,3.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.5,0.07142857142857142,0.3,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.7142857142857143,0.4,271.2857142857143,0.21428571428571427,0.2857142857142857,-0.7661329193041257,-0.15260000000000004,2.0,5.0,S3,87,COL,False,-0.01135311627643203
11.0,26.0,23.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,3.0,0.0,0.13043478260869565,0.23076923076923078,0.13043478260869565,0.3612040133779264,0.0,0.2,0.0,0.0,0.3076923076923077,0.11538461538461539,0.6666666666666666,0.3333333333333333,2.0,318.64,0.23076923076923078,0.13043478260869565,-2.616817377987222,-0.3748,8.0,4.0,S3,88,COL,False,-0.14048426872704406
14.0,36.0,31.0,11.0,5.0,1.0,5.0,3.0,2.0,28.0,8.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,6.0,1.0,3.0,0.0,0.3548387096774194,0.4444444444444444,0.9032258064516129,1.3476702508960572,0.5483870967741935,0.391304347826087,1.0,0.05555555555555555,0.16666666666666666,0.1388888888888889,0.7142857142857143,0.2857142857142857,2.5,232.8918918918919,0.4444444444444444,0.9032258064516129,2.167529727162287,0.9716000000000001,10.0,4.0,S3,89,COL,False,0.3845648529693215
3.0,7.0,6.0,4.0,3.0,2.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.7142857142857143,1.0,1.7142857142857144,0.33333333333333337,0.6666666666666666,0.0,0.0,0.0,0.14285714285714285,0.5,0.5,1.0,165.57142857142858,0.7142857142857143,1.0,3.6310901321115487,0.2559,1.0,1.0,S3,90,COL,False,0.39573910103814514
10.0,18.0,17.0,3.0,1.0,0.0,2.0,0.0,1.0,8.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,0.17647058823529413,0.2222222222222222,0.47058823529411764,0.6928104575163399,0.2941176470588235,0.16666666666666666,0.0,0.05555555555555555,0.2222222222222222,0.05555555555555555,0.3,0.7,0.42857142857142855,284.27777777777777,0.2222222222222222,0.47058823529411764,-2.8631669177486088,0.040600000000000025,3.0,7.0,S3,91,DET,False,-0.20241075164831446
13.0,29.0,27.0,5.0,3.0,1.0,1.0,1.0,2.0,14.0,2.0,2.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,4.0,0.0,0.18518518518518517,0.2413793103448276,0.5185185185185185,0.7598978288633461,0.3333333333333333,0.1875,0.0,0.06896551724137931,0.3103448275862069,0.06896551724137931,0.3076923076923077,0.6923076923076923,0.4444444444444444,230.69230769230768,0.2413793103448276,0.5185185185185185,-1.5586098875824819,-0.11249999999999996,4.0,9.0,S3,95,DET,False,-0.020679196332145634
2.0,5.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4,0.4,0.4,0.8,0.0,0.5,1.0,0.0,0.2,0.0,0.5,0.5,1.0,198.16666666666666,0.4,0.4,0.5975016425812631,-0.0561,1.0,1.0,S3,96,DET,False,0.08305736984883365
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,379.5,0.0,0.0,-0.6584542701512202,-0.06659999999999999,1.0,0.0,S3,97,DET,False,-0.05652254477883908
14.0,33.0,31.0,5.0,2.0,1.0,2.0,0.0,2.0,13.0,3.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,10.0,0.0,0.0,0.16129032258064516,0.21212121212121213,0.41935483870967744,0.6314760508308895,0.25806451612903225,0.14285714285714285,0.0,0.06060606060606061,0.24242424242424243,0.06060606060606061,0.4444444444444444,0.5555555555555556,0.8,264.09090909090907,0.21212121212121213,0.41935483870967744,-4.4140834755746985,-0.677,8.0,10.0,S3,98,DET,False,-0.28758079065880143
14.0,35.0,31.0,7.0,5.0,2.0,3.0,0.0,2.0,16.0,4.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,4.0,4.0,0.0,0.22580645161290322,0.3142857142857143,0.5161290322580645,0.8304147465437788,0.29032258064516125,0.22727272727272727,0.0,0.05714285714285714,0.2,0.11428571428571428,0.5294117647058824,0.47058823529411764,1.125,257.94117647058823,0.3142857142857143,0.5161290322580645,-1.4031358416460964,-0.138,9.0,8.0,S3,99,DET,False,0.022836854970341734
15.0,39.0,35.0,8.0,2.0,4.0,2.0,0.0,2.0,16.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,7.0,2.0,0.0,0.22857142857142856,0.3076923076923077,0.45714285714285713,0.7648351648351648,0.22857142857142856,0.21428571428571427,0.0,0.05128205128205128,0.1282051282051282,0.10256410256410256,0.5714285714285714,0.42857142857142855,1.3333333333333333,250.12820512820514,0.3076923076923077,0.45714285714285713,-4.653976618945731,-0.4978,12.0,9.0,S3,100,DET,False,-0.28360145828705585
8.0,21.0,19.0,5.0,1.0,4.0,1.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,0.0,0.0,0.2631578947368421,0.3333333333333333,0.3157894736842105,0.6491228070175439,0.05263157894736842,0.3125,0.0,0.0,0.14285714285714285,0.09523809523809523,0.45454545454545453,0.5454545454545454,0.8333333333333334,243.0,0.3333333333333333,0.3157894736842105,-1.2767503742691029,0.12219999999999999,5.0,6.0,S3,101,DET,False,-0.02978477394593947
12.0,28.0,24.0,5.0,3.0,1.0,4.0,0.0,0.0,9.0,2.0,4.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,9.0,0.0,0.0,0.20833333333333334,0.32142857142857145,0.375,0.6964285714285714,0.16666666666666666,0.23809523809523808,0.5,0.0,0.10714285714285714,0.14285714285714285,0.4375,0.5625,0.7777777777777778,249.22222222222223,0.32142857142857145,0.375,-1.2851943024297863,-0.17590000000000003,7.0,9.0,S3,102,2TM,False,0.002000921064982464
1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,2.0,1.0,0.1356,0.0,0.0,S3,102,ARI,True,0.10466144111814146
11.0,27.0,23.0,4.0,2.0,1.0,3.0,0.0,0.0,7.0,1.0,4.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,9.0,0.0,0.0,0.17391304347826086,0.2962962962962963,0.30434782608695654,0.6006441223832528,0.13043478260869568,0.2,0.5,0.0,0.1111111111111111,0.14814814814814814,0.4375,0.5625,0.7777777777777778,258.03846153846155,0.2962962962962963,0.30434782608695654,-2.2851943024297863,-0.3115,7.0,9.0,S3,102,DET,True,-0.102660520053159
10.0,27.0,24.0,10.0,2.0,7.0,3.0,0.0,0.0,13.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,0.0,0.0,0.4166666666666667,0.4444444444444444,0.5416666666666666,0.986111111111111,0.12499999999999994,0.43478260869565216,1.0,0.0,0.07407407407407407,0.07407407407407407,0.6923076923076923,0.3076923076923077,2.25,257.3333333333333,0.4444444444444444,0.5416666666666666,-1.3850283436090958,0.43010000000000004,9.0,4.0,S3,103,DET,False,-0.012643924171089949
12.0,29.0,25.0,5.0,3.0,2.0,1.0,0.0,2.0,12.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,1.0,0.0,0.2,0.3103448275862069,0.48,0.7903448275862068,0.27999999999999997,0.16666666666666666,0.0,0.06896551724137931,0.1724137931034483,0.13793103448275862,0.6,0.4,1.5,264.44827586206895,0.3103448275862069,0.48,-1.2604380661885346,0.0737000000000001,9.0,6.0,S3,104,DET,False,0.009137985807249093
10.0,28.0,26.0,8.0,2.0,4.0,2.0,1.0,1.0,15.0,4.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,0.3076923076923077,0.35714285714285715,0.5769230769230769,0.9340659340659341,0.26923076923076916,0.4375,0.0,0.03571428571428571,0.32142857142857145,0.07142857142857142,0.2222222222222222,0.7777777777777778,0.2857142857142857,228.07407407407408,0.35714285714285715,0.5769230769230769,-0.6945116870247864,0.3955,2.0,7.0,S3,105,DET,False,0.061069182605482455
13.0,28.0,27.0,10.0,4.0,5.0,4.0,0.0,1.0,17.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,0.0,0.37037037037037035,0.39285714285714285,0.6296296296296297,1.0224867724867726,0.2592592592592593,0.391304347826087,0.0,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.2857142857142857,0.7142857142857143,0.4,220.67857142857142,0.39285714285714285,0.6296296296296297,3.4746812253063544,-0.14570000000000002,4.0,10.0,S3,106,DET,False,0.4779884738385965
15.0,32.0,30.0,7.0,2.0,2.0,2.0,2.0,1.0,16.0,5.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,5.0,4.0,0.0,0.23333333333333334,0.25,0.5333333333333333,0.7833333333333333,0.3,0.2222222222222222,0.0,0.03125,0.09375,0.03125,0.5238095238095238,0.47619047619047616,1.1,215.83870967741936,0.25,0.5333333333333333,-3.788713792646584,-0.44400000000000006,11.0,10.0,S3,107,DET,False,-0.22970526348413145
10.0,22.0,20.0,8.0,2.0,5.0,3.0,0.0,0.0,11.0,2.0,2.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.4,0.45454545454545453,0.55,1.0045454545454546,0.15000000000000002,0.5,0.3333333333333333,0.0,0.18181818181818182,0.09090909090909091,0.625,0.375,1.6666666666666667,242.66666666666666,0.45454545454545453,0.55,0.7699661643842932,0.3241,5.0,3.0,S3,108,HOU,False,0.17954832103754162
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,326.0,0.0,0.0,-0.595238554374199,-0.040100000000000004,1.0,1.0,S3,112,HOU,False,-0.050200973201136964
7.0,18.0,17.0,7.0,4.0,5.0,0.0,0.0,2.0,13.0,5.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.4117647058823529,0.4444444444444444,0.7647058823529411,1.2091503267973855,0.3529411764705882,0.5,1.0,0.1111111111111111,0.2777777777777778,0.05555555555555555,0.4,0.6,0.6666666666666666,193.8,0.4444444444444444,0.7647058823529411,2.621617067856861,0.13260000000000005,2.0,3.0,S3,113,2TM,False,0.3460676469122325
5.0,15.0,14.0,6.0,4.0,4.0,0.0,0.0,2.0,12.0,5.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.42857142857142855,0.4666666666666667,0.8571428571428571,1.3238095238095238,0.42857142857142855,0.4444444444444444,1.0,0.13333333333333333,0.2,0.06666666666666667,0.4,0.6,0.6666666666666666,191.35294117647058,0.4666666666666667,0.8571428571428571,2.743909090069733,0.13090000000000002,2.0,3.0,S3,113,HOU,True,0.3443125257790953
2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,207.66666666666666,0.3333333333333333,0.3333333333333333,-0.12229202221287136,0.0017000000000000036,0.0,0.0,S3,113,MIL,True,0.0017551211331372663
14.0,35.0,30.0,7.0,5.0,4.0,2.0,0.0,1.0,12.0,3.0,5.0,0.0,6.0,0.0,5.0,1.0,0.0,0.0,2.0,4.0,2.0,8.0,1.0,0.0,0.23333333333333334,0.34285714285714286,0.4,0.7428571428571429,0.16666666666666669,0.2608695652173913,0.8333333333333334,0.02857142857142857,0.17142857142857143,0.14285714285714285,0.47058823529411764,0.5294117647058824,0.8888888888888888,222.4390243902439,0.34285714285714286,0.4,-0.661179948832151,-0.36090000000000017,8.0,9.0,S3,114,HOU,False,0.09703244425173627
15.0,37.0,27.0,6.0,6.0,3.0,2.0,0.0,1.0,11.0,5.0,10.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,6.0,5.0,2.0,0.0,0.2222222222222222,0.43243243243243246,0.4074074074074074,0.8398398398398399,0.18518518518518517,0.21739130434782608,0.8333333333333334,0.02702702702702703,0.08108108108108109,0.2702702702702703,0.6111111111111112,0.3888888888888889,1.5714285714285714,236.11904761904762,0.43243243243243246,0.4074074074074074,2.9345460529658696,-0.233,11.0,7.0,S3,116,HOU,False,0.46592792666782124
12.0,27.0,24.0,3.0,1.0,1.0,1.0,0.0,1.0,7.0,4.0,3.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,3.0,5.0,0.0,0.125,0.2222222222222222,0.2916666666666667,0.5138888888888888,0.16666666666666669,0.125,0.3333333333333333,0.037037037037037035,0.25925925925925924,0.1111111111111111,0.38461538461538464,0.6153846153846154,0.625,270.8,0.2222222222222222,0.2916666666666667,-4.496162066230417,-0.3319000000000001,5.0,8.0,S3,117,HOU,False,-0.32375729643322204
16.0,43.0,38.0,14.0,5.0,9.0,4.0,0.0,1.0,21.0,5.0,4.0,0.0,4.0,0.0,6.0,3.0,0.0,1.0,3.0,4.0,3.0,8.0,2.0,0.0,0.3684210526315789,0.4186046511627907,0.5526315789473685,0.9712362301101591,0.18421052631578955,0.38235294117647056,0.6666666666666666,0.023255813953488372,0.09302325581395349,0.09302325581395349,0.47619047619047616,0.5238095238095238,0.9090909090909091,223.67307692307693,0.4186046511627907,0.5526315789473685,-0.27737001195529787,0.08590000000000006,10.0,11.0,S3,118,HOU,False,0.17270496688455333
1.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.25,0.25,0.75,1.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,170.0,0.25,0.75,0.3298778996417111,0.36119999999999997,0.0,3.0,S3,119,HOU,False,0.051633554436736985
13.0,31.0,28.0,8.0,3.0,4.0,3.0,0.0,1.0,14.0,3.0,3.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,1.0,0.0,0.2857142857142857,0.3548387096774194,0.5,0.8548387096774194,0.2142857142857143,0.3684210526315789,1.0,0.03225806451612903,0.25806451612903225,0.0967741935483871,0.5833333333333334,0.4166666666666667,1.4,226.6969696969697,0.3548387096774194,0.5,-1.0859736354649199,0.0050000000000000495,7.0,5.0,S3,120,HOU,False,0.035907311115893514
12.0,29.0,25.0,5.0,5.0,3.0,1.0,0.0,1.0,9.0,4.0,4.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,0.0,0.2,0.3103448275862069,0.36,0.670344827586207,0.15999999999999998,0.21052631578947367,0.5,0.034482758620689655,0.1724137931034483,0.13793103448275862,0.5333333333333333,0.4666666666666667,1.1428571428571428,290.7096774193548,0.3103448275862069,0.36,-1.315364476998837,-0.2883,8.0,7.0,S3,121,2TM,False,0.0036453447262188464
8.0,18.0,16.0,3.0,2.0,1.0,1.0,0.0,1.0,7.0,4.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.1875,0.2777777777777778,0.4375,0.7152777777777778,0.25,0.2,0.0,0.05555555555555555,0.2777777777777778,0.1111111111111111,0.5,0.5,1.0,293.6842105263158,0.2777777777777778,0.4375,-2.093171298228517,-0.17889999999999995,4.0,4.0,S3,121,CHC,True,-0.12541118969630527
4.0,11.0,9.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.2222222222222222,0.36363636363636365,0.2222222222222222,0.5858585858585859,0.0,0.2222222222222222,1.0,0.0,0.0,0.18181818181818182,0.5714285714285714,0.42857142857142855,1.3333333333333333,286.0,0.36363636363636365,0.2222222222222222,0.77780682122968,-0.10940000000000004,4.0,3.0,S3,121,HOU,True,0.12905653442252416
16.0,40.0,38.0,10.0,9.0,1.0,6.0,1.0,2.0,24.0,6.0,2.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,6.0,3.0,0.0,0.2631578947368421,0.3,0.631578947368421,0.9315789473684211,0.3684210526315789,0.34782608695652173,1.0,0.05,0.325,0.05,0.4,0.6,0.6666666666666666,225.0731707317073,0.3,0.631578947368421,2.0328798721062755,-0.1899,6.0,9.0,S3,122,HOU,False,0.38974563193628625
4.0,8.0,7.0,3.0,2.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.42857142857142855,0.5,1.0,1.5,0.5714285714285714,0.4,0.0,0.125,0.125,0.125,0.6666666666666666,0.3333333333333333,2.0,195.25,0.5,1.0,1.6994880968878885,0.0921,2.0,1.0,S3,123,2TM,False,0.2072403386339206
3.0,6.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.3333333333333333,0.4,0.7333333333333334,0.2,0.25,0.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,2.0,241.0,0.3333333333333333,0.4,0.46301483080722444,-0.01579999999999999,2.0,1.0,S3,123,HOU,True,0.07427012978957125
1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5,3.5,1.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,58.0,1.0,2.5,1.2364732660806639,0.1079,0.0,0.0,S3,123,TOR,True,0.13297020884434932
15.0,41.0,36.0,7.0,5.0,1.0,3.0,1.0,2.0,18.0,5.0,5.0,1.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,5.0,9.0,3.0,0.0,0.19444444444444445,0.2926829268292683,0.5,0.7926829268292683,0.3055555555555556,0.2,0.6666666666666666,0.04878048780487805,0.21951219512195122,0.12195121951219512,0.4,0.6,0.6666666666666666,252.23809523809524,0.2926829268292683,0.5,-3.3533353697834594,-0.23810000000000003,8.0,12.0,S3,124,HOU,False,-0.14421445113454576
6.0,11.0,10.0,3.0,1.0,1.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.3,0.36363636363636365,0.5,0.8636363636363636,0.2,0.375,0.0,0.0,0.18181818181818182,0.09090909090909091,0.6,0.4,1.5,234.45454545454547,0.36363636363636365,0.5,0.20426532826978805,-0.46729999999999994,3.0,2.0,S3,125,HOU,False,0.07170238512653496
11.0,26.0,23.0,4.0,2.0,3.0,1.0,0.0,0.0,5.0,2.0,3.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,7.0,1.0,0.0,0.17391304347826086,0.2692307692307692,0.21739130434782608,0.4866220735785953,0.043478260869565216,0.25,0.5,0.0,0.2692307692307692,0.11538461538461539,0.3333333333333333,0.6666666666666666,0.5,284.18518518518516,0.2692307692307692,0.21739130434782608,-2.8230589956184495,-0.5803,4.0,8.0,S3,126,HOU,False,-0.1611084304901668
3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,258.6666666666667,0.3333333333333333,0.0,-0.30682519299060806,-0.056,1.0,0.0,S3,127,KCR,False,-0.016698195944636403
