G,PA,AB,H,R,2B,3B,HR,RBI,BB,K,SB,CS,AVG,OBP,SLG,OPS,Avg Diff,nOBP,nSLG,Season,Hitter ID
4.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2,0.0,0.2,335.0,0.2,0.0,S2,-166
15.0,45.0,42.0,13.0,5.0,3.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.30952380952380953,0.35555555555555557,0.5,0.8555555555555556,259.8863636363636,0.35555555555555557,0.5,S2,-165
3.0,8.0,6.0,2.0,4.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.3333333333333333,0.5,0.8333333333333334,1.3333333333333335,258.7142857142857,0.5,0.8333333333333334,S2,-164
7.0,17.0,15.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.2,0.29411764705882354,0.26666666666666666,0.5607843137254902,293.3125,0.29411764705882354,0.26666666666666666,S2,-163
3.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.2,0.2,0.8,1.0,199.5,0.2,0.8,S2,-162
6.0,16.0,14.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.14285714285714285,0.25,0.21428571428571427,0.4642857142857143,289.125,0.25,0.21428571428571427,S2,-161
8.0,18.0,17.0,4.0,4.0,2.0,0.0,2.0,6.0,1.0,5.0,0.0,0.0,0.23529411764705882,0.2777777777777778,0.7058823529411765,0.9836601307189543,245.22222222222223,0.2777777777777778,0.7058823529411765,S2,-160
2.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666665,172.0,0.6666666666666666,1.0,S2,-159
5.0,12.0,12.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.5,0.6666666666666666,267.25,0.16666666666666666,0.5,S2,-158
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,145.0,1.0,0.0,S2,-157
12.0,23.0,22.0,3.0,1.0,2.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.13636363636363635,0.17391304347826086,0.36363636363636365,0.5375494071146245,259.4782608695652,0.17391304347826086,0.36363636363636365,S2,-156
3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,402.2,0.0,0.0,S2,-155
10.0,24.0,21.0,5.0,2.0,1.0,0.0,1.0,5.0,2.0,3.0,0.0,0.0,0.23809523809523808,0.2916666666666667,0.42857142857142855,0.7202380952380952,249.875,0.2916666666666667,0.42857142857142855,S2,-154
2.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.75,1.6666666666666667,2.416666666666667,177.5,0.75,1.6666666666666667,S2,-153
11.0,29.0,24.0,11.0,6.0,2.0,0.0,2.0,6.0,4.0,1.0,0.0,0.0,0.4583333333333333,0.5172413793103449,0.7916666666666666,1.3089080459770115,222.79310344827587,0.5172413793103449,0.7916666666666666,S2,-152
8.0,20.0,18.0,7.0,4.0,2.0,0.0,1.0,3.0,2.0,4.0,0.0,0.0,0.3888888888888889,0.45,0.6666666666666666,1.1166666666666667,222.21052631578948,0.45,0.6666666666666666,S2,-151
3.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.45238095238095233,251.83333333333334,0.2857142857142857,0.16666666666666666,S2,-150
2.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.75,0.8,0.75,1.55,176.8,0.8,0.75,S2,-149
11.0,25.0,25.0,5.0,2.0,1.0,0.0,2.0,5.0,0.0,7.0,0.0,0.0,0.2,0.2,0.48,0.6799999999999999,298.0,0.2,0.48,S2,-148
3.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,277.2857142857143,0.14285714285714285,0.14285714285714285,S2,-147
7.0,14.0,12.0,4.0,3.0,2.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.3333333333333333,0.42857142857142855,0.75,1.1785714285714286,234.6153846153846,0.42857142857142855,0.75,S2,-146
6.0,15.0,15.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.4666666666666667,315.53333333333336,0.13333333333333333,0.3333333333333333,S2,-145
9.0,24.0,22.0,4.0,4.0,0.0,0.0,2.0,5.0,2.0,8.0,0.0,0.0,0.18181818181818182,0.25,0.45454545454545453,0.7045454545454546,279.7391304347826,0.25,0.45454545454545453,S2,-144
13.0,33.0,31.0,14.0,5.0,1.0,0.0,2.0,6.0,1.0,7.0,0.0,0.0,0.45161290322580644,0.45454545454545453,0.6774193548387096,1.131964809384164,203.33333333333334,0.45454545454545453,0.6774193548387096,S2,-143
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,S2,-142
3.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.4,0.5,0.4,0.9,204.71428571428572,0.5,0.4,S2,-141
4.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.125,0.0,0.125,284.57142857142856,0.125,0.0,S2,-140
4.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,290.44444444444446,0.1111111111111111,0.1111111111111111,S2,-139
2.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.2,0.4,259.6,0.2,0.2,S2,-138
12.0,30.0,29.0,10.0,4.0,1.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,0.3448275862068966,0.36666666666666664,0.4827586206896552,0.8494252873563218,224.7,0.36666666666666664,0.4827586206896552,S2,-137
11.0,30.0,29.0,9.0,5.0,3.0,0.0,4.0,7.0,1.0,5.0,0.0,0.0,0.3103448275862069,0.3333333333333333,0.8275862068965517,1.160919540229885,231.17241379310346,0.3333333333333333,0.8275862068965517,S2,-136
12.0,32.0,26.0,5.0,4.0,2.0,0.0,1.0,5.0,5.0,11.0,0.0,0.0,0.19230769230769232,0.3125,0.38461538461538464,0.6971153846153846,276.78125,0.3125,0.38461538461538464,S2,-135
10.0,26.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.125,0.19230769230769232,0.125,0.3173076923076923,286.11538461538464,0.19230769230769232,0.125,S2,-134
18.0,50.0,44.0,13.0,10.0,5.0,0.0,5.0,12.0,5.0,8.0,0.0,0.0,0.29545454545454547,0.36,0.75,1.1099999999999999,235.18,0.36,0.75,S2,-133
18.0,55.0,47.0,16.0,11.0,1.0,1.0,1.0,3.0,8.0,6.0,1.0,0.0,0.3404255319148936,0.43636363636363634,0.46808510638297873,0.904448742746615,234.65454545454546,0.43636363636363634,0.46808510638297873,S2,-132
5.0,11.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.1,0.18181818181818182,0.1,0.28181818181818186,289.9166666666667,0.18181818181818182,0.1,S2,-131
2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,0.0,0.0,S2,-130
7.0,15.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.23076923076923078,0.3333333333333333,0.23076923076923078,0.5641025641025641,296.0,0.3333333333333333,0.23076923076923078,S2,-129
12.0,25.0,21.0,6.0,2.0,3.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.2857142857142857,0.4,0.42857142857142855,0.8285714285714285,225.17391304347825,0.4,0.42857142857142855,S2,-128
9.0,25.0,22.0,9.0,7.0,2.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.4090909090909091,0.48,0.7727272727272727,1.2527272727272727,225.16,0.48,0.7727272727272727,S2,-127
9.0,22.0,18.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.1111111111111111,0.22727272727272727,0.2222222222222222,0.4494949494949495,289.09090909090907,0.22727272727272727,0.2222222222222222,S2,-126
9.0,27.0,23.0,6.0,4.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,0.2608695652173913,0.37037037037037035,0.2608695652173913,0.6312399355877616,294.84615384615387,0.37037037037037035,0.2608695652173913,S2,-125
17.0,47.0,42.0,10.0,10.0,0.0,0.0,7.0,16.0,3.0,10.0,0.0,0.0,0.23809523809523808,0.2765957446808511,0.7380952380952381,1.0146909827760893,257.72340425531917,0.2765957446808511,0.7380952380952381,S2,-124
8.0,17.0,16.0,3.0,2.0,1.0,0.0,2.0,3.0,1.0,4.0,1.0,0.0,0.1875,0.23529411764705882,0.625,0.8602941176470589,280.0,0.23529411764705882,0.625,S2,-123
8.0,24.0,21.0,7.0,4.0,2.0,1.0,0.0,3.0,3.0,5.0,1.0,1.0,0.3333333333333333,0.4166666666666667,0.5238095238095238,0.9404761904761905,231.84,0.4166666666666667,0.5238095238095238,S2,-122
4.0,9.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.25,0.3333333333333333,0.25,0.5833333333333333,260.0,0.3333333333333333,0.25,S2,-121
9.0,24.0,22.0,5.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.22727272727272727,0.25,0.2727272727272727,0.5227272727272727,279.9166666666667,0.25,0.2727272727272727,S2,-120
9.0,21.0,19.0,7.0,4.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,0.3684210526315789,0.42857142857142855,0.7894736842105263,1.218045112781955,217.66666666666666,0.42857142857142855,0.7894736842105263,S2,-119
6.0,14.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.08333333333333333,0.14285714285714285,0.08333333333333333,0.22619047619047616,325.8181818181818,0.14285714285714285,0.08333333333333333,S2,-118
6.0,13.0,10.0,4.0,3.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,0.4,0.5384615384615384,0.8,1.3384615384615386,224.30769230769232,0.5384615384615384,0.8,S2,-117
9.0,23.0,18.0,6.0,2.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.3333333333333333,0.43478260869565216,0.3888888888888889,0.8236714975845411,247.14285714285714,0.43478260869565216,0.3888888888888889,S2,-116
6.0,12.0,12.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,214.16666666666666,0.3333333333333333,0.6666666666666666,S2,-115
10.0,26.0,23.0,5.0,3.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.21739130434782608,0.3076923076923077,0.391304347826087,0.6989966555183946,247.36,0.3076923076923077,0.391304347826087,S2,-114
8.0,22.0,22.0,3.0,3.0,1.0,0.0,1.0,4.0,0.0,10.0,0.0,0.0,0.13636363636363635,0.13636363636363635,0.3181818181818182,0.45454545454545453,308.77272727272725,0.13636363636363635,0.3181818181818182,S2,-113
10.0,19.0,17.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.23529411764705882,0.2631578947368421,0.5882352941176471,0.8513931888544892,292.63157894736844,0.2631578947368421,0.5882352941176471,S2,-112
9.0,20.0,20.0,6.0,4.0,0.0,0.0,3.0,8.0,0.0,7.0,1.0,1.0,0.3,0.3,0.75,1.05,254.4090909090909,0.3,0.75,S2,-111
