OBC,Outs,RunExpectancy
0,0,0.5980769230769231
0,1,0.3968253968253968
0,2,0.1956521739130435
1,0,0.7543859649122807
1,1,0.7034482758620689
1,2,0.4642857142857143
2,0,1.4166666666666667
2,1,1.0338983050847457
2,2,0.675
3,0,1.75
3,1,0.6363636363636364
3,2,0.7333333333333333
4,0,1.4782608695652173
4,1,1.4528301886792452
4,2,1.391304347826087
5,0,2.5
5,1,1.3846153846153846
5,2,0.4634146341463415
6,0,2.6
6,1,0.9444444444444444
6,2,0.5833333333333334
7,0,4.0
7,1,1.8709677419354838
7,2,0.9375
