ID,Season,Display Season,Team,Franchise,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,LO,SF,SH,GO,GIDP,GITP,SB,CS,1RHR,2RHR,3RHR,4RHR,H_RISP,AB_RISP,H,PA,AB,TB,TB+,G_list,G,R,RBI,Total Diff,Total Plays,RE24,WPA,WAR,0 Diffs,500 Diffs,Last Team,Last Session,nH,nTB,nBB,nFO,nSH,nPA,nAB,SF value,nSF,lgnH,lgnBB,lgnPA,lgnAB,lgnTB,lgnOBP,lgnSLG,BA,BARISP,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,K%,BB%,GB%,FB%,GB/FB,nOBP,nSLG,Avg Diff,Name,Batting Type,Pitching Type,Handedness,Position,OPS+
190,4,S4,NYM,NYM,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0.0,1.0,0,4,4,0,0,{4002},1,0,0,1391.0,4,-1.6294601889338731,-0.0407,-0.14553228355000372,0,0,FLA,1,0,0,0,1,0,4,3.9317803660565724,0.06821963394342762,0.06821963394342762,154,52,583,524.5424292845258,324,0.35334476843910806,0.6176812053925456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.6666666666666666,0.3333333333333333,2.0,0.0,0.0,347.75,Lane Drew,BC,,Left,SS,-100.0
190,8,S8,LAD,LAD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,1,1,0,0,{8009},1,0,0,481.0,1,-0.7,-0.059699999999999996,-0.06498487096680342,0,0,FLA,3,0,0,0,0,0,1,1.0,0.08401976935749589,0.0,170,43,572,519.1779242174629,326,0.3723776223776224,0.627915758343091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,inf,0.0,0.0,481.0,Lane Drew,BC,,Left,LF,-100.0
190,8,S8,MTL,MTL,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,0,1,{8006},1,0,0,430.0,2,-0.18164114961052902,-0.021100000000000004,-0.008133856894659727,0,0,FLA,2,0,0,1,0,0,2,1.0,0.08401976935749589,0.0,170,43,572,519.1779242174629,326,0.3723776223776224,0.627915758343091,0.0,,0.5,0.0,0.5,0.0,,,0.0,0.5,0.5,,,,0.5,0.0,215.0,Lane Drew,BC,,Left,LF,34.272300469483554
190,10,S10,PHI,PHI,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,2,2,2,2,2,{10243},1,0,1,588.0,3,0.9161490683229813,0.0087,0.10194747768901209,0,0,FLA,1,2,2,0,0,0,2,2.0,0.047285464098073555,0.0,117,5,541,529.5218914185639,233,0.2255083179297597,0.4400195795036993,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,196.0,Lane Drew,BC,,Left,LF,570.7052372935509
190,11,S11,SFG,SFG,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,3,0,0,{11244},1,0,0,875.0,3,-0.792683530294033,-0.056600000000000004,-0.06301762497687763,0,0,FLA,1,0,0,0,1,0,3,2.9454225352112675,0.05457746478873239,0.05457746478873239,160,2,554,544.669014084507,350,0.2924187725631769,0.6425920897818808,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,291.6666666666667,Lane Drew,BC,,Left,LF,-100.0
191,4,S4,NYM,NYM,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,1,3,2,4,5,{4002},1,1,2,438.0,3,1.4180904183535765,0.0854,0.15486934334289537,0,0,FLA,1,1,4,1,0,0,3,2.0,0.06821963394342762,0.0,154,52,583,524.5424292845258,324,0.35334476843910806,0.6176812053925456,0.5,1.0,0.6666666666666666,2.0,2.6666666666666665,1.5,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,2.0,146.0,Andrew Supernova,TT,,Left,LF,412.46476217371537
191,9,S9,BAL,BAL,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1,2,2,1,1,{9011},1,0,0,498.0,2,-0.39401993355481735,-0.011799999999999991,-0.03201533530934912,0,0,COL,4,1,1,0,0,0,2,2.0,0.03723404255319149,0.0,137,51,539,485.02127659574467,254,0.34879406307977734,0.5236883663800667,0.5,,0.5,0.5,1.0,0.0,0.5,,0.0,0.0,0.0,1.0,0.0,inf,0.5,0.5,249.0,Andrew REDACTED Nova,BC,TT-H,Right,LF,138.82769308091812
191,9,S9,CHC,CHC,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,2,0,1,{9005},1,1,0,807.0,3,-0.4150943396226415,-0.0282,-0.030429446893065232,0,0,COL,2,0,0,1,0,0,3,2.0,0.03723404255319149,0.0,137,51,539,485.02127659574467,254,0.34879406307977734,0.5236883663800667,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,,0.3333333333333333,0.0,269.0,Andrew REDACTED Nova,BC,TT-H,Right,LF,-4.432624113475169
192,4,S4,NYM,NYM,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,0,0,{4002},1,0,0,695.0,2,-0.5480769230769231,-0.018000000000000002,-0.04610082463600052,0,0,FLA,1,0,0,0,0,0,2,2.0,0.06821963394342762,0.0,154,52,583,524.5424292845258,324,0.35334476843910806,0.6176812053925456,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,1.0,0.0,inf,0.0,0.0,347.5,Javier Tootblan,XB,,Right,LF,-100.0
194,4,S4,NYM,NYM,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,3,3,3,8,8,{4002},1,3,1,79.0,3,2.3685897435897436,0.0702,0.24991927586651205,0,0,FLA,1,3,8,0,0,0,3,3.0,0.06821963394342762,0.0,154,52,583,524.5424292845258,324,0.35334476843910806,0.6176812053925456,1.0,,1.0,2.6666666666666665,3.6666666666666665,1.6666666666666665,1.0,,0.3333333333333333,0.0,0.0,,,,1.0,2.6666666666666665,26.333333333333332,Joe Watson,WC,,Right,CF,614.7318727580499
195,2,S2,TOR,TOR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,0,{2006},1,0,0,463.0,1,-0.0321350762527233,-0.0288,0.0007990315596806471,0,0,TBR,2,0,0,0,0,0,1,1.0,0.031609195402298854,0.0,79,33,342,305.9454022988506,145,0.32748538011695905,0.4739407714921714,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,inf,0.0,0.0,463.0,Swing N. Miss,BC,,Right,CF,-100.0
203,6,S6,LAD,LAD,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0.0,1.0,0,3,2,0,0,{6001},1,0,2,1087.0,3,-1.7322510822510822,0.004300000000000001,-0.16331554565929562,0,0,SDP,1,0,0,0,1,0,3,2.9163879598662206,0.08361204013377926,0.08361204013377926,156,54,580,518.8929765886288,305,0.3620689655172414,0.5877898020612443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,2.0,0.0,0.0,362.3333333333333,Bradle Beamen,XB,,Right,C,-100.0
203,6,S6,PHI,PHI,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,3,2,4,4,{6005},1,1,2,442.0,3,0.7619047619047621,-0.06939999999999999,0.08610003875628877,0,0,SDP,2,1,4,0,1,0,3,2.9163879598662206,0.08361204013377926,0.08361204013377926,156,54,580,518.8929765886288,305,0.3620689655172414,0.5877898020612443,0.5,0.0,0.3333333333333333,2.0,2.3333333333333335,1.5,0.0,,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.3333333333333333,1.371559633027523,147.33333333333334,Bradle Beamen,XB,,Right,C,225.40534798167528
203,6,S6,STL,STL,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1,3,3,2,2,{6009},1,0,2,883.0,3,1.477272727272727,0.15689999999999998,0.15763683529308525,0,0,SDP,3,1,2,0,0,0,3,3.0,0.08361204013377926,0.0,156,54,580,518.8929765886288,305,0.3620689655172414,0.5877898020612443,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,,0.0,0.0,0.0,0.5,0.0,inf,0.3333333333333333,0.6666666666666666,294.3333333333333,Bradle Beamen,XB,,Right,C,105.48272191893004
203,7,S7,SFG,SFG,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,1,3,3,1,1,{7002},1,0,0,779.0,3,-0.5176216734596021,-0.0271,-0.040581770622710886,0,0,SDP,1,1,1,0,0,0,3,3.0,0.0695364238410596,0.0,141,60,580,514.9238410596026,288,0.34655172413793106,0.5593060119480152,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.5,,0.0,0.3333333333333333,0.0,1.0,0.0,inf,0.3333333333333333,0.3333333333333333,259.6666666666667,Bradle Beamen,XB,,Right,C,55.78340476608861
204,4,S4,CHC,CHC,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,2.0,1,3,3,2,2,{4007},1,0,1,817.0,3,0.6419365721997302,0.091,0.07725395872751072,0,0,LAD,2,1,2,0,0,0,3,3.0,0.06821963394342762,0.0,154,52,583,524.5424292845258,324,0.35334476843910806,0.6176812053925456,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,,0.0,0.0,0.0,0.5,0.0,inf,0.3333333333333333,0.6666666666666666,272.3333333333333,Coco Watanabe,1B,,Right,C,102.26711058433446
204,4,S4,CIN,CIN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,2,2,4,4,{4001},1,1,1,217.0,2,0.7319230769230769,0.09439999999999998,0.08189917536399949,0,0,LAD,1,1,4,0,1,0,2,1.9317803660565724,0.06821963394342762,0.06821963394342762,154,52,583,524.5424292845258,324,0.35334476843910806,0.6176812053925456,0.5,,0.5,2.0,2.5,1.5,0.0,,0.5,0.0,0.0,0.0,1.0,0.0,0.5,2.070628768303187,108.5,Coco Watanabe,1B,,Right,C,376.730979144296
204,4,S4,KCR,KCR,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,2.0,2,3,3,3,3,{4011},1,0,3,487.0,3,2.0905852208483786,0.0989,0.22211882359237559,0,0,LAD,4,2,3,0,0,0,3,3.0,0.06821963394342762,0.0,154,52,583,524.5424292845258,324,0.35334476843910806,0.6176812053925456,0.6666666666666666,1.0,0.6666666666666666,1.0,1.6666666666666665,0.33333333333333337,0.6666666666666666,,0.0,0.0,0.0,1.0,0.0,inf,0.6666666666666666,1.0,162.33333333333334,Coco Watanabe,1B,,Right,C,250.5689506661457
204,4,S4,NYM,NYM,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2,2,3,3,{4009},1,2,0,103.0,2,1.6013513513513513,0.047599999999999996,0.16884200280682693,0,0,LAD,3,2,3,0,0,0,2,2.0,0.06821963394342762,0.0,154,52,583,524.5424292845258,324,0.35334476843910806,0.6176812053925456,1.0,,1.0,1.5,2.5,0.5,1.0,,0.0,0.0,0.0,,,,1.0,1.5,51.5,Coco Watanabe,1B,,Right,C,425.8534259992186
204,6,S6,SDP,SDP,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1,3,3,1,1,{6001},1,1,0,438.0,2,-0.13163780663780655,-0.027800000000000002,-0.003254218097968088,0,0,LAD,1,1,1,0,0,0,3,3.0,0.08361204013377926,0.0,156,54,580,518.8929765886288,305,0.3620689655172414,0.5877898020612443,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.5,,0.0,0.3333333333333333,0.0,1.0,0.0,inf,0.3333333333333333,0.3333333333333333,219.0,Coco Watanabe,1B,,Right,C,48.773106991211044
204,8,S8,MIA,FLA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,0,0,{8009},1,0,0,766.0,2,-0.7408963585434174,-0.042499999999999996,-0.06405937778794857,0,0,LAD,3,0,0,0,0,0,2,2.0,0.08401976935749589,0.0,170,43,572,519.1779242174629,326,0.3723776223776224,0.627915758343091,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,1.0,0.0,inf,0.0,0.0,383.0,Coco Watanabe,1B,,Right,C,-100.0
204,8,S8,OAK,OAK,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2,3,3,3,3,{8011},1,1,0,360.0,3,3.47359943977591,0.2542,0.36240533107718076,0,0,LAD,4,2,3,0,1,0,3,2.915980230642504,0.08401976935749589,0.08401976935749589,170,43,572,519.1779242174629,326,0.3723776223776224,0.627915758343091,0.6666666666666666,1.0,0.6666666666666666,1.0,1.6666666666666665,0.33333333333333337,0.6666666666666666,,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,1.028813559322034,120.0,Coco Watanabe,1B,,Right,C,242.87552786593508
204,8,S8,SDP,SDP,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,3,2,0,1,{8005},1,1,0,702.0,3,-1.352672575879667,0.029199999999999997,-0.12022187048837694,0,0,LAD,2,0,0,1,1,0,3,1.915980230642504,0.08401976935749589,0.08401976935749589,170,43,572,519.1779242174629,326,0.3723776223776224,0.627915758343091,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.0,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,0.0,234.0,Coco Watanabe,1B,,Right,C,-10.485133020344295
205,6,S6,ATL,ATL,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,3,1,1,3,{6002},1,1,0,337.0,3,1.0862573099415205,0.2742,0.11853529355996462,0,0,STL,1,1,2,2,0,0,3,1.0,0.08361204013377926,0.0,156,54,580,518.8929765886288,305,0.3620689655172414,0.5877898020612443,1.0,,1.0,1.0,2.0,0.0,1.0,,0.0,0.0,0.6666666666666666,,,,1.0,2.0,112.33333333333333,Patrick Doyle,BP,,Right,C,516.4481657567901
205,6,S6,COL,COL,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.0,0,4,3,0,1,{6006},1,0,0,1028.0,4,0.2032828282828284,-0.1481,0.03354103291603293,0,0,STL,2,0,0,1,1,0,4,2.9163879598662206,0.08361204013377926,0.08361204013377926,156,54,580,518.8929765886288,305,0.3620689655172414,0.5877898020612443,0.0,0.0,0.25,0.0,0.25,0.0,0.0,,0.0,0.25,0.25,0.5,0.5,1.0,0.25,0.0,257.0,Patrick Doyle,BP,,Right,C,-30.952380952380953
205,6,S6,CWS,CWS,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,3,2,0,1,{6011},1,0,0,633.0,3,-0.4085434173669468,-0.05450000000000001,-0.030944779170882116,0,0,STL,4,0,0,2,0,0,3,1.0,0.08361204013377926,0.0,156,54,580,518.8929765886288,305,0.3620689655172414,0.5877898020612443,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.6666666666666666,0.0,211.0,Patrick Doyle,BP,,Right,C,84.12698412698411
205,6,S6,SDP,SDP,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.0,1,3,3,1,1,{6009},1,0,0,801.0,3,-0.4124034462269756,-0.024900000000000002,-0.031330782056885,0,0,STL,3,1,1,0,0,0,3,3.0,0.08361204013377926,0.0,156,54,580,518.8929765886288,305,0.3620689655172414,0.5877898020612443,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.5,,0.0,0.3333333333333333,0.0,1.0,0.0,inf,0.3333333333333333,0.3333333333333333,267.0,Patrick Doyle,BP,,Right,C,48.773106991211044
205,7,S7,SFG,SFG,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,2,0,1,{7005},1,1,0,881.0,3,-0.45785324439053976,0.0895,-0.03460492771580466,0,0,STL,2,0,0,0,1,0,3,2.9304635761589406,0.0695364238410596,0.0695364238410596,141,60,580,514.9238410596026,288,0.34655172413793106,0.5593060119480152,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,,0.0,0.0,293.6666666666667,Patrick Doyle,TT,,Right,C,-100.0
206,5,S5,KCR,KCR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1,1,1,4,4,{5009},1,1,2,0.0,1,1.6193548387096774,0.0024,0.16545619972309805,1,0,OAK,3,1,4,0,0,0,1,1.0,0.06597222222222222,0.0,135,51,558,499.875,269,0.3333333333333333,0.5381345336334084,1.0,,1.0,4.0,5.0,3.0,,,1.0,0.0,0.0,,,,1.0,4.0,0.0,Gil Metz,XB,,Left,2B,943.3085501858736
206,5,S5,LAA,TEX,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,0,{5002},1,0,0,316.0,1,-0.2,-0.0001,-0.016479284147869675,0,0,OAK,1,0,0,0,0,0,1,1.0,0.06597222222222222,0.0,135,51,558,499.875,269,0.3333333333333333,0.5381345336334084,0.0,,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,0.0,0.0,316.0,Gil Metz,XB,,Left,2B,-100.0
210,5,S5,OAK,OAK,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1,3,2,1,2,{5002},1,1,0,688.0,3,2.0091244186529678,0.013699999999999997,0.21147458942168773,0,0,TEX,1,1,1,1,0,0,3,2.0,0.06597222222222222,0.0,135,51,558,499.875,269,0.3333333333333333,0.5381345336334084,0.5,,0.6666666666666666,0.5,1.1666666666666665,0.0,0.5,,0.0,0.0,0.3333333333333333,1.0,0.0,inf,0.6666666666666666,0.5,229.33333333333334,Chris P. Bacon,BC,,Right,SS,192.91356877323418
213,4,S4,CLE,ANA,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,2,3,3,3,3,{4003},1,0,1,558.0,3,0.8255398110661271,0.04930000000000001,0.0956142826141504,0,0,BAL,1,2,3,0,0,0,3,3.0,0.06821963394342762,0.0,154,52,583,524.5424292845258,324,0.35334476843910806,0.6176812053925456,0.6666666666666666,1.0,0.6666666666666666,1.0,1.6666666666666665,0.33333333333333337,0.6666666666666666,,0.0,0.0,0.0,1.0,0.0,inf,0.6666666666666666,1.0,186.0,Jack Marnette,1B,,Right,LF,250.5689506661457
213,4,S4,NYY,NYY,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,0,0,{4006},1,0,0,799.0,2,-0.56,-0.0392,-0.047293132328308216,0,0,BAL,2,0,0,0,0,0,2,2.0,0.06821963394342762,0.0,154,52,583,524.5424292845258,324,0.35334476843910806,0.6176812053925456,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,1.0,0.0,inf,0.0,0.0,399.5,Jack Marnette,1B,,Right,LF,-100.0
216,3,S3,STL,STL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,1,1,0,0,{3004},1,1,0,300.0,1,-0.5,-0.2625,-0.046463404630560055,0,0,ATL,1,0,0,0,0,0,1,1.0,0.043731778425655975,0.0,68,31,337,303.72594752186586,157,0.29376854599406527,0.5169133598264509,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,0.0,0.0,300.0,Pete Jones,WC,EG-B,Left,P,-100.0
218,8,S8,OAK,OAK,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,3,3,3,6,7,{8007},1,2,1,399.0,4,1.988515406162465,0.2311,0.21891205674903286,0,0,SEA,2,3,5,0,0,0,3,3.0,0.08401976935749589,0.0,170,43,572,519.1779242174629,326,0.3723776223776224,0.627915758343091,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,1.6666666666666667,99.75,Geoff Garry,BC,,Left,C,433.9729875532119
218,8,S8,TOR,TOR,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0,2,2,0,0,{8004},1,0,0,663.0,2,-0.6036529680365297,-0.092,-0.050335038737259793,0,0,SEA,1,0,0,0,0,0,2,2.0,0.08401976935749589,0.0,170,43,572,519.1779242174629,326,0.3723776223776224,0.627915758343091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,1.0,0.0,inf,0.0,0.0,331.5,Geoff Garry,BC,,Left,C,-100.0
220,3,S3,COL,COL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,0,{3006},1,0,0,442.0,1,-0.1269841269841269,-0.0033,-0.009161817328972746,0,0,ATL,2,0,0,0,0,0,1,1.0,0.043731778425655975,0.0,68,31,337,303.72594752186586,157,0.29376854599406527,0.5169133598264509,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,inf,0.0,0.0,442.0,Charles Magnus,BP,BS-S,Right,P,-100.0
220,11,S11,DET,DET,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,0,{11251},1,0,0,326.0,1,-0.3080578805504327,-0.027200000000000002,-0.025388878704201378,0,0,PHI,4,0,0,0,0,0,1,1.0,0.05457746478873239,0.0,160,2,554,544.669014084507,350,0.2924187725631769,0.6425920897818808,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,inf,0.0,0.0,326.0,Charles Magnus,MH,,Right,RF,-100.0
220,11,S11,MIL,MIL,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,1.0,0,2,2,0,0,{11248},1,0,0,573.0,2,-1.461776187378009,-0.0771,-0.13534380003611712,0,0,PHI,2,0,0,0,0,0,2,2.0,0.05457746478873239,0.0,160,2,554,544.669014084507,350,0.2924187725631769,0.6425920897818808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,inf,0.0,0.0,286.5,Charles Magnus,MH,,Right,RF,-100.0
220,11,S11,STL,STL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,0,{11250},1,0,0,475.0,1,-0.21177618737800907,-0.0031,-0.015760709386959015,0,0,PHI,3,0,0,0,0,0,1,1.0,0.05457746478873239,0.0,160,2,554,544.669014084507,350,0.2924187725631769,0.6425920897818808,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,inf,0.0,0.0,475.0,Charles Magnus,MH,,Right,RF,-100.0
221,3,S3,COL,COL,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0.0,0.0,0,3,2,0,1,{3006},1,0,0,1052.0,3,-0.43823529411764695,-0.04,-0.03321374330344486,0,0,ATL,2,0,0,1,0,0,3,2.0,0.043731778425655975,0.0,68,31,337,303.72594752186586,157,0.29376854599406527,0.5169133598264509,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.0,0.3333333333333333,1.0,0.0,inf,0.3333333333333333,0.0,350.6666666666667,Pike Miazza,BP,,Right,C,13.468013468013474
221,3,S3,LAA,TEX,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,3,3,0,0,{3007},1,0,0,989.0,3,-1.0064102564102564,-0.0874,-0.09003123953270581,0,0,ATL,3,0,0,0,1,0,3,2.956268221574344,0.043731778425655975,0.043731778425655975,68,31,337,303.72594752186586,157,0.29376854599406527,0.5169133598264509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,329.6666666666667,Pike Miazza,BP,,Right,C,-100.0
221,3,S3,STL,STL,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,3,3,0,0,{3004},1,0,0,633.0,3,-0.6626984126984128,-0.13090000000000002,-0.05566005516152145,0,0,ATL,1,0,0,0,3,0,3,2.868804664723032,0.043731778425655975,0.13119533527696792,68,31,337,303.72594752186586,157,0.29376854599406527,0.5169133598264509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,211.0,Pike Miazza,BP,,Right,C,-100.0
222,3,S3,COL,COL,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,0,0,{3006},1,0,0,809.0,2,-0.1626984126984128,-0.019799999999999998,-0.009196650530961394,0,0,ATL,2,0,0,0,0,0,2,2.0,0.043731778425655975,0.0,68,31,337,303.72594752186586,157,0.29376854599406527,0.5169133598264509,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,1.0,0.0,inf,0.0,0.0,404.5,King Fielder,BP,,Right,1B,-100.0
222,3,S3,LAA,TEX,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,0,0,{3007},1,0,0,785.0,2,-0.1626984126984128,-0.0443,-0.009196650530961394,0,0,ATL,3,0,0,0,0,0,2,2.0,0.043731778425655975,0.0,68,31,337,303.72594752186586,157,0.29376854599406527,0.5169133598264509,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,1.0,0.0,inf,0.0,0.0,392.5,King Fielder,BP,,Right,1B,-100.0
222,3,S3,STL,STL,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,0,0,{3004},1,0,0,641.0,2,-0.2941176470588235,-0.0895,-0.022338573967002465,0,0,ATL,1,0,0,0,1,0,2,1.956268221574344,0.043731778425655975,0.043731778425655975,68,31,337,303.72594752186586,157,0.29376854599406527,0.5169133598264509,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,320.5,King Fielder,BP,,Right,1B,-100.0
