Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,DP,SB,CS,H,BF,IP,ER,RE24,WAR,WPA,300+ Pitches,400+ Pitches,Teams
10235,10,S10,16,1,0,2,13,3,0,0,7,7,4,6,7,3,1,2,16,50,12.0,2,-5.218508997429305,0.7323580528214372,0.5544,22,14,FLA @ MTL
10236,10,S10,16,2,0,5,3,6,0,0,10,8,2,6,5,2,2,0,10,47,11.0,7,0.3830334190231371,0.1563164788683811,-0.0833999999999999,18,10,SDP @ NYM
10237,10,S10,16,4,0,10,9,7,0,0,4,16,3,5,5,3,0,0,23,63,12.0,15,7.781491002570695,-0.5279236164090333,-0.4624,21,9,CHC @ PIT
10238,10,S10,16,3,0,2,2,5,0,0,8,12,3,5,7,1,1,0,7,47,12.0,4,-3.2185089974293053,0.5124988874366724,0.3326000000000001,21,11,MIL @ STL
10239,10,S10,16,0,0,4,10,6,0,0,6,9,7,5,5,1,4,0,14,52,11.0,7,0.9491739293999631,0.1275052593693692,-0.6866,23,10,TOR @ TBR
10240,10,S10,16,1,1,5,12,4,1,0,9,10,5,4,5,2,1,1,19,56,12.0,8,0.7814910025706949,0.1522172182062019,-0.3509999999999998,19,11,SEA @ TEX
11001,11,S11,1,3,0,2,6,5,0,0,7,10,1,7,6,1,1,2,11,48,12.0,5,-2.192948090107737,0.4329982109620726,-0.0551999999999999,25,14,HOU @ ANA
11002,11,S11,1,4,0,3,6,7,0,0,6,16,2,2,7,0,2,0,13,53,11.0,10,3.406464250734574,-0.110181971988723,-0.1974,21,7,SFG @ ARI
11003,11,S11,1,5,1,6,9,2,0,0,5,9,1,7,6,3,2,2,21,51,11.0,14,7.406464250734574,-0.5101819719887233,-1.0072,17,8,MIN @ BAL
11004,11,S11,1,3,3,4,4,2,0,0,11,7,3,5,6,1,1,0,14,48,11.0,7,0.4064642507345744,0.1646764513111239,-0.1783999999999999,21,10,MTL @ CHC
11005,11,S11,1,3,1,2,7,11,0,0,9,14,2,2,5,1,1,0,13,56,11.0,10,3.406464250734574,-0.1018014464220055,-0.0893999999999999,16,9,NYM @ CIN
11006,11,S11,1,0,2,2,5,7,0,0,13,4,10,6,1,1,0,1,9,50,12.0,5,-2.192948090107737,0.4329982109620727,0.383,19,8,BOS @ CLE
11007,11,S11,1,7,2,2,9,2,0,0,7,4,8,4,5,2,2,1,20,51,11.0,13,6.406464250734574,-0.4143722347720819,-1.3836000000000004,20,9,LAD @ COL
11008,11,S11,1,3,1,4,6,5,0,0,6,10,10,2,5,0,0,0,14,52,11.0,11,4.406464250734574,-0.2227527603387996,-1.2396000000000005,19,8,ATL @ MIL
11009,11,S11,1,2,0,4,3,3,0,0,7,17,9,6,1,1,2,1,9,52,14.0,3,-5.39177277179236,0.7696417302639702,0.6158000000000001,25,12,DET @ NYY
11010,11,S11,1,1,0,3,2,3,0,0,4,7,2,6,10,1,1,1,6,38,11.0,1,-5.593535749265426,0.7269640862608948,0.7574000000000002,20,13,SEA @ OAK
11011,11,S11,1,5,0,4,8,5,0,0,4,18,1,8,3,2,1,0,17,56,12.0,9,1.8070519098922628,0.0581397876622255,-0.9636,24,12,FLA @ PIT
11012,11,S11,1,0,0,5,9,3,0,0,5,4,12,4,8,2,0,1,14,50,12.0,4,-3.192948090107737,0.5329982109620727,0.2317999999999999,23,10,TEX @ SDP
11013,11,S11,1,2,0,3,9,1,0,0,10,7,8,5,4,0,0,2,14,49,12.0,7,-0.1929480901077372,0.2329982109620726,-0.0495999999999999,20,11,PHI @ STL
11014,11,S11,1,3,2,6,11,7,0,0,9,6,4,5,7,1,3,1,22,60,11.0,19,12.406464250734574,-0.972469606938494,-1.0124000000000004,18,10,CWS @ TBR
11015,11,S11,1,8,1,6,6,7,0,0,8,5,6,10,4,2,1,1,21,61,12.0,20,12.807051909892262,-1.0167186356376217,-0.8810999999999994,24,9,KCR @ TOR
11016,11,S11,2,3,1,4,5,3,0,0,8,6,3,7,10,2,1,0,13,50,12.0,10,2.807051909892263,-0.0670017890379273,-0.8525999999999999,21,16,LAD @ ARI
