G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Season,Hitter ID,Team,WAR
11.0,29.0,27.0,12.0,8.0,9.0,2.0,0.0,1.0,17.0,5.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,2.0,0.0,0.4444444444444444,0.4827586206896552,0.6296296296296297,1.1123882503192848,0.18518518518518523,0.5,1.0,0.034482758620689655,0.13793103448275862,0.06896551724137931,0.5,0.5,1.0,219.56666666666666,0.4827586206896552,0.6296296296296297,5.709375158185997,0.46230000000000004,6.0,6.0,S7,329,SDP,0.6903834437224716
8.0,13.0,12.0,4.0,2.0,2.0,0.0,1.0,1.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,0.3333333333333333,0.3076923076923077,0.75,1.0576923076923077,0.4166666666666667,0.2727272727272727,0.0,0.07692307692307693,0.07692307692307693,0.0,0.6,0.4,1.5,278.84615384615387,0.3076923076923077,0.75,-1.0130454938496638,0.04030000000000004,6.0,4.0,S7,331,SDP,-0.047759823083230735
6.0,15.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.09090909090909091,0.26666666666666666,0.18181818181818182,0.4484848484848485,0.09090909090909091,0.125,0.0,0.0,0.26666666666666666,0.2,0.4444444444444444,0.5555555555555556,0.8,278.93333333333334,0.26666666666666666,0.18181818181818182,-3.4553925829214296,-0.32989999999999997,4.0,5.0,S7,335,CIN,-0.28375688179014025
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,383.0,0.0,0.0,-0.8512904333647879,-0.11900000000000001,0.0,2.0,S7,337,SEA,-0.07689139313621177
16.0,46.0,39.0,14.0,13.0,6.0,1.0,0.0,7.0,36.0,14.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,4.0,3.0,0.0,0.358974358974359,0.45652173913043476,0.9230769230769231,1.379598662207358,0.5641025641025641,0.30434782608695654,0.0,0.15217391304347827,0.1956521739130435,0.15217391304347827,0.6111111111111112,0.3888888888888889,1.5714285714285714,215.17391304347825,0.45652173913043476,0.9230769230769231,5.89620877334251,1.034,11.0,7.0,S7,339,CIN,0.7790868319403925
15.0,36.0,32.0,7.0,2.0,5.0,2.0,0.0,0.0,9.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,8.0,1.0,0.0,0.21875,0.3055555555555556,0.28125,0.5868055555555556,0.0625,0.25,0.0,0.0,0.1111111111111111,0.1111111111111111,0.6086956521739131,0.391304347826087,1.5555555555555556,279.6,0.3055555555555556,0.28125,-4.059767073668528,-0.20680000000000004,14.0,9.0,S7,340,LAD,-0.2576990037620464
16.0,41.0,38.0,10.0,6.0,3.0,1.0,0.0,6.0,29.0,11.0,3.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,6.0,5.0,0.0,0.0,0.2631578947368421,0.3170731707317073,0.7631578947368421,1.0802310654685494,0.5,0.18181818181818182,0.0,0.14634146341463414,0.24390243902439024,0.07317073170731707,0.75,0.25,3.0,259.8292682926829,0.3170731707317073,0.7631578947368421,-4.244818287635233,0.5907,15.0,5.0,S7,342,MIA,-0.2556099996580493
6.0,15.0,13.0,4.0,2.0,2.0,0.0,1.0,1.0,9.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,0.0,0.3076923076923077,0.4,0.6923076923076923,1.0923076923076924,0.3846153846153846,0.2727272727272727,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.7777777777777778,0.2222222222222222,3.5,268.1333333333333,0.4,0.6923076923076923,-0.24232481646054516,0.3617,7.0,2.0,S7,343,SDP,0.03754989485594815
12.0,33.0,30.0,8.0,3.0,6.0,2.0,0.0,0.0,10.0,4.0,3.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,8.0,2.0,1.0,0.0,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.06666666666666665,0.32,0.0,0.0,0.15151515151515152,0.09090909090909091,0.8421052631578947,0.15789473684210525,5.333333333333333,290.14285714285717,0.3333333333333333,0.3333333333333333,-3.7983394440993283,-0.5269,16.0,3.0,S7,344,TOR,-0.24391271610552695
7.0,19.0,16.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,2.0,0.0,0.125,0.2631578947368421,0.1875,0.4506578947368421,0.0625,0.15384615384615385,1.0,0.0,0.15789473684210525,0.15789473684210525,0.45454545454545453,0.5454545454545454,0.8333333333333334,271.95238095238096,0.2631578947368421,0.1875,-2.119022954106128,-0.18209999999999998,5.0,6.0,S7,349,CIN,-0.1336446185080761
10.0,27.0,24.0,9.0,7.0,4.0,1.0,0.0,4.0,22.0,12.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,0.0,0.375,0.4444444444444444,0.9166666666666666,1.3611111111111112,0.5416666666666666,0.3333333333333333,0.0,0.14814814814814814,0.18518518518518517,0.1111111111111111,0.6666666666666666,0.3333333333333333,2.0,234.32,0.4444444444444444,0.9166666666666666,1.4795541830620993,0.2543,8.0,4.0,S7,350,CIN/STL,0.25916369600981476
11.0,29.0,27.0,5.0,5.0,2.0,1.0,0.0,2.0,12.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,1.0,3.0,0.0,0.18518518518518517,0.2413793103448276,0.4444444444444444,0.685823754789272,0.25925925925925924,0.13043478260869565,0.0,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.8095238095238095,0.19047619047619047,4.25,282.62068965517244,0.2413793103448276,0.4444444444444444,-2.1124202305949416,-0.16100000000000003,17.0,4.0,S7,354,TOR,-0.09179609515562233
3.0,7.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.2857142857142857,0.8333333333333334,1.119047619047619,0.5,0.4,0.0,0.0,0.2857142857142857,0.0,0.25,0.75,0.3333333333333333,239.75,0.2857142857142857,0.8333333333333334,-1.7352157928771215,0.13419999999999999,1.0,3.0,S7,355,STL,-0.14468980358677758
10.0,27.0,20.0,8.0,8.0,3.0,2.0,0.0,3.0,19.0,6.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,1.0,0.0,0.4,0.5185185185185185,0.95,1.4685185185185183,0.5499999999999999,0.35714285714285715,0.0,0.1111111111111111,0.14814814814814814,0.2222222222222222,0.7,0.3,2.3333333333333335,218.53846153846155,0.5185185185185185,0.95,6.6829109513615705,0.3662,7.0,3.0,S7,357,STL,0.7794993728397619
15.0,46.0,40.0,14.0,10.0,7.0,3.0,0.0,4.0,29.0,7.0,6.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,6.0,6.0,1.0,0.0,0.35,0.43478260869565216,0.725,1.1597826086956522,0.375,0.38461538461538464,1.0,0.08695652173913043,0.21739130434782608,0.13043478260869565,0.631578947368421,0.3684210526315789,1.7142857142857142,227.17021276595744,0.43478260869565216,0.725,3.889107180218665,0.267,12.0,7.0,S7,360,STL,0.5783766726280081
16.0,46.0,44.0,15.0,7.0,8.0,1.0,1.0,5.0,33.0,12.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,11.0,3.0,0.0,0.3409090909090909,0.34782608695652173,0.75,1.0978260869565217,0.4090909090909091,0.2777777777777778,0.0,0.10869565217391304,0.08695652173913043,0.021739130434782608,0.4642857142857143,0.5357142857142857,0.8666666666666667,242.48888888888888,0.34782608695652173,0.75,-0.759009664856324,0.8565,13.0,15.0,S7,362,KCR,0.11356498812050912
2.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,0.4,0.5,0.9,0.25,0.3333333333333333,0.0,0.0,0.2,0.2,0.0,1.0,0.0,204.0,0.4,0.5,1.0789754057620424,-0.07289999999999999,0.0,2.0,S7,371,SEA,0.1284916660768718
15.0,35.0,27.0,8.0,5.0,1.0,4.0,0.0,3.0,21.0,8.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,8.0,4.0,1.0,0.0,0.2962962962962963,0.42857142857142855,0.7777777777777778,1.2063492063492063,0.4814814814814815,0.25,0.0,0.08571428571428572,0.14285714285714285,0.2,0.6470588235294118,0.35294117647058826,1.8333333333333333,241.34285714285716,0.42857142857142855,0.7777777777777778,-0.03807757420084923,0.9167000000000001,11.0,6.0,S7,377,CHC,0.14035112108458797
10.0,25.0,22.0,7.0,1.0,5.0,1.0,0.0,1.0,11.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0,0.0,0.3181818181818182,0.4,0.5,0.9,0.18181818181818182,0.35294117647058826,0.0,0.04,0.16,0.12,0.36363636363636365,0.6363636363636364,0.5714285714285714,233.88888888888889,0.4,0.5,-1.2726437124829528,0.05490000000000003,4.0,7.0,S7,379,BAL,-0.024293743744957498
2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,386.0,0.0,0.0,-0.9041732038594839,-0.10659999999999999,2.0,0.0,S7,381,STL,-0.07806084508554785
10.0,26.0,24.0,6.0,1.0,2.0,2.0,1.0,1.0,13.0,4.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,5.0,1.0,0.0,0.25,0.2692307692307692,0.5416666666666666,0.8108974358974359,0.29166666666666663,0.2631578947368421,0.0,0.038461538461538464,0.19230769230769232,0.038461538461538464,0.5882352941176471,0.4117647058823529,1.4285714285714286,267.17391304347825,0.2692307692307692,0.5416666666666666,-4.794606626690495,0.22090000000000004,10.0,7.0,S7,386,CWS/SEA,-0.3723712100655782
15.0,43.0,38.0,21.0,13.0,10.0,4.0,2.0,5.0,44.0,12.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,3.0,0.0,0.5526315789473685,0.6046511627906976,1.1578947368421053,1.762545899632803,0.6052631578947368,0.5161290322580645,0.0,0.11627906976744186,0.046511627906976744,0.11627906976744186,0.5294117647058824,0.47058823529411764,1.125,180.90243902439025,0.6046511627906976,1.1578947368421053,12.142080664587422,1.3811000000000002,9.0,8.0,S7,389,MTL,1.391317545764483
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,245.5,0.0,0.0,-0.9954927078787104,-0.0052,0.0,2.0,S7,390,MTL,-0.09131162058760402
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,-0.6723404255319149,-0.0818,0.0,0.0,S7,395,TOR,-0.06311521745305797
15.0,40.0,34.0,9.0,9.0,3.0,2.0,0.0,4.0,23.0,13.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,8.0,5.0,0.0,0.2647058823529412,0.35,0.6764705882352942,1.026470588235294,0.411764705882353,0.19230769230769232,1.0,0.1,0.125,0.125,0.391304347826087,0.6086956521739131,0.6428571428571429,244.0,0.35,0.6764705882352942,0.4057964313951552,0.6328,9.0,14.0,S7,396,TOR,0.20533264714485594
16.0,45.0,39.0,10.0,8.0,5.0,2.0,0.0,3.0,21.0,8.0,5.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,4.0,8.0,2.0,0.0,0.2564102564102564,0.3333333333333333,0.5384615384615384,0.8717948717948718,0.28205128205128205,0.2413793103448276,0.0,0.06666666666666667,0.17777777777777778,0.1111111111111111,0.5416666666666666,0.4583333333333333,1.1818181818181819,253.2391304347826,0.3333333333333333,0.5384615384615384,-1.0926482356559222,0.10580000000000002,13.0,11.0,S7,400,TOR,0.0760823059404158
10.0,24.0,23.0,5.0,4.0,2.0,0.0,1.0,2.0,13.0,4.0,1.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.21739130434782608,0.25,0.5652173913043478,0.8152173913043478,0.34782608695652173,0.25,0.0,0.08333333333333333,0.375,0.041666666666666664,0.4444444444444444,0.5555555555555556,0.8,241.23809523809524,0.25,0.5652173913043478,0.1809383895100538,-0.08389999999999996,4.0,5.0,S7,401,MTL,0.11694564135420966
11.0,32.0,25.0,7.0,5.0,3.0,2.0,0.0,2.0,15.0,5.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,2.0,2.0,0.0,0.28,0.4375,0.6,1.0375,0.31999999999999995,0.25,0.0,0.0625,0.09375,0.21875,0.75,0.25,3.0,268.0625,0.4375,0.6,1.9454165242416892,0.5517000000000001,12.0,4.0,S7,405,TOR,0.32634405562844127
10.0,28.0,28.0,12.0,6.0,4.0,4.0,2.0,2.0,26.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,4.0,0.0,0.42857142857142855,0.42857142857142855,0.9285714285714286,1.3571428571428572,0.5,0.43478260869565216,0.0,0.07142857142857142,0.10714285714285714,0.0,0.46153846153846156,0.5384615384615384,0.8571428571428571,237.64285714285714,0.42857142857142855,0.9285714285714286,3.584415645986986,1.1662000000000001,6.0,7.0,S7,411,CLE,0.4737686674024369
5.0,11.0,10.0,4.0,2.0,3.0,0.0,0.0,1.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.4,0.45454545454545453,0.7,1.1545454545454545,0.29999999999999993,0.375,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.5714285714285714,0.42857142857142855,1.3333333333333333,222.1818181818182,0.45454545454545453,0.7,-0.2416979128733483,0.03940000000000002,4.0,3.0,S7,413,CLE,0.021137284814133794
11.0,31.0,26.0,8.0,4.0,5.0,2.0,1.0,0.0,12.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,4.0,3.0,0.0,0.3076923076923077,0.41935483870967744,0.46153846153846156,0.8808933002481389,0.15384615384615385,0.34782608695652173,0.0,0.0,0.0967741935483871,0.16129032258064516,0.6111111111111112,0.3888888888888889,1.5714285714285714,239.03225806451613,0.41935483870967744,0.46153846153846156,2.053948357005089,0.08300000000000007,11.0,7.0,S7,414,CLE,0.33307841380464775
11.0,28.0,26.0,8.0,3.0,4.0,3.0,0.0,1.0,14.0,4.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,0.0,0.3076923076923077,0.32142857142857145,0.5384615384615384,0.8598901098901099,0.23076923076923073,0.3888888888888889,0.0,0.03571428571428571,0.2857142857142857,0.03571428571428571,0.46153846153846156,0.5384615384615384,0.8571428571428571,256.4642857142857,0.32142857142857145,0.5384615384615384,-3.1720741958990706,-0.14329999999999998,6.0,7.0,S7,415,CLE,-0.20188031678616875
10.0,26.0,21.0,4.0,2.0,2.0,0.0,1.0,1.0,9.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,5.0,6.0,2.0,0.0,0.19047619047619047,0.3076923076923077,0.42857142857142855,0.7362637362637363,0.23809523809523808,0.17647058823529413,0.0,0.038461538461538464,0.15384615384615385,0.15384615384615385,0.5263157894736842,0.47368421052631576,1.1111111111111112,271.34615384615387,0.3076923076923077,0.42857142857142855,-6.283850273968911,-0.4368000000000001,10.0,9.0,S7,416,CWS,-0.5212955747934198
13.0,28.0,25.0,3.0,2.0,2.0,0.0,0.0,1.0,6.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,3.0,10.0,3.0,0.0,0.12,0.17857142857142858,0.24,0.4185714285714286,0.12,0.09090909090909091,0.0,0.03571428571428571,0.10714285714285714,0.07142857142857142,0.44,0.56,0.7857142857142857,302.58620689655174,0.17857142857142858,0.24,-6.348720812932787,-0.47869999999999996,11.0,14.0,S7,419,CLE,-0.5195449784895404
9.0,20.0,19.0,6.0,2.0,1.0,4.0,0.0,1.0,13.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,0.3157894736842105,0.35,0.6842105263157895,1.0342105263157895,0.368421052631579,0.3333333333333333,0.0,0.05,0.15,0.05,0.5,0.5,1.0,254.05,0.35,0.6842105263157895,-0.31015538110025553,0.1402,5.0,5.0,S7,421,CLE,0.051360963892644676
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,364.0,0.0,0.0,-0.2533594492000989,0.0,1.0,0.0,S7,471,ATL,-0.021217119819876378
12.0,27.0,26.0,4.0,1.0,2.0,1.0,0.0,1.0,8.0,2.0,1.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,5.0,6.0,3.0,0.0,0.15384615384615385,0.18518518518518517,0.3076923076923077,0.4928774928774929,0.15384615384615385,0.15,0.3333333333333333,0.037037037037037035,0.18518518518518517,0.037037037037037035,0.5263157894736842,0.47368421052631576,1.1111111111111112,302.03333333333336,0.18518518518518517,0.3076923076923077,-5.9443227357587105,-0.10469999999999993,10.0,9.0,S7,474,PHI,-0.4832239958722663
10.0,28.0,25.0,2.0,2.0,1.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,9.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,10.0,2.0,0.0,0.08,0.14285714285714285,0.2,0.34285714285714286,0.12000000000000001,0.0625,0.5,0.03571428571428571,0.32142857142857145,0.07142857142857142,0.1875,0.8125,0.23076923076923078,264.6,0.14285714285714285,0.2,-8.226477826936716,-0.9632,3.0,13.0,S7,479,PIT,-0.7073206798899332
11.0,32.0,30.0,11.0,6.0,5.0,4.0,1.0,1.0,20.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,10.0,1.0,0.0,0.36666666666666664,0.40625,0.6666666666666666,1.0729166666666665,0.3,0.37037037037037035,0.0,0.03125,0.0625,0.0625,0.35294117647058826,0.6470588235294118,0.5454545454545454,205.4375,0.40625,0.6666666666666666,3.2141928524003918,0.48929999999999996,6.0,11.0,S7,480,TOR,0.45322168844431154
10.0,22.0,19.0,6.0,3.0,4.0,0.0,2.0,0.0,10.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,4.0,0.0,0.3157894736842105,0.36363636363636365,0.5263157894736842,0.8899521531100478,0.21052631578947367,0.375,0.0,0.0,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.7272727272727273,0.375,257.5,0.36363636363636365,0.5263157894736842,-1.0052002600103493,-0.027999999999999962,3.0,8.0,S7,485,MIN,-0.009905873798097686
13.0,36.0,32.0,5.0,3.0,2.0,1.0,0.0,2.0,12.0,4.0,4.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,0.0,0.15625,0.25,0.375,0.625,0.21875,0.15789473684210525,1.0,0.05555555555555555,0.3055555555555556,0.1111111111111111,0.625,0.375,1.6666666666666667,258.8378378378378,0.25,0.375,-5.085220366578188,0.06800000000000009,10.0,6.0,S7,488,BAL,-0.3602443330530124
16.0,41.0,39.0,11.0,8.0,2.0,4.0,4.0,1.0,26.0,9.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,8.0,7.0,0.0,0.28205128205128205,0.3170731707317073,0.6666666666666666,0.9837398373983739,0.3846153846153846,0.3225806451612903,0.0,0.024390243902439025,0.17073170731707318,0.04878048780487805,0.34782608695652173,0.6521739130434783,0.5333333333333333,235.21951219512195,0.3170731707317073,0.6666666666666666,3.434273383944496,0.25989999999999996,8.0,15.0,S7,490,CIN,0.5122991674999235
16.0,46.0,45.0,13.0,7.0,11.0,1.0,0.0,1.0,17.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,12.0,5.0,0.0,0.28888888888888886,0.30434782608695654,0.37777777777777777,0.6821256038647343,0.0888888888888889,0.2926829268292683,0.0,0.021739130434782608,0.06521739130434782,0.021739130434782608,0.45161290322580644,0.5483870967741935,0.8235294117647058,262.5217391304348,0.30434782608695654,0.37777777777777777,-1.8529290315588172,-0.02639999999999998,14.0,17.0,S7,492,NYM,0.004173051450259813
11.0,31.0,30.0,7.0,4.0,3.0,2.0,1.0,1.0,14.0,4.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,2.0,5.0,0.0,0.23333333333333334,0.25806451612903225,0.4666666666666667,0.7247311827956989,0.23333333333333334,0.3157894736842105,0.0,0.03225806451612903,0.3225806451612903,0.03225806451612903,0.5625,0.4375,1.2857142857142858,248.51612903225808,0.25806451612903225,0.4666666666666667,-2.954095382011275,-0.2338000000000001,9.0,7.0,S7,501,HOU,-0.16772596009698865
12.0,26.0,23.0,5.0,4.0,4.0,1.0,0.0,0.0,6.0,2.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,4.0,0.0,0.21739130434782608,0.3076923076923077,0.2608695652173913,0.5685618729096991,0.043478260869565216,0.29411764705882354,1.0,0.0,0.23076923076923078,0.11538461538461539,0.5384615384615384,0.46153846153846156,1.1666666666666667,250.0,0.3076923076923077,0.2608695652173913,0.2608986158878537,0.04169999999999997,7.0,6.0,S7,502,ATL,0.13317931419225665
14.0,32.0,29.0,8.0,4.0,4.0,1.0,0.0,3.0,18.0,5.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,5.0,1.0,0.0,0.27586206896551724,0.34375,0.6206896551724138,0.9644396551724138,0.3448275862068966,0.22727272727272727,0.0,0.09375,0.125,0.09375,0.6666666666666666,0.3333333333333333,2.0,226.5,0.34375,0.6206896551724138,-0.9994753266439704,0.49910000000000004,12.0,6.0,S7,516,MIL,0.031854870539875325
16.0,54.0,54.0,25.0,11.0,12.0,9.0,1.0,3.0,45.0,12.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,4.0,8.0,11.0,0.0,0.46296296296296297,0.46296296296296297,0.8333333333333334,1.2962962962962963,0.3703703703703704,0.4583333333333333,0.6666666666666666,0.05555555555555555,0.05555555555555555,0.0,0.2962962962962963,0.7037037037037037,0.42105263157894735,205.66666666666666,0.46296296296296297,0.8333333333333334,5.296035058940238,0.8821,8.0,19.0,S7,518,MIN,0.7520200613012336
14.0,36.0,34.0,8.0,7.0,3.0,1.0,1.0,3.0,20.0,5.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,2.0,0.0,0.23529411764705882,0.2777777777777778,0.5882352941176471,0.8660130718954249,0.35294117647058826,0.2777777777777778,0.0,0.08333333333333333,0.3611111111111111,0.05555555555555555,0.5833333333333334,0.4166666666666667,1.4,263.77777777777777,0.2777777777777778,0.5882352941176471,2.747250491157706,0.10720000000000006,7.0,5.0,S7,522,CHC,0.423002752720577
15.0,36.0,35.0,5.0,5.0,3.0,1.0,0.0,1.0,9.0,2.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,10.0,6.0,6.0,3.0,0.0,0.14285714285714285,0.16666666666666666,0.2571428571428571,0.42380952380952375,0.11428571428571427,0.13793103448275862,1.0,0.027777777777777776,0.1388888888888889,0.027777777777777776,0.6538461538461539,0.34615384615384615,1.8888888888888888,304.6842105263158,0.16666666666666666,0.2571428571428571,-5.353743117798009,-0.5885999999999999,17.0,9.0,S7,529,BAL,-0.3870966081749945
11.0,32.0,30.0,9.0,3.0,3.0,3.0,0.0,3.0,21.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,9.0,5.0,0.0,0.3,0.28125,0.7,0.98125,0.39999999999999997,0.24,0.0,0.09375,0.125,0.0,0.2727272727272727,0.7272727272727273,0.375,186.75,0.28125,0.7,-6.013645821889774,0.07340000000000002,6.0,16.0,S7,530,MIN,-0.4695621789847051
13.0,32.0,28.0,9.0,3.0,3.0,4.0,1.0,1.0,18.0,3.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,0.0,0.32142857142857145,0.40625,0.6428571428571429,1.0491071428571428,0.32142857142857145,0.34782608695652173,0.0,0.03125,0.125,0.125,0.3333333333333333,0.6666666666666666,0.5,227.6451612903226,0.40625,0.6428571428571429,2.051973674067903,0.49879999999999997,5.0,10.0,S7,540,ARI,0.3369997706110627
10.0,28.0,26.0,8.0,3.0,5.0,3.0,0.0,0.0,11.0,3.0,2.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,6.0,3.0,0.0,0.3076923076923077,0.35714285714285715,0.4230769230769231,0.7802197802197802,0.11538461538461536,0.4,0.3333333333333333,0.0,0.21428571428571427,0.07142857142857142,0.3076923076923077,0.6923076923076923,0.4444444444444444,241.5483870967742,0.35714285714285715,0.4230769230769231,-1.2129270793634843,-0.17079999999999992,4.0,9.0,S7,541,MIA,-0.0059656051326101075
16.0,50.0,44.0,11.0,6.0,5.0,2.0,0.0,4.0,25.0,5.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,4.0,2.0,0.0,0.25,0.34,0.5681818181818182,0.9081818181818182,0.31818181818181823,0.20588235294117646,0.0,0.08,0.12,0.12,0.7777777777777778,0.2222222222222222,3.5,273.98,0.34,0.5681818181818182,-0.03421931792672994,-0.17559999999999998,21.0,6.0,S7,546,DET,0.20251932321400257
