G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,RE24,WPA,WAR,GB_outs,FB_outs,nPA,nAB,nH,nTB,nBB,nSF,nSH,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,OPS+,Avg Diff,nOBP,nSLG,Season,Team
4,97.0,85.0,21.0,14.0,8.0,6.0,4.0,3.0,44.0,14.0,11.0,0.0,13.0,0.0,2.0,1.0,0.0,1.0,3.0,8.0,9.0,23.0,12.0,0.0,-0.9682539682539674,0.0,0.3033758610362384,20.0,36.0,97.0,84.0,21.0,44.0,12.0,1.0,0.0,0.24705882352941178,0.32989690721649484,0.5176470588235295,0.8475439660400244,0.2705882352941177,0.2571428571428571,0.6666666666666666,0.030927835051546393,0.13402061855670103,0.1134020618556701,0.35714285714285715,0.6428571428571429,0.5555555555555556,85.0,240.868,0.3402061855670103,0.5238095238095238,S8,HRW
4,93.0,79.0,19.0,15.0,9.0,3.0,1.0,6.0,42.0,15.0,13.0,0.0,20.0,1.0,0.0,1.0,0.0,1.0,4.0,9.0,14.0,12.0,6.0,0.0,0.7158730158730156,0.0,0.4552854147948487,27.0,19.0,93.0,77.0,19.0,42.0,15.0,1.0,0.0,0.24050632911392406,0.34408602150537637,0.5316455696202531,0.8757315911256295,0.29113924050632906,0.24074074074074073,0.0,0.06451612903225806,0.21505376344086022,0.13978494623655913,0.5869565217391305,0.41304347826086957,1.4210526315789473,96.0,255.41755319148936,0.3655913978494624,0.5454545454545454,S8,MCH
4,103.0,92.0,25.0,10.0,13.0,10.0,0.0,1.0,37.0,9.0,10.0,0.0,17.0,0.0,1.0,0.0,0.0,1.0,4.0,14.0,14.0,13.0,10.0,0.0,-5.61904761904762,0.0,-0.13694878706199481,32.0,24.0,103.0,91.0,25.0,38.0,11.0,1.0,0.0,0.2717391304347826,0.33980582524271846,0.40217391304347827,0.7419797382861968,0.13043478260869568,0.32,1.0,0.009708737864077669,0.1650485436893204,0.0970873786407767,0.5714285714285714,0.42857142857142855,1.3333333333333333,69.0,264.8392857142857,0.34951456310679613,0.4175824175824176,S8,MSU
4,97.0,87.0,23.0,14.0,11.0,8.0,1.0,3.0,42.0,14.0,9.0,0.0,14.0,1.0,0.0,0.0,0.0,1.0,6.0,14.0,11.0,15.0,11.0,0.0,-1.619047619047619,0.0,0.23829649595687333,31.0,27.0,97.0,86.0,23.0,42.0,10.0,1.0,0.0,0.26436781609195403,0.32989690721649484,0.4827586206896552,0.81265552790615,0.21839080459770116,0.28169014084507044,0.0,0.030927835051546393,0.14432989690721648,0.09278350515463918,0.5344827586206896,0.46551724137931033,1.1481481481481481,79.0,255.0331771321462,0.3402061855670103,0.4883720930232558,S8,ORD
4,114.0,95.0,34.0,22.0,14.0,8.0,4.0,8.0,74.0,22.0,18.0,0.0,21.0,0.0,9.0,3.0,0.0,1.0,6.0,8.0,11.0,15.0,7.0,0.0,6.3809523809523805,0.0,1.1084348607367476,25.0,23.0,114.0,93.0,34.0,74.0,20.0,1.0,0.0,0.35789473684210527,0.45614035087719296,0.7789473684210526,1.2350877192982455,0.42105263157894735,0.3880597014925373,0.75,0.07017543859649122,0.18421052631578946,0.15789473684210525,0.5208333333333334,0.4791666666666667,1.0869565217391304,170.0,222.43877551020407,0.47368421052631576,0.7956989247311828,S8,PAN
4,97.0,86.0,23.0,18.0,8.0,5.0,3.0,7.0,55.0,18.0,10.0,0.0,18.0,0.0,0.0,3.0,0.0,1.0,2.0,11.0,6.0,13.0,16.0,0.0,3.0317460317460325,0.0,0.7033758610362385,19.0,30.0,97.0,83.0,23.0,55.0,13.0,1.0,0.0,0.26744186046511625,0.3402061855670103,0.6395348837209303,0.9797410692879406,0.372093023255814,0.25806451612903225,0.0,0.07216494845360824,0.18556701030927836,0.10309278350515463,0.3877551020408163,0.6122448979591837,0.6333333333333333,118.0,252.80599999999998,0.3711340206185567,0.6626506024096386,S8,PUR
4,99.0,90.0,26.0,13.0,13.0,8.0,2.0,3.0,47.0,13.0,6.0,0.0,17.0,1.0,4.0,1.0,0.0,3.0,1.0,8.0,10.0,13.0,19.0,0.0,-2.907647907647909,0.0,0.11768803942388828,19.0,35.0,99.0,87.0,26.0,47.0,9.0,3.0,0.0,0.28888888888888886,0.32323232323232326,0.5222222222222223,0.8454545454545455,0.2333333333333334,0.3150684931506849,0.8,0.030303030303030304,0.1717171717171717,0.06060606060606061,0.35185185185185186,0.6481481481481481,0.5428571428571428,92.0,252.18589743589746,0.35353535353535354,0.5402298850574713,S8,TEN
4,95.0,84.0,19.0,14.0,7.0,7.0,1.0,4.0,40.0,14.0,10.0,0.0,23.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,4.0,22.0,9.0,0.0,-0.9682539682539681,0.0,0.29512428870919427,13.0,32.0,95.0,80.0,19.0,40.0,14.0,1.0,0.0,0.2261904761904762,0.30526315789473685,0.47619047619047616,0.781453634085213,0.24999999999999997,0.25862068965517243,0.0,0.042105263157894736,0.24210526315789474,0.10526315789473684,0.28888888888888886,0.7111111111111111,0.40625,83.0,232.9482456140351,0.3473684210526316,0.5,S8,UCL
