G,IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Type,Season,Pitcher ID,is_sub_row,Team,Last Team,Last Session,FIP,nIP,ERA-,nRuns,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
1,1.0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,288.3333333333333,-0.5306122448979592,0.0,3,0,0,0,0,0,1,0,0,,NT-H,S4,258,False,UWO,UWO,1,-2.2720848056537104,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07238059621754461
1,4.333333333333333,18,4,1,1,3,0,0,6,1,1,1,2,2,0,0,1.3846153846153848,1.6153846153846154,5.538461538461538,1.3846153846153846,4.153846153846154,8.307692307692308,2.0,0.26666666666666666,0.3888888888888889,0.6666666666666666,1.0555555555555556,0.375,0.05555555555555555,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.3333333333333333,2.0,224.3684210526316,-1.0557823129251702,0.0,15,0,0,1,1,4,2,1,0,1.0,TT-S,S4,275,False,UNC,UNC,1,4.035607502038598,4.333333333333333,49,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0.0,0.22149446165900918
2,6.0,20,2,2,2,0,0,0,2,2,0,2,1,11,2,0,2.0,0.3333333333333333,2.0,2.0,0.0,2.0,,0.1,0.1,0.4,0.5,0.0,0.1,0.1,0.0,0.1875,0.8125,0.23076923076923078,238.3,-1.5863945578231293,0.0,20,0,0,0,0,3,13,0,0,,FP-H,S4,345,False,VAN,VAN,2,5.394581861012956,6.0,71,2.0,1.0,2.0,1.0,0.0,2,0,0,0,1.0,0.28743526730063756
1,2.0,8,2,1,1,1,0,0,1,0,0,2,1,0,1,0,3.0,1.5,6.0,0.0,3.0,3.0,1.0,0.2857142857142857,0.375,0.7142857142857143,1.0892857142857144,0.3333333333333333,0.0,0.125,0.125,0.8,0.2,4.0,259.125,-0.06122448979591866,0.0,7,0,0,1,1,4,1,0,0,,TD-S,S4,361,False,GT,GT,1,2.2279151943462896,2.0,214,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.05764077358692171
2,2.6666666666666665,12,4,3,3,0,0,0,3,1,2,1,2,1,1,0,6.75,1.5,9.0,2.25,0.0,6.75,,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.375,0.08333333333333333,0.25,0.0,0.6,0.4,1.5,255.25,3.938775510204082,0.0,12,0,0,1,0,3,2,0,0,,BF-H,S4,474,False,UWO,UWO,2,4.35291519434629,3.0,143,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0.0,-0.31660006410941344
1,4.0,15,3,1,1,0,0,0,2,1,0,0,1,3,6,0,1.5,0.75,4.5,1.5,0.0,3.0,,0.2,0.2,0.6,0.8,0.16666666666666666,0.06666666666666667,0.13333333333333333,0.0,0.1,0.9,0.1111111111111111,239.93333333333334,-1.1224489795918369,0.0,15,0,0,1,1,1,9,0,0,,WC-S,S4,478,False,WSU,WSU,2,3.9779151943462896,4.0,53,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0.0,0.20884175659792717
1,4.0,13,2,1,1,0,0,0,4,0,2,0,1,2,4,0,1.5,0.5,3.0,0.0,0.0,6.0,,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.2222222222222222,0.0,0.3076923076923077,0.0,0.14285714285714285,0.8571428571428571,0.16666666666666666,310.46666666666664,-1.1224489795918366,0.0,13,0,0,0,0,1,6,1,1,0.5,NH-H,S4,481,False,WSU,WSU,1,-0.2720848056537104,3.6666666666666665,8,0.1333333333333333,1.0,1.0,1.0,0.0,1,0,0,0,1.0,0.19596217544609468
1,1.0,4,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0.0,1.0,6.0,0.0,0.0,12.0,,0.25,0.25,0.5,0.75,0.5,0.0,0.5,0.0,1.0,0.0,,276.75,-0.5306122448979592,0.0,4,0,0,1,0,1,0,0,0,,BS-H,S4,495,False,UWO,UWO,1,-2.2720848056537104,1.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07882038679346084
1,3.3333333333333335,18,6,7,7,2,0,1,2,2,3,4,3,0,1,0,12.6,2.4,10.799999999999999,3.5999999999999996,3.5999999999999996,3.5999999999999996,1.0,0.375,0.4444444444444444,0.875,1.3194444444444444,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.875,0.125,7.0,220.11111111111111,2.8775510204081627,0.0,16,0,0,0,1,7,1,1,0,1.0,EG-H,S4,496,False,UWO,UWO,2,10.12791519434629,3.6666666666666665,241,4.133333333333333,1.0,0.0,0.0,0.0,0,1,0,0,0.0,-0.17183887167432413
2,8.0,36,11,7,7,3,1,0,8,0,4,1,4,7,2,0,5.25,1.75,8.25,0.0,2.25,6.0,2.6666666666666665,0.34375,0.3888888888888889,0.65625,1.0451388888888888,0.44,0.0,0.2222222222222222,0.08333333333333333,0.4,0.6,0.6666666666666666,221.28571428571428,2.7551020408163263,0.0,32,1,0,4,3,6,9,0,1,0.0,NH-H,S4,517,False,CLM,CLM,2,0.8529151943462896,7.666666666666667,200,7.157142857142857,2.0,2.0,2.0,0.0,1,1,0,0,0.5,-0.04367774334864834
