G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,RE24,WPA,WAR,GB_outs,FB_outs,nPA,nAB,nH,nTB,nBB,nSF,nSH,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,OPS+,Avg Diff,nOBP,nSLG,Season,Team
14,337.0,307.0,83.0,38.0,44.0,28.0,2.0,9.0,142.0,38.0,29.0,2.0,44.0,6.0,5.0,6.0,0.0,1.0,4.0,37.0,40.0,60.0,44.0,0.0,-8.268399740022362,-1.1541000000000001,0.3255566217424446,81.0,105.0,337.0,310.0,80.0,144.0,26.0,1.0,0.0,0.2703583061889251,0.3323442136498516,0.46254071661237783,0.7948849302622294,0.19218241042345274,0.2901960784313726,0.45454545454545453,0.026706231454005934,0.13056379821958458,0.08605341246290801,0.43548387096774194,0.5645161290322581,0.7714285714285715,92.0,257.5413659528024,0.314540059347181,0.4645161290322581,S6,AAL
14,355.0,323.0,89.0,55.0,44.0,21.0,2.0,22.0,180.0,59.0,29.0,0.0,67.0,4.0,3.0,2.0,0.0,3.0,12.0,49.0,28.0,58.0,35.0,0.0,5.706421127009357,1.7534999999999996,1.7845910488711485,89.0,96.0,355.0,320.0,83.0,175.0,33.0,2.0,0.0,0.2755417956656347,0.3323943661971831,0.5572755417956656,0.8896699079928487,0.28173374613003094,0.28270042194092826,0.6,0.061971830985915494,0.18873239436619718,0.08169014084507042,0.4810810810810811,0.518918918918919,0.9270833333333334,113.0,245.12378167641324,0.3267605633802817,0.546875,S6,BAC
14,328.0,282.0,75.0,50.0,37.0,17.0,5.0,16.0,150.0,50.0,43.0,3.0,74.0,14.0,11.0,9.0,0.0,3.0,8.0,24.0,30.0,52.0,30.0,0.0,5.3132966754484805,0.40900000000000025,1.6529500930767629,62.0,85.0,328.0,285.0,69.0,139.0,41.0,2.0,0.0,0.26595744680851063,0.3597560975609756,0.5319148936170213,0.8916709911779969,0.26595744680851063,0.30256410256410254,0.55,0.04878048780487805,0.22560975609756098,0.13109756097560976,0.4217687074829932,0.5782312925170068,0.7294117647058823,104.0,245.36593172783054,0.3353658536585366,0.48771929824561405,S6,BBB
14,363.0,325.0,103.0,65.0,50.0,27.0,7.0,19.0,201.0,66.0,31.0,0.0,74.0,4.0,8.0,3.0,0.0,7.0,5.0,38.0,28.0,64.0,25.0,0.0,18.873629879879875,1.7882,3.128668519902881,71.0,96.0,363.0,329.0,98.0,204.0,33.0,1.0,0.0,0.3169230769230769,0.3691460055096419,0.6184615384615385,0.9876075439711804,0.3015384615384616,0.3514644351464435,0.7272727272727273,0.05234159779614325,0.20385674931129477,0.08539944903581267,0.4251497005988024,0.5748502994011976,0.7395833333333334,138.0,234.51616324851622,0.3608815426997245,0.6200607902735562,S6,CBC
14,323.0,287.0,66.0,42.0,29.0,12.0,4.0,21.0,149.0,42.0,34.0,0.0,76.0,6.0,1.0,3.0,0.0,2.0,10.0,31.0,32.0,58.0,26.0,0.0,-4.672719594594598,0.1365999999999999,0.6372505937320293,73.0,86.0,323.0,292.0,62.0,140.0,28.0,3.0,0.0,0.22996515679442509,0.30959752321981426,0.519163763066202,0.8287612862860163,0.28919860627177696,0.234375,0.25,0.06501547987616099,0.23529411764705882,0.10526315789473684,0.4591194968553459,0.5408805031446541,0.8488372093023255,84.0,254.18680304574798,0.2786377708978328,0.4794520547945205,S6,CIM
14,340.0,311.0,84.0,39.0,40.0,23.0,3.0,17.0,163.0,40.0,25.0,0.0,62.0,7.0,3.0,1.0,0.0,4.0,12.0,37.0,30.0,69.0,33.0,0.0,-9.351893386322121,-1.2963000000000005,0.22746598051672437,79.0,106.0,340.0,317.0,87.0,173.0,19.0,4.0,0.0,0.27009646302250806,0.3205882352941177,0.5241157556270096,0.8447039909211274,0.25401929260450157,0.2838983050847458,0.75,0.05,0.18235294117647058,0.07352941176470588,0.42702702702702705,0.572972972972973,0.7452830188679245,108.0,243.30104706323638,0.31176470588235294,0.5457413249211357,S6,CWJ
14,352.0,318.0,91.0,68.0,42.0,14.0,9.0,26.0,201.0,68.0,32.0,0.0,64.0,10.0,2.0,1.0,0.0,2.0,10.0,42.0,26.0,66.0,31.0,0.0,20.282835960960956,1.888699999999999,3.2319738088620524,78.0,99.0,352.0,322.0,89.0,196.0,28.0,2.0,0.0,0.2861635220125786,0.3494318181818182,0.6320754716981132,0.9815072898799313,0.34591194968553457,0.2826086956521739,0.6666666666666666,0.07386363636363637,0.18181818181818182,0.09090909090909091,0.4406779661016949,0.559322033898305,0.7878787878787878,127.0,239.3796107550258,0.33238636363636365,0.6086956521739131,S6,FRG
14,333.0,299.0,79.0,41.0,28.0,22.0,12.0,17.0,176.0,42.0,29.0,0.0,55.0,5.0,6.0,5.0,1.0,4.0,8.0,34.0,31.0,69.0,35.0,0.0,-5.269223335357882,-1.0399,0.611795964336552,73.0,108.0,333.0,300.0,74.0,167.0,30.0,2.0,1.0,0.26421404682274247,0.3253012048192771,0.5886287625418061,0.9139299673610832,0.3244147157190636,0.2683982683982684,0.5454545454545454,0.05105105105105105,0.16516516516516516,0.08708708708708708,0.40331491712707185,0.5966850828729282,0.6759259259259259,110.0,240.5030467352415,0.3132530120481928,0.5566666666666666,S6,HEL
14,372.0,333.0,100.0,50.0,54.0,18.0,6.0,22.0,196.0,51.0,37.0,4.0,63.0,4.0,6.0,1.0,0.0,2.0,13.0,47.0,38.0,60.0,27.0,0.0,0.9196602852852789,0.8022999999999999,1.3640477306561878,98.0,89.0,372.0,327.0,88.0,183.0,45.0,0.0,0.0,0.3003003003003003,0.3682795698924731,0.5885885885885885,0.9568681584810617,0.28828828828828823,0.312,0.8571428571428571,0.05913978494623656,0.1693548387096774,0.09946236559139784,0.5240641711229946,0.47593582887700536,1.101123595505618,125.0,242.79313512383376,0.3575268817204301,0.5596330275229358,S6,JEF
5,105.0,94.0,24.0,7.0,15.0,7.0,0.0,2.0,37.0,7.0,11.0,0.0,19.0,0.0,3.0,5.0,0.0,0.0,3.0,8.0,13.0,21.0,9.0,0.0,-8.360641891891893,-1.0906,-0.47700887004025316,24.0,30.0,105.0,95.0,25.0,38.0,10.0,0.0,0.0,0.2553191489361702,0.3333333333333333,0.39361702127659576,0.7269503546099291,0.13829787234042556,0.3013698630136986,0.375,0.01904761904761905,0.18095238095238095,0.10476190476190476,0.4444444444444444,0.5555555555555556,0.8,86.0,263.13274336283183,0.3333333333333333,0.4,S6,LEM
