ID,Season,Display Season,Team,Franchise,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,LO,SF,SH,GO,DP,TP,SB,CS,H,IP,BF,AB,TB,G_list,G,ER,Total Diff,Total Plays,RE24,WAR,WPA,0 Diffs,500 Diffs,300+ Pitches,400+ Pitches,Last Team,Last Session,W,L,SV,HLD,BS,GS,GF,CG,SHO,OPP,nER,nIP,FIP Constant,lgnER,lgnIP,lgnERA,ERA,WHIP,FIP,H6,HR6,BB6,SO6,SO/BB,BA,OBP,SLG,OPS,BABIP,SB%,HR%,K%,BB%,GB%,FB%,GB/FB,W-L%,SV%,nERA,Avg Diff,Name,Batting Type,Pitching Type,Handedness,Position,Pitching Type (Main),ERA-
3,3,S3,ARI,ARI,2,3,5,7,3,1,0,6,8,2,18,11,0,0,0,29,5,0,0,0,17,16.666666666666668,65,62,34,"{3082, 3023, 3185, 3028, 3093, 3062, 3157, 3128, 3097, 3004}",10,4,16315.0,63,-3.815687789323631,0.6697990375246845,-0.3188000000000001,0,0,27,13,ARI,16,3.0,1.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,7.1506849315068495,16.333333333333332,1.1190512161958002,1256.2371487741448,2191.3333333333335,3.4396514569416796,1.44,1.2,2.2590512161958003,6.12,0.72,1.08,2.88,2.6666666666666665,0.27419354838709675,0.3076923076923077,0.5230769230769231,0.8307692307692308,0.28846153846153844,0.0,0.03076923076923077,0.12307692307692308,0.046153846153846156,0.7837837837837838,0.16216216216216217,4.833333333333333,0.75,1.0,2.62678221973721,258.968253968254,Syd Kidd,BN,EG-B,Left,P,EG,76.3676858722418
3,4,S4,ARI,ARI,4,1,0,0,1,0,0,2,1,0,3,3,0,0,0,6,0,0,0,0,5,3.0,15,14,19,{4037},1,5,3117.0,15,3.331173260572988,-0.2668281667260591,-0.3093,0,0,5,3,KCR,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,1.298475464506908,1679.6423880751888,2767.6666666666665,3.641281824082067,10.0,2.0,18.965142131173575,10.0,8.0,2.0,2.0,1.0,0.35714285714285715,0.4,1.2666666666666666,1.6666666666666665,0.1111111111111111,0.0,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.75,0.25,3.0,0.0,0.0,10.0,207.8,Syd Kidd,BN,EG-B,Left,P,EG,274.62856442101696
3,4,S4,KCR,KCR,4,1,5,6,5,0,0,11,12,2,13,14,0,1,0,27,1,0,0,0,16,17.666666666666668,73,67,35,"{4081, 4109, 4214, 4153}",4,7,18179.0,72,-3.1739267883340605,0.6399999209121058,1.1183520000000005,0,0,25,12,KCR,15,3.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,5.153308230231307,17.666666666666668,1.298475464506908,1679.6423880751888,2767.6666666666665,3.641281824082067,2.3773584905660377,1.1886792452830188,3.7324377286578514,5.433962264150943,1.3584905660377358,1.6981132075471699,4.0754716981132075,2.4,0.23880597014925373,0.2876712328767123,0.4794520547945205,0.7671232876712328,0.23076923076923078,0.0,0.0547945205479452,0.1643835616438356,0.0684931506849315,0.675,0.275,2.4545454545454546,1.0,1.0,1.7501801536634627,252.48611111111111,Syd Kidd,BN,EG-B,Left,P,EG,48.06494630787516
3,5,S5,KCR,KCR,1,2,7,10,7,2,0,6,4,3,12,17,0,1,0,29,6,0,0,2,20,16.666666666666668,69,61,34,"{5155, 5094, 5036, 5198, 5137, 5079, 5111, 5016, 5183}",9,10,18398.0,69,-3.0258135216604853,0.5849842460572563,1.0703,0,0,33,18,KCR,14,2.0,1.0,3.0,0.0,0.0,1.0,8.0,0.0,0.0,3.0,9.232189973614776,16.666666666666668,1.270132638559924,1907.883800155713,2798.0,4.0912447465812285,3.5999999999999996,1.6199999999999999,2.830132638559924,7.199999999999999,0.36,2.52,1.44,0.5714285714285714,0.32786885245901637,0.391304347826087,0.4927536231884058,0.8840579710144928,0.3333333333333333,0.0,0.014492753623188406,0.057971014492753624,0.10144927536231885,0.7631578947368421,0.15789473684210525,4.833333333333334,0.6666666666666666,1.0,3.3235883905013193,266.6376811594203,Syd Kidd,BN,EG-B,Left,P,EG,81.2366063721466
3,6,S6,KCR,KCR,3,1,5,8,5,0,0,8,7,5,4,8,0,0,0,12,1,0,1,1,17,11.333333333333334,54,49,33,"{6180, 6026, 6155, 6128, 6066, 6098, 6005, 6201}",8,14,12562.0,56,8.028114689682546,-0.5685806518527711,-1.2609,0,0,19,9,KCR,14,0.0,3.0,3.0,0.0,1.0,0.0,7.0,0.0,0.0,4.0,11.800941000390093,11.333333333333334,1.0962502985431095,1603.725322080545,2792.6666666666665,3.4455783954941293,7.4117647058823515,1.9411764705882353,4.625662063248992,9.0,1.5882352941176472,2.6470588235294117,3.7058823529411757,1.4,0.3469387755102041,0.4074074074074074,0.6111111111111112,1.0185185185185186,0.358974358974359,0.5,0.05555555555555555,0.12962962962962962,0.09259259259259259,0.48,0.32,1.5,0.0,0.75,6.24755700020652,224.32142857142858,Syd Kidd,P,EG-B,Left,P,EG,181.32099412907306
3,7,S7,KCR,KCR,3,0,8,4,3,1,0,5,2,3,7,10,0,0,0,17,0,0,0,0,15,9.0,45,42,32,"{7139, 7204, 7227, 7027, 7126, 7067}",6,12,10919.0,44,4.934726288591894,-0.31055990955001705,0.4827000000000002,0,0,18,13,KCR,16,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,11.884687623566627,9.0,1.173276170060736,1822.7405529424375,2799.3333333333335,3.9068028045920307,8.0,2.0,6.062165058949625,10.0,2.0,2.0,1.3333333333333333,0.6666666666666666,0.35714285714285715,0.4,0.7111111111111111,1.1111111111111112,0.32432432432432434,0.0,0.06666666666666667,0.044444444444444446,0.06666666666666667,0.68,0.2,3.4,1.0,0.5,7.9231250823777515,248.1590909090909,Syd Kidd,P,EG-B,Left,P,EG,202.80330179616337
3,8,S8,KCR,KCR,1,0,2,5,6,0,0,9,11,3,10,4,0,0,0,14,4,0,0,0,8,13.666666666666666,51,45,13,"{8169, 8010, 8042, 8141, 8112, 8052, 8025, 8156, 8217}",9,3,13002.0,51,-3.4727335896139686,0.5485120515224366,0.2693,0,0,18,7,KCR,15,2.0,1.0,4.0,0.0,1.0,0.0,9.0,0.0,0.0,5.0,4.496688741721854,13.666666666666666,1.279551034724658,1923.300147903805,2849.3333333333335,4.050000311449285,1.3170731707317074,1.024390243902439,1.9380876200905117,3.51219512195122,0.4390243902439025,2.6341463414634148,4.829268292682928,1.8333333333333333,0.17777777777777778,0.27450980392156865,0.2549019607843137,0.5294117647058824,0.21212121212121213,0.0,0.0196078431372549,0.21568627450980393,0.11764705882352941,0.5384615384615384,0.34615384615384615,1.5555555555555556,0.6666666666666666,0.8,1.9741560329510581,254.94117647058823,Syd Kidd,P,EG-B,Left,P,EG,48.74458965768845
3,9,S9,KCR,KCR,5,0,3,6,4,0,0,8,7,5,8,7,1,0,1,15,2,0,0,1,14,13.666666666666666,55,50,32,"{9028, 9221, 9162, 9100, 9042, 9078, 9206, 9176}",8,7,13905.0,56,-1.5948436827260188,0.38864001465087505,-0.03820000000000005,1,0,21,11,KCR,15,0.0,0.0,3.0,0.0,1.0,0.0,7.0,0.0,0.0,4.0,7.824432730334799,13.333333333333334,1.3723367499712085,1980.2600451315832,2890.0,4.111266529684948,3.073170731707317,1.3170731707317074,5.982092847532185,6.146341463414634,2.1951219512195124,1.75609756097561,3.073170731707317,1.75,0.28,0.3333333333333333,0.5818181818181818,0.915151515151515,0.23684210526315788,0.0,0.09090909090909091,0.12727272727272726,0.07272727272727272,0.5357142857142857,0.2857142857142857,1.875,0.0,0.75,3.5209947286506598,248.30357142857142,Syd Kidd,P,EG-B,Left,P,EG,85.6425800474794
3,10,S10,KCR,KCR,1,3,7,8,8,0,0,8,6,1,12,4,0,0,0,16,4,0,0,0,19,11.666666666666666,58,50,35,"{10020, 10186, 10060, 10069, 10233, 10140}",6,11,12524.0,58,7.342467747700818,-0.5038804563068104,-0.26489999999999997,0,0,17,5,KCR,16,2.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,11.666666666666666,1.2363072683430936,1829.0929525701347,2898.6666666666665,3.7860709689814196,5.6571428571428575,2.3142857142857145,3.3791644112002364,9.771428571428572,0.5142857142857142,4.114285714285714,3.0857142857142863,0.75,0.38,0.46551724137931033,0.603448275862069,1.0689655172413792,0.4186046511627907,0.0,0.017241379310344827,0.10344827586206896,0.13793103448275862,0.64,0.32,2.0,1.0,1.0,2.5714285714285716,215.93103448275863,Syd Kidd,P,EG-B,Left,P,EG,67.9181291765477
3,11,S11,KCR,KCR,6,1,7,7,5,0,0,7,6,6,16,7,0,1,0,23,1,0,0,1,21,14.666666666666666,68,62,48,"{11233, 11047, 11015, 11021, 11151, 11217, 11098}",7,14,16622.0,69,5.030189958411392,-0.21389086378938174,-0.5822,1,0,33,12,KCR,16,0.0,3.0,3.0,0.0,1.0,1.0,5.0,0.0,0.0,4.0,10.27099905670947,14.666666666666666,1.2610728058899152,1859.5817467506909,2845.3333333333335,3.921329831479901,5.7272727272727275,1.7727272727272727,6.783800078617189,8.590909090909092,2.4545454545454546,2.045454545454546,2.4545454545454546,1.2,0.3387096774193548,0.38235294117647056,0.7058823529411765,1.0882352941176472,0.29411764705882354,0.0,0.08823529411764706,0.08823529411764706,0.07352941176470588,0.6388888888888888,0.19444444444444445,3.2857142857142856,0.0,0.75,4.201772341381147,240.8985507246377,Syd Kidd,P,EG-B,Left,P,EG,107.15171949194102
3,12,S12,KCR,KCR,0,3,2,7,4,0,0,2,6,1,9,14,0,2,0,23,4,0,0,0,12,12.0,48,42,20,"{12160, 12097, 12037, 12009, 12172, 12080, 12112, 12186, 12125}",9,4,13740.0,48,-3.7383401311219977,0.5671392951074923,-0.36059999999999987,0,0,26,18,KCR,13,2.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,4.505703422053232,12.0,1.3975308641975306,1904.3160663306571,2833.3333333333335,4.032669316935509,2.0,1.3333333333333333,1.3975308641975306,6.0,0.0,2.0,3.0,1.5,0.2857142857142857,0.3333333333333333,0.4166666666666667,0.75,0.3157894736842105,0.0,0.0,0.125,0.08333333333333333,0.8846153846153846,0.07692307692307693,11.499999999999998,0.6666666666666666,1.0,2.252851711026616,286.25,Syd Kidd,BN,EG-B,Left,P,EG,55.865024726068896
4,3,S3,ARI,ARI,2,1,4,10,2,0,0,12,13,2,3,4,0,0,0,7,0,0,2,0,17,11.333333333333334,53,51,29,"{3128, 3114, 3180, 3157}",4,8,12811.0,55,4.558035714285714,-0.2119164295427609,-0.8132000000000001,0,1,17,9,ARI,15,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,8.525974025974026,11.333333333333334,1.1190512161958002,1256.2371487741448,2191.3333333333335,3.4396514569416796,4.235294117647058,1.676470588235294,1.6484629809016824,9.0,1.0588235294117645,1.0588235294117645,6.88235294117647,6.5,0.3333333333333333,0.3584905660377358,0.5471698113207547,0.9056603773584906,0.4166666666666667,1.0,0.03773584905660377,0.24528301886792453,0.03773584905660377,0.3333333333333333,0.5714285714285714,0.5833333333333334,0.25,0.0,4.513750954927425,232.92727272727274,Tim Spooneybarger,MH,BS-H,Left,P,BS,131.22698655464256
