Team,Opponent,Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
DET,CWS,12246,12,S12,18,1,1,0,2,1,0,2,7,0,1,2,2,1,0,0,4,9,19,2,2,-0.3245614035087721,0.05730240673808564,-0.012400000000000012,Home
DET,MIN,12249,12,S12,19,1,0,1,0,0,0,4,6,0,2,1,1,0,0,0,2,6,16,1,1,-1.0518341307814991,-0.029597268161128572,-0.07720000000000003,Home
FLA,ARI,12245,12,S12,18,2,0,2,1,3,0,3,3,0,3,4,5,0,0,0,5,13,26,4,4,1.2105263157894737,0.24388011706910706,0.19679999999999997,Away
FLA,ATL,12243,12,S12,17,0,0,2,3,1,0,5,2,0,2,0,5,1,0,0,5,7,20,3,3,0.6754385964912278,0.1620265407953994,0.16970000000000002,Home
FLA,CHC,12250,12,S12,19,0,0,1,2,0,0,1,1,0,0,2,0,2,0,0,3,4,7,1,1,0.07017543859649139,0.04008648226084597,-0.019999999999999997,Home
MIL,CHC,12247,12,S12,18,0,0,3,1,4,0,4,4,0,0,5,4,1,0,0,4,7,25,1,1,-1.7894736842105263,-0.06084401698820678,-0.3020999999999999,Home
MIN,DET,12249,12,S12,19,0,0,0,2,5,0,3,8,0,0,1,2,1,0,0,2,2,21,0,0,-2.3245614035087723,-0.1332493251472867,-0.42879999999999996,Away
MIN,SEA,12248,12,S12,18,1,0,1,0,5,0,3,4,0,2,1,5,1,0,0,2,6,23,2,2,-0.7894736842105263,0.029707714897165543,0.014699999999999987,Away
MIN,TBR,12244,12,S12,17,3,1,2,6,9,0,2,5,0,5,7,3,2,0,0,12,25,43,14,14,10.280701754385966,1.2312079399030915,0.5375,Away
OAK,CWS,12242,12,S12,17,1,0,0,2,5,0,3,7,0,3,1,1,0,0,1,3,6,24,3,3,0.21052631578947387,0.13915598301179322,-0.3872,Away
SEA,MIN,12248,12,S12,18,0,1,0,6,1,0,5,8,0,3,1,1,0,0,0,7,9,26,0,0,-2.7894736842105265,-0.15611988293089296,-0.5157999999999999,Home
SFG,CHC,12241,12,S12,17,0,0,2,1,1,0,5,8,0,1,3,1,0,0,0,3,5,22,0,0,-2.7894736842105265,-0.1750164191601483,-0.6318,Away
TBR,MIN,12244,12,S12,17,3,0,2,4,9,0,6,7,0,0,5,4,2,0,0,9,20,40,6,6,2.2807017543859645,0.41703553773114976,0.037499999999999936,Home
