G,IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Type,Season,Pitcher ID,is_sub_row,Team,Last Team,Last Session,FIP,nIP,ERA-,nRuns,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,1.0,,,,0.0,0.0,1.0,,,,,0.24136043616381908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,S3,-1,False,BER,BER,1,inf,0.0,0,0.24136043616381908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020272024767509476
1.0,2.0,16.0,8.0,5.0,5.0,2.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,15.0,5.0,24.0,3.0,6.0,6.0,1.0,0.5714285714285714,0.625,1.1428571428571428,1.7678571428571428,0.6363636363636364,0.0625,0.125,0.125,0.5,0.5,1.0,219.06666666666666,2.4608704317465473,0.0,14.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,,,S3,1,False,LAN,LAN,7,9.756965944272444,2.3333333333333335,274,5.75972850678733,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1842627415926958
4.0,23.0,107.0,29.0,20.0,20.0,12.0,0.0,0.0,29.0,2.0,13.0,5.0,10.0,19.0,1.0,0.0,5.217391304347826,1.7826086956521738,7.565217391304348,0.5217391304347826,3.1304347826086953,7.565217391304348,2.4166666666666665,0.30526315789473685,0.38317757009345793,0.5578947368421052,0.9410723069355631,0.421875,0.018691588785046728,0.27102803738317754,0.11214953271028037,0.4594594594594595,0.5405405405405406,0.85,261.52884615384613,-0.39454606803953274,0.0,95.0,0.0,0.0,10.0,4.0,17.0,20.0,0.0,1.0,0.0,BS-H,S3,4,False,2TM,LAN,13,2.430878987750706,25.0,70,15.795673958206038,4.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.5,0.4529046236333036
1.0,5.0,24.0,7.0,2.0,2.0,2.0,0.0,0.0,5.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,2.4,1.8,8.399999999999999,0.0,2.4000000000000004,6.0,2.5,0.3181818181818182,0.375,0.45454545454545453,0.8295454545454546,0.4117647058823529,0.0,0.20833333333333334,0.08333333333333333,0.5,0.5,1.0,269.6818181818182,-3.0704135341179266,0.0,22.0,0.0,0.0,3.0,0.0,5.0,5.0,0.0,0.0,,BS-H,S3,4,True,FTP,FTP,8,1.4569659442724452,7.333333333333333,37,2.4663326408407675,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.39977780578473104
3.0,18.0,83.0,22.0,18.0,18.0,10.0,0.0,0.0,24.0,2.0,9.0,5.0,5.0,14.0,1.0,0.0,6.0,1.7777777777777777,7.333333333333334,0.6666666666666666,3.3333333333333335,8.0,2.4,0.3013698630136986,0.3855421686746988,0.589041095890411,0.9745832645651098,0.425531914893617,0.024096385542168676,0.2891566265060241,0.12048192771084337,0.4444444444444444,0.5555555555555556,0.8,259.3414634146341,2.6758674660783917,0.0,73.0,0.0,0.0,7.0,4.0,12.0,15.0,0.0,1.0,0.0,BS-H,S3,4,True,LAN,LAN,13,2.70141038871689,17.666666666666668,84,13.32934131736527,3.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.3333333333333333,0.05312681784857278
1.0,3.6666666666666665,18.0,7.0,5.0,5.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,5.0,0.0,8.181818181818182,1.9090909090909092,11.454545454545455,4.909090909090909,0.0,1.6363636363636367,,0.3888888888888889,0.3888888888888889,1.1666666666666667,1.5555555555555556,0.2857142857142857,0.16666666666666666,0.05555555555555555,0.0,0.3,0.7,0.42857142857142855,247.0,1.4298287600980748,0.0,18.0,0.0,0.0,1.0,2.0,3.0,7.0,0.0,0.0,,WC-H,S3,5,False,LAN,LAN,14,12.347875035181538,3.6666666666666665,152,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07343053673010369
1.0,4.666666666666667,22.0,5.0,2.0,2.0,5.0,0.0,2.0,6.0,2.0,3.0,1.0,0.0,3.0,0.0,0.0,2.571428571428571,2.142857142857143,6.428571428571429,2.571428571428571,6.428571428571429,7.7142857142857135,1.2,0.29411764705882354,0.45454545454545453,0.6470588235294118,1.1016042780748663,0.3333333333333333,0.09090909090909091,0.2727272727272727,0.22727272727272727,0.5,0.5,1.0,233.52631578947367,-2.017415457872228,0.0,17.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,BF-B,S3,19,False,BER,BER,4,8.47125165855816,4.666666666666667,59,2.4663326408407675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2867499604624163
1.0,3.0,24.0,10.0,11.0,11.0,5.0,0.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,22.0,5.0,20.0,4.0,10.0,6.0,0.6,0.5263157894736842,0.625,1.2105263157894737,1.8355263157894737,0.5714285714285714,0.08333333333333333,0.125,0.20833333333333334,0.6666666666666666,0.3333333333333333,2.0,195.5909090909091,8.887170543555163,0.0,19.0,0.0,0.0,5.0,1.0,4.0,2.0,0.0,0.0,,NH-S,S3,20,False,BER,BER,6,13.923632610939112,3.0,407,11.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7959806019825779
1.0,3.0,10.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,2.0,8.0,4.0,0.0,0.1,0.0,0.1,0.0,0.0,0.4,0.1,0.6,0.4,1.5,337.44444444444446,-2.606926676397355,0.0,9.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,,BF-B,S3,21,False,BER,BER,9,0.5902992776057785,3.0,9,0.24136043616381908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29933285612845983
2.0,8.333333333333334,33.0,5.0,2.0,2.0,2.0,0.0,0.0,8.0,1.0,2.0,4.0,7.0,4.0,2.0,0.0,1.44,0.84,3.5999999999999996,0.72,1.44,5.76,4.0,0.16666666666666666,0.21212121212121213,0.3333333333333333,0.5454545454545454,0.18181818181818182,0.030303030303030304,0.24242424242424243,0.06060606060606061,0.6470588235294118,0.35294117647058826,1.8333333333333333,309.3333333333333,-6.235703793375802,0.0,30.0,1.0,0.0,2.0,0.0,11.0,6.0,0.0,0.0,,,S3,36,False,CIN,CIN,11,2.616965944272445,9.0,25,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.7510830013503705
