IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,W,L,SV,HLD,GS,GF,CG,SHO,RE24,WPA,WAR,AB_A,SF_A,SH_A,1B,2B_A,3B_A,RGO,LGO,FO,PO,LO,GB_outs_A,FB_outs_A,SB_A,CS_A,G,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,SB%_A,Avg Diff,FIP,ERA-,W-L%,Season,Team
46.0,196.0,52.0,33.0,33.0,15.0,0.0,0.0,31.0,13.0,5.0,3.0,3.0,0.0,8.0,8.0,0.0,0.0,0.5700000000000036,-0.5189000000000001,0.7318098159509201,180.0,1.0,0.0,22.0,15.0,2.0,29.0,25.0,31.0,13.0,0.0,60.0,44.0,6.0,3.0,8.0,4.304347826086956,1.4565217391304348,6.782608695652174,1.6956521739130435,1.9565217391304348,4.043478260869565,2.066666666666667,0.28888888888888886,0.34183673469387754,0.6111111111111112,0.9529478458049887,0.2846715328467153,0.0663265306122449,0.15816326530612246,0.07653061224489796,0.5769230769230769,0.4230769230769231,1.3636363636363635,0.6666666666666666,247.180249851279,4.487346645449413,105.0,0.625,S-8,BAG
49.0,206.0,54.0,32.0,32.0,17.0,1.0,2.0,33.0,10.0,5.0,3.0,0.0,0.0,8.0,8.0,3.0,0.0,-1.9737096774193532,-0.23340000000000016,1.0264261824658618,186.0,3.0,0.0,25.0,15.0,4.0,21.0,25.0,26.0,30.0,0.0,53.0,56.0,5.0,5.0,8.0,3.9183673469387754,1.4489795918367347,6.612244897959183,1.2244897959183674,2.0816326530612246,4.040816326530612,1.9411764705882353,0.2903225806451613,0.3446601941747573,0.5752688172043011,0.9199290113790584,0.3013698630136986,0.04854368932038835,0.16019417475728157,0.0825242718446602,0.48623853211009177,0.5137614678899083,0.9464285714285714,0.5,249.06195072190835,3.5299375948726603,99.0,0.625,S-8,BIS
44.666666666666664,209.0,62.0,39.0,39.0,25.0,0.0,2.0,27.0,14.0,2.0,6.0,0.0,0.0,8.0,8.0,0.0,0.0,6.29224137931035,-1.0023,0.2119046964247936,183.0,1.0,0.0,30.0,13.0,5.0,22.0,28.0,34.0,11.0,0.0,60.0,45.0,6.0,2.0,8.0,5.238805970149254,1.947761194029851,8.328358208955224,1.8805970149253732,3.3582089552238807,3.6268656716417915,1.08,0.33879781420765026,0.41626794258373206,0.6939890710382514,1.1102570136219834,0.3356643356643357,0.06698564593301436,0.1291866028708134,0.11961722488038277,0.5714285714285714,0.42857142857142855,1.3333333333333333,0.75,237.25021160537946,5.727774938765441,116.0,0.25,S-8,BLO
47.99999999999999,193.0,40.0,31.0,31.0,11.0,0.0,1.0,45.0,14.0,5.0,3.0,0.0,1.0,8.0,8.0,2.0,1.0,-3.905743508037897,-0.0770999999999999,1.1673105471228082,181.0,1.0,0.0,16.0,9.0,1.0,19.0,20.0,21.0,37.0,0.0,40.0,58.0,2.0,1.0,8.0,3.8750000000000004,1.0625000000000002,5.000000000000001,1.75,1.3750000000000002,5.625000000000001,4.090909090909091,0.22099447513812154,0.26424870466321243,0.5138121546961326,0.778060859359345,0.21138211382113822,0.07253886010362694,0.23316062176165803,0.05699481865284974,0.40816326530612246,0.5918367346938775,0.6896551724137931,0.6666666666666666,262.6172632987621,3.787165486029123,75.0,0.625,S-8,CCD
46.666666666666664,212.0,59.0,38.0,38.0,22.0,0.0,0.0,41.0,12.0,3.0,4.0,0.0,0.0,8.0,8.0,2.0,0.0,5.865000000000001,-0.5491000000000001,0.2667024539877299,188.0,2.0,0.0,23.0,19.0,5.0,26.0,26.0,20.0,18.0,0.0,58.0,38.0,3.0,2.0,8.0,4.885714285714286,1.7357142857142858,7.585714285714287,1.5428571428571431,2.8285714285714287,5.271428571428572,1.8636363636363635,0.31382978723404253,0.38207547169811323,0.6595744680851063,1.0416499397832195,0.34306569343065696,0.05660377358490566,0.19339622641509435,0.10377358490566038,0.6041666666666666,0.3958333333333333,1.5263157894736843,0.6,242.46543778801842,4.1829988193624565,102.0,0.42857142857142855,S-8,CDT
48.00000000000001,206.0,56.0,30.0,30.0,16.0,0.0,0.0,32.0,11.0,3.0,5.0,0.0,0.0,8.0,8.0,5.0,0.0,-3.9737096774193503,-1.6163999999999998,1.2264261824658618,187.0,3.0,0.0,25.0,14.0,6.0,19.0,23.0,47.0,13.0,0.0,49.0,60.0,0.0,3.0,8.0,3.7499999999999996,1.4999999999999998,6.999999999999999,1.3749999999999998,1.9999999999999996,3.999999999999999,2.0,0.2994652406417112,0.34951456310679613,0.6149732620320856,0.9644878251388818,0.30612244897959184,0.05339805825242718,0.1553398058252427,0.07766990291262135,0.44954128440366975,0.5504587155963303,0.8166666666666667,0.0,238.34271725826193,3.828832152695789,105.0,0.375,S-8,GND
45.666666666666664,193.0,50.0,25.0,25.0,13.0,0.0,0.0,36.0,7.0,5.0,3.0,1.0,1.0,8.0,8.0,3.0,3.0,-7.429999999999999,0.4397999999999998,1.5197361963190186,177.0,3.0,0.0,23.0,18.0,2.0,19.0,24.0,33.0,18.0,0.0,47.0,51.0,2.0,2.0,8.0,3.2846715328467155,1.3795620437956204,6.569343065693431,0.9197080291970803,1.7080291970802923,4.7299270072992705,2.769230769230769,0.2824858757062147,0.32642487046632124,0.5254237288135594,0.8518485992798805,0.31386861313868614,0.03626943005181347,0.18652849740932642,0.06735751295336788,0.47959183673469385,0.5204081632653061,0.9215686274509803,0.5,251.77866772072898,2.453071812063186,73.0,0.625,S-8,LAC
46.0,199.0,53.0,36.0,36.0,17.0,0.0,0.0,35.0,16.0,3.0,5.0,1.0,0.0,8.0,8.0,1.0,0.0,3.570000000000001,-0.8067999999999997,0.443883435582822,180.0,2.0,0.0,22.0,11.0,4.0,12.0,26.0,32.0,24.0,0.0,45.0,56.0,1.0,2.0,8.0,4.695652173913044,1.5217391304347827,6.913043478260869,2.0869565217391304,2.217391304347826,4.565217391304348,2.0588235294117645,0.29444444444444445,0.35175879396984927,0.6666666666666666,1.018425460636516,0.2824427480916031,0.08040201005025126,0.17587939698492464,0.08542713567839195,0.44554455445544555,0.5544554455445545,0.8035714285714286,0.3333333333333333,248.75363036303634,5.291694471536369,111.0,0.375,S-8,MKW
46.0,199.0,56.0,31.0,31.0,14.0,0.0,0.0,26.0,8.0,3.0,4.0,0.0,0.0,8.0,8.0,2.0,1.0,-1.8955172413793062,-1.2734999999999996,0.9904351597207531,183.0,2.0,0.0,34.0,9.0,5.0,21.0,30.0,37.0,15.0,0.0,57.0,52.0,5.0,3.0,8.0,4.043478260869565,1.5217391304347827,7.304347826086957,1.0434782608695652,1.8260869565217392,3.391304347826087,1.8571428571428572,0.30601092896174864,0.35175879396984927,0.5409836065573771,0.8927424005272264,0.31788079470198677,0.04020100502512563,0.1306532663316583,0.07035175879396985,0.5229357798165137,0.47706422018348627,1.0961538461538463,0.625,246.01727419118725,3.2264770802320215,89.0,0.42857142857142855,S-8,MMM
48.666666666666664,212.0,57.0,35.0,35.0,15.0,1.0,0.0,40.0,18.0,4.0,4.0,1.0,2.0,8.0,8.0,4.0,1.0,0.8212903225806478,-2.0618000000000003,0.7710734217296653,196.0,1.0,0.0,20.0,16.0,3.0,35.0,17.0,32.0,16.0,0.0,56.0,48.0,8.0,2.0,8.0,4.315068493150685,1.4794520547945207,7.027397260273973,2.219178082191781,1.8493150684931507,4.931506849315069,2.6666666666666665,0.29081632653061223,0.33962264150943394,0.6785714285714286,1.0181940700808625,0.2805755395683453,0.08490566037735849,0.18867924528301888,0.07075471698113207,0.5384615384615384,0.46153846153846156,1.1666666666666667,0.8,236.57990599294948,5.272039915252867,120.0,0.5,S-8,NXS
