G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Type,nPA,nAB,nH,nTB,nBB,nSF,nSH,Season,Hitter ID,is_sub_row,Team,Last Team,Last Session,WAR
3.0,7.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.2,0.2857142857142857,0.2,0.4857142857142857,0.0,0.16666666666666666,0.0,0.0,0.0,0.14285714285714285,0.5,0.5,1.0,278.125,0.2857142857142857,0.2,-0.4063523199223896,0.0,3.0,3.0,BP,7.0,5.0,1.0,1,1.0,1.0,0.0,S9,215.0,False,HVD,HVD,5,-0.009096770453777426
3.0,8.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.25,0.25,0.375,0.625,0.125,0.25,1.0,0.0,0.0,0.0,0.5,0.5,1.0,261.6666666666667,0.25,0.375,-0.23955342902711335,0.0,3.0,3.0,XB,8.0,8.0,2.0,3,0.0,0.0,0.0,S9,616.0,False,HVD,HVD,5,0.012088613141244708
4.0,12.0,11.0,4.0,4.0,1.0,0.0,0.0,3.0,13.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.4166666666666667,1.1818181818181819,1.5984848484848486,0.8181818181818182,0.14285714285714285,1.0,0.25,0.08333333333333333,0.08333333333333333,0.7142857142857143,0.2857142857142857,2.5,230.53846153846155,0.4166666666666667,1.1818181818181819,2.5745497368832817,0.0,5.0,2.0,WC,12.0,11.0,4.0,13,1.0,0.0,0.0,S9,1709.0,False,TOL,TOL,6,0.3115209077542622
3.0,8.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333333,0.0,0.4,,0.0,0.125,0.25,0.3333333333333333,0.6666666666666666,0.5,215.25,0.5,0.3333333333333333,-0.11114487693435049,0.0,1.0,2.0,BC,8.0,6.0,2.0,2,2.0,0.0,0.0,S9,2212.0,False,TOL,TOL,5,0.024929468350520994
6.0,16.0,13.0,5.0,2.0,3.0,1.0,0.0,1.0,9.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.38461538461538464,0.4375,0.6923076923076923,1.1298076923076923,0.30769230769230765,0.36363636363636365,,0.0625,0.125,0.125,0.125,0.875,0.14285714285714285,218.3125,0.4375,0.6923076923076923,1.1912900323620603,0.0,1.0,7.0,SM,16.0,13.0,5.0,9,2.0,1.0,0.0,S9,2815.0,False,UGA,UGA,6,0.1912169153241181
5.0,12.0,10.0,4.0,0.0,1.0,3.0,0.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.4,0.5,0.7,1.2,0.29999999999999993,0.5,,0.0,0.16666666666666666,0.16666666666666666,0.5,0.5,1.0,182.75,0.5,0.7,1.6069841612140838,0.0,2.0,2.0,BC,12.0,10.0,4.0,7,2.0,0.0,0.0,S9,2824.0,False,UCC,UCC,6,0.21476435018734247
5.0,12.0,11.0,4.0,0.0,3.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.36363636363636365,0.4166666666666667,0.45454545454545453,0.8712121212121212,0.09090909090909088,0.4444444444444444,,0.0,0.16666666666666666,0.08333333333333333,0.4,0.6,0.6666666666666666,230.25,0.5,0.5,0.17156134343832513,0.0,2.0,3.0,BC,12.0,10.0,4.0,5,2.0,0.0,0.0,S9,2825.0,False,WSU,WSU,6,0.07122206840976657
5.0,11.0,9.0,5.0,2.0,3.0,1.0,0.0,1.0,9.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5555555555555556,0.5454545454545454,1.0,1.5454545454545454,0.4444444444444444,0.5714285714285714,,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.25,0.75,0.3333333333333333,173.27272727272728,0.6363636363636364,1.125,1.4014436578929845,0.0,1.0,3.0,XB,11.0,8.0,5.0,9,2.0,1.0,0.0,S9,2826.0,False,TEN,TEN,6,0.18970480534973802
3.0,9.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.125,0.2222222222222222,0.5,0.7222222222222222,0.375,0.0,,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.5,272.44444444444446,0.2222222222222222,0.5,1.2606943584749546,0.0,1.0,2.0,BP,9.0,8.0,1.0,4,1.0,0.0,0.0,S9,2827.0,False,TOL,TOL,5,0.166618886396946
4.0,8.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.16666666666666666,0.375,0.6666666666666666,1.0416666666666665,0.5,0.0,,0.125,0.0,0.25,0.4,0.6,0.6666666666666666,258.625,0.375,0.6666666666666666,0.5036335161199945,0.0,2.0,3.0,BN,8.0,6.0,1.0,4,2.0,0.0,0.0,S9,2833.0,False,HVD,HVD,6,0.0864073076559555
5.0,15.0,13.0,3.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.23076923076923078,0.3333333333333333,0.3076923076923077,0.641025641025641,0.07692307692307693,0.3333333333333333,,0.0,0.26666666666666666,0.13333333333333333,0.5714285714285714,0.42857142857142855,1.3333333333333333,244.73333333333332,0.4,0.3333333333333333,-0.35614425568172464,0.0,4.0,3.0,BC,15.0,12.0,3.0,4,3.0,0.0,0.0,S9,2834.0,False,UGA,UGA,6,0.03196799201424512
5.0,12.0,10.0,2.0,2.0,0.0,1.0,0.0,1.0,6.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.2,0.3333333333333333,0.6,0.9333333333333333,0.39999999999999997,0.2,0.0,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.3333333333333333,2.0,259.46153846153845,0.4166666666666667,0.6666666666666666,-1.6009378149200597,0.0,4.0,2.0,BC,12.0,9.0,2.0,6,3.0,0.0,0.0,S9,2835.0,False,WSU,WSU,6,-0.1060278474260719
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,186.0,0.0,0.0,-0.28080808080808084,0.0,0.0,1.0,S,1.0,1.0,0.0,0,0.0,0.0,0.0,S9,2836.0,False,TEN,TEN,2,-0.02357531357531358
4.0,10.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.2,0.2,0.2,0.4,0.0,0.25,1.0,0.0,0.2,0.0,0.3333333333333333,0.6666666666666666,0.5,306.8181818181818,0.2,0.2,-0.9853375533967872,0.0,2.0,4.0,BC,10.0,10.0,2.0,2,0.0,0.0,0.0,S9,2838.0,False,UCC,UCC,6,-0.05347881028473367
3.0,8.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.14285714285714285,0.25,0.14285714285714285,0.39285714285714285,0.0,0.3333333333333333,1.0,0.0,0.5,0.125,0.0,1.0,0.0,245.3,0.25,0.14285714285714285,0.3622943863907719,0.0,0.0,2.0,WC,8.0,7.0,1.0,1,1.0,0.0,0.0,S9,2840.0,False,HVD,HVD,6,0.07227339468303323
3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2857142857142857,0.0,0.6,0.4,1.5,354.0,0.0,0.0,-1.81170054740684,0.0,3.0,2.0,SF,7.0,7.0,0.0,0,0.0,0.0,0.0,S9,2842.0,False,WSU,WSU,5,-0.14963159320222247
4.0,11.0,9.0,3.0,2.0,1.0,1.0,0.0,1.0,7.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3333333333333333,0.45454545454545453,0.7777777777777778,1.2323232323232323,0.4444444444444445,0.3333333333333333,1.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.5,0.5,1.0,213.33333333333334,0.6363636363636364,1.0,2.257736176931223,0.0,2.0,2.0,TT,11.0,7.0,3.0,7,4.0,0.0,0.0,S9,2843.0,False,TEN,TEN,6,0.27533405725356186
4.0,9.0,8.0,4.0,2.0,1.0,1.0,1.0,1.0,10.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.5555555555555556,1.25,1.8055555555555556,0.75,0.6,,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,1.0,0.0,163.88888888888889,0.5555555555555556,1.25,3.964389309075795,0.0,0.0,2.0,BP,9.0,8.0,4.0,10,1.0,0.0,0.0,S9,2844.0,False,TOL,TOL,6,0.43698838145703006
4.0,10.0,8.0,4.0,2.0,1.0,2.0,0.0,1.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.5,0.5,1.125,1.625,0.625,0.375,,0.1,0.0,0.1,0.5,0.5,1.0,205.4,0.6,1.2857142857142858,1.1695879414649226,0.0,3.0,3.0,BC,10.0,7.0,4.0,9,2.0,1.0,0.0,S9,2845.0,False,UCC,UCC,6,0.1620137392014373
6.0,14.0,13.0,4.0,0.0,2.0,2.0,0.0,0.0,6.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.3076923076923077,0.2857142857142857,0.46153846153846156,0.7472527472527473,0.15384615384615385,0.4,1.0,0.0,0.2857142857142857,0.0,0.42857142857142855,0.5714285714285714,0.75,259.73333333333335,0.2857142857142857,0.46153846153846156,-0.9152955706090857,0.0,3.0,4.0,BP,14.0,13.0,4.0,6,0.0,1.0,0.0,S9,2846.0,False,UGA,UGA,6,-0.0284526339839855
4.0,10.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.1,0.1,0.1,0.2,0.0,0.14285714285714285,,0.0,0.3,0.0,0.3333333333333333,0.6666666666666666,0.5,293.3,0.2,0.1111111111111111,-0.7684891606447801,0.0,2.0,4.0,BC,10.0,9.0,1.0,1,1.0,0.0,0.0,S9,2847.0,False,WSU,WSU,6,-0.031793971009532955
