G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Type,nPA,nAB,nH,nTB,nBB,nSF,nSH,Season,Hitter ID,is_sub_row,Team,Last Team,WAR
1,3,1,0,1.0,0,0,0,0,0,0.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,,0.0,0.0,0.3333333333333333,0.6666666666666666,,,,253.5,0.6666666666666666,0.0,-0.1339285714285714,-0.010699999999999994,0,0,BP,3,1,0,0,2,0,0,S12,2916.0,False,SDV,SDV,0.0005211700064641278
1,3,3,1,1.0,0,0,0,1,4,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666665,1.0,0.0,,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,210.66666666666666,0.3333333333333333,1.3333333333333333,-0.16428571428571426,-0.0161,0,2,BP,3,3,1,4,0,0,0,S12,2945.0,False,WWC,WWC,-0.0025145442792501582
2,5,5,1,0.0,0,1,0,0,2,1.0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0.2,0.2,0.4,0.6000000000000001,0.2,0.25,,0.0,0.2,0.0,0.0,1.0,0.0,244.0,0.2,0.4,0.7111344537815125,-0.16210000000000002,0,3,XB,5,5,1,2,0,0,0,S12,2947.0,False,KEG,KEG,0.09430349062702004
1,2,2,1,1.0,1,0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,168.66666666666666,0.5,0.0,0.44621848739495806,0.014900000000000004,0,1,BN,2,1,0,0,1,0,0,S12,2959.0,False,SAL,SAL,0.05389786683904332
2,6,5,0,1.0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,2,2,0,0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,,0.0,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,2.0,325.3333333333333,0.16666666666666666,0.0,-2.15218253968254,-0.28209999999999996,4,2,WC,6,5,0,0,1,0,0,S12,2960.0,False,SEF,SEF,-0.18739019966961146
2,5,5,2,2.0,1,0,0,1,5,1.0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0.4,0.4,1.0,1.4,0.6,0.5,,0.2,0.4,0.0,0.0,1.0,0.0,246.0,0.4,1.0,0.8765873015873016,0.0842,0,1,TT,5,5,2,5,0,0,0,S12,2965.0,False,SEF,SEF,0.11084877540759894
2,6,4,0,0.0,0,0,0,0,0,0.0,2,0,1,0,0,0,0,0,0,0,1,1,1,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,272.6666666666667,0.3333333333333333,0.0,-0.06407563025210083,-0.011099999999999999,1,2,WC,6,4,0,0,2,0,0,S12,2970.0,False,CCS,CCS,0.02142049127343245
2,2,2,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,1.0,412.0,0.0,0.0,-0.38235294117647056,-0.0117,1,1,BN,2,2,0,0,0,0,0,S12,2983.0,False,SAL,SAL,-0.028959276018099545
2,4,3,0,0.0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0.0,0.25,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.25,0.0,1.0,0.0,182.4,0.25,0.0,-0.3125,-0.06369999999999999,0,3,EN,4,3,0,0,1,0,0,S12,2998.0,False,SEF,SEF,-0.012697963800904977
1,1,1,1,0.0,1,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,,,,75.0,1.0,1.0,0.6666666666666666,0.1805,0,0,SM,1,1,1,1,0,0,0,S12,3013.0,False,DDD,DDD,0.07130467571644042
2,4,4,1,0.0,1,0,0,0,1,0.0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0.25,0.25,0.25,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.0,1.0,0.0,230.2,0.25,0.25,-0.3125,-0.0209,0,1,XB,4,4,1,1,0,0,0,S12,3016.0,False,PQD,PQD,-0.012697963800904977
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,418.5,0.0,0.0,-0.2888655462184875,-0.0601,2,0,WC,2,2,0,0,0,0,0,S12,3018.0,False,KEG,KEG,-0.019610536522301235
2,4,3,0,1.0,0,0,0,0,0,0.0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.25,0.0,0.25,0.0,,1.0,0.0,0.75,0.25,,,,223.6,0.25,0.0,-1.0434640522875815,-0.1185,0,0,WC,4,3,0,0,1,0,0,S12,3030.0,False,MMN,MMN,-0.08579436902966313
1,4,3,0,0.0,0,0,0,0,0,0.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,0.0,0.25,0.0,,,0.0,0.75,0.25,,,,255.0,0.25,0.0,-0.21251167133520066,-0.0032999999999999965,0,0,WC,4,3,0,0,1,0,0,S12,3032.0,False,WWC,WWC,-0.0026991309344250427
2,4,4,2,0.0,1,1,0,0,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,0.75,1.25,0.25,0.6666666666666666,,0.0,0.25,0.0,0.0,1.0,0.0,218.75,0.5,0.75,0.7738095238095237,0.23830000000000004,0,1,SM,4,4,2,3,0,0,0,S12,3034.0,False,SEF,SEF,0.0959329885800474
1,2,2,1,0.0,0,1,0,0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,1.0,1.5,0.5,0.5,,0.0,0.0,0.0,1.0,0.0,,269.5,0.5,1.0,1.35,0.17819999999999997,1,0,WC,2,2,1,2,0,0,0,S12,3039.0,False,PQD,PQD,0.14427601809954754
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,1.0,358.5,0.0,0.0,-0.38235294117647056,-0.034,1,1,BC,2,2,0,0,0,0,0,S12,3042.0,False,CCS,CCS,-0.028959276018099545
1,3,3,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,1.0,0.0,,397.6666666666667,0.0,0.0,-1.6221988795518207,-0.1744,2,0,S,3,3,0,0,0,0,0,S12,3051.0,False,SCR,SCR,-0.1483058608058608
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,1.0,0.0,257.0,0.0,0.0,-0.39663865546218485,-0.038599999999999995,0,1,BP,2,2,0,0,0,0,0,S12,3052.0,False,PQD,PQD,-0.030387847446670974
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,1.0,0.0,231.0,0.0,0.0,-0.2888655462184875,-0.048799999999999996,0,1,BN,2,2,0,0,0,0,0,S12,3056.0,False,SAL,SAL,-0.019610536522301235
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,1.0,412.5,0.0,0.0,-0.8466386554621849,-0.07120000000000001,1,1,XB,2,2,0,0,0,0,0,S12,3088.0,False,SDV,SDV,-0.07538784744667097
1,3,2,0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.25,0.75,0.3333333333333333,290.0,0.0,0.0,-1.6444327731092436,-0.0563,1,3,BC,3,3,0,0,0,0,0,S12,3097.0,False,SDV,SDV,-0.1505292501616031
1,1,1,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,290.0,0.0,0.0,-0.25,-0.019299999999999998,0,1,WC,1,1,0,0,0,0,0,S12,3102.0,False,CCS,CCS,-0.020361990950226245
1,2,2,1,0.0,0,1,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,1.0,1.5,0.5,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,243.0,0.5,1.0,0.19957983193277318,0.0354,0,1,S,2,2,1,2,0,0,0,S12,3103.0,False,CCS,CCS,0.02923400129282483
1,2,2,1,1.0,0,0,0,1,4,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,2.0,2.5,1.5,,,0.5,0.5,0.0,,,,209.0,0.5,2.0,0.8555672268907563,0.0859,0,0,WC,2,2,1,4,0,0,0,S12,3105.0,False,WWC,WWC,0.09483274078862314
1,2,2,1,0.0,1,0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,177.66666666666666,0.5,0.5,-0.07121848739495806,0.075,0,1,SM,2,2,1,1,0,0,0,S12,3107.0,False,PQD,PQD,0.0021541693600517055
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,293.0,0.0,0.0,-0.38235294117647056,-0.0589,0,2,TT,2,2,0,0,0,0,0,S12,3108.0,False,SDV,SDV,-0.028959276018099545
1,2,2,1,0.0,0,1,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1.0,1.5,0.5,1.0,,0.0,0.5,0.0,,,,183.0,0.5,0.5,0.1875,0.014700000000000005,0,0,BP,2,2,1,1,0,0,0,S12,3109.0,False,SDV,SDV,0.028026018099547512
2,4,4,1,0.0,0,1,0,0,2,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.25,0.25,0.5,0.75,0.25,0.3333333333333333,,0.0,0.25,0.0,0.5,0.5,1.0,252.5,0.25,0.5,-0.390452847805789,-0.046200000000000005,1,1,HK,4,4,1,2,0,0,0,S12,3110.0,False,WWC,WWC,-0.020493248581483874
2,5,5,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.2,0.8,0.25,241.8,0.0,0.0,-0.7944094304388423,-0.1556,1,4,1B,5,5,0,0,0,0,0,S12,3119.0,False,SDV,SDV,-0.05625089779501544
1,2,2,1,1.0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0.5,0.5,1.0,0.0,0.5,,0.0,0.0,0.0,1.0,0.0,,230.0,0.5,0.5,1.5555555555555556,-0.04419999999999998,2,0,BC,2,2,1,1,0,0,0,S12,3121.0,False,CCS,CCS,0.16483157365510306
1,2,1,1,1.0,0,1,0,0,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,3.0,1.0,1.0,,0.0,0.0,0.5,,,,122.0,1.0,1.0,0.5924369747899161,0.0809,0,0,WC,2,1,1,1,1,0,0,S12,3124.0,False,SDV,SDV,0.06851971557853911
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,1.0,0.0,,334.0,0.0,0.0,-0.39443277310924374,-0.016600000000000004,1,0,SM,2,2,0,0,0,0,0,S12,3128.0,False,WWC,WWC,-0.030167259211376862
2,4,4,2,1.0,2,0,0,0,2,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,1.0,0.0,0.6666666666666666,,0.0,0.25,0.0,1.0,0.0,,247.5,0.5,0.5,-0.24247198879551823,0.10139999999999998,1,0,XB,4,4,2,2,0,0,0,S12,3135.0,False,MMN,MMN,-0.0056951626804568
1,3,2,1,2.0,0,0,0,1,4,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.6666666666666666,2.0,2.6666666666666665,1.5,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,135.0,0.6666666666666666,2.0,1.6676587301587302,0.2746,0,0,EN,3,2,1,4,1,0,0,S12,3137.0,False,WWC,WWC,0.18067990016519428
2,5,5,2,0.0,2,0,0,0,2,0.0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0.4,0.4,0.4,0.8,0.0,0.5,,0.0,0.2,0.0,0.6666666666666666,0.3333333333333333,2.0,237.0,0.4,0.25,-1.0372899159663866,-0.0867,2,1,BP,5,4,1,1,1,0,0,S12,3140.0,False,SCR,SCR,-0.08053894634776988
1,2,2,1,0.0,0,1,0,0,2,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,1.0,1.5,0.5,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,115.0,0.5,1.0,1.6389005602240898,0.2512,0,1,WC,2,2,1,2,0,0,0,S12,3155.0,False,MMN,MMN,0.1731660741219565
2,5,4,1,1.0,1,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.25,0.4,0.25,0.65,0.0,0.3333333333333333,,0.0,0.2,0.2,0.5,0.5,1.0,278.2,0.4,0.4,0.3454598506069092,0.0448,1,1,S,5,5,2,2,0,0,0,S12,3158.0,False,SEF,SEF,0.05773603030955969
1,1,1,1,1.0,0,0,0,1,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,4.0,5.0,3.0,,,1.0,0.0,0.0,,,,52.0,1.0,3.0,1.0,0.0232,0,0,MH,1,1,1,3,0,0,0,S12,3161.0,False,SAL,SAL,0.10463800904977376
2,4,4,1,0.0,1,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.25,0.25,0.25,0.5,0.0,0.3333333333333333,,0.0,0.25,0.0,0.5,0.5,1.0,289.75,0.25,0.25,1.1216153127917832,-0.021200000000000004,1,1,SM,4,4,1,1,0,0,0,S12,3168.0,False,SDV,SDV,0.13071356747827334
2,5,5,3,1.0,1,1,0,1,7,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6,0.6,1.4,2.0,0.7999999999999999,0.6666666666666666,,0.2,0.2,0.0,1.0,0.0,,178.2,0.6,1.4,3.117471988795518,0.45249999999999996,1,0,BC,5,5,3,7,0,0,0,S12,3174.0,False,SDV,SDV,0.3349372441284206
1,2,2,1,1.0,1,0,0,0,1,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.5,0.0,,,,237.33333333333334,0.5,0.5,0.36904761904761885,0.1021,0,0,S,2,2,1,1,0,0,0,S12,3176.0,False,KEG,KEG,0.0461807800043094
1,1,1,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,444.0,0.0,0.0,-0.25,-0.0183,1,0,WC,1,1,0,0,0,0,0,S12,3180.0,False,MMN,MMN,-0.020361990950226245
1,2,2,1,1.0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,0.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,242.0,0.5,0.5,0.2732259570494864,0.023,0,1,SF,2,2,1,1,0,0,0,S12,3181.0,False,PQD,PQD,0.03659861380449615
2,5,5,2,2.0,1,0,1,0,4,1.0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0.4,0.4,0.8,1.2000000000000002,0.4,0.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,186.83333333333334,0.4,0.6,0.5122899159663865,0.16899999999999998,0,3,WC,5,5,2,3,0,0,0,S12,3182.0,False,SAL,SAL,0.07441903684550744
1,3,3,1,1.0,0,0,0,1,4,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666665,1.0,0.0,,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,184.33333333333334,0.3333333333333333,1.3333333333333333,0.8569677871148457,0.08410000000000001,0,1,P,3,3,1,4,0,0,0,S12,3189.0,False,DDD,DDD,0.09961080586080584
2,6,6,1,0.0,0,1,0,0,2,0.0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.25,,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,2.0,314.5,0.16666666666666666,0.3333333333333333,-0.8502100840336135,-0.041699999999999994,2,1,TT,6,6,1,2,0,0,0,S12,3202.0,False,DDD,DDD,-0.05719295410471882
2,3,3,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,281.0,0.0,0.0,-0.8323529411764705,-0.075,0,2,BC,3,3,0,0,0,0,0,S12,3204.0,False,PQD,PQD,-0.06932126696832579
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,297.5,0.0,0.0,-0.7142857142857143,-0.1114,0,0,S,2,2,0,0,0,0,0,S12,3208.0,False,KEG,KEG,-0.06215255332902392
1,3,3,0,0.0,0,0,0,0,0,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0,1.0,0.0,,323.6666666666667,0.0,0.0,-1.2712418300653594,-0.1056,1,0,XB,3,3,0,0,0,0,0,S12,3213.0,False,MMN,MMN,-0.11321015585721468
1,3,3,1,0.0,0,1,0,0,2,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,,0.0,0.3333333333333333,0.0,1.0,0.0,,283.3333333333333,0.3333333333333333,0.6666666666666666,0.6627100840336134,0.1376,1,0,XB,3,3,1,2,0,0,0,S12,3214.0,False,WWC,WWC,0.08018503555268261
2,4,4,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,5.0,339.25,0.0,0.0,-1.3275910364145658,-0.28669999999999995,5,1,MH,4,4,0,0,0,0,0,S12,3215.0,False,PQD,PQD,-0.11420706744236156
1,2,2,1,1.0,0,1,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,1.0,1.5,0.5,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,219.5,0.5,1.0,-0.07679738562091498,0.17289999999999997,0,1,XB,2,2,1,2,0,0,0,S12,3222.0,False,PQD,PQD,0.0015962795374560134
1,3,3,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,0.5,0.5,1.0,279.6666666666667,0.0,0.0,-0.21743697478991608,-0.0447,1,1,XB,3,3,0,0,0,0,0,S12,3223.0,False,DDD,DDD,-0.00782967032967034
2,4,4,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.75,0.25,3.0,435.5,0.0,0.0,-0.5656512605042018,-0.1074,3,1,BN,4,4,0,0,0,0,0,S12,3225.0,False,PQD,PQD,-0.038013089851325156
2,3,3,1,1.0,1,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,,0.0,0.0,0.0,0.0,1.0,0.0,236.66666666666666,0.3333333333333333,0.3333333333333333,0.6055672268907563,0.154,0,2,BC,3,3,1,1,0,0,0,S12,3226.0,False,MMN,MMN,0.0744707498383969
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,1.0,335.5,0.0,0.0,-0.2888655462184875,-0.07100000000000001,1,1,WC,2,2,0,0,0,0,0,S12,3227.0,False,SEF,SEF,-0.019610536522301235
1,2,2,2,0.0,2,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,,,,80.5,1.0,1.0,0.5210084033613447,0.061799999999999994,0,0,SF,2,2,2,2,0,0,0,S12,3229.0,False,SCR,SCR,0.06137685843568198
1,3,3,1,1.0,0,0,0,1,4,1.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666665,1.0,,,0.3333333333333333,0.6666666666666666,0.0,,,,237.66666666666666,0.3333333333333333,1.3333333333333333,0.6176470588235294,0.06559999999999999,0,0,BP,3,3,1,4,0,0,0,S12,3231.0,False,PQD,PQD,0.0756787330316742
1,3,3,1,0.0,0,0,1,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666667,0.3333333333333333,,0.0,0.0,0.0,0.0,1.0,0.0,258.0,0.3333333333333333,1.0,-0.9379084967320261,0.024399999999999998,0,2,S,3,3,1,3,0,0,0,S12,3234.0,False,DDD,DDD,-0.07987682252388136
1,1,1,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,216.0,0.0,0.0,-0.2642857142857143,-0.0126,0,1,1B,1,1,0,0,0,0,0,S12,3235.0,False,SAL,SAL,-0.021790562378797673
1,1,1,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,427.0,0.0,0.0,-0.7142857142857143,-0.0333,1,0,SF,1,1,0,0,0,0,0,S12,3237.0,False,SCR,SCR,-0.06679056237879769
1,3,3,1,0.0,0,0,1,0,3,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666667,0.5,,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,151.33333333333334,0.3333333333333333,1.0,-0.921218487394958,0.07070000000000001,0,1,S,3,3,1,3,0,0,0,S12,3242.0,False,MMN,MMN,-0.07820782159017454
1,3,3,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,447.3333333333333,0.0,0.0,-0.997607376283847,-0.1408,3,0,SM,3,3,0,0,0,0,0,S12,3246.0,False,KEG,KEG,-0.08584671047906342
2,5,5,3,1.0,0,2,0,1,8,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6,0.6,1.6,2.2,1.0,0.6666666666666666,,0.2,0.2,0.0,1.0,0.0,,179.6,0.6,1.6,2.2541666666666664,0.2986,1,0,1B,5,5,3,8,0,0,0,S12,3249.0,False,SAL,SAL,0.24860671191553543
1,2,1,0,1.0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,,296.6666666666667,0.5,0.0,0.19957983193277318,0.0645,1,0,XB,2,1,0,0,1,0,0,S12,3261.0,False,KEG,KEG,0.02923400129282483
2,3,2,0,1.0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.5,0.5,1.0,205.25,0.3333333333333333,0.0,-0.2156512605042018,0.0255,1,1,XB,3,2,0,0,1,0,0,S12,3263.0,False,SAL,SAL,-0.007651098901098913
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,1.0,0.0,309.0,0.0,0.0,-0.5142857142857142,-0.0719,0,1,XB,2,2,0,0,0,0,0,S12,3265.0,False,PQD,PQD,-0.042152553329023915
2,3,3,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,1.0,0.0,,356.0,0.0,0.0,-1.0753968253968254,-0.09060000000000001,2,0,XB,3,3,0,0,0,0,0,S12,3270.0,False,SDV,SDV,-0.09362565539036127
1,2,1,0,0.0,0,0,0,0,0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,,0.0,0.0,0.5,0.5,,,,227.0,0.5,0.0,-0.2888655462184875,-0.0573,0,0,XB,2,1,0,0,1,0,0,S12,3301.0,False,MMN,MMN,-0.019610536522301235
