G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Season,Hitter ID,Team,is_sub_row,Last Team,WAR
13.0,38.0,33.0,9.0,7.0,1.0,4.0,0.0,4.0,25.0,8.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0,2.0,0.0,0.2727272727272727,0.3684210526315789,0.7575757575757576,1.1259968102073366,0.48484848484848486,0.3333333333333333,,0.10526315789473684,0.3684210526315789,0.13157894736842105,0.6666666666666666,0.3333333333333333,2.0,247.44736842105263,0.3684210526315789,0.7575757575757576,0.1343280519815797,0.4256999999999999,8.0,4.0,S9,522,CHC,False,CHC,0.15955932436300685
10.0,31.0,27.0,7.0,4.0,5.0,1.0,0.0,1.0,11.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,3.0,6.0,0.0,0.25925925925925924,0.3548387096774194,0.4074074074074074,0.7622461170848267,0.14814814814814814,0.24,,0.03225806451612903,0.03225806451612903,0.12903225806451613,0.55,0.45,1.2222222222222223,273.258064516129,0.3548387096774194,0.4074074074074074,-0.1290164726058749,0.17859999999999998,11.0,9.0,S9,525,SDP,False,SDP,0.10630682890021026
12.0,35.0,31.0,10.0,4.0,4.0,4.0,1.0,1.0,19.0,7.0,3.0,0.0,7.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,7.0,3.0,0.0,0.3225806451612903,0.37142857142857144,0.6129032258064516,0.9843317972350231,0.2903225806451613,0.375,0.75,0.02857142857142857,0.2,0.08571428571428572,0.35294117647058826,0.6470588235294118,0.5454545454545454,234.46153846153845,0.37142857142857144,0.6129032258064516,-3.019440756435313,0.24009999999999992,6.0,11.0,S9,529,ANA,False,ANA,-0.16735386062327579
16.0,41.0,41.0,11.0,8.0,3.0,2.0,1.0,5.0,30.0,16.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,7.0,4.0,5.0,0.0,0.2682926829268293,0.2682926829268293,0.7317073170731707,1.0,0.46341463414634143,0.1935483870967742,,0.12195121951219512,0.12195121951219512,0.0,0.6785714285714286,0.32142857142857145,2.111111111111111,243.53658536585365,0.2682926829268293,0.7317073170731707,-3.6548909645518277,0.3376,19.0,9.0,S9,530,MIN,False,MIN,-0.2078262731457406
12.0,26.0,22.0,6.0,6.0,2.0,1.0,0.0,3.0,16.0,5.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.2727272727272727,0.38461538461538464,0.7272727272727273,1.1118881118881119,0.4545454545454546,0.2727272727272727,,0.11538461538461539,0.3076923076923077,0.15384615384615385,0.125,0.875,0.14285714285714285,215.6153846153846,0.38461538461538464,0.7272727272727273,3.36411004460427,0.3924,1.0,7.0,S9,549,MIL,False,MIL,0.43639230704690257
13.0,38.0,32.0,9.0,6.0,6.0,2.0,0.0,1.0,14.0,5.0,6.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,5.0,2.0,0.0,0.28125,0.39473684210526316,0.4375,0.8322368421052632,0.15625,0.34782608695652173,0.0,0.02631578947368421,0.21052631578947367,0.15789473684210525,0.5333333333333333,0.4666666666666667,1.1428571428571428,252.05128205128204,0.39473684210526316,0.4375,0.3247336264484068,0.1391,8.0,7.0,S9,557,STL,False,STL,0.17859988180968955
13.0,37.0,35.0,7.0,3.0,5.0,1.0,1.0,0.0,10.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,8.0,3.0,0.0,0.2,0.24324324324324326,0.2857142857142857,0.528957528957529,0.08571428571428569,0.25925925925925924,,0.0,0.21621621621621623,0.05405405405405406,0.47619047619047616,0.5238095238095238,0.9090909090909091,266.13513513513516,0.24324324324324326,0.2857142857142857,-2.8575855994387176,-0.44970000000000004,10.0,11.0,S9,559,NYY,False,NYY,-0.14347747549388734
6.0,12.0,11.0,3.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.2727272727272727,0.3333333333333333,0.36363636363636365,0.696969696969697,0.09090909090909094,0.3,,0.0,0.08333333333333333,0.08333333333333333,0.2857142857142857,0.7142857142857143,0.4,227.0,0.3333333333333333,0.36363636363636365,1.437125411556222,0.07559999999999999,2.0,5.0,S9,562,MIN,False,MIN,0.18985775773399555
6.0,13.0,12.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.08333333333333333,0.15384615384615385,0.16666666666666666,0.3205128205128205,0.08333333333333333,0.14285714285714285,,0.0,0.38461538461538464,0.07692307692307693,0.5,0.5,1.0,282.38461538461536,0.15384615384615385,0.16666666666666666,-1.0737540693089977,-0.23670000000000002,3.0,3.0,S9,563,CWS,False,CWS,-0.05738475563766201
12.0,34.0,30.0,7.0,5.0,3.0,2.0,2.0,0.0,13.0,1.0,4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,5.0,5.0,0.0,0.23333333333333334,0.3235294117647059,0.43333333333333335,0.7568627450980392,0.2,0.28,1.0,0.0,0.14705882352941177,0.11764705882352941,0.47368421052631576,0.5263157894736842,0.9,252.71428571428572,0.3235294117647059,0.43333333333333335,3.150649964970833,0.013100000000000023,9.0,10.0,S9,564,2TM,False,OAK,0.44580977680247436
3.0,8.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.2857142857142857,0.375,0.2857142857142857,0.6607142857142857,0.0,0.4,,0.0,0.25,0.125,0.0,1.0,0.0,200.625,0.375,0.2857142857142857,2.392385802595766,0.0761,0.0,3.0,S9,564,MIL,True,MIL,0.27000205797849214
9.0,26.0,23.0,5.0,3.0,1.0,2.0,2.0,0.0,11.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,4.0,0.0,0.21739130434782608,0.3076923076923077,0.4782608695652174,0.7859531772575251,0.26086956521739135,0.25,1.0,0.0,0.11538461538461539,0.11538461538461539,0.5625,0.4375,1.2857142857142858,268.14814814814815,0.3076923076923077,0.4782608695652174,0.7582641623750666,-0.06299999999999996,9.0,7.0,S9,564,OAK,True,OAK,0.17580771882398222
14.0,42.0,41.0,13.0,5.0,6.0,4.0,0.0,3.0,26.0,8.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,8.0,6.0,5.0,0.0,0.3170731707317073,0.3333333333333333,0.6341463414634146,0.967479674796748,0.3170731707317073,0.29411764705882354,0.5,0.07142857142857142,0.09523809523809523,0.023809523809523808,0.5769230769230769,0.4230769230769231,1.3636363636363635,255.1818181818182,0.3333333333333333,0.6341463414634146,-4.6133474168783986,-0.02109999999999989,15.0,11.0,S9,567,2TM,False,ANA,-0.29982648366353326
4.0,12.0,11.0,3.0,1.0,1.0,1.0,0.0,1.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.2727272727272727,0.3333333333333333,0.6363636363636364,0.9696969696969697,0.36363636363636365,0.25,,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.625,0.375,1.6666666666666667,241.66666666666666,0.3333333333333333,0.6363636363636364,-3.5324933823367295,-0.008599999999999955,5.0,3.0,S9,567,TBR,True,TBR,-0.3071041216552996
10.0,30.0,30.0,10.0,4.0,5.0,3.0,0.0,2.0,19.0,6.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,6.0,4.0,4.0,0.0,0.3333333333333333,0.3333333333333333,0.6333333333333333,0.9666666666666666,0.3,0.3076923076923077,0.5,0.06666666666666667,0.06666666666666667,0.0,0.5555555555555556,0.4444444444444444,1.25,260.25,0.3333333333333333,0.6333333333333333,-1.0808540345416686,-0.012500000000000039,10.0,8.0,S9,567,ANA,True,ANA,0.007277637991766439
12.0,41.0,36.0,10.0,5.0,9.0,0.0,1.0,0.0,12.0,5.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,7.0,6.0,3.0,0.0,0.2777777777777778,0.34146341463414637,0.3333333333333333,0.6747967479674797,0.055555555555555525,0.3225806451612903,1.0,0.0,0.14634146341463414,0.0975609756097561,0.6,0.4,1.5,274.3170731707317,0.34146341463414637,0.3333333333333333,-3.8705496237883397,-0.35139999999999993,15.0,10.0,S9,583,HOU,False,HOU,-0.22939213906939177
10.0,32.0,30.0,15.0,10.0,4.0,4.0,6.0,1.0,34.0,5.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,0.0,0.5,0.53125,1.1333333333333333,1.6645833333333333,0.6333333333333333,0.5833333333333334,0.0,0.03125,0.15625,0.0625,0.2,0.8,0.25,190.0,0.53125,1.1333333333333333,10.218542719251456,0.5663,2.0,8.0,S9,597,CIN,False,CIN,1.1449081828008079
16.0,48.0,46.0,12.0,7.0,8.0,2.0,0.0,2.0,20.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,6.0,9.0,5.0,0.0,0.2608695652173913,0.2765957446808511,0.43478260869565216,0.7113783533765032,0.17391304347826086,0.25,,0.041666666666666664,0.08333333333333333,0.020833333333333332,0.5625,0.4375,1.2857142857142858,272.75,0.2765957446808511,0.43478260869565216,-0.49372113219872626,-0.04469999999999999,18.0,14.0,S9,606,MIN,False,MIN,0.13520875309362068
12.0,32.0,28.0,7.0,6.0,2.0,0.0,1.0,4.0,21.0,8.0,4.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,2.0,0.0,0.25,0.34375,0.75,1.09375,0.5,0.17647058823529413,1.0,0.125,0.21875,0.125,0.2857142857142857,0.7142857142857143,0.4,229.21212121212122,0.34375,0.75,1.194630946764479,0.00019999999999999185,4.0,10.0,S9,607,DET,False,DET,0.24251700555211012
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,198.0,0.0,0.0,-0.23942782517771316,-0.0248,0.0,0.0,S9,610,DET,False,DET,-0.020097347802906874
16.0,46.0,45.0,15.0,9.0,2.0,6.0,2.0,5.0,40.0,16.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,9.0,8.0,0.0,0.3333333333333333,0.32608695652173914,0.8888888888888888,1.214975845410628,0.5555555555555556,0.29411764705882354,,0.10869565217391304,0.15217391304347827,0.0,0.3076923076923077,0.6923076923076923,0.4444444444444444,219.6086956521739,0.32608695652173914,0.8888888888888888,-1.9272343855583611,0.1671999999999999,8.0,18.0,S9,616,CWS,False,CWS,-0.0158334416720717
3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.14285714285714285,0.0,0.5,0.5,1.0,260.42857142857144,0.0,0.0,-3.3111474265299368,-0.4357,4.0,4.0,S9,620,COL,False,COL,-0.3041966996489426
12.0,35.0,31.0,8.0,3.0,5.0,2.0,0.0,1.0,13.0,7.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,7.0,3.0,0.0,0.25806451612903225,0.3142857142857143,0.41935483870967744,0.7336405529953918,0.16129032258064518,0.25925925925925924,,0.02857142857142857,0.11428571428571428,0.08571428571428572,0.47619047619047616,0.5238095238095238,0.9090909090909091,255.34285714285716,0.3142857142857143,0.41935483870967744,-4.544083944888828,0.7044999999999999,10.0,11.0,S9,622,BOS,False,BOS,-0.31981817946862734
3.0,6.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.75,0.0,0.5,,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,,248.83333333333334,0.5,0.25,0.31648620765903535,0.0763,1.0,0.0,S9,623,TEX,False,TEX,0.054721229055090206
2.0,6.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.75,0.25,3.0,257.625,0.3333333333333333,0.3333333333333333,1.9492890116477852,0.07859999999999998,3.0,1.0,S9,638,MIA,False,MIA,0.21800150945396518
12.0,31.0,30.0,8.0,8.0,5.0,1.0,0.0,2.0,15.0,9.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,4.0,1.0,0.26666666666666666,0.2903225806451613,0.5,0.7903225806451613,0.23333333333333334,0.3157894736842105,,0.06451612903225806,0.2903225806451613,0.03225806451612903,0.5333333333333333,0.4666666666666667,1.1428571428571428,269.741935483871,0.2903225806451613,0.5,-0.08364790347989381,0.18570000000000003,8.0,7.0,S9,639,MIL,False,MIL,0.11084368581280837
5.0,9.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.125,0.2222222222222222,0.5,0.7222222222222222,0.375,0.0,,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.5,0.5,1.0,296.22222222222223,0.2222222222222222,0.5,0.18260250262627364,-0.24690000000000006,3.0,3.0,S9,647,PIT,False,PIT,0.05286916269640736
13.0,39.0,35.0,13.0,14.0,1.0,3.0,1.0,8.0,42.0,14.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,6.0,0.0,0.37142857142857144,0.4358974358974359,1.2,1.6358974358974359,0.8285714285714285,0.23809523809523808,1.0,0.20512820512820512,0.15384615384615385,0.10256410256410256,0.4375,0.5625,0.7777777777777778,229.92307692307693,0.4358974358974359,1.2,7.453556188536574,1.4566,7.0,9.0,S9,649,BAL,False,BAL,0.8953275727333707
7.0,22.0,20.0,6.0,4.0,4.0,2.0,0.0,0.0,8.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,1.0,0.0,0.3,0.36363636363636365,0.4,0.7636363636363637,0.10000000000000003,0.4,,0.0,0.22727272727272727,0.09090909090909091,0.4,0.6,0.6666666666666666,230.9090909090909,0.36363636363636365,0.4,0.6575776927353157,-0.3988999999999999,4.0,6.0,S9,654,PIT,False,PIT,0.15035733300054935
15.0,45.0,36.0,8.0,4.0,3.0,2.0,0.0,3.0,19.0,9.0,9.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,1.0,0.0,0.2222222222222222,0.37777777777777777,0.5277777777777778,0.9055555555555556,0.3055555555555556,0.29411764705882354,,0.06666666666666667,0.35555555555555557,0.2,0.25,0.75,0.3333333333333333,216.3111111111111,0.37777777777777777,0.5277777777777778,-0.7138113338943692,0.4724,3.0,9.0,S9,662,MIN,False,MIN,0.10166342877946304
11.0,40.0,35.0,14.0,10.0,5.0,4.0,2.0,3.0,31.0,7.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,7.0,2.0,0.0,0.4,0.475,0.8857142857142857,1.3607142857142858,0.48571428571428565,0.3793103448275862,,0.075,0.075,0.125,0.5263157894736842,0.47368421052631576,1.1111111111111112,225.525,0.475,0.8857142857142857,7.903925362421818,0.663,10.0,9.0,S9,672,SDP,False,SDP,0.9442099248367596
11.0,31.0,29.0,6.0,3.0,3.0,1.0,2.0,0.0,11.0,1.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,6.0,0.0,0.20689655172413793,0.25806451612903225,0.3793103448275862,0.6373748609566184,0.17241379310344826,0.25,1.0,0.0,0.16129032258064516,0.06451612903225806,0.2777777777777778,0.7222222222222222,0.38461538461538464,263.9375,0.25806451612903225,0.3793103448275862,-0.03079106021298239,-0.3159,5.0,13.0,S9,675,SFG,False,SFG,0.1161293701394995
10.0,30.0,26.0,4.0,2.0,1.0,3.0,0.0,0.0,7.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,10.0,7.0,0.0,0.15384615384615385,0.26666666666666666,0.2692307692307692,0.5358974358974359,0.11538461538461536,0.16,0.0,0.0,0.03333333333333333,0.13333333333333333,0.19047619047619047,0.8095238095238095,0.23529411764705882,258.19354838709677,0.26666666666666666,0.2692307692307692,-1.8508121929800192,-0.5257000000000001,4.0,17.0,S9,679,TOR,False,TOR,-0.06971817785206862
12.0,29.0,26.0,8.0,4.0,3.0,3.0,1.0,1.0,16.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,4.0,0.0,0.3076923076923077,0.3793103448275862,0.6153846153846154,0.9946949602122016,0.3076923076923077,0.3333333333333333,,0.034482758620689655,0.13793103448275862,0.10344827586206896,0.4,0.6,0.6666666666666666,220.58620689655172,0.3793103448275862,0.6153846153846154,0.19367627757737216,0.0872,6.0,9.0,S9,683,NYM,False,NYM,0.1308852344888061
6.0,16.0,15.0,4.0,4.0,1.0,0.0,0.0,3.0,13.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,0.0,0.26666666666666666,0.3125,0.8666666666666667,1.1791666666666667,0.6000000000000001,0.1111111111111111,,0.1875,0.1875,0.0625,0.7272727272727273,0.2727272727272727,2.6666666666666665,226.75,0.3125,0.8666666666666667,-2.138083912634669,0.1792,8.0,3.0,S9,686,CWS,False,CWS,-0.15228143582563583
13.0,35.0,31.0,9.0,5.0,4.0,2.0,0.0,3.0,20.0,5.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,8.0,0.0,0.0,0.2903225806451613,0.34285714285714286,0.6451612903225806,0.9880184331797235,0.3548387096774193,0.3,,0.08571428571428572,0.2571428571428571,0.08571428571428572,0.5,0.5,1.0,229.61764705882354,0.34285714285714286,0.6451612903225806,-2.799810270144602,0.1445999999999999,9.0,9.0,S9,703,MTL,False,MTL,-0.1453908119942047
3.0,8.0,8.0,3.0,1.0,1.0,1.0,0.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.375,0.375,0.875,1.25,0.5,0.3333333333333333,,0.125,0.125,0.0,0.25,0.75,0.3333333333333333,247.125,0.375,0.875,-0.02930485667087568,0.1492,1.0,3.0,S9,707,MIN,False,MIN,0.02783299205182798
14.0,41.0,39.0,10.0,8.0,3.0,1.0,0.0,6.0,29.0,10.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,6.0,1.0,0.0,0.2564102564102564,0.2926829268292683,0.7435897435897436,1.036272670419012,0.4871794871794872,0.21052631578947367,,0.14634146341463414,0.34146341463414637,0.04878048780487805,0.5882352941176471,0.4117647058823529,1.4285714285714286,245.78048780487805,0.2926829268292683,0.7435897435897436,-1.9912983342518635,0.47070000000000006,10.0,7.0,S9,713,OAK,False,OAK,-0.04146701011574416
9.0,19.0,12.0,4.0,5.0,1.0,1.0,0.0,2.0,11.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,4.0,2.0,0.0,0.3333333333333333,0.47368421052631576,0.9166666666666666,1.3903508771929824,0.5833333333333333,0.16666666666666666,1.0,0.10526315789473684,0.0,0.2631578947368421,0.3333333333333333,0.6666666666666666,0.5,231.75,0.47368421052631576,0.9166666666666666,3.570128595583947,0.566,4.0,8.0,S9,716,TEX,False,TEX,0.4300761191408191
12.0,36.0,33.0,12.0,5.0,9.0,2.0,0.0,1.0,17.0,5.0,2.0,0.0,4.0,0.0,6.0,4.0,0.0,1.0,0.0,3.0,2.0,6.0,7.0,0.0,0.36363636363636365,0.3888888888888889,0.5151515151515151,0.904040404040404,0.1515151515151515,0.3793103448275862,0.6,0.027777777777777776,0.1111111111111111,0.05555555555555555,0.2631578947368421,0.7368421052631579,0.35714285714285715,241.02173913043478,0.3888888888888889,0.5151515151515151,0.2907757119443101,0.19340000000000002,5.0,14.0,S9,723,BAL,False,BAL,0.16751322092955098
12.0,35.0,30.0,8.0,4.0,4.0,0.0,1.0,3.0,19.0,5.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,3.0,8.0,2.0,0.0,0.26666666666666666,0.34285714285714286,0.6333333333333333,0.9761904761904762,0.36666666666666664,0.20833333333333334,0.0,0.08571428571428572,0.11428571428571428,0.11428571428571428,0.5,0.5,1.0,250.69444444444446,0.34285714285714286,0.6333333333333333,-1.6996712921841766,0.5633999999999999,11.0,11.0,S9,728,SDP,False,SDP,-0.035376914198162135
10.0,32.0,31.0,7.0,2.0,4.0,0.0,2.0,1.0,14.0,4.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,11.0,5.0,0.0,0.22580645161290322,0.21875,0.45161290322580644,0.6703629032258065,0.22580645161290322,0.24,0.0,0.03125,0.1875,0.0,0.15,0.85,0.17647058823529413,257.2352941176471,0.21875,0.45161290322580644,-6.08807447401197,-0.7352,3.0,17.0,S9,734,BOS,False,BOS,-0.4857535365255348
4.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,,0.0,0.4,0.1,0.6666666666666666,0.3333333333333333,2.0,361.22222222222223,0.1,0.0,-2.989227319919739,-0.30799999999999994,4.0,2.0,S9,746,ATL,False,ATL,-0.26046838484332946
11.0,27.0,23.0,4.0,3.0,3.0,1.0,0.0,0.0,5.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,2.0,0.0,0.17391304347826086,0.25925925925925924,0.21739130434782608,0.47665056360708535,0.043478260869565216,0.2222222222222222,,0.0,0.2222222222222222,0.1111111111111111,0.4666666666666667,0.5333333333333333,0.875,280.74074074074076,0.25925925925925924,0.21739130434782608,-1.9808280244358387,-0.07030000000000002,7.0,8.0,S9,765,NYM,False,NYM,-0.0942560651422439
15.0,39.0,33.0,10.0,5.0,7.0,2.0,0.0,1.0,15.0,5.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3.0,0.0,0.30303030303030304,0.41025641025641024,0.45454545454545453,0.8648018648018647,0.1515151515151515,0.3333333333333333,,0.02564102564102564,0.1282051282051282,0.15384615384615385,0.5555555555555556,0.4444444444444444,1.25,247.43589743589743,0.41025641025641024,0.45454545454545453,0.5483319512619659,0.36139999999999994,10.0,8.0,S9,778,ARI,False,ARI,0.20480514900590988
9.0,24.0,22.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,4.0,0.0,0.22727272727272727,0.2916666666666667,0.22727272727272727,0.5189393939393939,0.0,0.2777777777777778,,0.0,0.16666666666666666,0.08333333333333333,0.5,0.5,1.0,276.375,0.2916666666666667,0.22727272727272727,-2.5719894759396027,-0.1441,7.0,7.0,S9,779,2TM,False,TBR,-0.1649085144372136
1.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,,0.0,0.0,0.0,0.0,1.0,0.0,174.66666666666666,0.6666666666666666,0.6666666666666666,1.8798915618536434,0.0513,0.0,1.0,S9,779,SDP,True,SDP,0.19952546032995766
8.0,21.0,19.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,3.0,0.0,0.15789473684210525,0.23809523809523808,0.15789473684210525,0.39598997493734334,0.0,0.2,,0.0,0.19047619047619047,0.09523809523809523,0.5384615384615384,0.46153846153846156,1.1666666666666667,290.9047619047619,0.23809523809523808,0.15789473684210525,-4.451881037793246,-0.1954,7.0,6.0,S9,779,TBR,True,TBR,-0.3644339747671713
12.0,33.0,29.0,13.0,9.0,7.0,2.0,0.0,4.0,27.0,6.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,3.0,0.0,0.4482758620689655,0.48484848484848486,0.9310344827586207,1.4158829676071054,0.48275862068965514,0.42857142857142855,0.0,0.12121212121212122,0.15151515151515152,0.09090909090909091,0.23076923076923078,0.7692307692307693,0.3,197.9375,0.48484848484848486,0.9310344827586207,5.99905634383297,0.19540000000000002,3.0,10.0,S9,780,KCR,False,KCR,0.7268049799738237
6.0,11.0,10.0,3.0,1.0,2.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.3,0.36363636363636365,0.6,0.9636363636363636,0.3,0.4,0.0,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.3333333333333333,0.6666666666666666,0.5,215.0,0.36363636363636365,0.6,-1.8014656142093926,-0.12839999999999996,1.0,2.0,S9,782,NYM,False,NYM,-0.13784677955743038
4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.5714285714285714,0.42857142857142855,1.3333333333333333,327.375,0.0,0.0,-3.6266857355873228,-0.4446,4.0,3.0,S9,783,BOS,False,BOS,-0.33190509583981676
12.0,31.0,24.0,9.0,4.0,5.0,4.0,0.0,0.0,13.0,3.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,0.375,0.4838709677419355,0.5416666666666666,1.025537634408602,0.16666666666666663,0.42857142857142855,,0.0,0.12903225806451613,0.1935483870967742,0.46153846153846156,0.5384615384615384,0.8571428571428571,236.19354838709677,0.4838709677419355,0.5416666666666666,3.008699446010391,0.0033000000000000043,6.0,7.0,S9,784,CWS,False,CWS,0.4200784207618368
3.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.2,0.2,0.4,0.6000000000000001,0.2,0.2,,0.0,0.0,0.0,0.5,0.5,1.0,362.6,0.2,0.4,-0.05688581984193197,0.2745,2.0,2.0,S9,813,BOS,False,BOS,0.013538591590129021
