G,IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Type,Season,Pitcher ID,is_sub_row,Team,Last Team,Last Session,FIP,nIP,ERA-,nRuns,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
7.0,24.333333333333332,99.0,21.0,13.0,13.0,8.0,0.0,0.0,16.0,6.0,6.0,14.0,11.0,18.0,11.0,0.0,3.205479452054795,1.1917808219178083,5.178082191780822,1.4794520547945207,1.9726027397260277,3.9452054794520555,2.0,0.23076923076923078,0.29292929292929293,0.5494505494505495,0.8423798423798424,0.21739130434782608,0.06060606060606061,0.16161616161616163,0.08080808080808081,0.48214285714285715,0.5178571428571429,0.9310344827586207,263.3838383838384,-1.669135853588843,-0.004599999999999986,91.0,0.0,0.0,7.0,2.0,27.0,29.0,0.0,1.0,0.0,FP-H,S7,32,False,2TM,FAP,13,3.7034779377742884,24.333333333333332,82,9.926640245238982,4.0,5.0,2.0,0.0,2.0,2.0,0.0,0.0,0.5,0.5332375176715354
4.0,10.333333333333334,44.0,10.0,7.0,7.0,6.0,0.0,0.0,7.0,3.0,2.0,6.0,4.0,6.0,5.0,0.0,4.064516129032258,1.5483870967741935,5.806451612903225,1.7419354838709675,3.483870967741935,4.064516129032258,1.1666666666666667,0.2631578947368421,0.36363636363636365,0.6578947368421053,1.021531100478469,0.25,0.06818181818181818,0.1590909090909091,0.13636363636363635,0.5217391304347826,0.4782608695652174,1.0909090909090908,248.7111111111111,1.0351464730954925,-0.41650000000000004,38.0,0.0,0.0,4.0,1.0,12.0,11.0,0.0,1.0,0.0,FP-H,S7,32,True,BBB,BBB,12,4.988055931587811,10.333333333333334,77,3.926640245238981,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.05929598927385123
3.0,14.0,55.0,11.0,6.0,6.0,2.0,0.0,0.0,9.0,3.0,4.0,8.0,7.0,12.0,6.0,0.0,2.5714285714285716,0.9285714285714286,4.714285714285714,1.2857142857142856,0.8571428571428571,3.8571428571428577,4.5,0.20754716981132076,0.23636363636363636,0.4716981132075472,0.7080617495711835,0.1951219512195122,0.05454545454545454,0.16363636363636364,0.03636363636363636,0.45454545454545453,0.5454545454545454,0.8333333333333334,275.6111111111111,-2.704282326684335,0.4119,53.0,0.0,0.0,3.0,1.0,15.0,18.0,0.0,0.0,,FP-H,S7,32,True,FAP,FAP,13,2.7553370375785935,14.0,87,6.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.4739415283976841
1.0,6.0,24.0,3.0,1.0,1.0,3.0,0.0,0.0,5.0,1.0,1.0,4.0,1.0,6.0,2.0,0.0,1.0,1.0,3.0,1.0,3.0,5.0,1.6666666666666667,0.14285714285714285,0.25,0.38095238095238093,0.6309523809523809,0.13333333333333333,0.041666666666666664,0.20833333333333334,0.125,0.38461538461538464,0.6153846153846154,0.625,267.7916666666667,-2.459381739755571,0.4365,21.0,0.0,0.0,0.0,1.0,5.0,8.0,0.0,0.0,,FP-S,S7,34,False,FAP,FAP,12,2.826765609007165,6.0,67,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.334743975748321
3.0,16.666666666666668,69.0,18.0,7.0,7.0,5.0,0.0,0.0,10.0,2.0,11.0,6.0,10.0,5.0,15.0,0.0,2.52,1.38,6.479999999999999,0.72,1.7999999999999998,3.5999999999999996,2.0,0.28125,0.3333333333333333,0.453125,0.7864583333333333,0.3076923076923077,0.028985507246376812,0.14492753623188406,0.07246376811594203,0.5,0.5,1.0,262.11764705882354,-2.4025431344356587,0.1818999999999999,64.0,0.0,0.0,5.0,0.0,20.0,20.0,0.0,0.0,,WC-H,S7,39,False,BBC,BBC,12,2.0867656090071653,16.666666666666668,77,6.359976548759039,3.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.6666666666666666,0.4955709935402621
1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,6.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,,301.3333333333333,-0.5765636232925953,0.08360000000000001,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,TD-H,S7,46,False,RRR,RRR,2,-1.1732343909928349,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06875708755085501
4.0,16.0,72.0,19.0,9.0,9.0,6.0,0.0,0.0,9.0,4.0,10.0,12.0,9.0,12.0,5.0,0.0,3.375,1.5625,7.125,1.5,2.25,3.375,1.5,0.2923076923076923,0.3472222222222222,0.5538461538461539,0.9010683760683761,0.2830188679245283,0.05555555555555555,0.125,0.08333333333333333,0.5641025641025641,0.4358974358974359,1.2941176470588236,257.7567567567568,0.818165097967653,0.44380000000000003,65.0,1.0,0.0,5.0,0.0,22.0,17.0,3.0,0.0,1.0,BB-B,S7,63,False,STK,STK,11,4.076765609007165,16.333333333333332,124,10.043183070649178,3.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,0.6666666666666666,0.18460089552152636
2.0,8.0,34.0,6.0,2.0,2.0,5.0,0.0,0.0,7.0,0.0,2.0,5.0,6.0,3.0,2.0,0.0,1.5,1.375,4.5,0.0,3.75,5.25,1.4,0.20689655172413793,0.3235294117647059,0.3448275862068966,0.6683569979716024,0.2727272727272727,0.0,0.20588235294117646,0.14705882352941177,0.7058823529411765,0.29411764705882354,2.4,256.54285714285714,0.45891958508780817,-0.026999999999999996,29.0,0.0,0.0,4.0,0.0,12.0,5.0,1.0,0.0,1.0,EG-H,S7,65,False,SSC,SSC,12,0.9517656090071651,8.0,61,2.4234363767074045,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.07991626066930137
1.0,3.6666666666666665,14.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,3.0,0.0,4.909090909090909,1.090909090909091,6.545454545454547,1.6363636363636367,0.0,0.0,,0.2857142857142857,0.2857142857142857,0.6428571428571429,0.9285714285714286,0.23076923076923078,0.07142857142857142,0.0,0.0,0.6363636363636364,0.36363636363636365,1.75,307.26666666666665,0.9413991775155784,-0.13829999999999998,14.0,0.0,0.0,2.0,0.0,7.0,4.0,1.0,0.0,1.0,FP-S,S7,71,False,PBA,PBA,1,4.3722201544617105,4.0,152,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.04233653338411224
1.0,5.0,17.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,6.0,4.0,0.0,2.4,0.4,2.4000000000000004,2.4000000000000004,0.0,4.800000000000001,,0.11764705882352941,0.11764705882352941,0.47058823529411764,0.5882352941176471,0.0,0.11764705882352941,0.23529411764705882,0.0,0.09090909090909091,0.9090909090909091,0.1,250.23076923076923,-1.4593817397555717,-0.1147,17.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,,FP-S,S7,74,False,RRR,RRR,1,4.426765609007165,5.0,81,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20884228356459827
2.0,9.0,35.0,3.0,3.0,3.0,6.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,13.0,5.0,0.0,2.0,1.0,2.0,0.6666666666666666,4.0,0.6666666666666666,0.16666666666666666,0.10344827586206896,0.2571428571428571,0.2413793103448276,0.49852216748768474,0.07407407407407407,0.02857142857142857,0.02857142857142857,0.17142857142857143,0.3076923076923077,0.6923076923076923,0.4444444444444444,267.0571428571429,-2.8214642102213587,0.43490000000000006,29.0,0.0,0.0,1.0,0.0,8.0,18.0,0.0,0.0,,FP-S,S7,78,False,BAC,BAC,13,4.048987831229388,9.0,22,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4116548819407499
2.0,13.0,58.0,14.0,11.0,11.0,8.0,0.0,0.0,13.0,4.0,4.0,10.0,4.0,7.0,2.0,0.0,5.076923076923077,1.6923076923076923,6.461538461538462,1.8461538461538463,3.6923076923076925,6.0,1.625,0.2916666666666667,0.3793103448275862,0.6875,1.0668103448275863,0.30303030303030304,0.06896551724137931,0.22413793103448276,0.13793103448275862,0.6538461538461539,0.34615384615384615,1.8888888888888888,241.01818181818183,3.8722812966082603,-0.6652999999999999,48.0,2.0,0.0,5.0,1.0,17.0,9.0,0.0,0.0,,BF-S,S7,89,False,RRR,RRR,12,4.672919455161011,13.0,171,11.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.5,-0.17261410870997995
1.0,5.0,22.0,7.0,3.0,3.0,1.0,0.0,1.0,3.0,0.0,3.0,3.0,4.0,2.0,2.0,0.0,3.6,1.6,8.399999999999999,0.0,1.2000000000000002,3.5999999999999996,3.0,0.3333333333333333,0.36363636363636365,0.5714285714285714,0.935064935064935,0.3888888888888889,0.0,0.13636363636363635,0.045454545454545456,0.6666666666666666,0.3333333333333333,2.0,251.65,0.3421163875852524,-0.12019999999999999,21.0,0.0,0.0,3.0,1.0,8.0,4.0,0.0,0.0,,EG-H,S7,90,False,CPR,CPR,1,0.22676560900716514,5.0,90,2.2249345040482287,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04719367953317499
4.0,14.333333333333334,53.0,10.0,3.0,3.0,2.0,0.0,0.0,8.0,0.0,3.0,2.0,5.0,5.0,21.0,0.0,1.255813953488372,0.8372093023255813,4.186046511627907,0.0,0.8372093023255813,3.3488372093023253,4.0,0.19607843137254902,0.22641509433962265,0.3333333333333333,0.559748427672956,0.23255813953488372,0.0,0.1509433962264151,0.03773584905660377,0.2571428571428571,0.7428571428571429,0.34615384615384615,283.78846153846155,-4.035160219940381,0.06769999999999993,51.0,0.0,0.0,7.0,0.0,9.0,26.0,0.0,0.0,,WC-B,S7,100,False,BAC,BAC,10,0.12909119040251393,14.666666666666666,14,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.599628834242225
2.0,11.0,47.0,10.0,6.0,6.0,4.0,0.0,0.0,11.0,4.0,5.0,8.0,7.0,7.0,0.0,0.0,3.272727272727273,1.2727272727272727,5.454545454545454,2.1818181818181817,2.1818181818181817,6.0,2.75,0.23809523809523808,0.2978723404255319,0.5476190476190477,0.8454913880445796,0.21428571428571427,0.0851063829787234,0.23404255319148937,0.0851063829787234,0.6818181818181818,0.3181818181818182,2.142857142857143,265.24444444444447,-1.3421998562185484,-0.0025999999999999582,42.0,1.0,0.0,1.0,0.0,15.0,7.0,0.0,0.0,,BF-B,S7,114,False,KNX,KNX,7,4.644947427188983,11.0,110,6.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.5,0.3081313474268508
5.0,24.666666666666668,99.0,24.0,10.0,10.0,7.0,0.0,0.0,14.0,4.0,13.0,8.0,10.0,24.0,12.0,0.0,2.4324324324324325,1.2567567567567568,5.837837837837838,0.9729729729729728,1.7027027027027026,3.4054054054054053,2.0,0.2608695652173913,0.31313131313131315,0.4782608695652174,0.7913921826965306,0.2702702702702703,0.04040404040404041,0.1414141414141414,0.0707070707070707,0.4,0.6,0.6666666666666666,252.1340206185567,-4.1962189896606334,0.6363000000000002,92.0,0.0,0.0,6.0,1.0,24.0,36.0,1.0,0.0,1.0,FP-S,S7,116,False,SSC,SSC,13,2.6510899333314892,24.666666666666668,59,7.206769710040739,5.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,0.8,0.7859458312787144
4.0,19.333333333333332,75.0,22.0,7.0,7.0,7.0,0.0,1.0,10.0,3.0,13.0,13.0,13.0,8.0,2.0,0.0,2.1724137931034484,1.5,6.827586206896552,0.9310344827586208,2.1724137931034484,3.1034482758620694,1.4285714285714286,0.3235294117647059,0.38666666666666666,0.5735294117647058,0.9601960784313726,0.34545454545454546,0.04,0.13333333333333333,0.09333333333333334,0.7619047619047619,0.23809523809523808,3.2,247.74074074074073,-4.124144058506153,0.7431999999999999,68.0,0.0,0.0,4.0,2.0,32.0,10.0,1.0,6.0,0.14285714285714285,EG-H,S7,117,False,KNX,KNX,14,2.8957311262485446,18.333333333333332,100,9.103557025462138,3.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.5,0.6899325363905024
