IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,W,L,SV,HLD,GS,GF,CG,SHO,RE24,WPA,WAR,AB_A,SF_A,SH_A,1B,2B_A,3B_A,RGO,LGO,FO,PO,LO,GB_outs_A,FB_outs_A,SB_A,CS_A,G,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,SB%_A,Avg Diff,FIP,ERA-,W-L%,Season,Team
102.33333333333333,472.0,125.0,75.0,75.0,48.0,5.0,1.0,111.0,20.0,9.0,9.0,1.0,0.0,18.0,18.0,5.0,3.0,7.499509472020244,1.2345000000000002,0.671130175443112,417.0,7.0,0.0,69.0,32.0,4.0,28.0,35.0,90.0,14.0,0.0,75.0,104.0,6.0,3.0,18.0,4.397394136807818,1.6905537459283388,7.32899022801303,1.1726384364820848,2.8143322475570036,6.50814332247557,2.3125,0.2997601918465228,0.3665254237288136,0.539568345323741,0.9060937690525546,0.3583617747440273,0.0423728813559322,0.23516949152542374,0.1016949152542373,0.41899441340782123,0.5810055865921788,0.7211538461538461,0.6666666666666666,241.9237299684668,3.463052970015096,111.0,0.5,S2,ARI
100.66666666666667,451.0,130.0,69.0,69.0,36.0,1.0,3.0,110.0,19.0,5.0,14.0,0.0,0.0,18.0,18.0,13.0,0.0,2.1563339412173885,-0.6473000000000002,1.1422216616260505,410.0,5.0,0.0,83.0,24.0,4.0,32.0,25.0,81.0,12.0,0.0,77.0,93.0,1.0,1.0,18.0,4.112582781456953,1.6490066225165563,7.748344370860927,1.1324503311258278,2.1456953642384105,6.556291390728477,3.0555555555555554,0.3170731707317073,0.36807095343680707,0.5341463414634147,0.9022172949002217,0.3881118881118881,0.04212860310421286,0.24390243902439024,0.07982261640798226,0.45294117647058824,0.5470588235294118,0.8279569892473119,0.5,246.9368169850069,3.0256109439996077,103.0,0.2631578947368421,S2,BAL
101.0,443.0,100.0,50.0,50.0,51.0,1.0,5.0,100.0,16.0,13.0,5.0,2.0,0.0,18.0,18.0,8.0,2.0,-16.817793746566252,3.3481000000000005,3.0155483096816154,384.0,8.0,0.0,61.0,18.0,5.0,36.0,32.0,85.0,14.0,0.0,84.0,99.0,5.0,3.0,18.0,2.9702970297029703,1.495049504950495,5.9405940594059405,0.9504950495049505,3.0297029702970297,5.9405940594059405,1.9607843137254901,0.2604166666666667,0.34085778781038373,0.4583333333333333,0.799191121143717,0.30434782608695654,0.03611738148984198,0.22573363431151242,0.11512415349887133,0.45901639344262296,0.5409836065573771,0.8484848484848485,0.625,245.30506075042473,3.278610747291195,82.0,0.7222222222222222,S2,BOS
101.33333333333333,425.0,121.0,65.0,65.0,28.0,0.0,1.0,88.0,22.0,10.0,8.0,0.0,0.0,18.0,18.0,7.0,3.0,-1.1609692773691065,0.6716000000000002,1.3956720911356033,395.0,2.0,0.0,70.0,24.0,5.0,37.0,39.0,71.0,13.0,0.0,102.0,84.0,2.0,4.0,18.0,3.848684210526316,1.4703947368421053,7.164473684210526,1.3026315789473686,1.6578947368421053,5.210526315789474,3.142857142857143,0.30632911392405066,0.35058823529411764,0.5594936708860759,0.9100819061801936,0.34494773519163763,0.05176470588235294,0.20705882352941177,0.06588235294117648,0.5483870967741935,0.45161290322580644,1.2142857142857142,0.3333333333333333,244.9695817309332,3.5990250255611276,106.0,0.5555555555555556,S2,CLE
105.33333333333334,457.0,122.0,66.0,66.0,32.0,1.0,0.0,82.0,24.0,9.0,9.0,2.0,0.0,18.0,18.0,13.0,1.0,-6.1087322178741434,2.0393,1.986792868077303,418.0,7.0,0.0,65.0,31.0,2.0,43.0,42.0,88.0,26.0,0.0,100.0,114.0,4.0,5.0,18.0,3.7594936708860756,1.462025316455696,6.949367088607595,1.3670886075949367,1.822784810126582,4.670886075949367,2.5625,0.291866028708134,0.33698030634573306,0.5478468899521531,0.8848271962978862,0.3072100313479624,0.0525164113785558,0.17943107221006566,0.0700218818380744,0.4672897196261682,0.5327102803738317,0.8771929824561403,0.4444444444444444,250.90957411687026,4.001007037553133,103.0,0.5,S2,COL
100.66666666666667,448.0,120.0,71.0,71.0,45.0,0.0,9.0,112.0,24.0,7.0,11.0,2.0,0.0,18.0,18.0,6.0,0.0,3.4945352622975805,-0.0807,0.9993692342469818,402.0,1.0,0.0,70.0,22.0,4.0,35.0,25.0,82.0,8.0,0.0,80.0,90.0,7.0,0.0,18.0,4.231788079470198,1.639072847682119,7.152317880794701,1.4304635761589404,2.682119205298013,6.675496688741721,2.488888888888889,0.29850746268656714,0.36830357142857145,0.5522388059701493,0.9205423773987207,0.3595505617977528,0.05357142857142857,0.25,0.10044642857142858,0.47058823529411764,0.5294117647058824,0.8888888888888888,1.0,242.38163894119035,3.8997831294300713,108.0,0.3888888888888889,S2,DET
101.0,434.0,113.0,64.0,64.0,34.0,1.0,3.0,112.0,28.0,9.0,9.0,1.0,0.0,18.0,18.0,10.0,3.0,-3.132752450684549,1.638,1.6199472942802964,396.0,4.0,0.0,69.0,16.0,0.0,39.0,26.0,74.0,15.0,0.0,82.0,89.0,2.0,3.0,18.0,3.801980198019802,1.4554455445544554,6.7128712871287135,1.6633663366336635,2.01980198019802,6.653465346534654,3.2941176470588234,0.28535353535353536,0.3387096774193548,0.5378787878787878,0.8765884652981426,0.3269230769230769,0.06451612903225806,0.25806451612903225,0.07834101382488479,0.47953216374269003,0.52046783625731,0.9213483146067416,0.4,255.53228621185107,4.0805909453109965,106.0,0.5,S2,HOU
100.99999999999999,466.0,135.0,79.0,79.0,46.0,2.0,2.0,86.0,22.0,8.0,10.0,2.0,3.0,18.0,18.0,5.0,0.0,12.732079510947896,-1.2458,0.12980858100824774,418.0,2.0,0.0,88.0,15.0,10.0,35.0,45.0,86.0,14.0,0.0,95.0,100.0,6.0,5.0,18.0,4.693069306930694,1.7920792079207923,8.019801980198022,1.3069306930693072,2.7326732673267333,5.10891089108911,1.8695652173913044,0.3229665071770335,0.388412017167382,0.5645933014354066,0.9530053186027887,0.36217948717948717,0.04721030042918455,0.18454935622317598,0.09871244635193133,0.48717948717948717,0.5128205128205128,0.95,0.5454545454545454,240.845599200912,4.1796008463010965,125.0,0.4444444444444444,S2,LAD
104.0,459.0,122.0,70.0,70.0,40.0,0.0,4.0,94.0,21.0,7.0,11.0,1.0,0.0,18.0,18.0,14.0,1.0,-0.12114068292298152,0.30569999999999986,1.394055244762886,414.0,5.0,0.0,68.0,31.0,2.0,35.0,47.0,86.0,11.0,0.0,101.0,97.0,0.0,1.0,18.0,4.038461538461538,1.5576923076923077,7.038461538461538,1.2115384615384617,2.307692307692308,5.423076923076923,2.35,0.2946859903381642,0.35294117647058826,0.5314009661835749,0.8843421426541631,0.33223684210526316,0.0457516339869281,0.2047930283224401,0.08714596949891068,0.51010101010101,0.4898989898989899,1.041237113402062,0.0,251.29549867417032,3.6557051875044473,111.0,0.3888888888888889,S2,MIL
64.0,269.0,67.0,36.0,36.0,20.0,5.0,0.0,50.0,15.0,7.0,4.0,1.0,3.0,11.0,11.0,1.0,1.0,-5.872315598578368,1.9393,1.3971273691619506,247.0,2.0,0.0,37.0,13.0,2.0,24.0,30.0,55.0,9.0,0.0,65.0,64.0,1.0,1.0,11.0,3.375,1.359375,6.28125,1.40625,1.875,4.6875,2.5,0.27125506072874495,0.32342007434944237,0.5222672064777328,0.8456872808271751,0.2826086956521739,0.055762081784386616,0.18587360594795538,0.07434944237918216,0.5038759689922481,0.49612403100775193,1.015625,0.5,252.2513250587051,4.106426341350601,90.0,0.6363636363636364,S2,MIN
