G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Season,Hitter ID,Team,is_sub_row,Last Team,WAR
14.0,42.0,35.0,14.0,6.0,11.0,2.0,0.0,1.0,19.0,5.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,4.0,0.0,0.4,0.5,0.5428571428571428,1.0428571428571427,0.1428571428571428,0.4482758620689655,,0.023809523809523808,0.11904761904761904,0.16666666666666666,0.7058823529411765,0.29411764705882354,2.4,244.54761904761904,0.5,0.5428571428571428,3.531389595546684,0.18369999999999997,12.0,5.0,S8,48,SFG,False,SFG,0.5157748738874526
9.0,24.0,22.0,6.0,4.0,5.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.2727272727272727,0.3333333333333333,0.3181818181818182,0.6515151515151515,0.04545454545454547,0.42857142857142855,,0.0,0.3333333333333333,0.08333333333333333,0.5,0.5,1.0,258.9583333333333,0.3333333333333333,0.3181818181818182,1.6317324945313683,-0.39729999999999993,4.0,4.0,S8,55,CIN,False,CIN,0.25610805764329925
16.0,43.0,37.0,8.0,6.0,4.0,1.0,0.0,3.0,18.0,5.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,7.0,3.0,0.0,0.21621621621621623,0.32558139534883723,0.4864864864864865,0.8120678818353237,0.2702702702702703,0.21739130434782608,,0.06976744186046512,0.2558139534883721,0.13953488372093023,0.5238095238095238,0.47619047619047616,1.1,252.65116279069767,0.32558139534883723,0.4864864864864865,-3.0742332095881797,-0.28289999999999993,11.0,10.0,S8,59,CWS,False,CWS,-0.14091512295144368
4.0,9.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.5555555555555556,0.5,1.0555555555555556,0.16666666666666669,0.3333333333333333,,0.0,0.0,0.3333333333333333,0.75,0.25,3.0,249.375,0.5555555555555556,0.5,-0.009635905345806939,0.33160000000000006,3.0,1.0,S8,63,CHC,False,CHC,0.0338869625367302
15.0,42.0,36.0,12.0,5.0,10.0,0.0,2.0,0.0,16.0,3.0,6.0,0.0,7.0,1.0,3.0,1.0,0.0,0.0,2.0,5.0,6.0,2.0,4.0,0.0,0.3333333333333333,0.42857142857142855,0.4444444444444444,0.873015873015873,0.1111111111111111,0.41379310344827586,0.75,0.0,0.16666666666666666,0.14285714285714285,0.6842105263157895,0.3157894736842105,2.1666666666666665,249.42222222222222,0.42857142857142855,0.4444444444444444,1.7496367230304903,0.2814,13.0,6.0,S8,65,2TM,False,PHI,0.3375995866358332
9.0,23.0,20.0,6.0,1.0,6.0,0.0,0.0,0.0,6.0,1.0,3.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,0.3,0.391304347826087,0.3,0.691304347826087,0.0,0.4,0.6666666666666666,0.0,0.21739130434782608,0.13043478260869565,0.7777777777777778,0.2222222222222222,3.5,267.3076923076923,0.391304347826087,0.3,-1.463856709847716,0.01749999999999998,7.0,2.0,S8,65,TEX,True,TEX,-0.0573231464691993
6.0,19.0,16.0,6.0,4.0,4.0,0.0,2.0,0.0,10.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,0.0,0.375,0.47368421052631576,0.625,1.0986842105263157,0.25,0.42857142857142855,1.0,0.0,0.10526315789473684,0.15789473684210525,0.6,0.4,1.5,224.94736842105263,0.47368421052631576,0.625,3.213493432878206,0.2639000000000001,6.0,4.0,S8,65,PHI,True,PHI,0.3949227331050325
14.0,42.0,41.0,12.0,5.0,4.0,5.0,2.0,1.0,24.0,6.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,6.0,8.0,5.0,0.0,0.2926829268292683,0.30952380952380953,0.5853658536585366,0.8948896631823461,0.2926829268292683,0.3235294117647059,0.5,0.023809523809523808,0.14285714285714285,0.023809523809523808,0.43478260869565216,0.5652173913043478,0.7692307692307693,244.54545454545453,0.30952380952380953,0.5853658536585366,-4.234875469901104,-0.2764,10.0,13.0,S8,66,SEA,False,SEA,-0.26085163265732625
14.0,36.0,30.0,9.0,5.0,4.0,2.0,0.0,3.0,20.0,5.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,1.0,0.0,0.3,0.4166666666666667,0.6666666666666666,1.0833333333333333,0.36666666666666664,0.3333333333333333,,0.08333333333333333,0.25,0.16666666666666666,0.25,0.75,0.3333333333333333,216.58333333333334,0.4166666666666667,0.6666666666666666,2.61093235046639,0.6394,3.0,9.0,S8,68,CHC,False,CHC,0.4004954473318826
2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,1.5,0.5,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,140.5,0.5,1.0,-0.20020838156094722,0.37470000000000003,0.0,1.0,S8,71,TOR,False,TOR,-0.012276270806914524
4.0,6.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.5,,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,192.0,0.3333333333333333,0.3333333333333333,-1.1402975009162324,-0.04549999999999999,0.0,2.0,S8,73,COL,False,COL,-0.09079604804408263
11.0,30.0,27.0,3.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,2.0,8.0,4.0,0.0,0.1111111111111111,0.16666666666666666,0.14814814814814814,0.31481481481481477,0.037037037037037035,0.12,,0.0,0.1,0.06666666666666667,0.4583333333333333,0.5416666666666666,0.8461538461538461,296.2,0.16666666666666666,0.14814814814814814,-5.015296425148973,-0.3649,11.0,13.0,S8,79,STL,False,STL,-0.3853611322771943
16.0,41.0,40.0,11.0,6.0,3.0,4.0,0.0,4.0,27.0,8.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,13.0,3.0,0.0,0.275,0.2926829268292683,0.675,0.9676829268292684,0.4,0.23333333333333334,,0.0975609756097561,0.14634146341463414,0.024390243902439025,0.38461538461538464,0.6153846153846154,0.625,226.575,0.2926829268292683,0.675,-2.186154162296307,-0.0012000000000000066,10.0,16.0,S8,80,COL,False,COL,-0.059851785571436625
15.0,40.0,37.0,8.0,4.0,7.0,0.0,0.0,1.0,11.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,6.0,4.0,0.0,0.21621621621621623,0.275,0.2972972972972973,0.5722972972972973,0.08108108108108109,0.2413793103448276,,0.025,0.175,0.075,0.5833333333333334,0.4166666666666667,1.4,289.05,0.275,0.2972972972972973,-3.1258605671768436,-0.5182,14.0,10.0,S8,81,COL,False,COL,-0.15769470973408037
14.0,43.0,38.0,13.0,5.0,8.0,1.0,1.0,3.0,25.0,6.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,7.0,5.0,0.0,0.34210526315789475,0.4186046511627907,0.6578947368421053,1.076499388004896,0.31578947368421056,0.3225806451612903,,0.06976744186046512,0.09302325581395349,0.11627906976744186,0.45454545454545453,0.5454545454545454,0.8333333333333334,232.71428571428572,0.4186046511627907,0.6578947368421053,0.823989886811047,0.38600000000000007,10.0,12.0,S8,82,COL,False,COL,0.24890718668847897
15.0,36.0,34.0,4.0,4.0,1.0,0.0,0.0,3.0,13.0,6.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,10.0,3.0,0.0,0.11764705882352941,0.16666666666666666,0.38235294117647056,0.5490196078431372,0.2647058823529411,0.043478260869565216,,0.08333333333333333,0.2222222222222222,0.05555555555555555,0.43478260869565216,0.5652173913043478,0.7692307692307693,274.3333333333333,0.16666666666666666,0.38235294117647056,-5.984252861141191,-0.3308,10.0,13.0,S8,84,COL,False,COL,-0.45902307382887547
13.0,34.0,34.0,8.0,7.0,4.0,4.0,0.0,0.0,12.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,7.0,0.0,0.23529411764705882,0.23529411764705882,0.35294117647058826,0.5882352941176471,0.11764705882352944,0.3076923076923077,,0.0,0.23529411764705882,0.0,0.45,0.55,0.8181818181818182,267.70588235294116,0.23529411764705882,0.35294117647058826,1.3261815351829553,-0.1577999999999999,9.0,11.0,S8,89,COL,False,COL,0.26427579845435895
12.0,34.0,30.0,11.0,4.0,5.0,3.0,1.0,2.0,22.0,9.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,2.0,0.0,0.36666666666666664,0.4411764705882353,0.7333333333333333,1.1745098039215685,0.36666666666666664,0.45,,0.058823529411764705,0.23529411764705882,0.11764705882352941,0.5833333333333334,0.4166666666666667,1.4,229.3235294117647,0.4411764705882353,0.7333333333333333,-1.3816230069350308,0.8474,7.0,5.0,S8,90,CWS,False,CWS,-0.006504655757439681
13.0,34.0,29.0,7.0,8.0,4.0,1.0,0.0,2.0,14.0,4.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,0.0,0.2413793103448276,0.35294117647058826,0.4827586206896552,0.8356997971602435,0.2413793103448276,0.38461538461538464,,0.058823529411764705,0.4117647058823529,0.14705882352941177,0.7272727272727273,0.2727272727272727,2.6666666666666665,251.05882352941177,0.35294117647058826,0.4827586206896552,-0.21641144327717618,-0.23810000000000012,8.0,3.0,S8,91,CHC,False,CHC,0.11001650060834578
9.0,20.0,17.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,1.0,0.0,0.11764705882352941,0.25,0.17647058823529413,0.42647058823529416,0.05882352941176472,0.16666666666666666,,0.0,0.25,0.15,0.36363636363636365,0.6363636363636364,0.5714285714285714,282.25,0.25,0.17647058823529413,-2.5054345906351325,-0.33170000000000005,4.0,7.0,S8,99,DET,False,DET,-0.17309778557171124
15.0,43.0,39.0,11.0,8.0,5.0,3.0,0.0,3.0,23.0,5.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,8.0,2.0,0.0,0.28205128205128205,0.3488372093023256,0.5897435897435898,0.9385807990459154,0.3076923076923077,0.2962962962962963,,0.06976744186046512,0.20930232558139536,0.09302325581395349,0.5,0.5,1.0,260.4186046511628,0.3488372093023256,0.5897435897435898,1.5784130546892352,0.3465,10.0,10.0,S8,104,DET,False,DET,0.3243495034762978
9.0,26.0,24.0,7.0,3.0,5.0,1.0,1.0,0.0,10.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,4.0,0.0,0.2916666666666667,0.34615384615384615,0.4166666666666667,0.7628205128205128,0.125,0.3333333333333333,,0.0,0.11538461538461539,0.07692307692307693,0.2857142857142857,0.7142857142857143,0.4,241.46153846153845,0.34615384615384615,0.4166666666666667,0.4610816926777531,-0.030799999999999994,4.0,10.0,S8,106,DET,False,DET,0.14678754480711792
9.0,23.0,22.0,7.0,4.0,5.0,1.0,0.0,1.0,11.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,6.0,2.0,0.0,0.3181818181818182,0.34782608695652173,0.5,0.8478260869565217,0.18181818181818182,0.3157894736842105,,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.4666666666666667,0.5333333333333333,0.875,234.65217391304347,0.34782608695652173,0.5,0.9675797609012157,0.05680000000000003,7.0,8.0,S8,108,HOU,False,HOU,0.18582050060569386
9.0,26.0,24.0,7.0,7.0,2.0,1.0,1.0,3.0,19.0,5.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.2916666666666667,0.34615384615384615,0.7916666666666666,1.1378205128205128,0.49999999999999994,0.36363636363636365,,0.11538461538461539,0.38461538461538464,0.07692307692307693,0.2857142857142857,0.7142857142857143,0.4,215.30769230769232,0.34615384615384615,0.7916666666666666,2.4422097380317185,-0.046299999999999994,2.0,5.0,S8,113,HOU,False,HOU,0.34490034934251446
13.0,39.0,36.0,13.0,8.0,4.0,6.0,0.0,3.0,28.0,9.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,4.0,0.0,0.3611111111111111,0.41025641025641024,0.7777777777777778,1.188034188034188,0.4166666666666667,0.43478260869565216,,0.07692307692307693,0.2564102564102564,0.07692307692307693,0.5714285714285714,0.42857142857142855,1.3333333333333333,230.10256410256412,0.41025641025641024,0.7777777777777778,3.521129804631741,0.4306,8.0,6.0,S8,114,HOU,False,HOU,0.503132043772188
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,370.0,0.0,0.0,-0.2188006482982172,-0.0513,0.0,1.0,S8,116,TBR,False,TBR,-0.01800778115523162
4.0,8.0,6.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.375,0.6666666666666666,1.0416666666666665,0.3333333333333333,0.5,,0.0,0.375,0.125,0.3333333333333333,0.6666666666666666,0.5,256.25,0.375,0.6666666666666666,0.2965078340793099,-0.0847,1.0,2.0,S8,117,HOU,False,HOU,0.060629052804651785
16.0,50.0,41.0,17.0,11.0,8.0,5.0,1.0,3.0,33.0,12.0,8.0,0.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,8.0,1.0,0.0,0.4146341463414634,0.5,0.8048780487804879,1.3048780487804879,0.39024390243902446,0.45161290322580644,0.5,0.06,0.16,0.16,0.4444444444444444,0.5555555555555556,0.8,201.2156862745098,0.5,0.8048780487804879,8.178829913413905,1.0145000000000004,8.0,10.0,S8,119,HOU,False,HOU,1.0114971750708954
7.0,17.0,16.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,1.0,0.0,0.125,0.17647058823529413,0.25,0.42647058823529416,0.125,0.16666666666666666,,0.0,0.23529411764705882,0.058823529411764705,0.6363636363636364,0.36363636363636365,1.75,295.625,0.17647058823529413,0.25,-4.3298503270609086,-0.226,7.0,4.0,S8,122,HOU,False,HOU,-0.36715621023805917
10.0,28.0,26.0,11.0,2.0,9.0,1.0,0.0,1.0,15.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,3.0,0.0,0.4230769230769231,0.4642857142857143,0.5769230769230769,1.041208791208791,0.1538461538461538,0.4166666666666667,,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.5882352941176471,0.4117647058823529,1.4285714285714286,231.67857142857142,0.4642857142857143,0.5769230769230769,-3.663955739306779,0.11579999999999999,10.0,7.0,S8,126,HOU,False,HOU,-0.2579716310421551
7.0,20.0,17.0,5.0,4.0,3.0,0.0,2.0,0.0,9.0,1.0,2.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,0.29411764705882354,0.35,0.5294117647058824,0.8794117647058823,0.23529411764705882,0.35714285714285715,0.6666666666666666,0.0,0.2,0.1,0.0,1.0,0.0,226.69565217391303,0.35,0.5294117647058824,3.034198331874118,-0.024700000000000017,0.0,10.0,S8,127,KCR,False,KCR,0.3808655066792138
8.0,20.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,1.0,0.0,0.05555555555555555,0.15,0.1111111111111111,0.26111111111111107,0.05555555555555555,0.08333333333333333,,0.0,0.3,0.1,0.5833333333333334,0.4166666666666667,1.4,296.2,0.15,0.1111111111111111,-5.101772251141393,-0.3534,7.0,5.0,S8,131,CIN,False,CIN,-0.4327315516223374
12.0,30.0,26.0,3.0,2.0,0.0,1.0,0.0,2.0,10.0,2.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,1.0,0.0,0.11538461538461539,0.23333333333333334,0.38461538461538464,0.617948717948718,0.2692307692307693,0.06666666666666667,,0.06666666666666667,0.3,0.13333333333333333,0.7058823529411765,0.29411764705882354,2.4,285.53333333333336,0.23333333333333334,0.38461538461538464,-4.6607751985357355,-0.5763,12.0,5.0,S8,132,BAL,False,BAL,-0.34990900961587057
13.0,40.0,39.0,14.0,7.0,6.0,5.0,0.0,3.0,28.0,9.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,5.0,5.0,0.0,0.0,0.358974358974359,0.35,0.717948717948718,1.067948717948718,0.358974358974359,0.3333333333333333,1.0,0.075,0.1,0.0,0.7391304347826086,0.2608695652173913,2.8333333333333335,225.53658536585365,0.35,0.717948717948718,-0.2614905908723069,0.08789999999999998,17.0,6.0,S8,134,LAA,False,LAA,0.1287422878963733
10.0,33.0,28.0,11.0,10.0,3.0,4.0,1.0,3.0,26.0,8.0,5.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.39285714285714285,0.48484848484848486,0.9285714285714286,1.4134199134199135,0.5357142857142858,0.47058823529411764,1.0,0.09090909090909091,0.24242424242424243,0.15151515151515152,0.4444444444444444,0.5555555555555556,0.8,216.41176470588235,0.48484848484848486,0.9285714285714286,9.273750424612587,0.5376,4.0,5.0,S8,135,OAK,False,OAK,1.055160403722732
16.0,44.0,41.0,13.0,8.0,5.0,3.0,4.0,1.0,27.0,8.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,7.0,5.0,0.0,0.3170731707317073,0.3409090909090909,0.6585365853658537,0.9994456762749446,0.34146341463414637,0.3870967741935484,,0.022727272727272728,0.22727272727272727,0.045454545454545456,0.35,0.65,0.5384615384615384,236.20454545454547,0.3409090909090909,0.6585365853658537,3.7702031808669907,0.6500000000000001,7.0,13.0,S8,138,NYY,False,NYY,0.5474007997686634
10.0,28.0,25.0,6.0,2.0,1.0,3.0,1.0,1.0,14.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,6.0,3.0,0.0,0.24,0.32142857142857145,0.56,0.8814285714285715,0.32000000000000006,0.23809523809523808,,0.03571428571428571,0.10714285714285714,0.10714285714285714,0.47058823529411764,0.5294117647058824,0.8888888888888888,241.14285714285714,0.32142857142857145,0.56,-3.5986033488368867,-0.11749999999999995,8.0,9.0,S8,140,KCR,False,KCR,-0.2514363919951659
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,171.0,0.0,0.0,-0.2188006482982172,-0.0682,0.0,1.0,S8,149,PHI,False,PHI,-0.01800778115523162
16.0,48.0,38.0,12.0,8.0,6.0,4.0,0.0,2.0,22.0,6.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,7.0,1.0,0.0,0.3157894736842105,0.4375,0.5789473684210527,1.0164473684210527,0.26315789473684215,0.3333333333333333,,0.041666666666666664,0.14583333333333334,0.1875,0.6086956521739131,0.391304347826087,1.5555555555555556,248.4375,0.4375,0.5789473684210527,4.489438149505313,0.38289999999999996,14.0,9.0,S8,151,KCR,False,KCR,0.6348134313308561
14.0,44.0,41.0,12.0,6.0,4.0,4.0,2.0,2.0,26.0,11.0,3.0,1.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,6.0,6.0,0.0,0.2926829268292683,0.3409090909090909,0.6341463414634146,0.9750554323725056,0.34146341463414637,0.3448275862068966,0.0,0.045454545454545456,0.22727272727272727,0.06818181818181818,0.3684210526315789,0.631578947368421,0.5833333333333334,250.30434782608697,0.3409090909090909,0.6341463414634146,-6.5537725136042,-0.3785999999999999,7.0,12.0,S8,152,PHI,False,PHI,-0.4849967696784557
13.0,36.0,33.0,14.0,6.0,10.0,3.0,0.0,1.0,20.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,7.0,0.0,0.42424242424242425,0.4722222222222222,0.6060606060606061,1.0782828282828283,0.18181818181818182,0.48148148148148145,,0.027777777777777776,0.1388888888888889,0.08333333333333333,0.42857142857142855,0.5714285714285714,0.75,242.5,0.4722222222222222,0.6060606060606061,6.651231061385783,0.06309999999999993,6.0,8.0,S8,161,SDP,False,SDP,0.8045253184238218
