OBC,Outs,RunExpectancy
0,0,0.4354066985645933
0,1,0.26506024096385544
0,2,0.16891891891891891
1,0,0.6444444444444445
1,1,0.36363636363636365
1,2,0.23529411764705882
2,0,0.9642857142857143
2,1,0.6666666666666666
2,2,0.4
3,0,3.0
3,1,0.8
3,2,0.18181818181818182
4,0,1.5714285714285714
4,1,0.7857142857142857
4,2,0.5
5,0,0.6
5,1,1.6666666666666667
5,2,0.0
6,0,1.3333333333333333
6,1,1.75
6,2,0.75
7,0,3.5
7,1,0.3333333333333333
7,2,0.3333333333333333
