G,IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Type,Season,Pitcher ID,is_sub_row,Team,Last Team,Last Session,FIP,nIP,ERA-,nRuns,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
2,4.0,16,4,3.0,3.0,0,0,0,3,2,1,3,2,1,3,0,4.5,1.0,6.0,3.0,0.0,4.5,,0.25,0.25,0.75,1.0,0.18181818181818182,0.125,0.1875,0.0,0.5555555555555556,0.4444444444444444,1.25,278.3125,0.7061862868314481,-0.2594,16,0,0,0,1,5,4,0,0,,EN-B,S12,32,False,SCR,SCR,4,6.0281456953642385,5.333333333333333,153,4.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.00851285503217485
1,0.6666666666666666,5,2,2.0,2.0,1,0,0,0,0,1,0,0,2,0,0,18.0,4.5,18.0,0.0,9.0,0.0,0.0,0.6666666666666666,0.6,1.3333333333333333,1.9333333333333331,0.5,0.0,0.0,0.2,0.0,1.0,0.0,139.4,2.0357142857142856,-0.5599,3,1,0,0,1,0,2,0,0,,EN-S,S12,127,False,DDD,DDD,2,5.5281456953642385,0.6666666666666666,794,2.5984848484848486,0.0,1.0,0.0,0.0,0,1,0,0,0.0,-0.17884283991039115
1,2.0,8,3,1.0,1.0,0,0,0,2,1,2,1,1,1,0,0,3.0,1.5,9.0,3.0,0.0,6.0,,0.375,0.375,0.75,1.125,0.4,0.125,0.25,0.0,0.75,0.25,3.0,229.75,0.004608294930875501,0.01349999999999997,8,0,0,0,0,3,1,0,0,,EG-S,S12,134,False,SAL,SAL,2,5.5281456953642385,2.0,102,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.03910491236457228
2,6.666666666666667,22,4,1.0,1.0,1,0,0,3,1,1,4,4,6,0,0,0.8999999999999999,0.75,3.5999999999999996,0.8999999999999999,0.8999999999999999,2.6999999999999997,3.0,0.19047619047619047,0.22727272727272727,0.42857142857142855,0.6558441558441558,0.17647058823529413,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.6,0.4,1.5,267.4761904761905,0.1455816415493837,-0.11180000000000001,21,0,0,2,0,9,6,0,0,,EG-S,S12,259,False,KEG,KEG,3,2.5281456953642385,6.666666666666667,49,1.5984848484848486,1.0,2.0,1.0,1.0,1,0,0,0,1.0,0.09424762595362615
1,6.0,20,2,1.0,1.0,1,0,0,2,0,1,7,4,4,0,0,1.0,0.5,2.0,0.0,1.0,2.0,2.0,0.10526315789473684,0.15,0.15789473684210525,0.3078947368421052,0.11764705882352941,0.0,0.1,0.05,0.75,0.25,3.0,308.95,-1.9861751152073734,0.3722,19,0,0,1,0,12,4,0,0,,EG-S,S12,262,False,SCR,SCR,3,0.8614790286975719,6.0,34,1.0,1.0,1.0,1.0,0.0,1,0,0,0,1.0,0.2975318661648869
1,1.0,5,2,1.0,1.0,0,0,0,0,0,0,1,0,2,0,0,6.0,2.0,12.0,0.0,0.0,0.0,,0.4,0.4,0.8,1.2000000000000002,0.4,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,205.6,0.502304147465438,0.04840000000000001,5,0,0,2,0,1,2,0,0,,FP-S,S12,361,False,SDV,SDV,1,1.0281456953642385,1.0,204,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0.0,-0.025501826085506402
2,6.333333333333333,26,7,2.0,2.0,1,0,0,5,1,3,3,0,3,7,0,1.8947368421052633,1.2631578947368423,6.631578947368421,0.9473684210526316,0.9473684210526316,4.7368421052631575,5.0,0.28,0.3076923076923077,0.52,0.8276923076923077,0.3157894736842105,0.038461538461538464,0.19230769230769232,0.038461538461538464,0.2857142857142857,0.7142857142857143,0.4,240.8846153846154,-1.3195084485407063,0.13129999999999997,25,0,0,3,0,4,10,0,0,,WC-B,S12,651,False,SEF,SEF,3,1.9755141164168701,6.666666666666667,67,2.1818181818181817,1.0,1.0,0.0,0.0,1,0,0,0,1.0,0.2605395058914651
1,2.0,9,2,2.0,2.0,1,0,0,2,2,0,0,1,3,0,0,6.0,1.5,6.0,6.0,3.0,6.0,2.0,0.25,0.3333333333333333,1.0,1.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.25,0.75,0.3333333333333333,200.66666666666666,1.1569124423963133,-0.14110000000000003,8,0,0,0,0,1,3,0,0,,TD-S,S12,776,False,DDD,DDD,3,13.528145695364238,2.0,219,2.152304147465438,1.0,0.0,0.0,0.0,0,0,0,0,0.0,-0.07117978464976402
2,6.333333333333333,25,7,3.0,3.0,2,0,0,3,1,2,4,2,4,3,0,2.8421052631578947,1.4210526315789473,6.631578947368421,0.9473684210526316,1.8947368421052633,2.8421052631578947,1.5,0.30434782608695654,0.36,0.6086956521739131,0.9686956521739131,0.3157894736842105,0.04,0.12,0.08,0.46153846153846156,0.5384615384615384,0.8571428571428571,269.2142857142857,-0.4838709677419357,0.09299999999999996,23,0,0,4,0,6,7,0,3,0.0,BF-H,S12,1703,False,KEG,KEG,4,3.080777274311607,6.333333333333333,135,4.201754385964913,2.0,0.0,0.0,0.0,0,0,0,0,0.0,0.17203004007938055
1,1.6666666666666667,6,1,0.0,0.0,0,0,0,0,0,1,0,1,4,0,0,0.0,0.6,3.5999999999999996,0.0,0.0,0.0,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.2,0.8,0.25,254.5,-0.5509472606246799,0.0942,6,0,0,0,0,1,4,0,0,,BS-H,S12,1776,False,SAL,SAL,4,1.0281456953642385,1.6666666666666667,36,0.29292929292929293,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08476903245571286
