OBC,Outs,RunExpectancy
0,0,0.5965665236051502
0,1,0.42696629213483145
0,2,0.13432835820895522
1,0,0.48717948717948717
1,1,0.7592592592592593
1,2,0.4146341463414634
2,0,1.027027027027027
2,1,0.7894736842105263
2,2,0.3137254901960784
3,0,2.375
3,1,0.75
3,2,0.5
4,0,1.75
4,1,1.375
4,2,0.5
5,0,0.5
5,1,1.6666666666666667
5,2,0.8235294117647058
6,0,0.5
6,1,1.6
6,2,0.25
7,1,2.0
7,2,0.8571428571428571
