IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,W,L,SV,HLD,GS,GF,CG,SHO,RE24,WPA,WAR,AB_A,SF_A,SH_A,1B,2B_A,3B_A,RGO,LGO,FO,PO,LO,GB_outs_A,FB_outs_A,SB_A,CS_A,G,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,SB%_A,Avg Diff,FIP,ERA-,W-L%,Season,Team
102.33333333333333,477.0,128.0,77.0,77.0,50.0,5.0,1.0,112.0,20.0,9.0,9.0,1.0,0.0,18.0,18.0,5.0,3.0,9.908348220406962,1.1312999999999998,0.4334719727431063,420.0,7.0,0.0,71.0,33.0,4.0,28.0,36.0,90.0,14.0,0.0,76.0,104.0,7.0,3.0,18.0,4.514657980456026,1.739413680781759,7.504885993485343,1.1726384364820848,2.9315960912052117,6.5667752442996745,2.24,0.3047619047619048,0.3731656184486373,0.5452380952380952,0.9184037136867325,0.36610169491525424,0.041928721174004195,0.2348008385744235,0.10482180293501048,0.4222222222222222,0.5777777777777777,0.7307692307692307,0.7,240.99030520329936,3.501092820291439,121.0,0.5,S2,ARI
102.66666666666667,457.0,132.0,69.0,69.0,36.0,1.0,3.0,110.0,19.0,5.0,14.0,0.0,0.0,18.0,18.0,13.0,0.0,1.1100267507332404,-0.04209999999999964,1.2535847572457488,416.0,5.0,0.0,84.0,25.0,4.0,32.0,25.0,83.0,12.0,0.0,79.0,95.0,1.0,1.0,18.0,4.032467532467532,1.6363636363636362,7.7142857142857135,1.1103896103896103,2.103896103896104,6.428571428571429,3.0555555555555554,0.3173076923076923,0.3676148796498906,0.5336538461538461,0.9012687258037367,0.386986301369863,0.04157549234135667,0.24070021881838075,0.0787746170678337,0.4540229885057471,0.5459770114942529,0.8315789473684211,0.5,246.9003825400243,2.9984383086792725,104.0,0.2631578947368421,S2,BAL
101.33333333333333,445.0,101.0,51.0,51.0,51.0,1.0,5.0,100.0,17.0,13.0,5.0,2.0,0.0,18.0,18.0,8.0,2.0,-16.30985118127267,3.3798000000000004,2.959740932967502,386.0,8.0,0.0,61.0,18.0,5.0,36.0,32.0,87.0,14.0,0.0,84.0,101.0,5.0,3.0,18.0,3.0197368421052633,1.5,5.980263157894737,1.006578947368421,3.019736842105263,5.921052631578948,1.9607843137254901,0.2616580310880829,0.3415730337078652,0.46632124352331605,0.8078942772311812,0.30324909747292417,0.038202247191011236,0.2247191011235955,0.1146067415730337,0.4540540540540541,0.5459459459459459,0.8316831683168316,0.625,245.17178131134025,3.4006085069021026,84.0,0.7222222222222222,S2,BOS
102.33333333333333,430.0,124.0,67.0,67.0,28.0,0.0,1.0,88.0,22.0,10.0,8.0,0.0,0.0,18.0,18.0,7.0,3.0,0.7303817862830997,0.6463000000000001,1.2109281143633779,400.0,2.0,0.0,72.0,25.0,5.0,37.0,40.0,72.0,13.0,0.0,103.0,85.0,3.0,5.0,18.0,3.9283387622149837,1.485342019543974,7.270358306188926,1.2899022801302933,1.6416938110749186,5.159609120521173,3.142857142857143,0.31,0.35348837209302325,0.5625,0.9159883720930233,0.3493150684931507,0.05116279069767442,0.20465116279069767,0.06511627906976744,0.5478723404255319,0.4521276595744681,1.2117647058823529,0.375,244.15195601720464,3.5792687160569114,109.0,0.5555555555555556,S2,CLE
105.33333333333334,460.0,125.0,67.0,67.0,32.0,1.0,0.0,82.0,25.0,9.0,9.0,2.0,0.0,18.0,18.0,13.0,1.0,-3.853976986269962,2.0088,1.7589430353157784,421.0,7.0,0.0,67.0,31.0,2.0,43.0,42.0,88.0,26.0,0.0,100.0,114.0,4.0,5.0,18.0,3.816455696202531,1.490506329113924,7.120253164556962,1.4240506329113924,1.822784810126582,4.670886075949367,2.5625,0.29691211401425177,0.34130434782608693,0.5581947743467933,0.8994991221728803,0.3115264797507788,0.05434782608695652,0.1782608695652174,0.06956521739130435,0.4672897196261682,0.5327102803738317,0.8771929824561403,0.4444444444444444,249.68340057952,4.123376661465727,106.0,0.5,S2,COL
102.33333333333331,454.0,121.0,72.0,72.0,45.0,0.0,9.0,115.0,25.0,7.0,11.0,2.0,0.0,18.0,18.0,6.0,0.0,4.599424796782384,-0.0405000000000002,0.8956870482711248,408.0,1.0,0.0,70.0,22.0,4.0,36.0,25.0,83.0,8.0,0.0,81.0,91.0,7.0,0.0,18.0,4.221498371335506,1.6221498371335508,7.094462540716615,1.465798045602606,2.638436482084691,6.742671009771989,2.5555555555555554,0.2965686274509804,0.3656387665198238,0.553921568627451,0.9195603351472748,0.35687732342007433,0.05506607929515418,0.2533039647577093,0.09911894273127753,0.47093023255813954,0.5290697674418605,0.8901098901098901,1.0,242.72975762261134,3.9310602470015374,103.0,0.3888888888888889,S2,DET
101.0,434.0,113.0,64.0,64.0,34.0,1.0,3.0,112.0,28.0,9.0,9.0,1.0,0.0,18.0,18.0,10.0,3.0,-3.1327524506845537,1.638,1.609185410553089,396.0,4.0,0.0,69.0,16.0,0.0,39.0,26.0,74.0,15.0,0.0,82.0,89.0,2.0,3.0,18.0,3.801980198019802,1.4554455445544554,6.7128712871287135,1.6633663366336635,2.01980198019802,6.653465346534654,3.2941176470588234,0.28535353535353536,0.3387096774193548,0.5378787878787878,0.8765884652981426,0.3269230769230769,0.06451612903225806,0.25806451612903225,0.07834101382488479,0.47953216374269003,0.52046783625731,0.9213483146067416,0.4,255.53228621185104,4.079542847704603,105.0,0.5,S2,HOU
102.0,467.0,135.0,79.0,79.0,46.0,2.0,2.0,86.0,22.0,8.0,10.0,2.0,3.0,18.0,18.0,5.0,0.0,10.593893356039363,-1.0839000000000003,0.33505777794750125,419.0,2.0,0.0,88.0,15.0,10.0,35.0,46.0,86.0,14.0,0.0,98.0,100.0,6.0,5.0,18.0,4.647058823529412,1.7745098039215685,7.9411764705882355,1.2941176470588236,2.7058823529411766,5.0588235294117645,1.8695652173913044,0.3221957040572792,0.3875802997858672,0.5632458233890215,0.9508261231748887,0.3610223642172524,0.047109207708779445,0.1841541755888651,0.09850107066381156,0.494949494949495,0.5050505050505051,0.98,0.5454545454545454,242.79062908787364,4.154091479038326,126.0,0.4444444444444444,S2,LAD
105.66666666666666,467.0,123.0,71.0,71.0,42.0,0.0,4.0,95.0,22.0,7.0,11.0,1.0,0.0,18.0,18.0,14.0,1.0,0.9051114970485425,0.09729999999999983,1.3039359638465837,420.0,5.0,0.0,68.0,31.0,2.0,36.0,47.0,89.0,11.0,0.0,102.0,100.0,0.0,1.0,18.0,4.031545741324922,1.5615141955835963,6.98422712933754,1.249211356466877,2.384858044164038,5.394321766561514,2.261904761904762,0.29285714285714287,0.3533190578158458,0.5333333333333333,0.8866523911491792,0.32792207792207795,0.047109207708779445,0.20342612419700215,0.08993576017130621,0.504950495049505,0.49504950495049505,1.02,0.0,250.80490766962762,3.784449615983956,112.0,0.3888888888888889,S2,MIL
64.66666666666666,272.0,67.0,36.0,36.0,21.0,5.0,0.0,51.0,15.0,7.0,4.0,1.0,3.0,11.0,11.0,1.0,1.0,-6.175868224367347,2.0778,1.429770151957058,249.0,2.0,0.0,37.0,13.0,2.0,24.0,31.0,56.0,9.0,0.0,66.0,65.0,1.0,1.0,11.0,3.340206185567011,1.3608247422680415,6.216494845360826,1.3917525773195878,1.948453608247423,4.731958762886599,2.4285714285714284,0.26907630522088355,0.3235294117647059,0.5180722891566265,0.8416017009213324,0.2810810810810811,0.05514705882352941,0.1875,0.07720588235294118,0.5038167938931297,0.4961832061068702,1.0153846153846153,0.5,252.6357474642146,4.095874377764827,93.0,0.6363636363636364,S2,MIN
