G,IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Type,Season,Pitcher ID,is_sub_row,Team,Last Team,FIP,nIP,ERA-,nRuns,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
1.0,1.3333333333333333,7.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.5,3.0,9.0,0.0,9.0,0.0,0.0,0.5,0.5714285714285714,1.25,1.8214285714285714,0.4,0.0,0.0,0.2857142857142857,0.75,0.25,3.0,213.85714285714286,0.7605172413793103,-0.0135,4.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,,,S-8,2230,False,CDT,CDT,5.6829988193624565,2.0,102,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,-0.04787994499682673
1.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,12.0,1.0,0.0,0.4,0.0,0.4,0.0,0.0,0.4,0.4,1.0,0.0,,287.75,-0.705,0.00030000000000000014,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,S-8,2253,False,BIS,BIS,3.182998819362456,1.0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.09062269938650307
2.0,4.666666666666667,28.0,15.0,10.0,10.0,0.0,0.0,0.0,5.0,4.0,6.0,2.0,3.0,1.0,2.0,0.0,12.857142857142856,3.214285714285714,19.285714285714285,5.142857142857142,0.0,6.428571428571429,,0.5357142857142857,0.5357142857142857,1.1428571428571428,1.6785714285714284,0.5789473684210527,0.14285714285714285,0.17857142857142858,0.0,0.6666666666666666,0.3333333333333333,2.0,181.96774193548387,7.00948275862069,-0.9766000000000001,28.0,0.0,0.0,5.0,0.0,6.0,3.0,3.0,0.0,1.0,,S-8,2256,False,BAG,BAG,10.182998819362457,4.666666666666667,454,10.335477783496312,1.0,0.0,0.0,0.0,1,1,0,0,0.5,-0.5882611592976519
3.0,4.0,19.0,4.0,4.0,4.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,0.0,6.0,1.75,6.0,3.0,4.5,3.0,0.6666666666666666,0.25,0.3684210526315789,0.6875,1.055921052631579,0.16666666666666666,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.5,0.5,1.0,243.47368421052633,0.9228576669112253,-0.023799999999999988,16.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,,,S-8,2258,False,BAG,BAG,8.932998819362457,5.333333333333333,77,2.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,-0.01581950902241086
3.0,10.333333333333334,44.0,10.0,4.0,4.0,4.0,0.0,0.0,6.0,2.0,4.0,3.0,3.0,15.0,3.0,0.0,2.32258064516129,1.3548387096774193,5.806451612903225,1.161290322580645,2.32258064516129,3.483870967741935,1.5,0.2564102564102564,0.3181818181818182,0.5384615384615384,0.8566433566433567,0.25,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.28,0.72,0.3888888888888889,230.4418604651163,-3.388709677419354,-0.09919999999999994,39.0,1.0,0.0,3.0,1.0,7.0,18.0,0.0,0.0,,,S-8,2275,False,GND,GND,3.6991278516205206,10.666666666666666,83,4.335477783496311,2.0,2.0,1.0,0.0,0,2,0,0,0.0,0.5159507223431624
3.0,7.0,34.0,12.0,7.0,7.0,2.0,0.0,0.0,2.0,3.0,6.0,6.0,6.0,5.0,1.0,0.0,6.0,2.0,10.285714285714285,2.571428571428571,1.7142857142857142,1.7142857142857142,1.0,0.375,0.4117647058823529,0.78125,1.1930147058823528,0.3333333333333333,0.08823529411764706,0.058823529411764705,0.058823529411764705,0.6666666666666666,0.3333333333333333,2.0,240.25,2.5223931623931635,-0.36599999999999994,32.0,0.0,0.0,2.0,1.0,12.0,6.0,1.0,1.0,0.5,,S-8,2327,False,BLO,BLO,7.040141676505312,7.0,130,4.457393162393163,2.0,1.0,0.0,0.0,0,1,0,0,0.0,-0.11540496041109546
3.0,13.0,52.0,10.0,3.0,3.0,3.0,0.0,0.0,11.0,2.0,2.0,5.0,3.0,14.0,6.0,0.0,1.3846153846153846,1.0,4.615384615384616,0.9230769230769231,1.3846153846153846,5.076923076923077,3.6666666666666665,0.20408163265306123,0.25,0.46938775510204084,0.7193877551020409,0.2222222222222222,0.038461538461538464,0.21153846153846154,0.057692307692307696,0.2857142857142857,0.7142857142857143,0.4,252.52830188679246,-6.531290322580643,0.0867,49.0,0.0,0.0,5.0,1.0,8.0,20.0,1.0,0.0,1.0,,S-8,2329,False,NXS,NXS,2.182998819362456,13.0,73,4.633709677419355,2.0,2.0,1.0,1.0,2,0,0,0,1.0,0.8624051058776964
1.0,4.0,25.0,8.0,8.0,8.0,5.0,0.0,0.0,4.0,0.0,4.0,0.0,3.0,5.0,0.0,0.0,12.0,3.25,12.0,0.0,7.5,6.0,0.8,0.42105263157894735,0.52,0.6842105263157895,1.2042105263157894,0.5,0.0,0.16,0.2,0.375,0.625,0.6,197.24,5.180000000000001,-0.027,19.0,1.0,0.0,3.0,1.0,3.0,5.0,0.0,0.0,,,S-8,2332,False,BLO,BLO,2.932998819362456,4.0,51,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,-0.4173865030674847
2.0,6.666666666666667,28.0,7.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,4.0,3.0,1.0,8.0,3.0,0.0,1.7999999999999998,1.3499999999999999,6.300000000000001,0.0,1.7999999999999998,3.5999999999999996,2.0,0.28,0.32142857142857145,0.44,0.7614285714285715,0.3181818181818182,0.0,0.14285714285714285,0.07142857142857142,0.26666666666666666,0.7333333333333333,0.36363636363636365,234.76666666666668,-2.6576595744680858,0.31729999999999997,25.0,1.0,0.0,2.0,1.0,4.0,11.0,1.0,1.0,0.5,,S-8,2474,False,PPM,PPM,0.8829988193624561,6.666666666666667,65,2.1254983361338997,1.0,1.0,1.0,0.0,1,0,0,0,1.0,0.3784530740112258
2.0,2.6666666666666665,11.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,4.5,1.5,6.75,2.25,2.25,0.0,0.0,0.3,0.36363636363636365,0.8,1.1636363636363636,0.2222222222222222,0.09090909090909091,0.0,0.09090909090909091,0.5,0.5,1.0,218.1818181818182,0.16234042553191516,-0.007000000000000001,10.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,,,S-8,2487,False,BAG,BAG,7.1829988193624565,3.0,137,2.0,0.0,2.0,0.0,0.0,0,0,0,0,0.0,0.028035896097115244
3.0,7.333333333333333,31.0,7.0,4.0,4.0,3.0,0.0,0.0,8.0,2.0,4.0,1.0,7.0,4.0,1.0,0.0,3.272727272727273,1.3636363636363638,5.7272727272727275,1.6363636363636367,2.4545454545454546,6.545454545454547,2.6666666666666665,0.25,0.3225806451612903,0.5,0.8225806451612903,0.2777777777777778,0.06451612903225806,0.25806451612903225,0.0967741935483871,0.6428571428571429,0.35714285714285715,1.8,274.23333333333335,0.8427586206896553,-0.24020000000000002,28.0,0.0,0.0,1.0,0.0,9.0,5.0,0.0,0.0,,,S-8,2499,False,MKW,MKW,3.773907910271547,8.0,51,2.0,1.0,2.0,0.0,0.0,1,1,0,0,0.5,0.04048487412735351
2.0,6.666666666666667,27.0,6.0,2.0,2.0,2.0,0.0,0.0,8.0,1.0,2.0,1.0,0.0,8.0,2.0,0.0,1.7999999999999998,1.2,5.3999999999999995,0.8999999999999999,1.7999999999999998,7.199999999999999,4.0,0.24,0.2962962962962963,0.48,0.7762962962962963,0.3125,0.037037037037037035,0.2962962962962963,0.07407407407407407,0.16666666666666666,0.8333333333333334,0.2,219.62962962962962,-1.3194956413449561,0.11230000000000001,25.0,0.0,0.0,3.0,0.0,2.0,10.0,0.0,0.0,,,S-8,2504,False,PPM,PPM,1.632998819362456,7.666666666666667,27,1.0,1.0,1.0,0.0,0.0,2,0,0,0,1.0,0.2406121408216122
4.0,8.666666666666666,34.0,8.0,3.0,3.0,2.0,0.0,0.0,7.0,2.0,3.0,2.0,5.0,7.0,3.0,0.0,2.076923076923077,1.153846153846154,5.538461538461538,1.3846153846153846,1.3846153846153846,4.846153846153847,3.5,0.25806451612903225,0.29411764705882354,0.5806451612903226,0.8747628083491461,0.2608695652173913,0.058823529411764705,0.20588235294117646,0.058823529411764705,0.4444444444444444,0.5555555555555556,0.8,253.4,-2.1593241240605483,0.102,31.0,1.0,0.0,2.0,1.0,8.0,10.0,0.0,1.0,0.0,,S-8,2507,False,LAC,LAC,3.259921896285533,9.666666666666666,71,3.3354777834963114,0.0,3.0,0.0,0.0,0,0,0,1,0.0,0.3527667682342757
2.0,5.333333333333333,22.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,5.0,5.0,3.0,0.0,1.125,1.3125,7.875,0.0,0.0,1.125,,0.3181818181818182,0.3181818181818182,0.4090909090909091,0.7272727272727273,0.3333333333333333,0.0,0.045454545454545456,0.0,0.4666666666666667,0.5333333333333333,0.875,263.6818181818182,-2.7240049751243776,0.0541,22.0,0.0,0.0,0.0,1.0,7.0,8.0,0.0,0.0,,,S-8,2508,False,MKW,MKW,0.8079988193624561,6.0,34,1.0,0.0,1.0,0.0,0.0,1,0,0,0,1.0,0.36094037481305125
1.0,5.0,19.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,1.0,5.0,4.0,0.0,1.2,1.0,6.0,0.0,0.0,2.4000000000000004,,0.2777777777777778,0.2631578947368421,0.3888888888888889,0.652046783625731,0.29411764705882354,0.0,0.10526315789473684,0.0,0.25,0.75,0.3333333333333333,265.95,-1.9823931623931623,-0.06559999999999999,18.0,1.0,0.0,0.0,1.0,3.0,9.0,0.0,1.0,0.0,,S-8,2517,False,PPM,PPM,0.38299881936245606,4.666666666666667,49,1.1254983361339,0.0,1.0,0.0,0.0,0,1,0,0,0.0,0.2747055739080279
3.0,5.333333333333333,30.0,9.0,9.0,9.0,5.0,0.0,0.0,10.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,10.125,2.625,10.125,5.625,5.625,11.25,2.0,0.36,0.4666666666666667,1.08,1.5466666666666669,0.4,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.3333333333333333,2.0,193.0,5.294880323068145,-0.6099999999999999,25.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,,,S-8,2528,False,PPM,PPM,12.432998819362457,6.0,156,4.572340425531915,3.0,0.0,0.0,0.0,0,1,0,0,0.0,-0.4087518359877961
1.0,4.666666666666667,20.0,6.0,4.0,4.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,0.0,5.142857142857142,1.2857142857142856,7.7142857142857135,2.571428571428571,0.0,5.142857142857142,,0.3,0.3,0.75,1.05,0.2857142857142857,0.1,0.2,0.0,0.5,0.5,1.0,275.55,0.6740049751243783,-0.2032,20.0,0.0,0.0,3.0,0.0,5.0,5.0,0.0,0.0,,,S-8,2539,False,CDT,CDT,5.040141676505312,4.666666666666667,132,3.0,1.0,0.0,0.0,0.0,0,1,0,0,0.0,0.013090300033574453
1.0,1.6666666666666667,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,3.5999999999999996,0.0,3.5999999999999996,3.5999999999999996,1.0,0.25,0.4,0.25,0.65,0.3333333333333333,0.0,0.2,0.2,1.0,0.0,,269.0,-1.615958904109589,0.0013,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,S-8,2544,False,MMM,MMM,1.7829988193624562,2.0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.18171858979746197
1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,351.3333333333333,-2.4999999999999996,0.4516,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,S-8,2545,False,PPM,PPM,-0.8170011806375439,1.0,0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1.0,0.2620736196319018
1.0,0.3333333333333333,4.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,36.0,0.0,18.0,18.0,1.0,0.6666666666666666,0.75,1.0,1.75,1.0,0.0,0.25,0.25,,,,163.75,1.4655172413793105,-0.1393,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,S-8,2547,False,BIS,BIS,4.1829988193624565,1.0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,-0.1304535646287286
1.0,2.6666666666666665,10.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.125,2.25,0.0,4.5,4.5,1.0,0.125,0.3,0.125,0.425,0.16666666666666666,0.0,0.2,0.2,0.6666666666666666,0.3333333333333333,2.0,231.75,-3.555151783082817,0.011899999999999966,8.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,,S-8,2552,False,BLO,BLO,1.932998819362456,3.0,0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1.0,0.39576057708128787
3.0,19.666666666666668,78.0,22.0,13.0,13.0,3.0,0.0,0.0,15.0,2.0,14.0,9.0,10.0,13.0,6.0,0.0,3.966101694915254,1.271186440677966,6.711864406779661,0.6101694915254237,0.9152542372881355,4.576271186440678,5.0,0.2972972972972973,0.32051282051282054,0.47297297297297297,0.7934857934857935,0.3448275862068966,0.02564102564102564,0.19230769230769232,0.038461538461538464,0.5476190476190477,0.4523809523809524,1.2105263157894737,240.27710843373495,-1.9942269187986645,-0.1805,74.0,1.0,0.0,5.0,1.0,23.0,19.0,3.0,2.0,0.6,,S-8,2588,False,BIS,BIS,1.4372361074980493,19.666666666666668,63,6.096449570330168,3.0,2.0,2.0,0.0,2,1,0,0,0.6666666666666666,0.5133368023093143
1.0,4.666666666666667,17.0,4.0,2.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,2.571428571428571,1.0714285714285714,5.142857142857142,2.571428571428571,1.2857142857142856,5.142857142857142,4.0,0.25,0.29411764705882354,0.6875,0.9816176470588236,0.2,0.11764705882352941,0.23529411764705882,0.058823529411764705,0.6666666666666666,0.3333333333333333,2.0,266.1111111111111,-1.3259950248756218,0.14670000000000002,16.0,0.0,0.0,1.0,0.0,6.0,3.0,0.0,1.0,0.0,,S-8,2606,False,MKW,MKW,5.6829988193624565,4.333333333333333,150,3.1761140104375754,1.0,0.0,0.0,0.0,1,0,0,0,1.0,0.2010166804016726
4.0,8.333333333333334,39.0,13.0,9.0,9.0,1.0,0.0,0.0,4.0,3.0,6.0,8.0,8.0,2.0,3.0,0.0,6.4799999999999995,1.68,9.36,2.16,0.72,2.88,4.0,0.34210526315789475,0.358974358974359,0.6842105263157895,1.0431848852901484,0.3225806451612903,0.07692307692307693,0.10256410256410256,0.02564102564102564,0.7619047619047619,0.23809523809523808,3.2,251.025,3.6041251742960947,-0.7852999999999999,38.0,0.0,0.0,4.0,0.0,16.0,5.0,1.0,0.0,1.0,,S-8,2611,False,CCD,CCD,5.262998819362457,9.666666666666666,66,3.1254983361338997,2.0,1.0,0.0,0.0,0,1,0,1,0.0,-0.2034554622148855
1.0,0.3333333333333333,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,36.0,6.0,36.0,18.0,0.0,0.0,,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,110.33333333333333,1.5723404255319147,-0.8559,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,S-8,2624,False,CDT,CDT,40.18299881936245,0.6666666666666666,615,2.0,0.0,1.0,0.0,0.0,0,1,0,0,0.0,-0.14516042292128964
2.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,4.0,,0.25,0.25,0.3333333333333333,0.5833333333333333,0.3,0.0,0.16666666666666666,0.0,0.5714285714285714,0.42857142857142855,1.3333333333333333,297.4166666666667,-2.115,0.0751,12.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,,,S-8,2627,False,LAC,LAC,-0.15033451397087716,3.0,0,0.0,0.0,2.0,0.0,0.0,0,0,1,0,0.0,0.2597944785276074
2.0,7.333333333333333,33.0,9.0,6.0,6.0,3.0,0.0,0.0,4.0,2.0,6.0,4.0,3.0,5.0,5.0,0.0,4.909090909090909,1.6363636363636365,7.363636363636363,1.6363636363636367,2.4545454545454546,3.2727272727272734,1.3333333333333333,0.3,0.36363636363636365,0.5666666666666667,0.9303030303030303,0.2916666666666667,0.06060606060606061,0.12121212121212122,0.09090909090909091,0.4117647058823529,0.5882352941176471,0.7,266.88235294117646,0.7876595744680857,-0.3120999999999998,30.0,0.0,0.0,0.0,1.0,7.0,10.0,0.0,1.0,0.0,,S-8,2641,False,MMM,MMM,4.864817001180638,7.666666666666667,57,2.1254983361338997,2.0,0.0,0.0,0.0,0,1,0,0,0.0,0.05404385850411168
2.0,3.6666666666666665,15.0,6.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,5.0,1.0,2.0,2.0,1.0,0.0,1.6363636363636365,1.6363636363636365,9.818181818181818,1.6363636363636367,0.0,4.909090909090909,,0.4,0.4,0.6,1.0,0.45454545454545453,0.06666666666666667,0.2,0.0,0.625,0.375,1.6666666666666667,233.6,-2.0259589041095887,0.23649999999999993,15.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,,,S-8,2646,False,BLO,BLO,3.0920897284533653,4.0,51,1.0,0.0,2.0,0.0,0.0,0,0,0,0,0.0,0.2629639885704681
1.0,3.6666666666666665,15.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,1.6363636363636365,1.090909090909091,4.909090909090909,1.6363636363636367,1.6363636363636367,4.909090909090909,3.0,0.21428571428571427,0.26666666666666666,0.5714285714285714,0.838095238095238,0.2,0.06666666666666667,0.2,0.06666666666666667,0.625,0.375,1.6666666666666667,313.07142857142856,-2.115,0.039199999999999985,14.0,0.0,0.0,2.0,0.0,5.0,3.0,0.0,0.0,,,S-8,2648,False,BLO,BLO,3.9102715466351836,4.0,51,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.27186809815950924
1.0,2.6666666666666665,10.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.25,0.75,4.5,2.25,0.0,9.0,,0.2,0.2,0.5,0.7,0.2,0.1,0.4,0.0,0.25,0.75,0.3333333333333333,260.7,-0.837659574468085,0.0107,10.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,,,S-8,2656,False,BLO,BLO,3.057998819362456,3.0,68,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.12401135621981466
1.0,3.0,15.0,7.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,4.0,0.0,0.0,6.0,2.3333333333333335,14.0,2.0,0.0,2.0,,0.4666666666666667,0.4666666666666667,0.8,1.2666666666666666,0.46153846153846156,0.06666666666666667,0.06666666666666667,0.0,0.42857142857142855,0.5714285714285714,0.75,229.625,0.885,0.0241,15.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,,S-8,2657,False,MMM,MMM,4.849665486029123,2.6666666666666665,240,3.1254983361339,0.0,1.0,0.0,0.0,1,0,0,0,1.0,-0.028131901840490792
2.0,8.0,32.0,10.0,4.0,4.0,1.0,0.0,0.0,2.0,2.0,6.0,4.0,8.0,5.0,2.0,0.0,3.0,1.375,7.5,1.5,0.75,1.5,2.0,0.3225806451612903,0.34375,0.5806451612903226,0.9243951612903226,0.2962962962962963,0.0625,0.0625,0.03125,0.6818181818181818,0.3181818181818182,2.142857142857143,256.57575757575756,-1.64,-0.3094,31.0,0.0,0.0,2.0,0.0,15.0,7.0,2.0,0.0,1.0,,S-8,2661,False,MMM,MMM,4.3079988193624565,8.0,102,4.0,1.0,2.0,1.0,0.0,0,2,0,0,0.0,0.29278527607361965
1.0,4.0,17.0,4.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,1.25,6.0,1.5,1.5,4.5,3.0,0.25,0.29411764705882354,0.4375,0.7316176470588236,0.25,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.6666666666666666,0.3333333333333333,2.0,286.4117647058824,-0.8199999999999998,0.12279999999999999,16.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,,,S-8,2663,False,BAG,BAG,3.682998819362456,4.0,102,2.0,0.0,1.0,0.0,0.0,1,0,0,0,1.0,0.1504171779141104
2.0,11.0,44.0,9.0,1.0,1.0,4.0,0.0,0.0,4.0,0.0,5.0,5.0,2.0,7.0,13.0,0.0,0.5454545454545454,1.1818181818181819,4.909090909090909,0.0,2.1818181818181817,2.1818181818181817,1.0,0.225,0.29545454545454547,0.325,0.6204545454545455,0.25,0.0,0.09090909090909091,0.09090909090909091,0.3103448275862069,0.6896551724137931,0.45,260.5,-6.115172413793103,0.4999,40.0,0.0,0.0,4.0,0.0,9.0,20.0,0.0,0.0,,,S-8,2673,False,SCU,SCU,1.5466351829988199,11.333333333333334,28,1.5723404255319149,2.0,1.0,1.0,0.0,1,1,0,0,0.5,0.7885969959805373
2.0,6.666666666666667,33.0,10.0,8.0,8.0,3.0,0.0,0.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,0.0,7.199999999999999,1.95,9.0,2.6999999999999997,2.6999999999999997,4.5,1.6666666666666667,0.3448275862068966,0.3939393939393939,0.7931034482758621,1.1870428422152561,0.3181818181818182,0.09090909090909091,0.15151515151515152,0.09090909090909091,0.4666666666666667,0.5333333333333333,0.875,233.14705882352942,3.457857142857143,-0.6553000000000001,29.0,1.0,0.0,2.0,1.0,7.0,8.0,1.0,0.0,1.0,,S-8,2674,False,SCU,SCU,6.882998819362456,7.0,234,8.0,2.0,0.0,0.0,0.0,0,2,0,0,0.0,-0.21297589833479408
3.0,10.666666666666666,39.0,8.0,6.0,6.0,0.0,0.0,0.0,6.0,1.0,6.0,5.0,3.0,6.0,11.0,0.0,3.375,0.75,4.5,0.5625,0.0,3.375,,0.20512820512820512,0.20512820512820512,0.3076923076923077,0.5128205128205128,0.21875,0.02564102564102564,0.15384615384615385,0.0,0.32,0.68,0.47058823529411764,271.45,-3.496240196779621,0.6457999999999999,39.0,0.0,0.0,1.0,0.0,8.0,17.0,0.0,1.0,0.0,,S-8,2675,False,CCD,CCD,1.276748819362456,10.666666666666666,79,4.1254983361339,2.0,2.0,1.0,1.0,1,1,0,0,0.5,0.506581074892686
1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,9.0,,0.25,0.25,0.5,0.75,0.4,0.0,0.375,0.0,1.0,0.0,,313.25,-1.41,0.1316,8.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,,,S-8,2676,False,PPM,PPM,-1.817001180637544,2.0,102,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.1731963190184049
5.0,11.0,43.0,7.0,3.0,3.0,4.0,0.0,0.0,14.0,1.0,5.0,5.0,3.0,8.0,2.0,0.0,1.6363636363636365,1.0,3.8181818181818183,0.5454545454545454,2.1818181818181817,7.636363636363637,3.5,0.18421052631578946,0.2558139534883721,0.2894736842105263,0.5452876376988984,0.25,0.023255813953488372,0.32558139534883723,0.09302325581395349,0.47368421052631576,0.5263157894736842,0.9,262.8695652173913,-5.137168011738811,0.42460000000000003,38.0,1.0,0.0,1.0,0.0,9.0,10.0,3.0,0.0,1.0,,S-8,2678,False,SCU,SCU,0.9102715466351834,11.333333333333334,36,2.0,1.0,4.0,1.0,1.0,1,0,1,0,1.0,0.6867720158978075
1.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,259.5,-0.04761904761904767,-0.0258,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,S-8,2679,False,CCD,CCD,1.182998819362456,1.0,0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1.0,0.012810984516505997
1.0,4.333333333333333,20.0,6.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,2.0,5.0,1.0,2.0,3.0,0.0,5.538461538461539,1.8461538461538463,8.307692307692308,1.3846153846153846,2.769230769230769,1.3846153846153846,0.5,0.3333333333333333,0.4,0.6666666666666666,1.0666666666666667,0.3125,0.05,0.05,0.1,0.5833333333333334,0.4166666666666667,1.4,207.95238095238096,0.9026595744680854,-0.1441,18.0,0.0,0.0,3.0,0.0,7.0,5.0,1.0,0.0,1.0,,S-8,2689,False,BAG,BAG,5.10607574243938,4.666666666666667,132,3.0,1.0,0.0,0.0,0.0,0,1,0,0,0.0,-0.009775159900796259
1.0,2.0,14.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,15.0,4.5,15.0,3.0,12.0,0.0,0.0,0.5,0.6428571428571429,0.9,1.542857142857143,0.4444444444444444,0.07142857142857142,0.0,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.5,187.14285714285714,3.59,-0.35590000000000005,10.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,,,S-8,2692,False,PPM,PPM,13.682998819362457,2.0,307,3.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,-0.3026564417177914
1.0,3.6666666666666665,16.0,5.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,0.0,4.909090909090909,1.6363636363636365,8.181818181818183,1.6363636363636367,1.6363636363636367,3.2727272727272734,2.0,0.3333333333333333,0.375,0.6666666666666666,1.0416666666666665,0.3333333333333333,0.0625,0.125,0.0625,0.3333333333333333,0.6666666666666666,0.5,201.375,0.7144827586206896,-0.18719999999999998,15.0,0.0,0.0,2.0,0.0,3.0,6.0,0.0,0.0,,,S-8,2702,False,MMM,MMM,4.455726092089729,3.6666666666666665,69,1.2295664534470505,1.0,0.0,0.0,0.0,0,0,0,0,0.0,-0.007055637825259131
