G,IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Type,Season,Pitcher ID,is_sub_row,Team,Last Team,Last Session,FIP,nIP,ERA-,nRuns,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,1.0,,,,0.0,0.0,1.0,,,,,0.2991607624503845,-0.036699999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,S2,-1,False,MTL,MTL,6,inf,0.0,0,0.2991607624503845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026885034288079167
3.0,8.333333333333334,33.0,7.0,3.0,3.0,1.0,0.0,0.0,7.0,1.0,5.0,4.0,3.0,11.0,0.0,0.0,2.1599999999999997,0.96,5.04,0.72,0.72,5.04,7.0,0.21875,0.24242424242424243,0.375,0.6174242424242424,0.25,0.030303030303030304,0.21212121212121213,0.030303030303030304,0.3888888888888889,0.6111111111111112,0.6363636363636364,256.1470588235294,-2.157749071001902,0.3864,32.0,0.0,0.0,0.0,1.0,7.0,11.0,1.0,0.0,1.0,BB-B,S2,2,False,ARI,ARI,18,1.923503243744208,8.666666666666666,64,3.2596753852419176,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157992916798465
15.0,50.0,235.0,69.0,42.0,42.0,19.0,0.0,0.0,44.0,12.0,41.0,13.0,22.0,50.0,9.0,0.0,5.04,1.76,8.28,1.44,2.2800000000000002,5.28,2.3157894736842106,0.32547169811320753,0.37446808510638296,0.5801886792452831,0.954656764351666,0.35625,0.05106382978723404,0.18723404255319148,0.08085106382978724,0.40404040404040403,0.5959595959595959,0.6779661016949152,238.3063829787234,9.06035359739736,0.4923,212.0,4.0,0.0,14.0,2.0,40.0,59.0,4.0,2.0,0.6666666666666666,BB-B,S2,3,False,ARI,ARI,18,4.183503243744208,52.666666666666664,116,35.70107714413493,7.0,9.0,2.0,0.0,5.0,3.0,0.0,0.0,0.625,-0.19374049985430472
1.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,329.5,-1.23109243697479,0.21350000000000002,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,POS,S2,5,False,MTL,MTL,9,1.683503243744208,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12917132761139755
8.0,23.333333333333332,108.0,26.0,14.0,14.0,12.0,0.0,3.0,21.0,4.0,17.0,11.0,9.0,24.0,2.0,0.0,3.6,1.6285714285714286,6.685714285714286,1.0285714285714285,3.0857142857142863,5.4,1.75,0.2765957446808511,0.35185185185185186,0.4787234042553192,0.8305752561071711,0.30985915492957744,0.037037037037037035,0.19444444444444445,0.1111111111111111,0.44680851063829785,0.5531914893617021,0.8076923076923077,230.08490566037736,-2.1295684245883586,0.2491,94.0,2.0,0.0,3.0,2.0,21.0,26.0,3.0,1.0,0.75,BF-B,S2,19,False,3TM,SEA,18,3.6549318151727794,24.666666666666668,94,13.533142562912419,4.0,3.0,0.0,0.0,4.0,1.0,0.0,2.0,0.8,0.5403093738104383
6.0,20.333333333333332,88.0,21.0,10.0,10.0,7.0,0.0,1.0,18.0,4.0,13.0,11.0,8.0,19.0,2.0,0.0,2.9508196721311477,1.3770491803278688,6.19672131147541,1.1803278688524592,2.0655737704918034,5.311475409836066,2.5714285714285716,0.2625,0.3181818181818182,0.475,0.7931818181818182,0.288135593220339,0.045454545454545456,0.20454545454545456,0.07954545454545454,0.4878048780487805,0.5121951219512195,0.9523809523809523,238.67045454545453,-3.652722586289314,0.24260000000000012,80.0,1.0,0.0,3.0,1.0,20.0,21.0,2.0,1.0,0.6666666666666666,BF-B,S2,19,True,BOS,BOS,13,3.503175374891749,20.666666666666668,87,10.574263495763272,3.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.8,0.6320039508413482
2.0,2.6666666666666665,17.0,4.0,4.0,4.0,4.0,0.0,2.0,3.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,9.0,3.0,9.0,0.0,9.0,6.75,0.75,0.3333333333333333,0.47058823529411764,0.3333333333333333,0.803921568627451,0.4,0.0,0.17647058823529413,0.23529411764705882,0.2,0.8,0.25,212.78571428571428,1.6944603715510618,-0.016700000000000013,12.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,,BF-B,S2,19,True,SEA,SEA,18,3.933503243744208,3.0,168,2.958879067149146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.11791832388679839
1.0,0.3333333333333333,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,18.0,0.0,18.0,0.0,0.0,0.5,0.6666666666666666,1.5,2.1666666666666665,0.5,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,101.75,-0.17130620985010703,0.0232,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,BF-B,S2,19,True,LAD,LAD,16,10.683503243744209,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.026223746855888547
7.0,25.0,99.0,18.0,9.0,9.0,9.0,0.0,2.0,15.0,3.0,9.0,12.0,13.0,21.0,3.0,0.0,2.16,1.08,4.32,0.72,2.16,3.5999999999999996,1.6666666666666667,0.20689655172413793,0.2727272727272727,0.39080459770114945,0.6635318704284221,0.20833333333333334,0.030303030303030304,0.15151515151515152,0.09090909090909091,0.5555555555555556,0.4444444444444444,1.25,257.1855670103093,-8.858654297476825,1.2250000000000003,87.0,3.0,0.0,5.0,1.0,30.0,24.0,3.0,1.0,0.75,BF-B,S2,21,False,BOS,BOS,18,3.123503243744208,27.0,59,9.299160762450384,4.0,6.0,3.0,0.0,2.0,1.0,2.0,0.0,0.6666666666666666,1.1859385834866514
1.0,1.6666666666666667,9.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,7.199999999999999,2.4,14.399999999999999,0.0,0.0,7.199999999999999,,0.4444444444444444,0.4444444444444444,0.6666666666666666,1.1111111111111112,0.5714285714285714,0.0,0.2222222222222222,0.0,0.3333333333333333,0.6666666666666666,0.5,240.0,2.185949512465717,-0.032,9.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,,POS,S2,35,False,SEA,SEA,18,-0.716496756255792,2.0,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19131557363393817
