ID,Game ID,Season,Display Season,Session,Team,Franchise,Opponent,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
2774,8194,8,S8,13,SDP,SDP,COL,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2,3,1,1,0.24317069632917357,0.03581362326694901,0.05579999999999999,Home
2774,8209,8,S8,14,SDP,SDP,LAD,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,0,-0.6736222728599981,-0.055865673651968165,-0.0517,Away
2774,8240,8,S8,16,SDP,SDP,SFG,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,-0.94397104665518,-0.08290055103148636,-0.059800000000000006,Home
2774,9021,9,S9,2,SDP,SDP,SFG,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,-1.259526845965429,-0.11882759662130453,-0.06359999999999999,Home
2774,9052,9,S9,4,SDP,SDP,LAD,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,2,0.532320617605436,0.06391969372340116,0.21789999999999998,Home
2774,9096,9,S9,7,SDP,SDP,COL,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,-0.04905537259573273,0.0022195507156650973,-0.017099999999999997,Home
2774,9111,9,S9,8,SDP,SDP,FLA,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,2,3,0,0,0.4794207258307644,0.05862970454593398,0.0225,Away
2774,9129,9,S9,9,SDP,SDP,COL,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,8,3,2,3,1.2849008241392241,0.13917771437677995,0.13319999999999999,Away
2774,9138,9,S9,10,SDP,SDP,ATL,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,5,3,1,1,1.188535569377017,0.12954118890055924,0.1735,Home
2774,9156,9,S9,11,SDP,SDP,SFG,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0.9483523806310432,0.10196032603834268,0.12919999999999998,Away
2774,9168,9,S9,12,SDP,SDP,CHC,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,-0.10711468515543832,-2.383655268628146e-05,-0.013399999999999995,Home
2774,9184,9,S9,13,SDP,SDP,STL,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,-0.910103120270046,-0.08032268006414706,-0.09659999999999999,Home
2774,9201,9,S9,14,SDP,SDP,PIT,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,0,-0.9406927476760893,-0.08338164280475138,-0.1422,Away
